Выборы Президента Российской Федерации																																
																																
Наименование Избирательной комиссии:    Каменская городская																																
																																
Итоги голосования 																																
																																
		Сумма	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №1873					
11	Число полученных открепительных  удостоверений	478	26	13	26	14	25	23	25	24	23	22	23	23	12	22	22	25	22	27	23	23	9	12	9	5	0					
12	Число выданных открепительных удостоверений	107	2	0	1	4	0	4	10	6	5	3	5	2	4	14	10	6	8	9	6	0	2	2	2	2	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	47	1	1	0	3	4	6	6	2	2	1	1	0	2	0	2	3	1	4	2	0	2	1	0	0	3					
14	Число неиспользованных открепительных удостоверений	371	24	13	25	10	25	19	15	18	18	19	18	21	8	8	12	19	14	18	17	23	7	10	7	3	0					
15	"Число открепительных удостоверений, выданных в ТИК"	4	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																
18	. Глазьев Сергей Юрьевич	917	26	10	39	31	52	49	54	50	40	42	36	33	23	52	48	37	51	69	51	46	17	29	19	10	3					
		4.16%	2.76%	1.92%	4.11%	5.25%	5.24%	4.27%	4.70%	4.44%	3.98%	4.03%	3.71%	3.41%	3.61%	4.55%	3.85%	3.71%	4.84%	4.22%	4.72%	4.06%	3.77%	5.56%	4.44%	3.95%	4.23%					
19	. Малышкин Олег Александрович	506	21	14	34	16	19	10	22	16	32	23	24	21	15	25	24	37	30	27	27	27	15	14	10	2	1					
		2.29%	2.23%	2.69%	3.58%	2.71%	1.91%	0.87%	1.91%	1.42%	3.19%	2.21%	2.47%	2.17%	2.35%	2.19%	1.92%	3.71%	2.85%	1.65%	2.50%	2.38%	3.33%	2.68%	2.34%	0.79%	1.41%					
20	. Миронов Сергей Михайлович	115	3	1	3	8	4	6	8	6	4	9	5	9	2	5	4	5	3	10	6	3	5	3	2	0	1					
		0.52%	0.32%	0.19%	0.32%	1.35%	0.40%	0.52%	0.70%	0.53%	0.40%	0.86%	0.52%	0.93%	0.31%	0.44%	0.32%	0.50%	0.28%	0.61%	0.56%	0.26%	1.11%	0.57%	0.47%	0.00%	1.41%					
21	. Путин Владимир Владимирович	15234	681	375	660	402	650	802	802	739	709	701	669	672	481	726	906	666	717	1132	740	790	320	355	301	185	53					
		69.08%	72.29%	71.98%	69.55%	68.02%	65.46%	69.92%	69.74%	65.69%	70.62%	67.27%	68.97%	69.42%	75.51%	63.57%	72.65%	66.80%	68.03%	69.24%	68.46%	69.73%	70.95%	68.01%	70.33%	73.12%	74.65%					
22	. Хакамада Ирина Муцуовна	444	16	14	23	8	20	25	33	24	17	27	16	7	15	26	25	20	20	40	18	22	6	12	7	2	1					
		2.01%	1.70%	2.69%	2.42%	1.35%	2.01%	2.18%	2.87%	2.13%	1.69%	2.59%	1.65%	0.72%	2.35%	2.28%	2.00%	2.01%	1.90%	2.45%	1.67%	1.94%	1.33%	2.30%	1.64%	0.79%	1.41%					
23	. Харитонов Николай Михайлович	4235	164	97	167	117	218	225	205	255	176	203	193	202	84	279	207	205	203	308	209	211	77	98	83	42	7					
		19.20%	17.41%	18.62%	17.60%	19.80%	21.95%	19.62%	17.83%	22.67%	17.53%	19.48%	19.90%	20.87%	13.19%	24.43%	16.60%	20.56%	19.26%	18.84%	19.33%	18.62%	17.07%	18.77%	19.39%	16.60%	9.86%					
																																
24	Против всех	391	20	6	12	6	20	17	22	23	15	23	17	10	15	20	19	19	21	37	23	23	6	6	2	7	2					
		1.77%	2.12%	1.15%	1.26%	1.02%	2.01%	1.48%	1.91%	2.04%	1.49%	2.21%	1.75%	1.03%	2.35%	1.75%	1.52%	1.91%	1.99%	2.26%	2.13%	2.03%	1.33%	1.15%	0.47%	2.77%	2.82%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
