Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																					
Дата голосования: 07.12.2003 0:00:00																																					
																																					
Наименование Избирательной комиссии:    Некоузская																																					
																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																					
																																					
		Сумма	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	82	6	10	0	2	3	0	2	0	2	1	1	9	0	8	1	1	4	0	0	1	0	1	6	1	0	5	1	9	2	6					
14	Число погашенных открепительных удостоверений	280	22	26	5	0	5	5	4	4	2	3	14	52	4	13	0	2	1	4	5	4	5	5	7	5	5	28	7	19	13	11					
15	Число открепительных удостоверений выданных ТИК	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																					
18	"1. ""ЕДИНЕНИЕ"""	145	11	8	3	3	1	9	5	2	3	8	4	14	6	4	6	8	1	0	0	4	0	0	3	2	0	15	5	1	7	12					
		1.43%	1.29%	0.89%	1.76%	1.76%	0.59%	3.70%	3.75%	0.83%	1.04%	5.12%	1.43%	1.16%	2.81%	0.91%	3.38%	6.06%	0.45%	0.0%	0.0%	1.86%	0.0%	0.0%	0.74%	3.17%	0.0%	1.64%	1.11%	0.27%	1.12%	1.76%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	170	13	12	0	1	0	3	3	5	4	4	3	44	2	7	6	3	1	1	3	3	0	2	6	0	1	11	8	8	4	12					
		1.67%	1.52%	1.34%	0.0%	0.58%	0.0%	1.23%	2.25%	2.08%	1.38%	2.56%	1.07%	3.66%	0.93%	1.60%	3.38%	2.27%	0.45%	1.09%	4.28%	1.40%	0.0%	1.38%	1.48%	0.0%	1.42%	1.20%	1.78%	2.16%	0.64%	1.76%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	244	8	14	4	5	2	5	4	11	8	3	5	37	6	12	2	3	6	3	1	5	0	2	10	1	3	25	16	8	9	26					
		2.40%	0.93%	1.56%	2.35%	2.94%	1.18%	2.05%	3.00%	4.58%	2.77%	1.92%	1.79%	3.07%	2.81%	2.74%	1.12%	2.27%	2.73%	3.29%	1.42%	2.33%	0.0%	1.38%	2.48%	1.58%	4.28%	2.73%	3.56%	2.16%	1.44%	3.82%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	192	14	7	0	1	2	7	3	2	1	1	4	69	3	4	1	2	0	0	0	1	0	1	3	0	1	21	5	4	15	20					
		1.89%	1.64%	0.78%	0.0%	0.58%	1.18%	2.88%	2.25%	0.83%	0.34%	0.64%	1.43%	5.74%	1.40%	0.91%	0.56%	1.51%	0.0%	0.0%	0.0%	0.46%	0.0%	0.69%	0.74%	0.0%	1.42%	2.29%	1.11%	1.08%	2.41%	2.94%					
22	"5. ""За Русь Святую"""	71	3	6	0	2	1	5	1	0	0	3	2	8	1	2	3	0	1	0	0	0	1	4	1	0	0	9	2	5	5	6					
		0.70%	0.35%	0.67%	0.0%	1.17%	0.59%	2.05%	0.75%	0.0%	0.0%	1.92%	0.71%	0.66%	0.46%	0.45%	1.69%	0.0%	0.45%	0.0%	0.0%	0.0%	1.61%	2.77%	0.24%	0.0%	0.0%	0.98%	0.44%	1.35%	0.80%	0.88%					
23	"6. ""Объединенная Российская партия ""Русь"""	35	4	6	0	0	0	0	1	0	1	0	2	4	2	1	1	0	1	0	1	0	1	0	4	1	0	4	0	0	0	1					
		0.34%	0.46%	0.67%	0.0%	0.0%	0.0%	0.0%	0.75%	0.0%	0.34%	0.0%	0.71%	0.33%	0.93%	0.22%	0.56%	0.0%	0.45%	0.0%	1.42%	0.0%	1.61%	0.0%	0.99%	1.58%	0.0%	0.43%	0.0%	0.0%	0.0%	0.14%					
24	"7. ""Новый курс - Автомобильная Россия"""	58	5	9	1	0	0	1	0	0	2	0	1	6	1	5	3	1	3	0	0	3	0	1	0	0	0	3	4	0	1	8					
		0.57%	0.58%	1.00%	0.58%	0.0%	0.0%	0.41%	0.0%	0.0%	0.69%	0.0%	0.35%	0.49%	0.46%	1.14%	1.69%	0.75%	1.36%	0.0%	0.0%	1.40%	0.0%	0.69%	0.0%	0.0%	0.0%	0.32%	0.89%	0.0%	0.16%	1.17%					
25	"8. ""Народно-республиканская партия России"""	18	1	0	0	0	0	2	1	2	1	0	1	2	0	1	0	0	0	0	0	1	0	1	1	0	0	2	0	1	0	1					
		0.17%	0.11%	0.0%	0.0%	0.0%	0.0%	0.82%	0.75%	0.83%	0.34%	0.0%	0.35%	0.16%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.69%	0.24%	0.0%	0.0%	0.21%	0.0%	0.27%	0.0%	0.14%					
26	"9. ""Российская экологическая партия ""Зеленые"""	20	0	0	1	0	0	1	0	0	1	0	1	4	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	5	1	2					
		0.19%	0.0%	0.0%	0.58%	0.0%	0.0%	0.41%	0.0%	0.0%	0.34%	0.0%	0.35%	0.33%	0.46%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.49%	0.0%	0.0%	0.0%	0.0%	1.35%	0.16%	0.29%					
27	"10. ""Аграрная партия России"""	968	59	65	40	28	34	17	16	56	34	15	20	52	30	26	46	8	89	8	25	48	8	33	67	4	17	40	25	6	11	41					
		9.55%	6.92%	7.26%	23.52%	16.47%	20.11%	6.99%	12.03%	23.33%	11.80%	9.61%	7.16%	4.32%	14.08%	5.94%	25.98%	6.06%	40.63%	8.79%	35.71%	22.42%	12.90%	22.91%	16.62%	6.34%	24.28%	4.37%	5.56%	1.62%	1.77%	6.02%					
28	"11. ""Истинные патриоты России"""	13	2	3	0	0	0	0	0	0	1	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0					
		0.12%	0.23%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.75%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	0.16%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	146	8	20	1	6	3	6	0	2	8	2	15	10	5	5	1	1	1	1	0	1	1	0	0	0	2	13	7	5	17	5					
		1.44%	0.93%	2.23%	0.58%	3.52%	1.77%	2.46%	0.0%	0.83%	2.77%	1.28%	5.37%	0.83%	2.34%	1.14%	0.56%	0.75%	0.45%	1.09%	0.0%	0.46%	1.61%	0.0%	0.0%	0.0%	2.85%	1.42%	1.55%	1.35%	2.73%	0.73%					
30	"13. ""Демократическая партия России"""	18	1	2	1	0	0	1	0	0	0	0	3	1	1	0	0	0	1	1	0	1	0	0	1	0	0	3	0	1	0	0					
		0.17%	0.11%	0.22%	0.58%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	1.07%	0.08%	0.46%	0.0%	0.0%	0.0%	0.45%	1.09%	0.0%	0.46%	0.0%	0.0%	0.24%	0.0%	0.0%	0.32%	0.0%	0.27%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	24	2	1	1	0	0	1	0	0	1	2	0	1	1	2	1	1	1	1	0	0	0	0	2	0	0	2	0	1	2	1					
		0.23%	0.23%	0.11%	0.58%	0.0%	0.0%	0.41%	0.0%	0.0%	0.34%	1.28%	0.0%	0.08%	0.46%	0.45%	0.56%	0.75%	0.45%	1.09%	0.0%	0.0%	0.0%	0.0%	0.49%	0.0%	0.0%	0.21%	0.0%	0.27%	0.32%	0.14%					
32	"15. ""Партия СЛОН"""	13	3	2	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0					
		0.12%	0.35%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.21%	0.22%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1482	151	166	8	11	27	27	17	24	38	26	40	289	26	73	10	11	14	11	13	20	11	7	40	11	11	106	41	54	101	98					
		14.63%	17.72%	18.54%	4.70%	6.47%	15.97%	11.11%	12.78%	10.0%	13.19%	16.66%	14.33%	24.04%	12.20%	16.70%	5.64%	8.33%	6.39%	12.08%	18.57%	9.34%	17.74%	4.86%	9.92%	17.46%	15.71%	11.59%	9.13%	14.59%	16.26%	14.41%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	40	1	1	0	0	0	3	0	4	5	2	1	2	1	1	1	0	0	0	1	2	1	1	0	1	7	1	2	1	1	0					
		0.39%	0.11%	0.11%	0.0%	0.0%	0.0%	1.23%	0.0%	1.66%	1.73%	1.28%	0.35%	0.16%	0.46%	0.22%	0.56%	0.0%	0.0%	0.0%	1.42%	0.93%	1.61%	0.69%	0.0%	1.58%	9.99%	0.10%	0.44%	0.27%	0.16%	0.0%					
35	"18. ""ЛДПР"""	1039	93	109	14	14	18	37	3	13	28	13	27	96	23	46	18	13	23	10	2	21	6	18	41	6	2	95	49	71	58	72					
		10.26%	10.91%	12.17%	8.23%	8.23%	10.65%	15.22%	2.25%	5.41%	9.72%	8.33%	9.67%	7.98%	10.79%	10.52%	10.16%	9.84%	10.50%	10.98%	2.85%	9.81%	9.67%	12.5%	10.17%	9.52%	2.85%	10.39%	10.91%	19.18%	9.33%	10.58%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	279	23	23	4	4	4	3	2	3	6	0	4	23	4	13	7	3	2	4	2	13	5	10	11	4	12	18	10	11	21	30					
		2.75%	2.69%	2.56%	2.35%	2.35%	2.36%	1.23%	1.50%	1.25%	2.08%	0.0%	1.43%	1.91%	1.87%	2.97%	3.95%	2.27%	0.91%	4.39%	2.85%	6.07%	8.06%	6.94%	2.72%	6.34%	17.14%	1.96%	2.22%	2.97%	3.38%	4.41%					
37	"20. ""Политическая партия ""Единая Россия"""	3839	307	319	81	74	50	76	58	83	117	54	120	376	84	200	61	56	65	45	14	80	22	55	173	27	0	347	194	136	293	272					
		37.91%	36.03%	35.64%	47.64%	43.52%	29.58%	31.27%	43.60%	34.58%	40.62%	34.61%	43.01%	31.28%	39.43%	45.76%	34.46%	42.42%	29.68%	49.45%	19.99%	37.38%	35.48%	38.19%	42.92%	42.85%	0.0%	37.96%	43.20%	36.75%	47.18%	40.0%					
38	"21. ""Российская Конституционно-демократическая партия"""	28	1	2	0	0	0	2	1	1	0	2	1	3	0	2	0	0	0	0	0	0	0	0	8	0	0	1	1	3	0	0					
		0.27%	0.11%	0.22%	0.0%	0.0%	0.0%	0.82%	0.75%	0.41%	0.0%	1.28%	0.35%	0.24%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.98%	0.0%	0.0%	0.10%	0.22%	0.81%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	25	2	3	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	13	0	0	2	0	2					
		0.24%	0.23%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	18.57%	0.0%	0.0%	0.54%	0.0%	0.29%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	759	96	77	3	8	14	20	11	16	13	13	12	85	11	18	4	12	6	4	6	5	6	8	15	1	0	144	47	23	37	44					
		7.49%	11.26%	8.60%	1.76%	4.70%	8.28%	8.23%	8.27%	6.66%	4.51%	8.33%	4.30%	7.07%	5.16%	4.11%	2.25%	9.09%	2.73%	4.39%	8.57%	2.33%	9.67%	5.55%	3.72%	1.58%	0.0%	15.75%	10.46%	6.21%	5.95%	6.47%					
																																					
41	Против всех	310	30	33	7	4	13	10	4	12	5	2	8	41	4	5	3	7	3	2	2	1	0	1	9	2	1	31	18	9	21	22					
		3.06%	3.52%	3.68%	4.11%	2.35%	7.69%	4.11%	3.00%	5.0%	1.73%	1.28%	2.86%	3.41%	1.87%	1.14%	1.69%	5.30%	1.36%	2.19%	2.85%	0.46%	0.0%	0.69%	2.23%	3.17%	1.42%	3.39%	4.00%	2.43%	3.38%	3.23%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
