Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																							
Дата голосования: 02.12.2007																																							
																																							
Наименование Избирательной комиссии:    Краснокаменская																																							
																																							
Сводная таблица результатов выборов																																							
																																							
		Сумма	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452					
		0.12%	0.07%	0.00%	0.08%	0.07%	0.07%	0.36%	0.07%	0.15%	0.08%	0.00%	0.00%	0.07%	0.07%	0.32%	0.00%	0.13%	0.13%	0.06%	0.12%	0.94%	0.00%	0.28%	0.00%	0.00%	0.83%	0.00%	0.00%	0.00%	0.00%	0.39%	0.47%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2177	80	85	72	129	92	93	98	101	114	71	87	69	95	108	98	93	108	119	120	16	44	20	41	45	57	24	17	5	16	49	3	8					
		6.57%	5.90%	5.94%	5.73%	8.71%	6.33%	6.75%	7.03%	7.69%	8.61%	5.97%	5.58%	4.88%	6.56%	6.88%	6.90%	5.96%	6.94%	7.22%	7.25%	5.02%	5.21%	5.54%	6.35%	5.63%	9.45%	6.28%	9.88%	1.27%	4.66%	9.59%	1.42%	6.45%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	201	7	4	14	22	13	6	4	15	11	8	4	10	16	5	13	2	10	15	8	2	3	3	0	2	0	0	0	1	0	1	1	1					
		0.61%	0.52%	0.28%	1.11%	1.49%	0.89%	0.44%	0.29%	1.14%	0.83%	0.67%	0.26%	0.71%	1.10%	0.32%	0.91%	0.13%	0.64%	0.91%	0.48%	0.63%	0.36%	0.83%	0.00%	0.25%	0.00%	0.00%	0.00%	0.25%	0.00%	0.20%	0.47%	0.81%					
23	6.Политическая партия «Партия социальной справедливости»	68	1	4	2	3	3	6	2	0	2	3	5	3	2	4	1	3	3	8	2	1	0	1	1	2	0	2	2	1	0	1	0	0					
		0.21%	0.07%	0.28%	0.16%	0.20%	0.21%	0.44%	0.14%	0.00%	0.15%	0.25%	0.32%	0.21%	0.14%	0.25%	0.07%	0.19%	0.19%	0.49%	0.12%	0.31%	0.00%	0.28%	0.15%	0.25%	0.00%	0.52%	1.16%	0.25%	0.00%	0.20%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	5498	219	242	197	222	244	282	250	215	244	218	266	232	210	255	237	288	260	250	285	47	148	60	81	96	93	52	9	74	91	72	39	20					
		16.60%	16.14%	16.90%	15.67%	14.99%	16.78%	20.46%	17.93%	16.36%	18.43%	18.33%	17.06%	16.41%	14.49%	16.25%	16.68%	18.45%	16.70%	15.17%	17.21%	14.73%	17.54%	16.62%	12.54%	12.02%	15.42%	13.61%	5.23%	18.73%	26.53%	14.09%	18.48%	16.13%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2613	122	100	80	141	108	135	109	140	105	74	152	146	155	133	93	135	100	147	124	14	41	14	38	107	25	17	5	16	8	20	5	4					
		7.89%	8.99%	6.98%	6.36%	9.52%	7.43%	9.80%	7.82%	10.65%	7.93%	6.22%	9.75%	10.33%	10.70%	8.48%	6.54%	8.65%	6.42%	8.92%	7.49%	4.39%	4.86%	3.88%	5.88%	13.39%	4.15%	4.45%	2.91%	4.05%	2.33%	3.91%	2.37%	3.23%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	207	9	6	12	7	8	10	8	8	11	8	9	12	6	14	0	10	9	7	12	3	8	2	6	0	4	3	2	5	1	2	1	4					
		0.62%	0.66%	0.42%	0.95%	0.47%	0.55%	0.73%	0.57%	0.61%	0.83%	0.67%	0.58%	0.85%	0.41%	0.89%	0.00%	0.64%	0.58%	0.42%	0.72%	0.94%	0.95%	0.55%	0.93%	0.00%	0.66%	0.79%	1.16%	1.27%	0.29%	0.39%	0.47%	3.23%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	20565	848	918	815	882	905	751	847	769	753	741	948	840	898	959	909	949	1003	1012	1014	218	571	229	452	507	402	245	131	275	206	340	143	85					
		62.08%	62.49%	64.11%	64.84%	59.55%	62.24%	54.50%	60.76%	58.52%	56.87%	62.32%	60.81%	59.41%	61.97%	61.12%	63.97%	60.79%	64.42%	61.41%	61.23%	68.34%	67.65%	63.43%	69.97%	63.45%	66.67%	64.14%	76.16%	69.62%	60.06%	66.54%	67.77%	68.55%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	250	17	9	9	8	9	13	10	10	12	9	20	15	12	16	21	5	7	16	17	2	5	0	2	1	1	2	0	0	1	0	1	0					
		0.75%	1.25%	0.63%	0.72%	0.54%	0.62%	0.94%	0.72%	0.76%	0.91%	0.76%	1.28%	1.06%	0.83%	1.02%	1.48%	0.32%	0.45%	0.97%	1.03%	0.63%	0.59%	0.00%	0.31%	0.13%	0.17%	0.52%	0.00%	0.00%	0.29%	0.00%	0.47%	0.00%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
