Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																					
Дата голосования: 07.12.2003 0:00:00																					
																					
Наименование Избирательной комиссии:    Полысаевская городская																					
																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																					
																					
		Сумма	УИК №1096	УИК №1097	УИК №1098	УИК №1099	УИК №1100	УИК №1101	УИК №1102	УИК №1103	УИК №1104	УИК №1105	УИК №1106	УИК №1107	УИК №1108	УИК №1109					
30	"13. ""Демократическая партия России"""	19	0	3	0	3	1	2	1	2	1	0	4	1	0	1					
		0.14%	0.0%	0.21%	0.0%	0.27%	0.09%	0.19%	0.08%	0.16%	0.07%	0.0%	1.20%	0.17%	0.0%	0.18%					
31	"14. ""Великая Россия - Евразийский Союз"""	8	0	0	1	0	2	0	2	0	0	0	0	1	1	1					
		0.06%	0.0%	0.0%	0.07%	0.0%	0.18%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.17%	0.20%	0.18%					
32	"15. ""Партия СЛОН"""	7	1	2	0	2	0	1	1	0	0	0	0	0	0	0					
		0.05%	0.09%	0.14%	0.0%	0.18%	0.0%	0.09%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	654	60	93	73	64	67	65	47	43	36	8	13	26	26	33					
		5.08%	5.58%	6.54%	5.27%	5.87%	6.07%	6.36%	4.21%	3.55%	2.65%	5.67%	3.90%	4.42%	5.26%	6.19%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	15	2	0	0	0	0	4	0	3	0	0	0	2	4	0					
		0.11%	0.18%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	0.24%	0.0%	0.0%	0.0%	0.34%	0.80%	0.0%					
35	"18. ""ЛДПР"""	1448	135	179	177	101	136	107	158	98	116	19	29	80	40	73					
		11.25%	12.56%	12.60%	12.78%	9.27%	12.34%	10.46%	14.17%	8.09%	8.54%	13.47%	8.70%	13.60%	8.09%	13.69%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	149	18	25	24	8	9	15	8	15	4	1	6	7	6	3					
		1.15%	1.67%	1.76%	1.73%	0.73%	0.81%	1.46%	0.71%	1.23%	0.29%	0.70%	1.80%	1.19%	1.21%	0.56%					
37	"20. ""Политическая партия ""Единая Россия"""	7732	618	762	804	683	602	578	605	818	1012	87	213	320	332	298					
		60.10%	57.54%	53.66%	58.09%	62.71%	54.62%	56.55%	54.26%	67.54%	74.52%	61.70%	63.96%	54.42%	67.20%	55.90%					
38	"21. ""Российская Конституционно-демократическая партия"""	22	1	3	3	2	2	0	2	1	1	1	0	1	4	1					
		0.17%	0.09%	0.21%	0.21%	0.18%	0.18%	0.0%	0.17%	0.08%	0.07%	0.70%	0.0%	0.17%	0.80%	0.18%					
39	"22. ""Развитие предпринимательства"""	12	2	3	1	0	0	1	1	1	1	0	1	0	0	1					
		0.09%	0.18%	0.21%	0.07%	0.0%	0.0%	0.09%	0.08%	0.08%	0.07%	0.0%	0.30%	0.0%	0.0%	0.18%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1107	87	108	98	83	137	114	137	71	74	7	29	83	34	45					
		8.60%	8.10%	7.60%	7.08%	7.62%	12.43%	11.15%	12.28%	5.86%	5.44%	4.96%	8.70%	14.11%	6.88%	8.44%					
																					
41	Против всех	451	49	80	82	27	41	24	28	36	22	5	8	22	13	14					
		3.50%	4.56%	5.63%	5.92%	2.47%	3.72%	2.34%	2.51%	2.97%	1.62%	3.54%	2.40%	3.74%	2.63%	2.62%					
																					
																					
																					
																					
																					
																					
																					
																					
																					
																					
																					
																					
																					
																					
																					
