Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																
Дата голосования: 07.12.2003 0:00:00																																
																																
Наименование Избирательной комиссии:    Алнашская																																
																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																
																																
		Сумма	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018	УИК №1019	УИК №1020	УИК №1021	УИК №1022	УИК №1023	УИК №1024	УИК №1025					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	300	7	18	10	10	10	10	10	4	10	2	10	6	10	2	10	10	5	96	0	10	10	10	10	10	10					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	136	6	7	2	1	0	1	2	2	1	2	1	6	0	2	5	1	3	79	0	6	1	1	0	1	6					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	105	10	7	1	0	3	0	1	0	0	59	0	1	0	2	3	0	4	5	0	0	3	1	0	0	5					
14	Число погашенных открепительных удостоверений	164	1	11	8	9	10	9	8	2	9	0	9	0	10	0	5	9	2	17	0	4	9	9	10	9	4					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																
18	"1. ""ЕДИНЕНИЕ"""	268	31	24	5	6	6	6	16	11	8	11	7	11	2	16	7	4	16	14	9	7	5	9	14	13	10					
		2.54%	2.21%	2.09%	1.54%	2.14%	2.69%	4.0%	4.41%	3.12%	2.00%	3.05%	1.53%	2.95%	0.93%	4.03%	1.65%	1.21%	2.65%	2.15%	3.93%	2.10%	2.18%	7.75%	2.95%	7.30%	1.90%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	125	38	34	4	1	3	0	0	8	2	6	0	8	2	0	3	0	0	6	3	0	1	0	0	2	4					
		1.18%	2.71%	2.96%	1.23%	0.35%	1.34%	0.0%	0.0%	2.27%	0.50%	1.66%	0.0%	2.15%	0.93%	0.0%	0.70%	0.0%	0.0%	0.92%	1.31%	0.0%	0.43%	0.0%	0.0%	1.12%	0.76%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	97	23	12	5	2	2	1	1	0	5	1	1	4	1	9	1	4	2	5	4	1	1	3	6	0	3					
		0.92%	1.64%	1.04%	1.54%	0.71%	0.89%	0.66%	0.27%	0.0%	1.25%	0.27%	0.21%	1.07%	0.46%	2.26%	0.23%	1.21%	0.33%	0.76%	1.74%	0.30%	0.43%	2.58%	1.26%	0.0%	0.57%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	72	21	18	6	2	0	0	0	2	1	2	0	3	0	1	3	1	3	3	0	2	0	0	2	1	1					
		0.68%	1.5%	1.57%	1.85%	0.71%	0.0%	0.0%	0.0%	0.56%	0.25%	0.55%	0.0%	0.80%	0.0%	0.25%	0.70%	0.30%	0.49%	0.46%	0.0%	0.60%	0.0%	0.0%	0.42%	0.56%	0.19%					
22	"5. ""За Русь Святую"""	31	5	1	2	1	0	0	0	2	2	0	2	0	0	2	0	6	2	2	2	1	1	0	0	0	0					
		0.29%	0.35%	0.08%	0.61%	0.35%	0.0%	0.0%	0.0%	0.56%	0.50%	0.0%	0.43%	0.0%	0.0%	0.50%	0.0%	1.82%	0.33%	0.30%	0.87%	0.30%	0.43%	0.0%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	24	4	4	1	0	0	1	3	1	1	1	2	1	1	1	0	0	1	1	0	0	0	0	0	0	1					
		0.22%	0.28%	0.34%	0.30%	0.0%	0.0%	0.66%	0.82%	0.28%	0.25%	0.27%	0.43%	0.26%	0.46%	0.25%	0.0%	0.0%	0.16%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%					
24	"7. ""Новый курс - Автомобильная Россия"""	27	2	4	1	0	0	0	0	0	2	1	1	1	4	1	0	0	1	1	1	0	2	0	2	2	1					
		0.25%	0.14%	0.34%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.50%	0.27%	0.21%	0.26%	1.86%	0.25%	0.0%	0.0%	0.16%	0.15%	0.43%	0.0%	0.87%	0.0%	0.42%	1.12%	0.19%					
25	"8. ""Народно-республиканская партия России"""	16	2	0	1	0	1	0	1	1	0	0	1	1	1	0	0	0	1	1	0	0	1	1	3	0	0					
		0.15%	0.14%	0.0%	0.30%	0.0%	0.44%	0.0%	0.27%	0.28%	0.0%	0.0%	0.21%	0.26%	0.46%	0.0%	0.0%	0.0%	0.16%	0.15%	0.0%	0.0%	0.43%	0.86%	0.63%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	14	1	1	0	0	0	0	2	0	0	1	1	0	1	1	0	0	0	2	0	0	0	1	2	1	0					
		0.13%	0.07%	0.08%	0.0%	0.0%	0.0%	0.0%	0.55%	0.0%	0.0%	0.27%	0.21%	0.0%	0.46%	0.25%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.86%	0.42%	0.56%	0.0%					
27	"10. ""Аграрная партия России"""	1083	123	75	34	26	22	22	44	46	59	12	44	53	24	47	43	40	116	82	8	51	9	3	57	13	30					
		10.29%	8.78%	6.54%	10.49%	9.28%	9.86%	14.66%	12.15%	13.06%	14.78%	3.33%	9.67%	14.24%	11.21%	11.83%	10.16%	12.19%	19.26%	12.59%	3.49%	15.36%	3.93%	2.58%	12.02%	7.30%	5.71%					
28	"11. ""Истинные патриоты России"""	10	3	0	0	0	0	0	1	1	0	0	0	2	0	1	0	0	0	0	1	0	0	1	0	0	0					
		0.09%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.28%	0.0%	0.0%	0.0%	0.53%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.86%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	47	7	5	1	1	1	0	2	3	4	2	1	1	0	0	2	0	0	2	1	6	1	0	1	0	6					
		0.44%	0.5%	0.43%	0.30%	0.35%	0.44%	0.0%	0.55%	0.85%	1.00%	0.55%	0.21%	0.26%	0.0%	0.0%	0.47%	0.0%	0.0%	0.30%	0.43%	1.80%	0.43%	0.0%	0.21%	0.0%	1.14%					
30	"13. ""Демократическая партия России"""	18	6	4	0	0	0	0	1	0	0	2	0	2	1	0	0	0	0	0	1	0	0	0	0	0	1					
		0.17%	0.42%	0.34%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.55%	0.0%	0.53%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%					
31	"14. ""Великая Россия - Евразийский Союз"""	6	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0	0					
		0.05%	0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.87%	0.0%	0.0%	0.86%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	7	1	1	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0					
		0.06%	0.07%	0.08%	0.30%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.21%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	225	48	26	3	3	2	0	7	8	12	11	5	6	6	6	6	9	11	20	9	5	2	2	5	7	6					
		2.13%	3.42%	2.26%	0.92%	1.07%	0.89%	0.0%	1.93%	2.27%	3.00%	3.05%	1.09%	1.61%	2.80%	1.51%	1.41%	2.74%	1.82%	3.07%	3.93%	1.50%	0.87%	1.72%	1.05%	3.93%	1.14%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	32	1	5	0	3	1	0	1	1	1	0	2	0	1	1	3	0	0	0	4	1	3	0	1	1	2					
		0.30%	0.07%	0.43%	0.0%	1.07%	0.44%	0.0%	0.27%	0.28%	0.25%	0.0%	0.43%	0.0%	0.46%	0.25%	0.70%	0.0%	0.0%	0.0%	1.74%	0.30%	1.31%	0.0%	0.21%	0.56%	0.38%					
35	"18. ""ЛДПР"""	667	120	86	31	17	6	10	28	18	21	17	21	10	13	20	23	14	26	59	34	14	9	4	44	2	20					
		6.33%	8.57%	7.50%	9.56%	6.07%	2.69%	6.66%	7.73%	5.11%	5.26%	4.72%	4.61%	2.68%	6.07%	5.03%	5.43%	4.26%	4.31%	9.06%	14.84%	4.21%	3.93%	3.44%	9.28%	1.12%	3.80%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	102	13	10	0	3	2	0	2	8	6	4	3	0	9	0	2	7	3	10	0	3	1	0	11	2	3					
		0.96%	0.92%	0.87%	0.0%	1.07%	0.89%	0.0%	0.55%	2.27%	1.50%	1.11%	0.65%	0.0%	4.20%	0.0%	0.47%	2.13%	0.49%	1.53%	0.0%	0.90%	0.43%	0.0%	2.32%	1.12%	0.57%					
37	"20. ""Политическая партия ""Единая Россия"""	6623	764	696	185	195	149	105	225	217	230	246	335	241	121	250	306	218	378	364	124	211	175	77	290	113	408					
		62.95%	54.57%	60.73%	57.09%	69.64%	66.81%	70.0%	62.15%	61.64%	57.64%	68.33%	73.62%	64.78%	56.54%	62.97%	72.34%	66.46%	62.79%	55.91%	54.14%	63.55%	76.41%	66.37%	61.18%	63.48%	77.71%					
38	"21. ""Российская Конституционно-демократическая партия"""	39	3	3	0	1	1	0	1	0	4	2	2	3	3	1	0	0	3	1	2	2	2	0	0	2	3					
		0.37%	0.21%	0.26%	0.0%	0.35%	0.44%	0.0%	0.27%	0.0%	1.00%	0.55%	0.43%	0.80%	1.40%	0.25%	0.0%	0.0%	0.49%	0.15%	0.87%	0.60%	0.87%	0.0%	0.0%	1.12%	0.57%					
39	"22. ""Развитие предпринимательства"""	20	2	4	1	1	0	0	0	1	1	1	1	2	0	1	0	0	1	0	0	0	1	3	0	0	0					
		0.19%	0.14%	0.34%	0.30%	0.35%	0.0%	0.0%	0.0%	0.28%	0.25%	0.27%	0.21%	0.53%	0.0%	0.25%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.43%	2.58%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	713	136	100	31	13	21	0	19	19	34	27	17	19	21	21	19	22	23	62	18	19	9	6	29	8	20					
		6.77%	9.71%	8.72%	9.56%	4.64%	9.41%	0.0%	5.24%	5.39%	8.52%	7.5%	3.73%	5.10%	9.81%	5.28%	4.49%	6.70%	3.82%	9.52%	7.86%	5.72%	3.93%	5.17%	6.11%	4.49%	3.80%					
																																
41	Против всех	134	30	22	3	1	2	1	3	4	1	6	7	3	0	5	2	3	11	8	4	5	1	2	5	4	1					
		1.27%	2.14%	1.91%	0.92%	0.35%	0.89%	0.66%	0.82%	1.13%	0.25%	1.66%	1.53%	0.80%	0.0%	1.25%	0.47%	0.91%	1.82%	1.22%	1.74%	1.50%	0.43%	1.72%	1.05%	2.24%	0.19%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
