Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																									
Дата голосования: 02.12.2007																																									
																																									
Наименование Избирательной комиссии:    Ачитская																																									
																																									
Сводная таблица результатов выборов																																									
																																									
		Сумма	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184					
		0.08%	0.15%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.56%	0.00%	0.51%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	663	138	138	3	12	8	5	10	45	4	9	1	22	8	5	17	29	17	6	4	6	16	5	9	23	8	3	5	2	18	3	2	1	31	50					
		6.91%	10.12%	10.53%	6.38%	3.36%	4.42%	2.96%	6.85%	7.91%	2.27%	5.56%	1.30%	7.59%	7.84%	4.03%	9.44%	6.35%	8.59%	11.76%	10.26%	4.23%	4.08%	4.76%	3.18%	7.67%	10.53%	1.16%	5.38%	3.33%	9.78%	3.61%	2.56%	1.35%	6.14%	5.17%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	739	94	80	1	27	8	13	7	39	7	2	3	23	2	39	17	53	3	3	2	7	40	2	56	29	0	32	11	1	13	5	0	16	25	79					
		7.70%	6.90%	6.11%	2.13%	7.56%	4.42%	7.69%	4.79%	6.85%	3.98%	1.23%	3.90%	7.93%	1.96%	31.45%	9.44%	11.60%	1.52%	5.88%	5.13%	4.93%	10.20%	1.90%	19.79%	9.67%	0.00%	12.40%	11.83%	1.67%	7.07%	6.02%	0.00%	21.62%	4.95%	8.17%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	58	8	7	0	0	1	1	2	1	1	1	0	6	0	0	0	5	1	2	0	0	0	0	2	4	1	0	1	0	3	0	0	2	6	3					
		0.60%	0.59%	0.53%	0.00%	0.00%	0.55%	0.59%	1.37%	0.18%	0.57%	0.62%	0.00%	2.07%	0.00%	0.00%	0.00%	1.09%	0.51%	3.92%	0.00%	0.00%	0.00%	0.00%	0.71%	1.33%	1.32%	0.00%	1.08%	0.00%	1.63%	0.00%	0.00%	2.70%	1.19%	0.31%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6926	961	932	39	228	139	132	114	423	151	137	68	198	69	68	135	297	158	34	29	123	284	85	172	214	57	192	69	50	132	69	56	53	375	683					
		72.16%	70.51%	71.15%	82.98%	63.87%	76.80%	78.11%	78.08%	74.34%	85.80%	84.57%	88.31%	68.28%	67.65%	54.84%	75.00%	64.99%	79.80%	66.67%	74.36%	86.62%	72.45%	80.95%	60.78%	71.33%	75.00%	74.42%	74.19%	83.33%	71.74%	83.13%	71.79%	71.62%	74.26%	70.63%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	39	5	6	0	1	0	0	0	5	1	0	0	0	0	0	1	1	4	1	0	0	2	1	0	0	0	0	0	0	0	1	2	0	1	7					
		0.41%	0.37%	0.46%	0.00%	0.28%	0.00%	0.00%	0.00%	0.88%	0.57%	0.00%	0.00%	0.00%	0.00%	0.00%	0.56%	0.22%	2.02%	1.96%	0.00%	0.00%	0.51%	0.95%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.20%	2.56%	0.00%	0.20%	0.72%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
