Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																									
Дата голосования: 04.12.2011																																									
																																									
Наименование Избирательной комиссии:    Ачитская																																									
																																									
Сводная таблица результатов выборов																																									
																																									
		Сумма	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184					
14	Число погашенных неиспользованных открепительных удостоверений	20	2	0	0	5	0	0	0	0	0	0	2	3	0	0	2	0	0	0	0	0	0	0	1	2	1	0	2	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	16	7	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																									
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1644	259	222	11	51	18	27	30	74	18	16	18	49	18	39	27	76	54	9	6	25	49	10	53	66	10	51	19	4	19	12	7	21	91	185					
		19.44%	21.39%	19.84%	31.43%	15.32%	14.63%	17.88%	27.27%	14.29%	10.91%	11.94%	26.09%	18.35%	22.50%	40.63%	16.56%	19.39%	36.73%	20.00%	18.18%	23.81%	12.25%	10.53%	22.18%	24.35%	16.67%	20.65%	23.17%	7.02%	11.38%	18.18%	9.33%	30.88%	19.40%	21.39%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1377	202	170	5	52	23	18	21	128	20	27	0	60	13	11	44	77	27	6	11	14	80	20	11	23	9	8	14	10	53	5	4	6	80	125					
		16.28%	16.68%	15.19%	14.29%	15.62%	18.70%	11.92%	19.09%	24.71%	12.12%	20.15%	0.00%	22.47%	16.25%	11.46%	26.99%	19.64%	18.37%	13.33%	33.33%	13.33%	20.00%	21.05%	4.60%	8.49%	15.00%	3.24%	17.07%	17.54%	31.74%	7.58%	5.33%	8.82%	17.06%	14.45%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	95	21	9	0	5	0	1	1	5	1	0	0	1	3	0	6	1	1	2	0	1	7	0	4	2	1	2	0	4	1	0	3	2	3	8					
		1.12%	1.73%	0.80%	0.00%	1.50%	0.00%	0.66%	0.91%	0.97%	0.61%	0.00%	0.00%	0.37%	3.75%	0.00%	3.68%	0.26%	0.68%	4.44%	0.00%	0.95%	1.75%	0.00%	1.67%	0.74%	1.67%	0.81%	0.00%	7.02%	0.60%	0.00%	4.00%	2.94%	0.64%	0.92%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1087	128	136	5	45	7	14	8	73	18	11	12	29	5	6	12	80	6	10	3	7	47	10	46	34	13	29	6	3	21	7	22	5	85	144					
		12.85%	10.57%	12.15%	14.29%	13.51%	5.69%	9.27%	7.27%	14.09%	10.91%	8.21%	17.39%	10.86%	6.25%	6.25%	7.36%	20.41%	4.08%	22.22%	9.09%	6.67%	11.75%	10.53%	19.25%	12.55%	21.67%	11.74%	7.32%	5.26%	12.57%	10.61%	29.33%	7.35%	18.12%	16.65%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	85	12	11	1	5	2	1	0	5	2	1	0	2	0	0	0	6	0	0	1	0	8	2	1	6	1	2	0	0	4	0	0	0	3	9					
		1.01%	0.99%	0.98%	2.86%	1.50%	1.63%	0.66%	0.00%	0.97%	1.21%	0.75%	0.00%	0.75%	0.00%	0.00%	0.00%	1.53%	0.00%	0.00%	3.03%	0.00%	2.00%	2.11%	0.42%	2.21%	1.67%	0.81%	0.00%	0.00%	2.40%	0.00%	0.00%	0.00%	0.64%	1.04%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3615	516	478	12	162	67	82	43	219	88	67	38	104	36	37	59	144	58	18	10	48	174	49	78	129	22	131	41	35	52	34	36	31	184	333					
		42.75%	42.61%	42.72%	34.29%	48.65%	54.47%	54.30%	39.09%	42.28%	53.33%	50.00%	55.07%	38.95%	45.00%	38.54%	36.20%	36.73%	39.46%	40.00%	30.30%	45.71%	43.50%	51.58%	32.64%	47.60%	36.67%	53.04%	50.00%	61.40%	31.14%	51.52%	48.00%	45.59%	39.23%	38.50%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	358	39	60	0	10	1	4	5	6	7	11	0	5	4	0	11	3	1	0	0	7	30	1	41	7	0	17	0	0	15	8	3	2	17	43					
		4.23%	3.22%	5.36%	0.00%	3.00%	0.81%	2.65%	4.55%	1.16%	4.24%	8.21%	0.00%	1.87%	5.00%	0.00%	6.75%	0.77%	0.68%	0.00%	0.00%	6.67%	7.50%	1.05%	17.15%	2.58%	0.00%	6.88%	0.00%	0.00%	8.98%	12.12%	4.00%	2.94%	3.62%	4.97%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
