Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																						
Дата голосования: 04.12.2011																																						
																																						
Наименование Избирательной комиссии:    Чистопольская городская																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №2766	УИК №2767	УИК №2768	УИК №2769	УИК №2770	УИК №2771	УИК №2772	УИК №2773	УИК №2774	УИК №2775	УИК №2776	УИК №2777	УИК №2778	УИК №2779	УИК №2780	УИК №2781	УИК №2782	УИК №2783	УИК №2784	УИК №2785	УИК №2786	УИК №2787	УИК №2788	УИК №2789	УИК №2790	УИК №2791	УИК №2792	УИК №2793	УИК №2794	УИК №2795	УИК №2796					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	441	8	12	7	9	12	10	4	9	17	188	7	10	29	4	9	4	16	5	2	3	0	11	5	6	3	11	5	6	2	23	4					
14	Число погашенных неиспользованных открепительных удостоверений	277	11	17	0	27	18	5	3	0	9	0	10	7	0	6	1	0	12	0	1	23	5	11	19	9	9	16	16	10	14	6	12					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	6	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																						
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2101	33	145	74	62	68	89	29	15	137	26	30	70	74	65	41	52	39	95	106	124	19	143	87	50	59	10	91	142	8	77	41					
		5.28%	2.83%	13.17%	6.35%	2.86%	3.46%	6.74%	1.85%	5.00%	8.71%	6.37%	2.62%	7.68%	7.89%	7.16%	2.25%	2.62%	1.77%	11.42%	10.25%	6.76%	2.87%	12.04%	4.17%	11.44%	7.14%	0.53%	6.80%	7.70%	0.44%	7.53%	12.31%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1553	28	100	11	35	139	113	13	12	5	55	39	55	58	47	11	45	58	59	102	36	33	111	22	34	59	5	55	55	51	50	57					
		3.90%	2.40%	9.08%	0.94%	1.61%	7.08%	8.55%	0.83%	4.00%	0.32%	13.48%	3.41%	6.04%	6.18%	5.18%	0.60%	2.27%	2.64%	7.09%	9.86%	1.96%	4.99%	9.34%	1.06%	7.78%	7.14%	0.27%	4.11%	2.98%	2.79%	4.89%	17.12%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	142	1	5	3	6	2	2	3	2	2	2	3	0	8	0	1	7	0	5	6	1	3	6	2	3	6	0	4	54	0	3	2					
		0.36%	0.09%	0.45%	0.26%	0.28%	0.10%	0.15%	0.19%	0.67%	0.13%	0.49%	0.26%	0.00%	0.85%	0.00%	0.05%	0.35%	0.00%	0.60%	0.58%	0.05%	0.45%	0.51%	0.10%	0.69%	0.73%	0.00%	0.30%	2.93%	0.00%	0.29%	0.60%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	4172	96	205	202	101	298	183	95	22	212	34	146	115	229	96	199	101	216	152	184	5	23	240	106	57	94	122	146	148	167	109	69					
		10.49%	8.24%	18.62%	17.32%	4.65%	15.17%	13.85%	6.07%	7.33%	13.48%	8.33%	12.77%	12.62%	24.41%	10.57%	10.92%	5.09%	9.82%	18.27%	17.79%	0.27%	3.48%	20.20%	5.08%	13.04%	11.38%	6.52%	10.90%	8.02%	9.15%	10.65%	20.72%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	301	8	22	3	9	25	22	8	3	3	5	8	9	8	0	6	6	0	12	17	1	8	22	8	5	10	6	20	18	8	16	5					
		0.76%	0.69%	1.99%	0.26%	0.41%	1.27%	1.67%	0.51%	1.00%	0.19%	1.23%	0.70%	0.99%	0.85%	0.00%	0.33%	0.30%	0.00%	1.44%	1.64%	0.05%	1.21%	1.85%	0.38%	1.14%	1.21%	0.32%	1.49%	0.98%	0.44%	1.56%	1.50%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	31006	996	597	863	1943	1406	893	1398	244	1208	153	908	653	548	700	1555	1762	1885	505	610	1645	569	640	1856	279	582	1723	1004	1399	1580	759	143					
		77.96%	85.49%	54.22%	74.01%	89.50%	71.59%	67.60%	89.39%	81.33%	76.80%	37.50%	79.44%	71.68%	58.42%	77.09%	85.30%	88.72%	85.68%	60.70%	58.99%	89.74%	86.08%	53.87%	89.02%	63.84%	70.46%	92.14%	74.98%	75.83%	86.58%	74.19%	42.94%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	120	1	3	5	3	10	4	3	2	1	5	2	4	1	0	5	7	2	2	2	1	0	9	0	0	5	0	7	25	4	3	4					
		0.30%	0.09%	0.27%	0.43%	0.14%	0.51%	0.30%	0.19%	0.67%	0.06%	1.23%	0.17%	0.44%	0.11%	0.00%	0.27%	0.35%	0.09%	0.24%	0.19%	0.05%	0.00%	0.76%	0.00%	0.00%	0.61%	0.00%	0.52%	1.36%	0.22%	0.29%	1.20%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
