Выборы Президента Российской Федерации																																	
																																	
Наименование Избирательной комиссии:    Новолялинская																																	
																																	
Итоги голосования 																																	
																																	
		Сумма	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																	
18	. Глазьев Сергей Юрьевич	200	13	30	21	12	9	8	10	7	3	5	27	22	2	6	7	0	2	4	0	1	5	0	2	1	2	1					
		1.91%	2.13%	2.45%	2.30%	2.15%	1.76%	1.32%	3.41%	1.31%	0.76%	1.11%	3.17%	2.07%	0.74%	0.99%	2.24%	0.00%	2.60%	1.89%	0.00%	0.64%	4.20%	0.00%	2.20%	1.14%	0.88%	1.64%					
19	. Малышкин Олег Александрович	228	18	22	8	15	6	14	3	9	8	10	22	26	8	18	7	3	4	5	1	3	6	2	3	4	3	0					
		2.17%	2.95%	1.79%	0.87%	2.68%	1.18%	2.31%	1.02%	1.68%	2.04%	2.22%	2.58%	2.44%	2.94%	2.96%	2.24%	3.66%	5.19%	2.36%	2.08%	1.92%	5.04%	1.69%	3.30%	4.55%	1.32%	0.00%					
20	. Миронов Сергей Михайлович	78	5	14	3	3	2	6	1	7	7	2	7	8	3	2	2	1	0	1	0	2	0	1	0	1	0	0					
		0.74%	0.82%	1.14%	0.33%	0.54%	0.39%	0.99%	0.34%	1.31%	1.78%	0.44%	0.82%	0.75%	1.10%	0.33%	0.64%	1.22%	0.00%	0.47%	0.00%	1.28%	0.00%	0.85%	0.00%	1.14%	0.00%	0.00%					
21	. Путин Владимир Владимирович	8831	495	989	789	465	429	510	233	445	339	382	707	913	226	548	251	70	62	178	46	139	101	104	78	69	207	56					
		84.19%	81.15%	80.67%	86.23%	83.18%	84.12%	84.16%	79.52%	83.02%	86.26%	84.89%	82.88%	85.73%	83.09%	89.98%	80.19%	85.37%	80.52%	83.96%	95.83%	89.10%	84.87%	88.14%	85.71%	78.41%	91.19%	91.80%					
22	. Хакамада Ирина Муцуовна	225	21	25	19	6	19	11	12	13	8	9	28	23	7	8	5	0	0	3	1	3	1	1	2	0	0	0					
		2.15%	3.44%	2.04%	2.08%	1.07%	3.73%	1.82%	4.10%	2.43%	2.04%	2.00%	3.28%	2.16%	2.57%	1.31%	1.60%	0.00%	0.00%	1.42%	2.08%	1.92%	0.84%	0.85%	2.20%	0.00%	0.00%	0.00%					
23	. Харитонов Николай Михайлович	703	47	111	60	42	31	45	27	35	23	27	49	48	21	18	38	6	8	20	0	8	4	8	5	9	10	3					
		6.70%	7.70%	9.05%	6.56%	7.51%	6.08%	7.43%	9.22%	6.53%	5.85%	6.00%	5.74%	4.51%	7.72%	2.96%	12.14%	7.32%	10.39%	9.43%	0.00%	5.13%	3.36%	6.78%	5.49%	10.23%	4.41%	4.92%					
																																	
24	Против всех	138	6	20	12	10	7	7	4	17	4	10	5	15	1	6	2	1	0	1	0	0	2	2	0	2	3	1					
		1.32%	0.98%	1.63%	1.31%	1.79%	1.37%	1.16%	1.37%	3.17%	1.02%	2.22%	0.59%	1.41%	0.37%	0.99%	0.64%	1.22%	0.00%	0.47%	0.00%	0.00%	1.68%	1.69%	0.00%	2.27%	1.32%	1.64%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
