Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																						
Дата голосования: 02.12.2007																																						
																																						
Наименование Избирательной комиссии:    Курахская																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №827	УИК №828	УИК №829	УИК №830	УИК №831	УИК №832	УИК №833	УИК №834	УИК №835	УИК №836	УИК №837	УИК №838	УИК №839	УИК №840	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857					
		16.09%	14.76%	7.95%	10.00%	22.34%	0.00%	17.72%	0.00%	10.00%	11.03%	18.06%	99.07%	18.52%	0.00%	0.70%	0.58%	0.00%	18.00%	10.00%	0.00%	10.00%	10.00%	0.00%	97.83%	0.00%	89.80%	18.00%	12.50%	0.00%	18.08%	20.00%	94.87%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	9	2	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0					
		0.10%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.58%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.68%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6549	536	217	0	72	370	58	459	0	78	785	0	110	503	811	642	370	82	0	484	0	0	27	1	172	4	122	190	138	210	108	0					
		73.99%	80.72%	82.20%	0.00%	76.60%	10.00%	73.42%	99.78%	0.00%	9.06%	81.94%	0.00%	81.48%	10.00%	94.96%	93.45%	10.00%	82.00%	0.00%	10.00%	0.00%	0.00%	10.00%	2.17%	10.00%	2.72%	81.33%	79.17%	10.00%	77.49%	80.00%	0.00%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.02%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
