Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																					
Дата голосования: 07.12.2003 0:00:00																																																					
																																																					
Наименование Избирательной комиссии:    Бутурлиновская																																																					
																																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																					
																																																					
		Сумма	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	248	10	9	9	9	12	15	10	8	8	8	8	9	22	3	3	3	3	3	3	3	3	3	3	3	3	4	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	8	8	3					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	62	3	3	1	1	0	14	5	2	4	5	0	3	2	0	0	0	0	0	1	0	0	0	0	1	0	0	2	3	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	6	2	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	48	2	1	2	0	2	5	3	4	0	0	1	1	1	2	0	0	0	0	0	0	1	0	0	2	0	0	2	0	0	1	1	0	2	0	0	0	1	0	0	1	1	1	1	3	3	4					
14	Число погашенных открепительных удостоверений	186	7	6	8	8	12	1	5	6	4	3	8	6	20	3	3	3	3	3	2	3	3	3	3	2	3	4	2	0	3	3	3	3	1	3	2	3	2	3	3	3	3	3	3	2	6	3					
15	Число открепительных удостоверений выданных ТИК	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																					
18	"1. ""ЕДИНЕНИЕ"""	227	12	4	4	9	7	9	8	4	4	7	6	10	4	5	3	1	5	2	6	2	11	0	1	9	3	6	9	10	4	11	5	4	7	1	4	1	6	0	1	4	4	0	1	8	5	0					
		1.07%	1.11%	0.85%	1.14%	0.97%	0.84%	0.82%	1.01%	0.50%	0.50%	0.99%	1.17%	1.32%	0.31%	1.25%	2.09%	0.86%	1.32%	0.47%	3.0%	2.29%	1.96%	0.0%	0.56%	2.21%	0.71%	1.03%	1.35%	1.73%	1.53%	3.21%	1.27%	1.23%	1.18%	0.47%	1.79%	0.88%	1.79%	0.0%	0.37%	3.10%	1.44%	0.0%	0.69%	1.04%	0.89%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	191	12	4	5	17	21	22	11	3	7	3	3	3	17	5	0	2	0	3	0	0	2	2	0	5	6	6	4	0	2	2	2	1	2	0	3	0	3	2	3	2	2	0	1	1	2	0					
		0.90%	1.11%	0.85%	1.43%	1.83%	2.53%	2.01%	1.39%	0.38%	0.88%	0.42%	0.58%	0.39%	1.33%	1.25%	0.0%	1.72%	0.0%	0.71%	0.0%	0.0%	0.35%	0.74%	0.0%	1.22%	1.43%	1.03%	0.60%	0.0%	0.76%	0.58%	0.51%	0.30%	0.33%	0.0%	1.34%	0.0%	0.89%	1.66%	1.11%	1.55%	0.72%	0.0%	0.69%	0.13%	0.35%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	418	19	7	11	13	24	20	15	17	12	7	23	17	11	5	0	4	9	9	7	2	5	7	6	2	12	14	4	27	6	9	3	10	10	5	6	4	8	1	4	4	5	3	0	15	15	1					
		1.98%	1.75%	1.49%	3.15%	1.40%	2.89%	1.82%	1.90%	2.15%	1.51%	0.99%	4.51%	2.26%	0.86%	1.25%	0.0%	3.44%	2.39%	2.14%	3.5%	2.29%	0.89%	2.61%	3.38%	0.49%	2.87%	2.40%	0.60%	4.69%	2.30%	2.63%	0.76%	3.07%	1.69%	2.38%	2.69%	3.53%	2.38%	0.83%	1.48%	3.10%	1.81%	1.22%	0.0%	1.95%	2.67%	1.88%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	190	6	8	2	13	9	12	15	7	8	5	2	4	19	2	0	0	1	1	0	1	2	2	0	7	0	6	4	1	5	5	2	7	2	1	7	1	1	0	4	3	1	0	0	6	5	3					
		0.90%	0.55%	1.71%	0.57%	1.40%	1.08%	1.09%	1.90%	0.88%	1.00%	0.71%	0.39%	0.53%	1.49%	0.50%	0.0%	0.0%	0.26%	0.23%	0.0%	1.14%	0.35%	0.74%	0.0%	1.71%	0.0%	1.03%	0.60%	0.17%	1.92%	1.46%	0.51%	2.15%	0.33%	0.47%	3.13%	0.88%	0.29%	0.0%	1.48%	2.32%	0.36%	0.0%	0.0%	0.78%	0.89%	5.66%					
22	"5. ""За Русь Святую"""	118	4	3	3	3	2	4	6	2	3	10	4	10	6	6	0	1	3	2	1	0	0	1	3	0	0	2	2	3	3	0	2	4	3	5	0	0	3	3	3	0	0	1	1	4	2	0					
		0.55%	0.37%	0.64%	0.85%	0.32%	0.24%	0.36%	0.76%	0.25%	0.37%	1.42%	0.78%	1.32%	0.47%	1.50%	0.0%	0.86%	0.79%	0.47%	0.5%	0.0%	0.0%	0.37%	1.69%	0.0%	0.0%	0.34%	0.30%	0.52%	1.15%	0.0%	0.51%	1.23%	0.50%	2.38%	0.0%	0.0%	0.89%	2.5%	1.11%	0.0%	0.0%	0.40%	0.69%	0.52%	0.35%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	60	2	0	3	2	0	3	1	2	0	2	1	0	2	0	1	0	2	0	0	0	0	5	0	0	3	0	6	1	1	0	5	0	5	3	1	1	5	0	0	2	0	0	0	1	0	0					
		0.28%	0.18%	0.0%	0.85%	0.21%	0.0%	0.27%	0.12%	0.25%	0.0%	0.28%	0.19%	0.0%	0.15%	0.0%	0.69%	0.0%	0.53%	0.0%	0.0%	0.0%	0.0%	1.86%	0.0%	0.0%	0.71%	0.0%	0.90%	0.17%	0.38%	0.0%	1.27%	0.0%	0.84%	1.42%	0.44%	0.88%	1.49%	0.0%	0.0%	1.55%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	138	5	5	3	8	8	8	10	8	8	3	8	12	7	2	1	1	0	0	0	0	0	1	0	3	1	7	1	4	1	3	0	1	0	1	3	0	2	0	1	0	1	4	0	5	2	0					
		0.65%	0.46%	1.07%	0.85%	0.86%	0.96%	0.73%	1.27%	1.01%	1.00%	0.42%	1.57%	1.59%	0.54%	0.50%	0.69%	0.86%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.73%	0.23%	1.20%	0.15%	0.69%	0.38%	0.87%	0.0%	0.30%	0.0%	0.47%	1.34%	0.0%	0.59%	0.0%	0.37%	0.0%	0.36%	1.63%	0.0%	0.65%	0.35%	0.0%					
25	"8. ""Народно-республиканская партия России"""	43	3	0	0	1	1	0	1	3	2	0	1	0	0	1	2	1	1	0	0	0	1	0	0	2	1	3	0	3	2	1	2	0	1	5	0	0	1	0	0	0	0	0	0	3	0	1					
		0.20%	0.27%	0.0%	0.0%	0.10%	0.12%	0.0%	0.12%	0.38%	0.25%	0.0%	0.19%	0.0%	0.0%	0.25%	1.39%	0.86%	0.26%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.49%	0.23%	0.51%	0.0%	0.52%	0.76%	0.29%	0.51%	0.0%	0.16%	2.38%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	1.88%					
26	"9. ""Российская экологическая партия ""Зеленые"""	28	2	0	0	0	1	3	0	0	2	2	0	2	2	2	0	0	1	1	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	2	0	0	0	0	0	1	0	1	1	1	0					
		0.13%	0.18%	0.0%	0.0%	0.0%	0.12%	0.27%	0.0%	0.0%	0.25%	0.28%	0.0%	0.26%	0.15%	0.50%	0.0%	0.0%	0.26%	0.23%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.38%	0.0%	0.25%	0.0%	0.0%	0.0%	0.89%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.69%	0.13%	0.17%	0.0%					
27	"10. ""Аграрная партия России"""	743	41	13	12	20	14	20	9	16	15	19	5	10	21	20	4	3	30	14	9	1	26	21	13	11	20	25	33	36	25	35	12	11	14	8	14	7	29	2	32	13	5	11	3	19	21	1					
		3.52%	3.79%	2.78%	3.43%	2.15%	1.68%	1.82%	1.14%	2.02%	1.89%	2.70%	0.98%	1.32%	1.64%	5.01%	2.79%	2.58%	7.97%	3.34%	4.5%	1.14%	4.65%	7.83%	7.34%	2.70%	4.78%	4.30%	4.98%	6.26%	9.61%	10.23%	3.06%	3.38%	2.37%	3.80%	6.27%	6.19%	8.65%	1.66%	11.89%	10.07%	1.81%	4.48%	2.09%	2.47%	3.74%	1.88%					
28	"11. ""Истинные патриоты России"""	46	1	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	32	0	1	0	0	0	0	0	0	0	0	1	0	2	0	2	0	1	0	0	1	1	0					
		0.21%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	7.86%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	0.59%	0.0%	0.74%	0.0%	0.36%	0.0%	0.0%	0.13%	0.17%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	146	4	1	1	1	9	6	1	5	7	11	2	3	5	3	0	1	1	1	1	3	5	3	0	0	5	3	4	9	4	4	6	3	6	2	2	0	3	0	0	0	3	3	1	6	7	1					
		0.69%	0.37%	0.21%	0.28%	0.10%	1.08%	0.54%	0.12%	0.63%	0.88%	1.56%	0.39%	0.39%	0.39%	0.75%	0.0%	0.86%	0.26%	0.23%	0.5%	3.44%	0.89%	1.11%	0.0%	0.0%	1.19%	0.51%	0.60%	1.56%	1.53%	1.16%	1.53%	0.92%	1.01%	0.95%	0.89%	0.0%	0.89%	0.0%	0.0%	0.0%	1.08%	1.22%	0.69%	0.78%	1.24%	1.88%					
30	"13. ""Демократическая партия России"""	38	3	0	1	2	0	3	1	0	3	0	0	0	1	0	1	2	0	0	0	0	0	1	1	1	0	0	1	0	0	2	1	2	3	2	1	0	1	0	0	0	2	0	0	1	2	0					
		0.18%	0.27%	0.0%	0.28%	0.21%	0.0%	0.27%	0.12%	0.0%	0.37%	0.0%	0.0%	0.0%	0.07%	0.0%	0.69%	1.72%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.56%	0.24%	0.0%	0.0%	0.15%	0.0%	0.0%	0.58%	0.25%	0.61%	0.50%	0.95%	0.44%	0.0%	0.29%	0.0%	0.0%	0.0%	0.72%	0.0%	0.0%	0.13%	0.35%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	40	1	0	1	1	0	1	0	3	1	3	2	2	2	0	0	1	1	1	0	1	0	0	1	2	0	0	0	1	0	0	0	0	1	0	1	0	1	2	0	0	0	1	0	3	5	1					
		0.18%	0.09%	0.0%	0.28%	0.10%	0.0%	0.09%	0.0%	0.38%	0.12%	0.42%	0.39%	0.26%	0.15%	0.0%	0.0%	0.86%	0.26%	0.23%	0.0%	1.14%	0.0%	0.0%	0.56%	0.49%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.44%	0.0%	0.29%	1.66%	0.0%	0.0%	0.0%	0.40%	0.0%	0.39%	0.89%	1.88%					
32	"15. ""Партия СЛОН"""	25	1	1	1	3	0	3	1	1	1	0	2	1	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	2	0	0					
		0.11%	0.09%	0.21%	0.28%	0.32%	0.0%	0.27%	0.12%	0.12%	0.12%	0.0%	0.39%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.53%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.77%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	6087	321	146	92	274	225	359	222	286	261	207	144	227	386	66	41	35	114	174	49	10	191	68	47	63	84	148	190	120	58	93	154	65	142	39	60	40	100	43	90	26	134	80	23	214	162	14					
		28.85%	29.69%	31.26%	26.36%	29.58%	27.14%	32.81%	28.20%	36.24%	32.91%	29.44%	28.29%	30.18%	30.32%	16.54%	28.67%	30.17%	30.31%	41.52%	24.5%	11.49%	34.16%	25.37%	26.55%	15.47%	20.09%	25.47%	28.70%	20.86%	22.30%	27.19%	39.38%	20.0%	24.10%	18.57%	26.90%	35.39%	29.85%	35.83%	33.45%	20.15%	48.55%	32.65%	16.08%	27.82%	28.87%	26.41%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	70	5	0	0	2	1	2	5	0	2	5	3	1	1	1	1	0	0	3	1	1	3	2	0	6	0	3	0	3	1	0	0	4	1	0	2	0	1	0	0	1	4	0	0	2	3	0					
		0.33%	0.46%	0.0%	0.0%	0.21%	0.12%	0.18%	0.63%	0.0%	0.25%	0.71%	0.58%	0.13%	0.07%	0.25%	0.69%	0.0%	0.0%	0.71%	0.5%	1.14%	0.53%	0.74%	0.0%	1.47%	0.0%	0.51%	0.0%	0.52%	0.38%	0.0%	0.0%	1.23%	0.16%	0.0%	0.89%	0.0%	0.29%	0.0%	0.0%	0.77%	1.44%	0.0%	0.0%	0.26%	0.53%	0.0%					
35	"18. ""ЛДПР"""	3021	155	54	42	117	103	149	92	110	113	106	73	134	253	63	18	12	45	63	31	17	74	42	18	38	68	48	116	108	42	50	56	53	101	31	22	23	29	17	34	23	19	30	29	117	78	5					
		14.32%	14.33%	11.56%	12.03%	12.63%	12.42%	13.61%	11.68%	13.94%	14.24%	15.07%	14.34%	17.81%	19.87%	15.78%	12.58%	10.34%	11.96%	15.03%	15.5%	19.54%	13.23%	15.67%	10.16%	9.33%	16.26%	8.26%	17.52%	18.78%	16.15%	14.61%	14.32%	16.30%	17.14%	14.76%	9.86%	20.35%	8.65%	14.16%	12.63%	17.82%	6.88%	12.24%	20.27%	15.21%	13.90%	9.43%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	329	8	13	7	5	5	21	13	7	5	7	2	7	13	7	2	0	10	7	8	3	7	4	3	13	11	11	18	10	3	6	4	3	16	6	5	3	10	3	3	4	6	4	2	11	11	2					
		1.55%	0.74%	2.78%	2.00%	0.53%	0.60%	1.91%	1.65%	0.88%	0.63%	0.99%	0.39%	0.93%	1.02%	1.75%	1.39%	0.0%	2.65%	1.67%	4.0%	3.44%	1.25%	1.49%	1.69%	3.19%	2.63%	1.89%	2.71%	1.73%	1.15%	1.75%	1.02%	0.92%	2.71%	2.85%	2.24%	2.65%	2.98%	2.5%	1.11%	3.10%	2.17%	1.63%	1.39%	1.43%	1.96%	3.77%					
37	"20. ""Политическая партия ""Единая Россия"""	5086	225	99	71	222	211	229	171	182	174	187	135	194	349	131	51	31	85	84	70	34	90	64	45	140	105	177	166	140	47	79	84	113	163	65	47	18	69	24	48	14	50	57	41	172	124	9					
		24.11%	20.81%	21.19%	20.34%	23.97%	25.45%	20.93%	21.72%	23.06%	21.94%	26.60%	26.52%	25.79%	27.41%	32.83%	35.66%	26.72%	22.60%	20.04%	35.0%	39.08%	16.10%	23.88%	25.42%	34.39%	25.11%	30.46%	25.07%	24.34%	18.07%	23.09%	21.48%	34.76%	27.67%	30.95%	21.07%	15.92%	20.59%	20.0%	17.84%	10.85%	18.11%	23.26%	28.67%	22.36%	22.10%	16.98%					
38	"21. ""Российская Конституционно-демократическая партия"""	26	1	1	0	0	0	1	1	0	1	1	0	1	2	1	0	0	1	0	0	0	0	2	2	0	1	1	1	0	0	1	0	1	0	0	0	0	0	0	2	2	1	1	0	0	0	0					
		0.12%	0.09%	0.21%	0.0%	0.0%	0.0%	0.09%	0.12%	0.0%	0.12%	0.14%	0.0%	0.13%	0.15%	0.25%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.74%	1.12%	0.0%	0.23%	0.17%	0.15%	0.0%	0.0%	0.29%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.74%	1.55%	0.36%	0.40%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	48	0	2	1	1	7	1	0	1	1	0	3	3	4	2	0	1	0	0	0	0	3	0	0	2	2	1	4	0	0	0	0	1	3	1	1	1	0	0	0	1	0	0	0	0	0	1					
		0.22%	0.0%	0.42%	0.28%	0.10%	0.84%	0.09%	0.0%	0.12%	0.12%	0.0%	0.58%	0.39%	0.31%	0.50%	0.0%	0.86%	0.0%	0.0%	0.0%	0.0%	0.53%	0.0%	0.0%	0.49%	0.47%	0.17%	0.60%	0.0%	0.0%	0.0%	0.0%	0.30%	0.50%	0.47%	0.44%	0.88%	0.0%	0.0%	0.0%	0.77%	0.0%	0.0%	0.0%	0.0%	0.0%	1.88%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2985	187	90	79	160	152	167	155	97	118	86	71	79	127	45	13	16	44	34	15	9	96	32	23	50	71	94	74	72	40	20	37	26	91	27	31	6	45	17	31	22	18	40	28	154	88	8					
		14.15%	17.29%	19.27%	22.63%	17.27%	18.33%	15.26%	19.69%	12.29%	14.88%	12.23%	13.94%	10.50%	9.97%	11.27%	9.09%	13.79%	11.70%	8.11%	7.5%	10.34%	17.17%	11.94%	12.99%	12.28%	16.98%	16.17%	11.17%	12.52%	15.38%	5.84%	9.46%	8.0%	15.44%	12.85%	13.90%	5.30%	13.43%	14.16%	11.52%	17.05%	6.52%	16.32%	19.58%	20.02%	15.68%	15.09%					
																																																					
41	Против всех	571	35	10	4	29	19	38	44	23	27	16	10	19	37	21	2	1	17	11	0	3	14	6	7	8	6	14	7	11	4	14	8	5	12	8	7	3	7	6	3	4	4	8	6	18	11	4					
		2.70%	3.23%	2.14%	1.14%	3.13%	2.29%	3.47%	5.59%	2.91%	3.40%	2.27%	1.96%	2.52%	2.90%	5.26%	1.39%	0.86%	4.52%	2.62%	0.0%	3.44%	2.50%	2.23%	3.95%	1.96%	1.43%	2.40%	1.05%	1.91%	1.53%	4.09%	2.04%	1.53%	2.03%	3.80%	3.13%	2.65%	2.08%	5.0%	1.11%	3.10%	1.44%	3.26%	4.19%	2.34%	1.96%	7.54%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
