Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																								
Дата голосования: 07.12.2003 0:00:00																								
																								
Наименование Избирательной комиссии:    Хабезская																								
																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																								
																								
		Сумма	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244					
		0.01%	0.0%	0.0%	0.0%	0.0%	0.05%	0.0%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	81	12	0	0	12	17	0	0	10	15	0	10	0	1	0	4	0	0					
		0.40%	0.99%	0.0%	0.0%	0.58%	0.86%	0.0%	0.0%	0.60%	0.96%	0.0%	4.21%	0.0%	0.40%	0.0%	1.23%	0.0%	0.0%					
28	"11. ""Истинные патриоты России"""	21	0	0	0	8	2	0	0	0	6	0	3	1	1	0	0	0	0					
		0.10%	0.0%	0.0%	0.0%	0.39%	0.10%	0.0%	0.0%	0.0%	0.38%	0.0%	1.26%	0.40%	0.40%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	20	0	0	0	5	5	0	0	0	6	0	2	1	1	0	0	0	0					
		0.09%	0.0%	0.0%	0.0%	0.24%	0.25%	0.0%	0.0%	0.0%	0.38%	0.0%	0.84%	0.40%	0.40%	0.0%	0.0%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	11	6	0	0	0	1	0	0	0	0	0	3	0	1	0	0	0	0					
		0.05%	0.49%	0.0%	0.0%	0.0%	0.05%	0.0%	0.0%	0.0%	0.0%	0.0%	1.26%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	30	2	0	0	3	5	0	0	15	3	0	1	0	0	0	1	0	0					
		0.14%	0.16%	0.0%	0.0%	0.14%	0.25%	0.0%	0.0%	0.90%	0.19%	0.0%	0.42%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	5	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0					
		0.02%	0.0%	0.0%	0.0%	0.09%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	70	2	0	0	7	6	0	0	0	13	24	6	0	4	5	3	0	0					
		0.34%	0.16%	0.0%	0.0%	0.34%	0.30%	0.0%	0.0%	0.0%	0.83%	2.73%	2.53%	0.0%	1.62%	0.44%	0.92%	0.0%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	19	3	0	0	0	5	0	0	0	5	0	3	0	0	2	1	0	0					
		0.09%	0.24%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.32%	0.0%	1.26%	0.0%	0.0%	0.17%	0.30%	0.0%	0.0%					
35	"18. ""ЛДПР"""	48	8	0	0	13	9	0	0	0	9	0	8	0	0	0	1	0	0					
		0.23%	0.66%	0.0%	0.0%	0.63%	0.45%	0.0%	0.0%	0.0%	0.57%	0.0%	3.37%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	56	11	7	0	12	13	0	0	0	5	0	1	3	1	0	3	0	0					
		0.27%	0.90%	0.50%	0.0%	0.58%	0.66%	0.0%	0.0%	0.0%	0.32%	0.0%	0.42%	1.22%	0.40%	0.0%	0.92%	0.0%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	12733	598	879	922	1083	1200	1004	1028	892	976	631	147	213	148	775	213	1452	572					
		63.54%	49.42%	63.97%	62.42%	53.19%	61.03%	73.12%	73.69%	53.92%	62.48%	72.03%	62.02%	87.29%	60.16%	69.69%	65.74%	68.88%	67.69%					
38	"21. ""Российская Конституционно-демократическая партия"""	21	3	0	0	3	8	0	0	0	3	0	0	0	0	0	4	0	0					
		0.10%	0.24%	0.0%	0.0%	0.14%	0.40%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	1.23%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	9	0	0	0	4	2	0	0	0	0	0	2	0	0	0	1	0	0					
		0.04%	0.0%	0.0%	0.0%	0.19%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.84%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2066	253	131	61	103	171	123	367	146	132	93	25	16	21	115	71	170	68					
		10.30%	20.90%	9.53%	4.12%	5.05%	8.69%	8.95%	26.30%	8.82%	8.45%	10.61%	10.54%	6.55%	8.53%	10.34%	21.91%	8.06%	8.04%					
																								
41	Против всех	102	9	6	4	8	25	0	0	0	10	0	6	4	4	12	1	13	0					
		0.50%	0.74%	0.43%	0.27%	0.39%	1.27%	0.0%	0.0%	0.0%	0.64%	0.0%	2.53%	1.63%	1.62%	1.07%	0.30%	0.61%	0.0%					
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
