Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																				
Дата голосования: 02.12.2007																																				
																																				
Наименование Избирательной комиссии:    Некоузская																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																				
18	1.Политическая партия «Аграрная партия России»	459	29	23	20	12	14	5	8	13	21	29	2	14	14	37	33	13	8	14	4	13	24	4	13	10	50	5	19	6	2					
		4.56%	4.30%	3.12%	4.12%	6.94%	7.33%	3.25%	3.40%	11.82%	10.14%	14.57%	1.87%	5.83%	8.64%	5.07%	6.41%	5.10%	6.67%	5.69%	2.56%	6.63%	3.05%	0.78%	2.09%	2.22%	12.02%	9.80%	2.93%	2.53%	0.45%					
19	2.Всероссийская политическая партия «Гражданская Сила»	56	3	11	4	0	0	0	2	0	1	1	1	1	1	4	5	0	0	1	0	2	5	1	4	5	0	0	0	1	3					
		0.56%	0.44%	1.49%	0.82%	0.00%	0.00%	0.00%	0.85%	0.00%	0.48%	0.50%	0.93%	0.42%	0.62%	0.55%	0.97%	0.00%	0.00%	0.41%	0.00%	1.02%	0.64%	0.19%	0.64%	1.11%	0.00%	0.00%	0.00%	0.42%	0.67%					
20	3.Политическая партия «Демократическая партия России»	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0					
		0.03%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.43%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	686	50	70	30	1	4	17	8	6	6	9	7	5	7	75	64	21	11	7	10	6	38	27	39	22	17	5	60	37	27					
		6.81%	7.41%	9.49%	6.19%	0.58%	2.09%	11.04%	3.40%	5.45%	2.90%	4.52%	6.54%	2.08%	4.32%	10.27%	12.43%	8.24%	9.17%	2.85%	6.41%	3.06%	4.83%	5.25%	6.26%	4.88%	4.09%	9.80%	9.24%	15.61%	6.05%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	15	0	0	1	0	0	0	0	0	0	0	0	1	0	5	3	0	0	1	0	0	2	0	1	0	0	0	1	0	0					
		0.15%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.42%	0.00%	0.68%	0.58%	0.00%	0.00%	0.41%	0.00%	0.00%	0.25%	0.00%	0.16%	0.00%	0.00%	0.00%	0.15%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	9	0	1	0	0	1	0	1	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0					
		0.09%	0.00%	0.14%	0.00%	0.00%	0.52%	0.00%	0.43%	0.00%	0.48%	0.50%	0.00%	0.00%	0.00%	0.00%	0.19%	0.39%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.15%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1811	151	153	152	42	50	23	43	10	23	39	25	41	29	77	69	43	13	39	22	23	150	106	98	81	65	10	134	30	70					
		17.99%	22.37%	20.73%	31.34%	24.28%	26.18%	14.94%	18.30%	9.09%	11.11%	19.60%	23.36%	17.08%	17.90%	10.55%	13.40%	16.86%	10.83%	15.85%	14.10%	11.73%	19.08%	20.62%	15.73%	17.96%	15.63%	19.61%	20.65%	12.66%	15.70%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1456	108	102	52	11	20	24	15	5	13	6	4	16	1	162	119	21	12	16	10	23	122	93	139	50	75	10	87	32	108					
		14.46%	16.00%	13.82%	10.72%	6.36%	10.47%	15.58%	6.38%	4.55%	6.28%	3.02%	3.74%	6.67%	0.62%	22.19%	23.11%	8.24%	10.00%	6.50%	6.41%	11.73%	15.52%	18.09%	22.31%	11.09%	18.03%	19.61%	13.41%	13.50%	24.22%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	40	2	4	0	1	1	1	0	4	0	0	0	2	0	4	2	1	1	1	0	0	5	0	3	1	2	1	2	0	2					
		0.40%	0.30%	0.54%	0.00%	0.58%	0.52%	0.65%	0.00%	3.64%	0.00%	0.00%	0.00%	0.83%	0.00%	0.55%	0.39%	0.39%	0.83%	0.41%	0.00%	0.00%	0.64%	0.00%	0.48%	0.22%	0.48%	1.96%	0.31%	0.00%	0.45%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5409	326	363	221	106	101	79	156	70	140	114	68	160	109	345	204	150	74	165	110	128	420	278	322	276	206	20	341	127	230					
		53.73%	48.30%	49.19%	45.57%	61.27%	52.88%	51.30%	66.38%	63.64%	67.63%	57.29%	63.55%	66.67%	67.28%	47.26%	39.61%	58.82%	61.67%	67.07%	70.51%	65.31%	53.44%	54.09%	51.69%	61.20%	49.52%	39.22%	52.54%	53.59%	51.57%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	61	3	6	4	0	0	0	0	0	0	0	0	0	0	14	12	0	0	0	0	1	12	3	1	2	0	0	3	0	0					
		0.61%	0.44%	0.81%	0.82%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.92%	2.33%	0.00%	0.00%	0.00%	0.00%	0.51%	1.53%	0.58%	0.16%	0.44%	0.00%	0.00%	0.46%	0.00%	0.00%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
