Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																				
Дата голосования: 07.12.2003 0:00:00																																				
																																				
Наименование Избирательной комиссии:    Инсарская																																				
																																				
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																				
																																				
		Сумма	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292					
		0.70%	0.09%	0.0%	1.72%	0.42%	0.0%	1.59%	3.78%	0.0%	2.04%	0.4%	0.0%	0.0%	0.0%	2.21%	0.0%	0.39%	0.39%	0.0%	0.0%	0.0%	0.0%	0.52%	0.48%	3.00%	0.25%	0.0%	0.0%	0.0%	3.16%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	278	30	21	59	31	21	7	31	6	5	4	1	0	0	12	2	3	3	2	4	0	4	5	3	1	1	17	1	2	2					
		2.46%	2.88%	1.82%	5.97%	2.64%	3.44%	1.23%	6.17%	2.22%	10.20%	0.8%	0.74%	0.0%	0.0%	4.42%	0.71%	1.19%	1.17%	1.33%	6.89%	0.0%	5.40%	2.60%	1.44%	0.37%	0.25%	7.39%	1.42%	0.75%	0.90%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	20	1	0	3	1	4	3	2	0	0	0	0	2	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	1					
		0.17%	0.09%	0.0%	0.30%	0.08%	0.65%	0.53%	0.39%	0.0%	0.0%	0.0%	0.0%	0.72%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%	3.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	33	1	5	4	6	1	3	5	0	0	0	0	2	0	1	0	1	1	0	2	0	0	1	0	0	0	0	0	0	0					
		0.29%	0.09%	0.43%	0.40%	0.51%	0.16%	0.53%	0.99%	0.0%	0.0%	0.0%	0.0%	0.72%	0.0%	0.36%	0.0%	0.39%	0.39%	0.0%	3.44%	0.0%	0.0%	0.52%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
22	"5. ""За Русь Святую"""	10	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	1	0	0	0	0	0	0	0	0	0	0					
		0.08%	0.09%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.17%	1.33%	1.72%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0					
		0.01%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.39%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	7	1	0	3	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.06%	0.09%	0.0%	0.30%	0.0%	0.16%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1					
		0.01%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%					
27	"10. ""Аграрная партия России"""	103	2	0	18	5	2	12	19	0	2	1	0	2	1	4	0	0	6	7	4	0	0	2	0	3	0	2	0	5	6					
		0.91%	0.19%	0.0%	1.82%	0.42%	0.32%	2.12%	3.78%	0.0%	4.08%	0.2%	0.0%	0.72%	0.23%	1.47%	0.0%	0.0%	2.35%	4.66%	6.89%	0.0%	0.0%	1.04%	0.0%	1.12%	0.0%	0.86%	0.0%	1.87%	2.71%					
28	"11. ""Истинные патриоты России"""	4	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1					
		0.03%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	12	1	0	3	0	0	3	2	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.10%	0.09%	0.0%	0.30%	0.0%	0.0%	0.53%	0.39%	0.0%	2.04%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	6	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0					
		0.05%	0.0%	0.0%	0.10%	0.0%	0.16%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.39%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	113	3	24	28	2	0	13	25	0	0	1	0	0	1	3	0	3	5	0	0	0	0	2	0	1	1	0	0	0	1					
		1.00%	0.28%	2.09%	2.83%	0.17%	0.0%	2.30%	4.98%	0.0%	0.0%	0.2%	0.0%	0.0%	0.23%	1.10%	0.0%	1.19%	1.96%	0.0%	0.0%	0.0%	0.0%	1.04%	0.0%	0.37%	0.25%	0.0%	0.0%	0.0%	0.45%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1					
		0.00%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%					
35	"18. ""ЛДПР"""	274	20	47	55	8	9	28	39	2	1	3	0	4	0	9	2	5	8	6	1	0	0	1	1	5	3	7	0	1	9					
		2.42%	1.92%	4.09%	5.57%	0.68%	1.47%	4.95%	7.76%	0.74%	2.04%	0.6%	0.0%	1.45%	0.0%	3.32%	0.71%	1.99%	3.13%	4.0%	1.72%	0.0%	0.0%	0.52%	0.48%	1.87%	0.75%	3.04%	0.0%	0.37%	4.07%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	29	1	3	5	0	0	0	9	0	0	0	0	1	0	1	0	2	2	0	0	0	1	1	0	0	1	0	0	0	2					
		0.25%	0.09%	0.26%	0.50%	0.0%	0.0%	0.0%	1.79%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.36%	0.0%	0.79%	0.78%	0.0%	0.0%	0.0%	1.35%	0.52%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.90%					
37	"20. ""Политическая партия ""Единая Россия"""	9402	858	893	670	1045	536	433	296	257	36	462	129	250	409	214	264	225	179	111	42	425	63	174	197	239	333	189	54	246	173					
		83.24%	82.57%	77.78%	67.88%	89.01%	87.86%	76.63%	58.96%	95.18%	73.46%	92.4%	96.26%	90.90%	96.46%	78.96%	94.28%	89.64%	70.19%	74.0%	72.41%	99.53%	85.13%	90.62%	94.71%	89.84%	83.66%	82.17%	77.14%	92.48%	78.28%					
38	"21. ""Российская Конституционно-демократическая партия"""	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2					
		0.04%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.90%					
39	"22. ""Развитие предпринимательства"""	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0					
		0.00%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	532	84	110	94	64	31	39	37	0	1	0	0	5	0	7	7	2	12	3	0	0	1	4	0	3	0	9	0	12	7					
		4.71%	8.08%	9.58%	9.52%	5.45%	5.08%	6.90%	7.37%	0.0%	2.04%	0.0%	0.0%	1.81%	0.0%	2.58%	2.49%	0.79%	4.70%	2.0%	0.0%	0.0%	1.35%	2.08%	0.0%	1.12%	0.0%	3.91%	0.0%	4.51%	3.16%					
																																				
41	Против всех	72	19	0	12	7	2	7	7	0	0	0	0	1	0	5	1	0	3	0	2	2	0	1	0	1	2	0	0	0	0					
		0.63%	1.82%	0.0%	1.21%	0.59%	0.32%	1.23%	1.39%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	1.84%	0.35%	0.0%	1.17%	0.0%	3.44%	0.46%	0.0%	0.52%	0.0%	0.37%	0.50%	0.0%	0.0%	0.0%	0.0%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
