7	Число избирательных бюллетеней в переносных ящиках для голосования	2053	35	35	50	46	41	40	39	17	40	37	33	63	31	17	52	26	39	42	50	71	53	120	80	36	33	36	39	22	45	29	30	36	34	32	82	24	45	41	25	9	54	67	123	75	27	21	31									
8	Число бюллетеней в стационарных ящиках для голосования	55715	700	533	1152	1154	1428	1696	820	797	525	573	1261	1471	1786	1006	1443	1643	1196	1730	1174	1332	1104	1467	1208	1462	900	1245	1201	690	1678	1724	770	1397	1582	1600	1711	1202	1544	1113	497	734	655	999	989	1743	1165	662	1253									
9	Число недействительных избирательных бюллетеней	690	4	9	10	18	11	18	12	10	4	10	20	14	26	17	16	20	9	43	21	17	17	12	17	13	11	16	13	10	20	12	8	20	18	22	26	4	26	12	1	10	11	10	10	29	10	5	18									
10	Число действительных избирательных бюллетеней	57078	731	559	1192	1182	1458	1718	847	804	561	600	1274	1520	1791	1006	1479	1649	1226	1729	1203	1386	1140	1575	1271	1485	922	1265	1227	702	1703	1741	792	1413	1598	1610	1767	1222	1563	1142	521	733	698	1056	1102	1789	1182	678	1266									
11	Число полученных открепительных  удостоверений	1573	32	25	20	35	35	42	25	20	16	15	50	25	40	30	53	55	35	51	30	30	30	40	24	34	40	45	43	20	40	45	25	35	40	40	40	30	40	30	20	16	20	36	24	40	40	30	42									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1262	25	15	19	24	33	35	21	16	15	14	41	20	32	26	45	49	25	43	24	17	30	38	24	32	30	37	38	17	35	36	16	21	28	34	39	23	34	15	10	15	14	26	14	38	34	18	27									
13	Число избирателей, проголосовавших по открепительным удостоверениям	1080	19	3	15	12	17	17	12	32	20	13	25	33	42	22	24	23	10	21	25	18	29	40	22	27	7	27	16	28	36	28	30	19	18	20	32	34	17	46	22	10	17	43	30	20	12	15	32									
14	Число неиспользованных открепительных удостоверений	311	7	10	1	11	2	7	4	4	1	1	9	5	8	4	8	6	10	8	6	13	0	2	0	2	10	8	5	3	5	9	9	14	12	6	1	7	6	15	10	1	6	10	10	2	6	12	15									
15	Число открепительных удостоверений, выданных избирателям ТИК	55	0	0	1	0	1	0	0	1	0	2	0	0	0	0	1	3	0	1	1	3	2	1	1	3	3	1	1	2	2	3	0	3	3	3	3	2	2	0	0	1	2	0	1	2	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																										
19	Жириновский Владимир Вольфович	4362	50	47	79	75	86	123	55	63	39	56	106	172	160	70	99	120	75	150	93	106	104	128	106	94	55	100	82	66	102	124	57	97	122	128	127	102	138	94	49	80	35	92	81	153	65	47	110									
		7.55%	6.80%	8.27%	6.57%	6.25%	5.85%	7.09%	6.40%	7.74%	6.90%	9.18%	8.19%	11.21%	8.81%	6.84%	6.62%	7.19%	6.07%	8.47%	7.60%	7.56%	8.99%	8.07%	8.23%	6.28%	5.89%	7.81%	6.61%	9.27%	5.92%	7.07%	7.13%	6.77%	7.55%	7.84%	7.08%	8.32%	8.68%	8.15%	9.39%	10.77%	4.94%	8.63%	7.28%	8.42%	5.45%	6.88%	8.57%									
20	Зюганов Геннадий Андреевич	19170	217	189	463	406	511	575	281	246	195	174	447	375	406	377	543	554	399	635	407	524	371	423	447	525	323	446	433	221	541	610	280	498	588	566	638	389	543	425	170	240	223	326	373	615	420	228	384									
		33.18%	29.52%	33.27%	38.52%	33.83%	34.79%	33.12%	32.71%	30.22%	34.51%	28.52%	34.54%	24.45%	22.34%	36.85%	36.32%	33.19%	32.31%	35.84%	33.25%	37.35%	32.07%	26.65%	34.70%	35.05%	34.62%	34.82%	34.92%	31.04%	31.40%	34.80%	35.00%	34.75%	36.39%	34.68%	35.58%	31.73%	34.17%	36.83%	32.57%	32.30%	31.45%	30.58%	33.54%	33.83%	35.23%	33.38%	29.91%									
21	Миронов Сергей Михайлович	2306	34	18	50	55	58	76	31	23	28	23	54	44	64	36	65	78	40	66	30	53	40	67	59	51	45	65	70	30	75	84	34	72	62	46	72	51	64	34	19	33	21	35	51	72	46	31	51									
		3.99%	4.63%	3.17%	4.16%	4.58%	3.95%	4.38%	3.61%	2.83%	4.96%	3.77%	4.17%	2.87%	3.52%	3.52%	4.35%	4.67%	3.24%	3.72%	2.45%	3.78%	3.46%	4.22%	4.58%	3.40%	4.82%	5.07%	5.65%	4.21%	4.35%	4.79%	4.25%	5.02%	3.84%	2.82%	4.02%	4.16%	4.03%	2.95%	3.64%	4.44%	2.96%	3.28%	4.59%	3.96%	3.86%	4.54%	3.97%									
22	Прохоров Михаил Дмитриевич	5016	85	35	134	92	145	141	120	118	55	61	111	135	174	82	117	139	123	126	89	94	76	133	89	124	96	130	132	46	191	179	61	130	145	124	158	133	130	88	22	55	68	83	53	81	121	57	135									
		8.68%	11.56%	6.16%	11.15%	7.67%	9.87%	8.12%	13.97%	14.50%	9.73%	10.00%	8.58%	8.80%	9.58%	8.02%	7.83%	8.33%	9.96%	7.11%	7.27%	6.70%	6.57%	8.38%	6.91%	8.28%	10.29%	10.15%	10.65%	6.46%	11.09%	10.21%	7.63%	9.07%	8.97%	7.60%	8.81%	10.85%	8.18%	7.63%	4.21%	7.40%	9.59%	7.79%	4.77%	4.46%	10.15%	8.35%	10.51%									
23	Путин Владимир Владимирович	26224	345	270	466	554	658	803	360	354	244	286	556	794	987	441	655	758	589	752	584	609	549	824	570	691	403	524	510	339	794	744	360	616	681	746	772	547	688	501	261	325	351	520	544	868	530	315	586									
		45.40%	46.94%	47.54%	38.77%	46.17%	44.79%	46.26%	41.91%	43.49%	43.19%	46.89%	42.97%	51.76%	54.32%	43.11%	43.81%	45.42%	47.69%	42.44%	47.71%	43.41%	47.45%	51.92%	44.25%	46.13%	43.19%	40.91%	41.13%	47.61%	46.08%	42.44%	45.00%	42.99%	42.14%	45.71%	43.06%	44.62%	43.30%	43.41%	50.00%	43.74%	49.51%	48.78%	48.92%	47.74%	44.46%	46.12%	45.64%									
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
