Выборы Президента Российской Федерации																																																				
																																																				
"Наименование Избирательной комиссии:    Орел, Заводская"																																																				
																																																				
Итоги голосования 																																																				
																																																				
		Сумма	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №794					
11	Число полученных открепительных  удостоверений	1807	30	20	30	30	40	40	30	20	20	20	40	40	300	40	50	50	20	50	30	40	30	20	40	40	40	40	30	20	40	47	30	40	50	30	50	40	40	40	20	20	20	30	30	50	30					
12	Число выданных открепительных удостоверений	1262	23	7	26	16	21	30	28	11	8	9	29	29	209	24	42	42	16	44	10	24	13	12	14	33	31	25	28	13	33	41	20	26	48	26	45	28	28	33	7	19	14	14	10	35	18					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	793	40	10	16	32	22	11	15	20	18	10	22	23	45	19	21	24	15	14	15	13	18	20	18	25	7	25	15	10	17	18	13	17	21	14	23	15	16	10	15	7	12	13	10	14	15					
14	Число неиспользованных открепительных удостоверений	545	7	13	4	14	19	10	2	9	12	11	11	11	91	16	8	8	4	6	20	16	17	8	26	7	9	15	2	7	7	6	10	14	2	4	5	12	12	7	13	1	6	16	20	15	12					
15	"Число открепительных удостоверений, выданных в ТИК"	13	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	4	2	0	2	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																				
18	. Глазьев Сергей Юрьевич	3176	51	34	93	62	100	118	36	41	40	34	87	61	106	69	88	58	51	109	55	61	37	25	57	98	72	83	89	43	73	155	105	89	89	63	91	78	68	70	26	41	47	65	78	120	60					
		5.60%	5.61%	5.47%	6.39%	4.74%	6.17%	7.61%	3.27%	6.59%	6.87%	6.14%	6.46%	3.76%	5.61%	4.56%	5.46%	3.91%	5.15%	6.57%	4.73%	4.04%	3.22%	3.32%	4.26%	6.71%	5.69%	6.46%	6.72%	5.99%	5.04%	7.94%	7.70%	6.65%	5.09%	5.99%	4.86%	6.44%	5.11%	4.59%	4.76%	5.70%	4.55%	6.23%	7.34%	6.19%	5.18%					
19	. Малышкин Олег Александрович	1130	7	11	31	21	23	27	23	12	14	16	25	27	41	33	29	23	18	34	28	36	26	11	23	22	24	15	32	16	15	31	16	31	37	21	37	28	36	25	26	24	12	16	21	90	16					
		1.99%	0.77%	1.77%	2.13%	1.61%	1.42%	1.74%	2.09%	1.93%	2.41%	2.89%	1.86%	1.67%	2.17%	2.18%	1.80%	1.55%	1.82%	2.05%	2.41%	2.38%	2.26%	1.46%	1.72%	1.51%	1.90%	1.17%	2.42%	2.23%	1.04%	1.59%	1.17%	2.32%	2.12%	2.00%	1.98%	2.31%	2.71%	1.64%	4.76%	3.34%	1.16%	1.53%	1.98%	4.64%	1.38%					
20	. Миронов Сергей Михайлович	486	6	6	14	12	8	17	7	7	4	9	10	13	18	15	17	2	3	11	7	12	10	10	17	15	10	9	7	4	10	22	10	12	8	4	9	13	12	10	5	9	5	4	15	50	8					
		0.86%	0.66%	0.96%	0.96%	0.92%	0.49%	1.10%	0.64%	1.13%	0.69%	1.62%	0.74%	0.80%	0.95%	0.99%	1.05%	0.13%	0.30%	0.66%	0.60%	0.79%	0.87%	1.33%	1.27%	1.03%	0.79%	0.70%	0.53%	0.56%	0.69%	1.13%	0.73%	0.90%	0.46%	0.38%	0.48%	1.07%	0.90%	0.66%	0.92%	1.25%	0.48%	0.38%	1.41%	2.58%	0.69%					
21	. Путин Владимир Владимирович	33419	593	381	789	792	930	859	679	395	345	335	753	1152	1145	889	917	880	603	986	737	830	651	475	770	808	724	743	722	415	856	1205	804	808	1041	568	1064	746	783	850	325	418	639	624	615	1072	703					
		58.90%	65.24%	61.25%	54.19%	60.55%	57.37%	55.38%	61.73%	63.50%	59.28%	60.47%	55.94%	71.07%	60.61%	58.72%	56.89%	59.30%	60.91%	59.43%	63.43%	54.93%	56.71%	63.16%	57.55%	55.30%	57.23%	57.87%	54.53%	57.80%	59.16%	61.76%	58.99%	60.39%	59.52%	53.99%	56.87%	61.55%	58.87%	55.74%	59.52%	58.14%	61.92%	59.77%	57.86%	55.31%	60.66%					
22	. Хакамада Ирина Муцуовна	2122	39	19	59	39	81	83	60	37	26	18	83	59	80	50	48	59	32	62	35	40	37	28	31	54	51	52	55	26	75	90	43	41	66	33	52	52	58	48	12	21	20	32	19	72	45					
		3.74%	4.29%	3.05%	4.05%	2.98%	5.00%	5.35%	5.45%	5.95%	4.47%	3.25%	6.17%	3.64%	4.24%	3.30%	2.98%	3.98%	3.23%	3.74%	3.01%	2.65%	3.22%	3.72%	2.32%	3.70%	4.03%	4.05%	4.15%	3.62%	5.18%	4.61%	3.15%	3.06%	3.77%	3.14%	2.78%	4.29%	4.36%	3.15%	2.20%	2.92%	1.94%	3.07%	1.79%	3.72%	3.88%					
23	. Харитонов Николай Михайлович	13176	161	138	348	315	378	353	231	93	127	115	305	230	353	366	418	366	210	349	259	432	321	174	362	366	311	313	351	167	346	407	302	281	401	297	492	222	272	431	133	153	268	256	273	442	288					
		23.22%	17.71%	22.19%	23.90%	24.08%	23.32%	22.76%	21.00%	14.95%	21.82%	20.76%	22.66%	14.19%	18.69%	24.17%	25.93%	24.66%	21.21%	21.04%	22.29%	28.59%	27.96%	23.14%	27.06%	25.05%	24.58%	24.38%	26.51%	23.26%	23.91%	20.86%	22.16%	21.00%	22.93%	28.23%	26.30%	18.32%	20.45%	28.26%	24.36%	21.28%	25.97%	24.52%	25.68%	22.81%	24.85%					
																																																				
24	Против всех	2770	51	26	88	54	94	85	59	33	24	24	78	67	135	77	87	82	61	101	39	80	53	27	67	89	69	65	64	43	67	33	30	72	93	43	116	62	87	66	17	42	34	31	38	81	36					
		4.88%	5.61%	4.18%	6.04%	4.13%	5.80%	5.48%	5.36%	5.31%	4.12%	4.33%	5.79%	4.13%	7.15%	5.09%	5.40%	5.53%	6.16%	6.09%	3.36%	5.29%	4.62%	3.59%	5.01%	6.09%	5.45%	5.06%	4.83%	5.99%	4.63%	1.69%	2.20%	5.38%	5.32%	4.09%	6.20%	5.12%	6.54%	4.33%	3.11%	5.84%	3.29%	2.97%	3.57%	4.18%	3.11%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
