Выборы Президента Российской Федерации																																									
																																									
Наименование Избирательной комиссии:    Нерехтская																																									
																																									
Итоги голосования 																																									
																																									
		Сумма	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473					
11	Число полученных открепительных  удостоверений	477	33	30	30	27	27	33	39	33	32	34	0	6	5	4	9	8	4	6	18	4	5	5	7	10	2	2	9	9	9	6	4	6	9	12					
12	Число выданных открепительных удостоверений	119	8	4	5	9	1	14	10	6	5	9	0	1	0	1	2	2	4	6	9	1	0	0	0	1	0	0	4	7	2	0	0	2	2	4					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	147	6	0	5	6	7	13	11	5	9	4	31	2	2	3	10	0	4	2	4	0	1	0	1	1	0	0	1	0	2	0	1	3	7	6					
14	Число неиспользованных открепительных удостоверений	358	25	26	25	18	26	19	29	27	27	25	0	5	5	3	7	6	0	0	9	3	5	5	7	9	2	2	5	2	7	6	4	4	7	8					
15	"Число открепительных удостоверений, выданных в ТИК"	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																									
18	. Глазьев Сергей Юрьевич	499	38	28	27	20	18	65	43	38	41	48	0	5	12	4	4	7	3	1	33	4	5	3	1	5	1	0	5	11	6	9	1	1	3	9					
		2.87%	3.44%	3.24%	2.62%	2.08%	2.21%	5.19%	3.16%	3.30%	3.71%	4.03%	0.00%	1.73%	5.15%	2.47%	0.88%	2.11%	1.43%	0.38%	4.87%	3.39%	2.14%	1.42%	0.31%	1.21%	1.32%	0.00%	1.42%	3.44%	1.62%	4.69%	0.55%	0.35%	0.91%	1.99%					
19	. Малышкин Олег Александрович	492	27	23	25	20	22	36	33	23	25	38	1	17	4	3	11	9	2	5	18	7	4	28	11	4	3	2	13	16	10	8	10	22	6	6					
		2.83%	2.45%	2.67%	2.43%	2.08%	2.70%	2.88%	2.43%	1.99%	2.26%	3.19%	3.23%	5.88%	1.72%	1.85%	2.43%	2.72%	0.95%	1.92%	2.66%	5.93%	1.71%	13.27%	3.44%	0.97%	3.95%	2.47%	3.69%	5.00%	2.70%	4.17%	5.52%	7.77%	1.83%	1.33%					
20	. Миронов Сергей Михайлович	105	3	8	9	11	4	9	3	4	4	7	0	1	0	2	3	1	2	2	3	0	1	1	7	2	1	0	3	3	4	1	0	3	2	1					
		0.60%	0.27%	0.93%	0.87%	1.14%	0.49%	0.72%	0.22%	0.35%	0.36%	0.59%	0.00%	0.35%	0.00%	1.23%	0.66%	0.30%	0.95%	0.77%	0.44%	0.00%	0.43%	0.47%	2.19%	0.48%	1.32%	0.00%	0.85%	0.94%	1.08%	0.52%	0.00%	1.06%	0.61%	0.22%					
21	. Путин Владимир Владимирович	12113	779	580	716	696	550	764	912	800	723	804	22	202	162	129	385	231	156	200	469	80	190	142	269	278	61	60	278	230	263	129	120	143	235	355					
		69.57%	70.56%	67.21%	69.58%	72.35%	67.48%	61.02%	67.06%	69.38%	65.49%	67.51%	70.97%	69.90%	69.53%	79.63%	85.18%	69.79%	74.29%	76.92%	69.28%	67.80%	81.20%	67.30%	84.06%	67.15%	80.26%	74.07%	78.98%	71.88%	71.08%	67.19%	66.30%	50.53%	71.65%	78.54%					
22	. Хакамада Ирина Муцуовна	291	17	21	15	18	16	34	21	16	22	22	2	5	3	1	5	1	3	5	9	0	1	4	2	8	0	0	1	9	2	5	0	2	8	13					
		1.67%	1.54%	2.43%	1.46%	1.87%	1.96%	2.72%	1.54%	1.39%	1.99%	1.85%	6.45%	1.73%	1.29%	0.62%	1.11%	0.30%	1.43%	1.92%	1.33%	0.00%	0.43%	1.90%	0.62%	1.93%	0.00%	0.00%	0.28%	2.81%	0.54%	2.60%	0.00%	0.71%	2.44%	2.88%					
23	. Харитонов Николай Михайлович	3458	206	180	210	166	181	311	295	241	259	244	4	53	45	22	42	74	40	47	123	25	33	29	28	109	9	15	44	37	73	37	43	108	63	62					
		19.86%	18.66%	20.86%	20.41%	17.26%	22.21%	24.84%	21.69%	20.90%	23.46%	20.49%	12.90%	18.34%	19.31%	13.58%	9.29%	22.36%	19.05%	18.08%	18.17%	21.19%	14.10%	13.74%	8.75%	26.33%	11.84%	18.52%	12.50%	11.56%	19.73%	19.27%	23.76%	38.16%	19.21%	13.72%					
																																									
24	Против всех	358	33	18	20	19	18	28	45	24	26	25	2	5	4	1	2	8	4	0	18	2	0	2	1	6	1	4	5	10	6	3	4	3	7	4					
		2.06%	2.99%	2.09%	1.94%	1.98%	2.21%	2.24%	3.31%	2.08%	2.36%	2.10%	6.45%	1.73%	1.72%	0.62%	0.44%	2.42%	1.90%	0.00%	2.66%	1.69%	0.00%	0.95%	0.31%	1.45%	1.32%	4.94%	1.42%	3.12%	1.62%	1.56%	2.21%	1.06%	2.13%	0.88%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
