7	Число избирательных бюллетеней в переносных ящиках для голосования	1580	19	23	31	25	29	23	27	29	35	50	208	24	30	39	57	35	37	51	40	26	18	63	39	5	8	74	118	38	39	23	33	41	31	27	12	34	79	13	16	31									
8	Число бюллетеней в стационарных ящиках для голосования	27789	316	1085	1122	799	708	1006	863	1068	1059	765	974	1082	904	933	939	616	369	830	951	1239	481	807	1115	501	144	876	776	1238	1181	163	208	412	150	141	72	445	564	63	177	647									
9	Число недействительных избирательных бюллетеней	409	2	17	12	19	16	20	7	13	15	6	22	14	15	19	6	6	7	12	10	18	9	22	16	11	6	8	21	14	15	1	0	6	1	2	1	7	4	0	3	6									
10	Число действительных избирательных бюллетеней	28960	333	1091	1141	805	721	1009	883	1084	1079	809	1160	1092	919	953	990	645	399	869	981	1247	490	848	1138	495	146	942	873	1262	1205	185	241	447	180	166	83	472	639	76	190	672									
11	Число полученных открепительных  удостоверений	769	10	30	35	20	15	15	15	25	29	25	20	40	25	30	30	15	15	20	20	30	15	20	25	15	10	15	25	25	15	10	10	20	10	10	10	10	20	10	15	15									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	599	9	26	29	17	11	15	9	24	19	19	20	35	22	25	25	14	9	15	20	27	12	19	19	6	1	11	23	16	13	6	2	14	7	5	0	9	17	3	11	15									
13	Число избирателей, проголосовавших по открепительным удостоверениям	418	10	13	14	4	11	11	17	16	15	5	17	27	10	16	11	11	13	10	20	11	3	8	10	7	12	13	8	8	5	2	6	10	8	5	4	3	10	7	19	8									
14	Число неиспользованных открепительных удостоверений	170	1	4	6	3	4	0	6	1	10	6	0	5	3	5	5	1	6	5	0	3	3	1	6	9	9	4	2	9	2	4	8	6	3	5	10	1	3	7	4	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	16	0	2	2	0	0	0	0	1	1	0	0	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	2	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																			
19	Жириновский Владимир Вольфович	1507	25	64	46	53	44	43	35	39	68	48	54	46	48	48	66	31	16	43	46	73	21	70	76	35	10	38	42	80	49	10	8	18	9	6	7	23	28	3	8	30									
		5.13%	7.46%	5.78%	3.99%	6.43%	5.97%	4.18%	3.93%	3.56%	6.22%	5.89%	4.57%	4.16%	5.14%	4.94%	6.63%	4.76%	3.94%	4.88%	4.64%	5.77%	4.21%	8.05%	6.59%	6.92%	6.58%	4.00%	4.70%	6.27%	4.02%	5.38%	3.32%	3.97%	4.97%	3.57%	8.33%	4.80%	4.35%	3.95%	4.15%	4.42%									
20	Зюганов Геннадий Андреевич	5376	62	192	195	166	129	175	167	217	194	147	221	183	152	185	193	98	72	160	194	216	93	156	231	71	36	153	130	290	328	36	51	76	24	23	7	81	115	17	27	113									
		18.31%	18.51%	17.33%	16.91%	20.15%	17.50%	17.01%	18.76%	19.78%	17.73%	18.04%	18.70%	16.55%	16.27%	19.03%	19.38%	15.05%	17.73%	18.16%	19.58%	17.08%	18.64%	17.93%	20.02%	14.03%	23.68%	16.11%	14.54%	22.73%	26.89%	19.35%	21.16%	16.78%	13.26%	13.69%	8.33%	16.91%	17.88%	22.37%	13.99%	16.67%									
21	Миронов Сергей Михайлович	1263	9	51	62	39	33	49	58	61	62	28	64	46	57	49	38	27	19	30	45	54	23	21	38	16	4	24	24	41	61	7	10	12	6	2	2	24	22	1	11	33									
		4.30%	2.69%	4.60%	5.38%	4.73%	4.48%	4.76%	6.52%	5.56%	5.67%	3.44%	5.41%	4.16%	6.10%	5.04%	3.82%	4.15%	4.68%	3.41%	4.54%	4.27%	4.61%	2.41%	3.29%	3.16%	2.63%	2.53%	2.68%	3.21%	5.00%	3.76%	4.15%	2.65%	3.31%	1.19%	2.38%	5.01%	3.42%	1.32%	5.70%	4.87%									
22	Прохоров Михаил Дмитриевич	3034	31	123	121	80	90	137	104	147	155	84	104	156	138	147	140	67	42	82	105	125	50	64	102	33	18	49	66	137	117	6	16	16	16	9	1	40	31	9	19	57									
		10.33%	9.25%	11.10%	10.49%	9.71%	12.21%	13.31%	11.69%	13.40%	14.17%	10.31%	8.80%	14.10%	14.78%	15.12%	14.06%	10.29%	10.34%	9.31%	10.60%	9.88%	10.02%	7.36%	8.84%	6.52%	11.84%	5.16%	7.38%	10.74%	9.59%	3.23%	6.64%	3.53%	8.84%	5.36%	1.19%	8.35%	4.82%	11.84%	9.84%	8.41%									
23	Путин Владимир Владимирович	17780	206	661	717	467	425	605	519	620	600	502	717	661	524	524	553	422	250	554	591	779	303	537	691	340	78	678	611	714	650	126	156	325	125	126	66	304	443	46	125	439									
		60.54%	61.49%	59.66%	62.19%	56.67%	57.67%	58.79%	58.31%	56.52%	54.84%	61.60%	60.66%	59.76%	56.10%	53.91%	55.52%	64.82%	61.58%	62.88%	59.64%	61.58%	60.72%	61.72%	59.88%	67.19%	51.32%	71.37%	68.34%	55.96%	53.28%	67.74%	64.73%	71.74%	69.06%	75.00%	78.57%	63.47%	68.90%	60.53%	64.77%	64.75%									
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
