7	Число избирательных бюллетеней в переносных ящиках для голосования	1526	23	48	28	50	22	11	18	36	33	58	119	16	16	36	45	36	30	27	15	14	47	56	54	13	6	73	118	40	43	25	21	66	24	43	16	41	98	5	22	34					
8	Число бюллетеней в стационарных ящиках для голосования	27392	313	1034	974	970	758	979	835	1024	997	761	962	1036	902	925	943	597	403	582	880	963	787	740	1107	474	208	928	707	1200	1115	193	204	419	128	137	92	474	602	60	160	819					
9	Число недействительных избирательных бюллетеней	305	4	16	14	4	11	10	15	4	13	9	10	33	4	18	10	9	5	4	5	8	5	7	12	4	1	5	9	14	16	1	0	3	0	1	2	5	6	0	0	8					
10	Число действительных избирательных бюллетеней	28613	332	1066	988	1016	769	980	838	1056	1017	810	1071	1019	914	943	978	624	428	605	890	969	829	789	1149	483	213	996	816	1226	1142	217	225	482	152	179	106	510	694	65	182	845					
11	Число полученных открепительных  удостоверений	692	10	25	10	20	15	15	15	20	20	20	20	25	20	20	20	20	20	20	20	24	20	20	20	15	10	20	30	20	20	10	10	25	10	10	10	15	15	5	10	18					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	478	5	25	8	16	12	9	7	15	12	14	12	21	16	16	20	9	6	9	15	20	9	13	16	2	3	20	27	15	17	4	1	21	6	2	1	13	13	3	9	16					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	310	3	5	4	3	6	6	17	16	15	4	10	16	8	13	7	10	6	4	16	6	8	4	6	7	9	12	4	11	1	3	6	6	7	1	2	10	11	4	11	12					
14	Число неиспользованных открепительных удостоверений	214	5	0	2	4	3	6	8	5	8	6	8	4	4	4	0	11	14	11	5	4	11	7	4	13	7	0	3	5	3	6	9	4	4	8	9	2	2	2	1	2					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	4	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																															
18	Богданов Андрей Владимирович	492	5	20	13	20	12	23	15	27	17	24	21	24	15	16	15	18	11	16	9	22	10	9	21	6	4	11	4	17	11	8	2	7	0	2	2	3	13	0	5	14					
		1.70%	1.49%	1.85%	1.30%	1.96%	1.54%	2.32%	1.76%	2.55%	1.65%	2.93%	1.94%	2.28%	1.63%	1.66%	1.52%	2.84%	2.54%	2.63%	1.01%	2.25%	1.20%	1.13%	1.81%	1.23%	1.87%	1.10%	0.48%	1.37%	0.95%	3.67%	0.89%	1.44%	0.00%	1.11%	1.85%	0.58%	1.86%	0.00%	2.75%	1.64%					
19	Жириновский Владимир Вольфович	4322	46	191	149	153	103	147	119	128	147	135	139	179	139	141	130	91	70	77	130	160	127	161	204	89	42	128	91	199	227	32	23	36	21	15	13	78	88	9	30	135					
		14.95%	13.69%	17.65%	14.87%	15.00%	13.21%	14.85%	13.95%	12.08%	14.27%	16.48%	12.86%	17.02%	15.14%	14.67%	13.16%	14.38%	16.17%	12.64%	14.53%	16.38%	15.23%	20.23%	17.57%	18.28%	19.63%	12.79%	11.03%	16.05%	19.60%	14.68%	10.22%	7.42%	13.82%	8.33%	12.04%	15.15%	12.57%	13.85%	16.48%	15.83%					
20	Зюганов Геннадий Андреевич	5878	63	167	214	196	182	169	204	253	203	152	247	216	208	249	271	137	77	120	187	197	183	152	242	62	39	137	107	320	280	42	46	63	17	19	13	101	169	17	24	133					
		20.33%	18.75%	15.43%	21.36%	19.22%	23.33%	17.07%	23.92%	23.87%	19.71%	18.56%	22.85%	20.53%	22.66%	25.91%	27.43%	21.64%	17.78%	19.70%	20.89%	20.16%	21.94%	19.10%	20.84%	12.73%	18.22%	13.69%	12.97%	25.81%	24.18%	19.27%	20.44%	12.99%	11.18%	10.56%	12.04%	19.61%	24.14%	26.15%	13.19%	15.59%					
21	Медведев Дмитрий Анатольевич	17921	218	688	612	647	472	641	500	648	650	499	664	600	552	537	562	378	270	392	564	590	509	467	682	326	128	720	614	690	624	135	154	376	114	143	78	328	424	39	123	563					
		61.97%	64.88%	63.59%	61.08%	63.43%	60.51%	64.75%	58.62%	61.13%	63.11%	60.93%	61.42%	57.03%	60.13%	55.88%	56.88%	59.72%	62.36%	64.37%	63.02%	60.39%	61.03%	58.67%	58.74%	66.94%	59.81%	71.93%	74.42%	55.65%	53.89%	61.93%	68.44%	77.53%	75.00%	79.44%	72.22%	63.69%	60.57%	60.00%	67.58%	66.00%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
