Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																															
Дата голосования: 07.12.2003 0:00:00																																															
																																															
Наименование Избирательной комиссии:    Спасская																																															
																																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																															
																																															
		Сумма	УИК №1225	УИК №1226	УИК №1227	УИК №1228	УИК №1229	УИК №1230	УИК №1231	УИК №1232	УИК №1233	УИК №1234	УИК №1235	УИК №1236	УИК №1237	УИК №1238	УИК №1239	УИК №1240	УИК №1241	УИК №1242	УИК №1243	УИК №1244	УИК №1245	УИК №1246	УИК №1247	УИК №1248	УИК №1249	УИК №1250	УИК №1251	УИК №1252	УИК №1253	УИК №1254	УИК №1255	УИК №1256	УИК №1257	УИК №1258	УИК №1259	УИК №1260	УИК №1261	УИК №1262	УИК №1263	УИК №1264					
		0.39%	0.17%	0.0%	0.58%	0.0%	0.0%	0.45%	0.78%	0.20%	0.26%	0.66%	0.0%	0.0%	0.28%	1.63%	0.47%	0.0%	0.0%	0.0%	0.0%	1.35%	0.92%	0.0%	0.0%	0.46%	0.5%	0.78%	0.0%	0.16%	0.93%	0.0%	0.37%	0.0%	0.72%	0.68%	0.85%	0.0%	0.0%	0.31%	0.70%	0.87%					
23	"6. ""Объединенная Российская партия ""Русь"""	44	2	0	1	3	4	0	2	6	3	0	2	1	0	0	0	2	0	2	0	0	0	0	0	0	1	2	4	1	2	1	0	1	1	0	0	0	0	2	0	1					
		0.37%	0.35%	0.0%	0.29%	1.92%	1.06%	0.0%	0.78%	1.20%	0.79%	0.0%	1.90%	0.58%	0.0%	0.0%	0.0%	1.94%	0.0%	0.77%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.5%	0.39%	1.10%	0.16%	0.93%	0.86%	0.0%	0.22%	0.18%	0.0%	0.0%	0.0%	0.0%	0.62%	0.0%	0.17%					
24	"7. ""Новый курс - Автомобильная Россия"""	104	6	1	1	1	4	4	3	7	3	2	0	2	1	0	4	0	0	0	0	0	2	3	0	1	0	3	4	3	4	1	5	6	14	3	1	0	1	5	6	3					
		0.88%	1.07%	1.19%	0.29%	0.64%	1.06%	0.90%	1.18%	1.40%	0.79%	0.66%	0.0%	1.16%	0.28%	0.0%	1.88%	0.0%	0.0%	0.0%	0.0%	0.0%	1.85%	2.56%	0.0%	0.46%	0.0%	0.59%	1.10%	0.49%	1.86%	0.86%	0.94%	1.37%	2.52%	0.68%	0.42%	0.0%	0.89%	1.57%	0.84%	0.52%					
25	"8. ""Народно-республиканская партия России"""	17	3	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	2	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	1	1	2					
		0.14%	0.53%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.95%	0.58%	0.28%	0.0%	0.0%	0.0%	0.0%	0.77%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.55%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.14%	0.34%					
26	"9. ""Российская экологическая партия ""Зеленые"""	25	1	0	1	0	0	1	1	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	2	1	0	1	0	1	1	0	3	0	1	0	0	0	4	3					
		0.21%	0.17%	0.0%	0.29%	0.0%	0.0%	0.22%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.63%	0.47%	0.0%	0.33%	0.0%	0.0%	0.0%	0.92%	0.0%	0.0%	0.0%	1.0%	0.19%	0.0%	0.16%	0.0%	0.86%	0.18%	0.0%	0.54%	0.0%	0.42%	0.0%	0.0%	0.0%	0.56%	0.52%					
27	"10. ""Аграрная партия России"""	462	36	0	16	5	27	12	20	1	14	19	2	8	15	6	3	2	14	19	0	2	5	4	7	9	8	23	25	9	5	4	12	19	29	10	5	1	3	13	31	19					
		3.92%	6.44%	0.0%	4.67%	3.20%	7.16%	2.72%	7.87%	0.20%	3.71%	6.27%	1.90%	4.67%	4.33%	9.83%	1.41%	1.94%	4.62%	7.36%	0.0%	2.70%	4.62%	3.41%	4.45%	4.22%	4.0%	4.52%	6.90%	1.47%	2.32%	3.44%	2.26%	4.36%	5.22%	2.26%	2.13%	0.64%	2.67%	4.08%	4.35%	3.31%					
28	"11. ""Истинные патриоты России"""	16	0	1	0	1	0	1	1	1	3	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0					
		0.13%	0.0%	1.19%	0.0%	0.64%	0.0%	0.22%	0.39%	0.20%	0.79%	0.33%	0.0%	0.0%	0.0%	0.0%	0.94%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.22%	0.42%	0.64%	0.89%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	130	1	1	11	5	1	4	3	4	7	4	3	4	0	1	0	0	1	1	0	0	0	2	8	5	4	8	0	3	6	2	10	5	3	2	2	2	2	0	13	2					
		1.10%	0.17%	1.19%	3.21%	3.20%	0.26%	0.90%	1.18%	0.80%	1.85%	1.32%	2.85%	2.33%	0.0%	1.63%	0.0%	0.0%	0.33%	0.38%	0.0%	0.0%	0.0%	1.70%	5.09%	2.34%	2.0%	1.57%	0.0%	0.49%	2.79%	1.72%	1.89%	1.14%	0.54%	0.45%	0.85%	1.28%	1.78%	0.0%	1.82%	0.34%					
30	"13. ""Демократическая партия России"""	55	5	0	2	0	3	3	2	2	1	1	0	0	0	0	1	0	3	6	0	1	0	2	1	1	0	1	0	3	1	0	2	2	1	1	3	0	1	1	4	1					
		0.46%	0.89%	0.0%	0.58%	0.0%	0.79%	0.68%	0.78%	0.40%	0.26%	0.33%	0.0%	0.0%	0.0%	0.0%	0.47%	0.0%	0.99%	2.32%	0.0%	1.35%	0.0%	1.70%	0.63%	0.46%	0.0%	0.19%	0.0%	0.49%	0.46%	0.0%	0.37%	0.45%	0.18%	0.22%	1.28%	0.0%	0.89%	0.31%	0.56%	0.17%					
31	"14. ""Великая Россия - Евразийский Союз"""	19	0	0	0	0	1	3	0	0	0	2	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	3	0	1	3	0					
		0.16%	0.0%	0.0%	0.0%	0.0%	0.26%	0.68%	0.0%	0.0%	0.0%	0.66%	0.0%	0.0%	0.0%	1.63%	0.47%	0.0%	0.0%	0.0%	0.0%	1.35%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%	0.16%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.92%	0.0%	0.31%	0.42%	0.0%					
32	"15. ""Партия СЛОН"""	21	1	2	0	2	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	1	0	0	0	2	0	1	3	1					
		0.17%	0.17%	2.38%	0.0%	1.28%	0.0%	0.22%	0.0%	0.20%	0.0%	0.33%	0.0%	0.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.5%	0.0%	0.27%	0.0%	0.0%	0.0%	0.37%	0.22%	0.0%	0.0%	0.0%	1.28%	0.0%	0.31%	0.42%	0.17%					
33	"16. ""Родина"" (народно-патриотический союз)"""	397	18	5	8	16	14	17	3	12	9	8	5	3	11	2	3	4	2	14	7	1	2	8	4	5	2	15	4	21	10	2	35	18	26	22	4	2	7	8	19	21					
		3.37%	3.22%	5.95%	2.33%	10.25%	3.71%	3.85%	1.18%	2.40%	2.38%	2.64%	4.76%	1.75%	3.17%	3.27%	1.41%	3.88%	0.66%	5.42%	11.29%	1.35%	1.85%	6.83%	2.54%	2.34%	1.0%	2.95%	1.10%	3.43%	4.65%	1.72%	6.61%	4.13%	4.68%	4.98%	1.70%	1.28%	6.24%	2.51%	2.66%	3.66%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	34	1	0	0	0	0	2	0	1	0	5	1	0	0	0	3	0	2	0	0	0	3	0	0	1	1	2	0	1	0	2	1	0	3	2	0	0	1	1	1	0					
		0.28%	0.17%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.20%	0.0%	1.65%	0.95%	0.0%	0.0%	0.0%	1.41%	0.0%	0.66%	0.0%	0.0%	0.0%	2.77%	0.0%	0.0%	0.46%	0.5%	0.39%	0.0%	0.16%	0.0%	1.72%	0.18%	0.0%	0.54%	0.45%	0.0%	0.0%	0.89%	0.31%	0.14%	0.0%					
35	"18. ""ЛДПР"""	2313	121	18	66	24	67	74	44	139	74	45	15	41	83	8	82	18	66	31	2	17	26	15	43	21	28	95	78	134	57	14	112	73	80	104	63	41	33	68	108	85					
		19.66%	21.64%	21.42%	19.29%	15.38%	17.77%	16.78%	17.32%	27.85%	19.62%	14.85%	14.28%	23.97%	23.98%	13.11%	38.67%	17.47%	21.78%	12.01%	3.22%	22.97%	24.07%	12.82%	27.38%	9.85%	14.0%	18.70%	21.54%	21.89%	26.51%	12.06%	21.17%	16.78%	14.41%	23.58%	26.92%	26.28%	29.46%	21.38%	15.16%	14.83%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	240	17	1	11	1	8	7	8	12	5	12	0	4	10	0	1	6	7	4	1	0	1	2	2	1	1	9	4	5	6	0	16	4	8	10	8	7	2	5	20	14					
		2.04%	3.04%	1.19%	3.21%	0.64%	2.12%	1.58%	3.14%	2.40%	1.32%	3.96%	0.0%	2.33%	2.89%	0.0%	0.47%	5.82%	2.31%	1.55%	1.61%	0.0%	0.92%	1.70%	1.27%	0.46%	0.5%	1.77%	1.10%	0.81%	2.79%	0.0%	3.02%	0.91%	1.44%	2.26%	3.41%	4.48%	1.78%	1.57%	2.80%	2.44%					
37	"20. ""Политическая партия ""Единая Россия"""	4492	205	23	136	52	154	148	107	202	117	149	52	47	162	11	67	41	163	104	45	28	28	54	59	88	113	225	134	191	59	28	151	164	186	147	86	63	26	138	289	250					
		38.19%	36.67%	27.38%	39.76%	33.33%	40.84%	33.56%	42.12%	40.48%	31.03%	49.17%	49.52%	27.48%	46.82%	18.03%	31.60%	39.80%	53.79%	40.31%	72.58%	37.83%	25.92%	46.15%	37.57%	41.31%	56.5%	44.29%	37.01%	31.20%	27.44%	24.13%	28.54%	37.70%	33.51%	33.33%	36.75%	40.38%	23.21%	43.39%	40.58%	43.63%					
38	"21. ""Российская Конституционно-демократическая партия"""	37	3	2	0	0	5	0	1	1	0	0	0	0	0	0	2	1	3	0	0	0	0	1	1	0	3	0	3	1	0	2	0	0	0	4	0	0	1	1	2	0					
		0.31%	0.53%	2.38%	0.0%	0.0%	1.32%	0.0%	0.39%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.94%	0.97%	0.99%	0.0%	0.0%	0.0%	0.0%	0.85%	0.63%	0.0%	1.5%	0.0%	0.82%	0.16%	0.0%	1.72%	0.0%	0.0%	0.0%	0.90%	0.0%	0.0%	0.89%	0.31%	0.28%	0.0%					
39	"22. ""Развитие предпринимательства"""	21	0	0	0	0	0	1	1	2	0	1	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	2	0	1	3	0	3	0	0	0	1	1	1					
		0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.39%	0.40%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.97%	0.66%	0.0%	0.0%	0.0%	0.0%	0.85%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.93%	0.0%	0.18%	0.68%	0.0%	0.68%	0.0%	0.0%	0.0%	0.31%	0.14%	0.17%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1862	63	17	46	18	41	52	29	49	75	22	9	44	36	19	13	15	24	38	4	7	13	18	17	42	21	66	64	172	35	39	101	77	129	95	38	8	24	50	122	110					
		15.83%	11.27%	20.23%	13.45%	11.53%	10.87%	11.79%	11.41%	9.81%	19.89%	7.26%	8.57%	25.73%	10.40%	31.14%	6.13%	14.56%	7.92%	14.72%	6.45%	9.45%	12.03%	15.38%	10.82%	19.71%	10.5%	12.99%	17.67%	28.10%	16.27%	33.62%	19.09%	17.70%	23.24%	21.54%	16.23%	5.12%	21.42%	15.72%	17.13%	19.19%					
																																															
41	Против всех	430	17	2	13	1	10	26	7	28	23	10	5	3	13	1	12	10	8	14	2	5	11	2	3	7	6	11	11	13	6	9	21	22	26	12	4	12	4	3	26	11					
		3.65%	3.04%	2.38%	3.80%	0.64%	2.65%	5.89%	2.75%	5.61%	6.10%	3.30%	4.76%	1.75%	3.75%	1.63%	5.66%	9.70%	2.64%	5.42%	3.22%	6.75%	10.18%	1.70%	1.91%	3.28%	3.0%	2.16%	3.03%	2.12%	2.79%	7.75%	3.96%	5.05%	4.68%	2.72%	1.70%	7.69%	3.57%	0.94%	3.65%	1.91%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
