Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																													
Дата голосования: 07.12.2003 0:00:00																																													
																																													
Наименование Избирательной комиссии:    Павловская																																													
																																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																													
																																													
		Сумма	УИК №1150	УИК №1151	УИК №1152	УИК №1153	УИК №1154	УИК №1155	УИК №1156	УИК №1157	УИК №1158	УИК №1159	УИК №1160	УИК №1161	УИК №1162	УИК №1163	УИК №1164	УИК №1165	УИК №1166	УИК №1167	УИК №1168	УИК №1169	УИК №1170	УИК №1171	УИК №1172	УИК №1173	УИК №1174	УИК №1175	УИК №1176	УИК №1177	УИК №1178	УИК №1179	УИК №1180	УИК №1181	УИК №1182	УИК №1183	УИК №1184	УИК №1185	УИК №1186	УИК №1187					
18	"1. ""ЕДИНЕНИЕ"""	165	6	12	11	5	3	7	4	0	4	0	7	2	7	1	4	0	1	3	6	4	7	6	4	1	5	1	12	7	3	0	11	0	6	4	0	2	6	3					
		0.89%	0.62%	1.23%	1.11%	0.57%	0.30%	0.73%	0.45%	0.0%	0.96%	0.0%	1.42%	0.41%	1.24%	0.49%	1.39%	0.0%	1.19%	1.92%	0.93%	2.33%	1.24%	0.82%	1.14%	1.28%	0.96%	0.54%	0.82%	0.74%	1.31%	0.0%	1.83%	0.0%	0.56%	1.32%	0.0%	1.81%	1.24%	2.52%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	347	14	25	14	25	24	21	10	1	4	1	11	9	4	4	20	2	0	2	5	5	15	15	3	1	6	1	31	26	5	1	8	0	18	3	0	1	11	1					
		1.87%	1.45%	2.57%	1.41%	2.88%	2.41%	2.20%	1.14%	0.55%	0.96%	0.78%	2.23%	1.88%	0.71%	1.96%	6.99%	1.61%	0.0%	1.28%	0.77%	2.92%	2.67%	2.06%	0.85%	1.28%	1.15%	0.54%	2.12%	2.75%	2.18%	0.74%	1.33%	0.0%	1.69%	0.99%	0.0%	0.90%	2.28%	0.84%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	377	22	14	23	14	17	13	10	3	12	2	17	11	13	4	4	3	1	5	19	2	14	14	11	2	9	5	30	13	4	3	18	0	17	6	2	5	12	3					
		2.03%	2.29%	1.44%	2.32%	1.61%	1.71%	1.36%	1.14%	1.66%	2.89%	1.57%	3.45%	2.30%	2.30%	1.96%	1.39%	2.41%	1.19%	3.20%	2.95%	1.16%	2.49%	1.92%	3.14%	2.56%	1.73%	2.74%	2.05%	1.37%	1.74%	2.23%	2.99%	0.0%	1.60%	1.99%	3.77%	4.54%	2.49%	2.52%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	438	20	25	26	15	46	34	25	2	4	2	6	5	10	2	1	1	4	2	14	0	15	22	13	4	9	0	49	16	5	1	8	0	23	7	2	2	17	1					
		2.36%	2.08%	2.57%	2.62%	1.73%	4.62%	3.57%	2.86%	1.11%	0.96%	1.57%	1.21%	1.04%	1.77%	0.98%	0.34%	0.80%	4.76%	1.28%	2.17%	0.0%	2.67%	3.02%	3.71%	5.12%	1.73%	0.0%	3.35%	1.69%	2.18%	0.74%	1.33%	0.0%	2.16%	2.32%	3.77%	1.81%	3.53%	0.84%					
22	"5. ""За Русь Святую"""	68	5	7	2	4	2	7	0	4	0	0	3	1	1	1	1	0	0	0	2	0	3	2	1	0	4	2	4	7	0	0	2	0	2	1	0	0	0	0					
		0.36%	0.52%	0.72%	0.20%	0.46%	0.20%	0.73%	0.0%	2.22%	0.0%	0.0%	0.60%	0.20%	0.17%	0.49%	0.34%	0.0%	0.0%	0.0%	0.31%	0.0%	0.53%	0.27%	0.28%	0.0%	0.77%	1.09%	0.27%	0.74%	0.0%	0.0%	0.33%	0.0%	0.18%	0.33%	0.0%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	47	1	1	2	0	1	2	1	1	0	0	4	2	1	0	1	0	0	0	1	0	2	5	0	0	0	0	8	2	0	0	3	0	3	4	0	0	1	1					
		0.25%	0.10%	0.10%	0.20%	0.0%	0.10%	0.21%	0.11%	0.55%	0.0%	0.0%	0.81%	0.41%	0.17%	0.0%	0.34%	0.0%	0.0%	0.0%	0.15%	0.0%	0.35%	0.68%	0.0%	0.0%	0.0%	0.0%	0.54%	0.21%	0.0%	0.0%	0.49%	0.0%	0.28%	1.32%	0.0%	0.0%	0.20%	0.84%					
24	"7. ""Новый курс - Автомобильная Россия"""	73	5	5	4	4	0	4	4	0	0	1	2	2	0	1	1	0	0	0	0	0	4	1	2	0	3	0	9	4	1	0	8	0	6	0	0	0	2	0					
		0.39%	0.52%	0.51%	0.40%	0.46%	0.0%	0.42%	0.45%	0.0%	0.0%	0.78%	0.40%	0.41%	0.0%	0.49%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.71%	0.13%	0.57%	0.0%	0.57%	0.0%	0.61%	0.42%	0.43%	0.0%	1.33%	0.0%	0.56%	0.0%	0.0%	0.0%	0.41%	0.0%					
25	"8. ""Народно-республиканская партия России"""	17	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	2	0	0	2	0	2	0	0	2	0	1	1	0	0	1	0					
		0.09%	0.0%	0.10%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	0.24%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	1.19%	0.0%	0.0%	0.0%	0.17%	0.0%	0.57%	0.0%	0.0%	1.09%	0.0%	0.21%	0.0%	0.0%	0.33%	0.0%	0.09%	0.33%	0.0%	0.0%	0.20%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	33	0	1	1	3	2	4	1	1	0	0	0	0	0	0	1	0	0	1	1	1	2	4	0	1	0	0	1	1	1	0	2	0	3	0	0	0	0	1					
		0.17%	0.0%	0.10%	0.10%	0.34%	0.20%	0.42%	0.11%	0.55%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.64%	0.15%	0.58%	0.35%	0.54%	0.0%	1.28%	0.0%	0.0%	0.06%	0.10%	0.43%	0.0%	0.33%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.84%					
27	"10. ""Аграрная партия России"""	2264	137	136	70	73	91	92	86	42	90	16	74	79	123	6	26	16	21	15	143	39	56	63	32	6	70	30	97	145	27	25	49	7	102	40	8	27	67	38					
		12.24%	14.28%	14.03%	7.07%	8.41%	9.15%	9.66%	9.85%	23.33%	21.73%	12.59%	15.04%	16.52%	21.84%	2.94%	9.09%	12.90%	25.0%	9.61%	22.20%	22.80%	9.98%	8.65%	9.14%	7.69%	13.51%	16.48%	6.64%	15.37%	11.79%	18.65%	8.15%	12.06%	9.62%	13.28%	15.09%	24.54%	13.92%	31.93%					
28	"11. ""Истинные патриоты России"""	16	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	2	3	0	1	0	1	0	0	0	1	2	0	1	0	0	1	0	0	0	0	0					
		0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.72%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	1.28%	0.46%	0.0%	0.17%	0.0%	0.28%	0.0%	0.0%	0.0%	0.06%	0.21%	0.0%	0.74%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	120	0	4	2	0	3	6	4	0	6	1	3	3	4	4	1	1	0	1	4	4	3	6	7	0	3	0	13	9	2	1	6	0	11	2	2	0	4	0					
		0.64%	0.0%	0.41%	0.20%	0.0%	0.30%	0.63%	0.45%	0.0%	1.44%	0.78%	0.60%	0.62%	0.71%	1.96%	0.34%	0.80%	0.0%	0.64%	0.62%	2.33%	0.53%	0.82%	2.0%	0.0%	0.57%	0.0%	0.89%	0.95%	0.87%	0.74%	0.99%	0.0%	1.03%	0.66%	3.77%	0.0%	0.83%	0.0%					
30	"13. ""Демократическая партия России"""	47	2	0	0	1	5	3	2	0	1	1	0	0	3	1	2	2	5	0	2	0	1	1	0	2	0	0	3	3	0	0	1	0	2	0	1	2	1	0					
		0.25%	0.20%	0.0%	0.0%	0.11%	0.50%	0.31%	0.22%	0.0%	0.24%	0.78%	0.0%	0.0%	0.53%	0.49%	0.69%	1.61%	5.95%	0.0%	0.31%	0.0%	0.17%	0.13%	0.0%	2.56%	0.0%	0.0%	0.20%	0.31%	0.0%	0.0%	0.16%	0.0%	0.18%	0.0%	1.88%	1.81%	0.20%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	34	2	2	6	0	1	1	2	0	2	0	0	1	2	1	1	0	2	0	1	0	0	1	1	0	0	0	1	0	0	1	0	0	3	0	1	0	1	1					
		0.18%	0.20%	0.20%	0.60%	0.0%	0.10%	0.10%	0.22%	0.0%	0.48%	0.0%	0.0%	0.20%	0.35%	0.49%	0.34%	0.0%	2.38%	0.0%	0.15%	0.0%	0.0%	0.13%	0.28%	0.0%	0.0%	0.0%	0.06%	0.0%	0.0%	0.74%	0.0%	0.0%	0.28%	0.0%	1.88%	0.0%	0.20%	0.84%					
32	"15. ""Партия СЛОН"""	21	1	3	1	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	1	2	1	0	2	0	0	1	0	0	1	0					
		0.11%	0.10%	0.30%	0.10%	0.0%	0.30%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.17%	0.0%	0.28%	0.0%	0.19%	0.0%	0.06%	0.21%	0.43%	0.0%	0.33%	0.0%	0.0%	0.33%	0.0%	0.0%	0.20%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	980	57	58	52	69	86	72	45	4	13	1	17	18	19	5	17	6	1	3	22	2	45	57	27	1	18	3	60	51	14	3	19	1	55	15	0	4	36	4					
		5.29%	5.94%	5.98%	5.25%	7.95%	8.65%	7.56%	5.15%	2.22%	3.14%	0.78%	3.45%	3.76%	3.37%	2.45%	5.94%	4.83%	1.19%	1.92%	3.41%	1.16%	8.02%	7.82%	7.71%	1.28%	3.47%	1.64%	4.10%	5.40%	6.11%	2.23%	3.16%	1.72%	5.18%	4.98%	0.0%	3.63%	7.48%	3.36%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	33	2	2	1	2	1	1	2	0	1	1	0	1	1	0	1	0	0	1	2	0	2	0	0	0	0	0	3	2	1	1	1	0	3	1	0	0	0	0					
		0.17%	0.20%	0.20%	0.10%	0.23%	0.10%	0.10%	0.22%	0.0%	0.24%	0.78%	0.0%	0.20%	0.17%	0.0%	0.34%	0.0%	0.0%	0.64%	0.31%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.21%	0.43%	0.74%	0.16%	0.0%	0.28%	0.33%	0.0%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	3116	153	165	175	121	124	169	171	27	106	14	61	62	108	43	46	28	14	44	118	32	84	119	60	18	79	42	276	115	31	28	116	13	194	39	4	8	86	23					
		16.85%	15.95%	17.02%	17.69%	13.95%	12.47%	17.75%	19.58%	15.0%	25.60%	11.02%	12.39%	12.97%	19.18%	21.07%	16.08%	22.58%	16.66%	28.20%	18.32%	18.71%	14.97%	16.34%	17.14%	23.07%	15.25%	23.07%	18.90%	12.19%	13.53%	20.89%	19.30%	22.41%	18.30%	12.95%	7.54%	7.27%	17.87%	19.32%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	386	17	15	13	20	19	21	18	5	5	0	7	10	11	8	5	2	1	6	15	3	15	14	9	0	7	3	38	8	3	7	20	2	28	8	1	4	16	2					
		2.08%	1.77%	1.54%	1.31%	2.30%	1.91%	2.20%	2.06%	2.77%	1.20%	0.0%	1.42%	2.09%	1.95%	3.92%	1.74%	1.61%	1.19%	3.84%	2.32%	1.75%	2.67%	1.92%	2.57%	0.0%	1.35%	1.64%	2.60%	0.84%	1.31%	5.22%	3.32%	3.44%	2.64%	2.65%	1.88%	3.63%	3.32%	1.68%					
37	"20. ""Политическая партия ""Единая Россия"""	5890	275	346	380	286	313	305	276	63	95	47	112	179	176	78	111	33	22	46	141	36	169	198	103	33	151	44	459	332	90	37	235	18	355	123	25	30	135	33					
		31.85%	28.67%	35.70%	38.42%	32.98%	31.48%	32.03%	31.61%	35.0%	22.94%	37.00%	22.76%	37.44%	31.26%	38.23%	38.81%	26.61%	26.19%	29.48%	21.89%	21.05%	30.12%	27.19%	29.42%	42.30%	29.15%	24.17%	31.43%	35.20%	39.30%	27.61%	39.10%	31.03%	33.49%	40.86%	47.16%	27.27%	28.06%	27.73%					
38	"21. ""Российская Конституционно-демократическая партия"""	39	1	0	1	1	1	0	4	2	0	0	2	2	3	1	0	0	0	0	0	0	1	3	0	0	3	1	2	4	1	0	1	1	3	0	0	0	0	1					
		0.21%	0.10%	0.0%	0.10%	0.11%	0.10%	0.0%	0.45%	1.11%	0.0%	0.0%	0.40%	0.41%	0.53%	0.49%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.41%	0.0%	0.0%	0.57%	0.54%	0.13%	0.42%	0.43%	0.0%	0.16%	1.72%	0.28%	0.0%	0.0%	0.0%	0.0%	0.84%					
39	"22. ""Развитие предпринимательства"""	32	1	3	6	3	1	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	2	3	3	0	0	0	1	0	0	0	0	0	3	0	0	0	2	0					
		0.17%	0.10%	0.30%	0.60%	0.34%	0.10%	0.0%	0.11%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.15%	0.0%	0.35%	0.41%	0.85%	0.0%	0.0%	0.0%	0.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.41%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3188	196	111	172	185	212	158	182	17	49	36	147	66	68	31	29	25	5	19	118	33	97	158	60	6	130	40	259	134	33	20	62	16	177	39	7	19	67	5					
		17.23%	20.43%	11.45%	17.39%	21.33%	21.32%	16.59%	20.84%	9.44%	11.83%	28.34%	29.87%	13.80%	12.07%	15.19%	10.13%	20.16%	5.95%	12.17%	18.32%	19.29%	17.29%	21.70%	17.14%	7.69%	25.09%	21.97%	17.73%	14.20%	14.41%	14.92%	10.31%	27.58%	16.69%	12.95%	13.20%	17.27%	13.92%	4.20%					
																																													
41	Против всех	557	33	26	21	27	32	29	18	8	13	3	18	11	5	10	13	3	4	6	18	8	14	25	6	2	13	8	64	43	5	3	23	0	28	4	0	1	11	1					
		3.01%	3.44%	2.68%	2.12%	3.11%	3.21%	3.04%	2.06%	4.44%	3.14%	2.36%	3.65%	2.30%	0.88%	4.90%	4.54%	2.41%	4.76%	3.84%	2.79%	4.67%	2.49%	3.43%	1.71%	2.56%	2.50%	4.39%	4.38%	4.55%	2.18%	2.23%	3.82%	0.0%	2.64%	1.32%	0.0%	0.90%	2.28%	0.84%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
