Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																													
Дата голосования: 04.12.2011																													
																													
Наименование Избирательной комиссии:    район Бирюлево Западное																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №1632	УИК №1633	УИК №1634	УИК №1635	УИК №1636	УИК №1637	УИК №1638	УИК №1639	УИК №1640	УИК №1641	УИК №1642	УИК №1643	УИК №1644	УИК №1645	УИК №1646	УИК №1647	УИК №1648	УИК №1649	УИК №1650	УИК №1651	УИК №1652	УИК №1653					
		17.92%	21.17%	16.77%	17.91%	17.10%	14.19%	18.50%	20.57%	15.71%	14.27%	17.15%	21.01%	20.09%	16.92%	20.43%	17.90%	20.83%	14.25%	20.72%	18.48%	19.47%	15.34%	16.80%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	929	85	67	15	15	80	25	24	45	13	9	146	18	12	17	81	23	13	13	13	102	101	12					
		3.11%	9.57%	5.25%	0.99%	1.03%	5.12%	1.73%	1.70%	3.55%	1.03%	1.09%	9.86%	1.15%	0.90%	1.36%	5.90%	1.94%	0.89%	0.87%	0.92%	7.49%	6.43%	0.79%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	16164	287	566	865	824	903	830	767	686	805	525	482	853	755	593	722	698	869	838	804	501	927	1064					
		54.03%	32.32%	44.36%	56.95%	56.83%	57.74%	57.28%	54.40%	54.14%	63.49%	63.41%	32.57%	54.57%	56.77%	47.52%	52.55%	58.85%	59.81%	56.02%	56.70%	36.81%	59.01%	70.09%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	199	13	4	7	7	7	7	14	3	3	5	22	15	5	5	10	14	14	5	14	13	9	3					
		0.67%	1.46%	0.31%	0.46%	0.48%	0.45%	0.48%	0.99%	0.24%	0.24%	0.60%	1.49%	0.96%	0.38%	0.40%	0.73%	1.18%	0.96%	0.33%	0.99%	0.96%	0.57%	0.20%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
