Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																													
Дата голосования: 02.12.2007																													
																													
Наименование Избирательной комиссии:    район Бирюлево Западное																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №1627	УИК №1628	УИК №1629	УИК №1630	УИК №1631	УИК №1632	УИК №1633	УИК №1634	УИК №1635	УИК №1636	УИК №1637	УИК №1638	УИК №1639	УИК №1640	УИК №1641	УИК №1642	УИК №1643	УИК №1644	УИК №1645	УИК №1646	УИК №1647	УИК №1648					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	1060	40	50	40	60	50	60	60	40	50	40	50	50	50	40	50	50	40	50	40	50	50	50					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	730	23	47	22	50	40	48	49	37	27	19	36	37	32	26	34	37	15	47	18	23	26	37					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	669	22	31	115	33	30	22	21	49	18	26	10	28	31	24	15	21	30	29	16	14	51	33					
14	Число погашенных неиспользованных открепительных удостоверений	330	17	3	18	10	10	12	11	3	23	21	14	13	18	14	16	13	25	3	22	27	24	13					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	365	11	18	14	12	22	10	17	25	16	14	22	13	22	14	19	19	12	14	19	15	18	19					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																													
18	1.Политическая партия «Аграрная партия России»	748	24	38	30	39	33	36	32	25	37	25	42	31	50	27	28	30	36	32	35	34	52	32					
		3.01%	2.31%	3.77%	2.45%	3.17%	3.26%	3.51%	2.59%	2.44%	3.53%	3.38%	3.23%	2.45%	4.23%	2.53%	2.32%	2.83%	3.35%	2.59%	3.17%	2.54%	4.13%	2.72%					
19	2.Всероссийская политическая партия «Гражданская Сила»	398	14	11	25	14	13	16	17	17	32	15	28	13	18	19	19	16	12	22	14	16	21	26					
		1.60%	1.35%	1.09%	2.05%	1.14%	1.29%	1.56%	1.38%	1.66%	3.06%	2.03%	2.15%	1.03%	1.52%	1.78%	1.57%	1.51%	1.12%	1.78%	1.27%	1.19%	1.67%	2.21%					
20	3.Политическая партия «Демократическая партия России»	47	2	3	2	5	2	0	2	0	3	3	1	3	1	0	6	1	1	3	4	2	0	3					
		0.19%	0.19%	0.30%	0.16%	0.41%	0.20%	0.00%	0.16%	0.00%	0.29%	0.41%	0.08%	0.24%	0.08%	0.00%	0.50%	0.09%	0.09%	0.24%	0.36%	0.15%	0.00%	0.25%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	3181	116	119	219	149	145	159	201	126	123	118	163	164	149	149	152	102	108	128	136	147	155	153					
		12.80%	11.16%	11.79%	17.92%	12.12%	14.34%	15.48%	16.28%	12.29%	11.75%	15.97%	12.53%	12.98%	12.61%	13.95%	12.57%	9.61%	10.05%	10.36%	12.32%	10.98%	12.30%	12.99%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	355	16	19	16	15	15	18	19	14	20	15	33	16	10	20	16	18	6	8	18	18	18	7					
		1.43%	1.54%	1.88%	1.31%	1.22%	1.48%	1.75%	1.54%	1.37%	1.91%	2.03%	2.54%	1.27%	0.85%	1.87%	1.32%	1.70%	0.56%	0.65%	1.63%	1.34%	1.43%	0.59%					
23	6.Политическая партия «Партия социальной справедливости»	105	3	7	8	6	3	2	10	2	3	5	6	4	3	8	9	4	5	3	0	5	4	5					
		0.42%	0.29%	0.69%	0.65%	0.49%	0.30%	0.19%	0.81%	0.20%	0.29%	0.68%	0.46%	0.32%	0.25%	0.75%	0.74%	0.38%	0.47%	0.24%	0.00%	0.37%	0.32%	0.42%					
24	7.Политическая партия «Либерально-демократическая партия России»	2262	112	111	104	90	95	80	108	87	85	52	113	97	117	113	106	96	124	115	98	123	128	108					
		9.10%	10.78%	11.00%	8.51%	7.32%	9.40%	7.79%	8.74%	8.49%	8.12%	7.04%	8.69%	7.68%	9.90%	10.58%	8.77%	9.05%	11.53%	9.30%	8.88%	9.19%	10.16%	9.18%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1938	73	80	94	115	93	86	87	75	86	54	100	102	97	77	99	83	72	99	70	109	99	88					
		7.80%	7.03%	7.93%	7.69%	9.36%	9.20%	8.37%	7.04%	7.32%	8.21%	7.31%	7.69%	8.08%	8.21%	7.21%	8.19%	7.82%	6.70%	8.01%	6.34%	8.14%	7.86%	7.48%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	276	8	5	17	7	13	9	19	18	12	11	16	15	22	12	10	6	10	15	11	13	15	12					
		1.11%	0.77%	0.50%	1.39%	0.57%	1.29%	0.88%	1.54%	1.76%	1.15%	1.49%	1.23%	1.19%	1.86%	1.12%	0.83%	0.57%	0.93%	1.21%	0.99%	0.97%	1.19%	1.02%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	14440	634	584	647	733	558	573	682	617	599	397	724	749	655	594	722	655	668	768	661	819	711	690					
		58.09%	61.02%	57.88%	52.95%	59.64%	55.19%	55.79%	55.22%	60.20%	57.21%	53.72%	55.65%	59.30%	55.41%	55.62%	59.72%	61.73%	62.14%	62.14%	59.87%	61.17%	56.43%	58.62%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	759	32	25	48	39	26	32	49	27	31	31	58	49	38	29	22	32	18	26	32	34	39	42					
		3.05%	3.08%	2.48%	3.93%	3.17%	2.57%	3.12%	3.97%	2.63%	2.96%	4.19%	4.46%	3.88%	3.21%	2.72%	1.82%	3.02%	1.67%	2.10%	2.90%	2.54%	3.10%	3.57%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
