Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																													
Дата голосования: 07.12.2003 0:00:00																																													
																																													
Наименование Избирательной комиссии:    Уренская																																													
																																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																													
																																													
		Сумма	УИК №2331	УИК №2332	УИК №2333	УИК №2334	УИК №2335	УИК №2336	УИК №2337	УИК №2338	УИК №2339	УИК №2340	УИК №2341	УИК №2342	УИК №2343	УИК №2344	УИК №2345	УИК №2346	УИК №2347	УИК №2348	УИК №2349	УИК №2350	УИК №2351	УИК №2352	УИК №2353	УИК №2354	УИК №2355	УИК №2356	УИК №2357	УИК №2358	УИК №2359	УИК №2360	УИК №2361	УИК №2362	УИК №2363	УИК №2364	УИК №2365	УИК №2366	УИК №2367	УИК №2368					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	300	10	10	10	10	10	15	15	10	10	5	10	10	10	10	10	10	5	5	10	5	5	5	5	5	5	5	5	5	5	5	5	10	5	5	10	5	10	10					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	63	1	10	3	4	4	8	7	3	3	1	1	2	3	0	0	1	0	0	2	0	1	0	0	1	0	0	2	0	1	0	0	0	0	1	1	1	0	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	117	0	1	5	3	7	4	2	1	1	4	0	1	1	0	1	1	0	3	0	0	0	2	1	1	1	2	1	2	0	2	1	2	1	61	1	1	3	0					
14	Число погашенных открепительных удостоверений	237	9	0	7	6	6	7	8	7	7	4	9	8	7	10	10	9	5	5	8	5	4	5	5	4	5	5	3	5	4	5	5	10	5	4	9	4	10	8					
15	Число открепительных удостоверений выданных ТИК	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																													
18	"1. ""ЕДИНЕНИЕ"""	254	6	4	14	5	5	9	17	9	9	8	8	12	10	8	6	6	0	4	6	5	14	0	0	10	7	8	2	2	1	5	3	5	1	2	10	7	15	11					
		2.00%	2.06%	1.14%	2.53%	1.12%	0.96%	1.65%	2.04%	1.39%	2.64%	3.79%	2.15%	1.74%	1.77%	2.80%	1.42%	2.04%	0.0%	2.5%	1.83%	2.48%	5.20%	0.0%	0.0%	2.31%	2.91%	2.49%	0.8%	1.29%	0.5%	1.98%	1.01%	1.79%	1.58%	1.49%	2.69%	4.0%	2.59%	2.68%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	306	9	11	18	12	19	16	20	22	5	10	18	19	17	6	10	2	1	3	4	10	2	1	0	3	6	7	1	2	6	5	1	5	3	7	5	3	14	3					
		2.41%	3.09%	3.16%	3.26%	2.69%	3.65%	2.93%	2.40%	3.41%	1.47%	4.73%	4.83%	2.75%	3.02%	2.10%	2.37%	0.68%	1.25%	1.87%	1.22%	4.97%	0.74%	1.33%	0.0%	0.69%	2.5%	2.18%	0.4%	1.29%	3.0%	1.98%	0.33%	1.79%	4.76%	5.22%	1.34%	1.71%	2.41%	0.73%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	303	11	4	22	15	17	17	16	16	10	3	12	15	15	13	8	5	1	4	6	6	6	4	1	13	5	4	9	2	0	1	1	4	2	5	3	0	12	15					
		2.39%	3.78%	1.14%	3.98%	3.37%	3.26%	3.11%	1.92%	2.48%	2.94%	1.42%	3.22%	2.17%	2.66%	4.56%	1.90%	1.70%	1.25%	2.5%	1.83%	2.98%	2.23%	5.33%	1.72%	3.00%	2.08%	1.24%	3.6%	1.29%	0.0%	0.39%	0.33%	1.43%	3.17%	3.73%	0.80%	0.0%	2.07%	3.65%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	127	4	0	8	13	7	8	8	9	7	4	6	3	7	2	4	0	1	0	1	1	1	2	0	2	1	1	3	3	1	0	8	3	1	1	0	2	1	4					
		1.00%	1.37%	0.0%	1.44%	2.92%	1.34%	1.46%	0.96%	1.39%	2.05%	1.89%	1.61%	0.43%	1.24%	0.70%	0.95%	0.0%	1.25%	0.0%	0.30%	0.49%	0.37%	2.66%	0.0%	0.46%	0.41%	0.31%	1.2%	1.94%	0.5%	0.0%	2.71%	1.07%	1.58%	0.74%	0.0%	1.14%	0.17%	0.97%					
22	"5. ""За Русь Святую"""	83	1	1	4	4	1	5	3	6	5	0	0	6	0	0	2	2	0	2	0	2	2	1	0	2	0	4	2	1	1	1	3	6	2	4	0	1	7	2					
		0.65%	0.34%	0.28%	0.72%	0.89%	0.19%	0.91%	0.36%	0.93%	1.47%	0.0%	0.0%	0.87%	0.0%	0.0%	0.47%	0.68%	0.0%	1.25%	0.0%	0.99%	0.74%	1.33%	0.0%	0.46%	0.0%	1.24%	0.8%	0.64%	0.5%	0.39%	1.01%	2.15%	3.17%	2.98%	0.0%	0.57%	1.20%	0.48%					
23	"6. ""Объединенная Российская партия ""Русь"""	30	0	0	1	0	1	0	2	2	1	1	0	0	1	0	0	2	0	0	0	1	2	1	0	1	0	1	1	0	1	2	0	1	0	0	1	1	5	1					
		0.23%	0.0%	0.0%	0.18%	0.0%	0.19%	0.0%	0.24%	0.31%	0.29%	0.47%	0.0%	0.0%	0.17%	0.0%	0.0%	0.68%	0.0%	0.0%	0.0%	0.49%	0.74%	1.33%	0.0%	0.23%	0.0%	0.31%	0.4%	0.0%	0.5%	0.79%	0.0%	0.35%	0.0%	0.0%	0.26%	0.57%	0.86%	0.24%					
24	"7. ""Новый курс - Автомобильная Россия"""	55	2	1	6	1	2	3	6	1	2	2	1	1	5	3	0	2	0	0	0	1	2	0	0	0	0	3	1	0	1	0	2	0	1	1	1	0	0	4					
		0.43%	0.68%	0.28%	1.08%	0.22%	0.38%	0.55%	0.72%	0.15%	0.58%	0.94%	0.26%	0.14%	0.88%	1.05%	0.0%	0.68%	0.0%	0.0%	0.0%	0.49%	0.74%	0.0%	0.0%	0.0%	0.0%	0.93%	0.4%	0.0%	0.5%	0.0%	0.67%	0.0%	1.58%	0.74%	0.26%	0.0%	0.0%	0.97%					
25	"8. ""Народно-республиканская партия России"""	32	0	1	1	2	0	0	0	2	0	3	0	1	0	0	5	3	0	0	1	2	0	0	2	1	0	2	1	0	1	1	0	0	0	1	0	0	0	2					
		0.25%	0.0%	0.28%	0.18%	0.44%	0.0%	0.0%	0.0%	0.31%	0.0%	1.42%	0.0%	0.14%	0.0%	0.0%	1.18%	1.02%	0.0%	0.0%	0.30%	0.99%	0.0%	0.0%	3.44%	0.23%	0.0%	0.62%	0.4%	0.0%	0.5%	0.39%	0.0%	0.0%	0.0%	0.74%	0.0%	0.0%	0.0%	0.48%					
26	"9. ""Российская экологическая партия ""Зеленые"""	28	0	0	1	2	3	1	0	5	0	0	1	0	1	1	1	2	0	2	0	0	0	0	0	0	1	0	1	0	0	2	1	1	0	0	1	0	0	1					
		0.22%	0.0%	0.0%	0.18%	0.44%	0.57%	0.18%	0.0%	0.77%	0.0%	0.0%	0.26%	0.0%	0.17%	0.35%	0.23%	0.68%	0.0%	1.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.4%	0.0%	0.0%	0.79%	0.33%	0.35%	0.0%	0.0%	0.26%	0.0%	0.0%	0.24%					
27	"10. ""Аграрная партия России"""	1959	42	44	44	41	54	46	78	94	46	25	27	84	23	13	83	87	26	36	63	47	96	35	33	188	56	34	43	21	27	64	32	91	14	12	100	46	47	17					
		15.45%	14.43%	12.64%	7.97%	9.21%	10.38%	8.44%	9.39%	14.59%	13.52%	11.84%	7.25%	12.19%	4.09%	4.56%	19.71%	29.69%	32.5%	22.5%	19.26%	23.38%	35.68%	46.66%	56.89%	43.51%	23.33%	10.59%	17.2%	13.63%	13.5%	25.39%	10.84%	32.61%	22.22%	8.95%	26.95%	26.28%	8.11%	4.14%					
28	"11. ""Истинные патриоты России"""	16	0	1	0	0	0	0	1	0	1	3	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0	0	0	2	1					
		0.12%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.29%	1.42%	0.26%	0.0%	0.0%	0.35%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.64%	0.0%	0.79%	0.0%	0.0%	1.58%	0.0%	0.0%	0.0%	0.34%	0.24%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	110	3	3	6	2	11	5	5	5	2	1	1	6	4	1	2	5	0	4	0	0	0	0	0	7	3	9	2	0	1	1	3	5	2	0	1	3	6	1					
		0.86%	1.03%	0.86%	1.08%	0.44%	2.11%	0.91%	0.60%	0.77%	0.58%	0.47%	0.26%	0.87%	0.71%	0.35%	0.47%	1.70%	0.0%	2.5%	0.0%	0.0%	0.0%	0.0%	0.0%	1.62%	1.25%	2.80%	0.8%	0.0%	0.5%	0.39%	1.01%	1.79%	3.17%	0.0%	0.26%	1.71%	1.03%	0.24%					
30	"13. ""Демократическая партия России"""	40	3	1	0	1	0	5	5	3	1	0	2	1	0	0	0	2	0	0	0	1	0	0	0	1	0	0	1	1	0	0	1	0	0	0	2	0	7	2					
		0.31%	1.03%	0.28%	0.0%	0.22%	0.0%	0.91%	0.60%	0.46%	0.29%	0.0%	0.53%	0.14%	0.0%	0.0%	0.0%	0.68%	0.0%	0.0%	0.0%	0.49%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.4%	0.64%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.53%	0.0%	1.20%	0.48%					
31	"14. ""Великая Россия - Евразийский Союз"""	32	1	1	1	3	1	2	3	0	0	0	3	1	2	0	0	0	0	1	0	0	0	1	0	2	0	0	0	0	0	2	0	1	0	0	1	1	3	2					
		0.25%	0.34%	0.28%	0.18%	0.67%	0.19%	0.36%	0.36%	0.0%	0.0%	0.0%	0.80%	0.14%	0.35%	0.0%	0.0%	0.0%	0.0%	0.62%	0.0%	0.0%	0.0%	1.33%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	0.79%	0.0%	0.35%	0.0%	0.0%	0.26%	0.57%	0.51%	0.48%					
32	"15. ""Партия СЛОН"""	30	0	0	0	3	0	1	2	2	1	0	3	7	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	2	0	0	0	0	0	0	4	0					
		0.23%	0.0%	0.0%	0.0%	0.67%	0.0%	0.18%	0.24%	0.31%	0.29%	0.0%	0.80%	1.01%	0.35%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.64%	0.0%	0.79%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.69%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	478	10	9	29	23	28	18	20	30	17	10	21	26	20	19	20	11	4	0	10	2	4	0	0	9	6	8	18	4	14	4	12	13	6	7	7	2	23	14					
		3.77%	3.43%	2.58%	5.25%	5.16%	5.38%	3.30%	2.40%	4.65%	5.0%	4.73%	5.64%	3.77%	3.55%	6.66%	4.75%	3.75%	5.0%	0.0%	3.05%	0.99%	1.48%	0.0%	0.0%	2.08%	2.5%	2.49%	7.2%	2.59%	7.0%	1.58%	4.06%	4.65%	9.52%	5.22%	1.88%	1.14%	3.97%	3.41%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	52	2	0	1	1	1	3	4	1	1	4	2	4	2	1	2	1	0	0	0	0	1	0	0	1	0	0	2	2	2	0	2	2	0	2	1	0	4	3					
		0.41%	0.68%	0.0%	0.18%	0.22%	0.19%	0.55%	0.48%	0.15%	0.29%	1.89%	0.53%	0.58%	0.35%	0.35%	0.47%	0.34%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.23%	0.0%	0.0%	0.8%	1.29%	1.0%	0.0%	0.67%	0.71%	0.0%	1.49%	0.26%	0.0%	0.69%	0.73%					
35	"18. ""ЛДПР"""	1494	25	49	60	53	79	87	81	73	35	22	38	103	103	34	48	27	10	8	11	33	53	6	8	42	8	31	21	25	19	30	26	30	4	16	33	15	91	57					
		11.78%	8.59%	14.08%	10.86%	11.91%	15.19%	15.96%	9.75%	11.33%	10.29%	10.42%	10.21%	14.94%	18.32%	11.92%	11.40%	9.21%	12.5%	5.0%	3.36%	16.41%	19.70%	8.0%	13.79%	9.72%	3.33%	9.65%	8.4%	16.23%	9.5%	11.90%	8.81%	10.75%	6.34%	11.94%	8.89%	8.57%	15.71%	13.90%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	230	2	7	15	10	9	7	17	8	6	3	7	11	10	2	2	9	1	5	5	3	2	0	2	12	3	0	13	2	4	3	8	8	2	4	7	3	14	4					
		1.81%	0.68%	2.01%	2.71%	2.24%	1.73%	1.28%	2.04%	1.24%	1.76%	1.42%	1.88%	1.59%	1.77%	0.70%	0.47%	3.07%	1.25%	3.12%	1.52%	1.49%	0.74%	0.0%	3.44%	2.77%	1.25%	0.0%	5.2%	1.29%	2.0%	1.19%	2.71%	2.86%	3.17%	2.98%	1.88%	1.71%	2.41%	0.97%					
37	"20. ""Политическая партия ""Единая Россия"""	4977	110	153	210	187	185	203	378	260	143	75	155	300	259	112	157	90	28	64	178	61	33	5	3	91	115	164	89	63	96	87	142	55	8	45	139	68	252	214					
		39.27%	37.80%	43.96%	38.04%	42.02%	35.57%	37.24%	45.54%	40.37%	42.05%	35.54%	41.66%	43.54%	46.08%	39.29%	37.29%	30.71%	35.0%	40.0%	54.43%	30.34%	12.26%	6.66%	5.17%	21.06%	47.91%	51.09%	35.6%	40.90%	48.0%	34.52%	48.13%	19.71%	12.69%	33.58%	37.46%	38.85%	43.52%	52.19%					
38	"21. ""Российская Конституционно-демократическая партия"""	39	2	2	0	1	0	1	2	1	0	0	3	2	1	1	3	1	0	1	0	0	1	0	0	1	0	0	3	0	2	0	3	0	1	0	0	0	4	3					
		0.30%	0.68%	0.57%	0.0%	0.22%	0.0%	0.18%	0.24%	0.15%	0.0%	0.0%	0.80%	0.29%	0.17%	0.35%	0.71%	0.34%	0.0%	0.62%	0.0%	0.0%	0.37%	0.0%	0.0%	0.23%	0.0%	0.0%	1.2%	0.0%	1.0%	0.0%	1.01%	0.0%	1.58%	0.0%	0.0%	0.0%	0.69%	0.73%					
39	"22. ""Развитие предпринимательства"""	26	0	1	0	1	2	1	2	0	1	0	1	1	1	0	1	0	1	1	0	0	0	0	0	1	0	1	2	0	0	1	0	1	0	0	0	1	4	1					
		0.20%	0.0%	0.28%	0.0%	0.22%	0.38%	0.18%	0.24%	0.0%	0.29%	0.0%	0.26%	0.14%	0.17%	0.0%	0.23%	0.0%	1.25%	0.62%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.31%	0.8%	0.0%	0.0%	0.39%	0.0%	0.35%	0.0%	0.0%	0.0%	0.57%	0.69%	0.24%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1253	41	31	73	51	70	68	106	57	34	24	41	60	49	53	43	23	6	16	27	13	32	11	4	11	14	24	19	12	11	23	29	35	3	27	28	13	45	26					
		9.88%	14.08%	8.90%	13.22%	11.46%	13.46%	12.47%	12.77%	8.85%	10.0%	11.37%	11.02%	8.70%	8.71%	18.59%	10.21%	7.84%	7.5%	10.0%	8.25%	6.46%	11.89%	14.66%	6.89%	2.54%	5.83%	7.47%	7.6%	7.79%	5.5%	9.12%	9.83%	12.54%	4.76%	20.14%	7.54%	7.42%	7.77%	6.34%					
																																													
41	Против всех	403	11	18	20	5	18	30	34	27	7	7	6	18	28	10	13	2	0	4	6	4	9	2	1	15	10	6	8	8	7	14	13	4	1	0	14	4	7	12					
		3.17%	3.78%	5.17%	3.62%	1.12%	3.46%	5.50%	4.09%	4.19%	2.05%	3.31%	1.61%	2.61%	4.98%	3.50%	3.08%	0.68%	0.0%	2.5%	1.83%	1.99%	3.34%	2.66%	1.72%	3.47%	4.16%	1.86%	3.2%	5.19%	3.5%	5.55%	4.40%	1.43%	1.58%	0.0%	3.77%	2.28%	1.20%	2.92%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
