Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																															
Дата голосования: 07.12.2003 0:00:00																																															
																																															
Наименование Избирательной комиссии:    Асиновская																																															
																																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																															
																																															
		Сумма	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	450	8	30	20	20	20	30	10	15	30	20	20	15	20	20	10	20	5	8	8	5	5	5	5	5	8	5	8	15	5	5	5	5	5	5	5	5	5	5	5	5					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	90	1	10	5	6	3	9	1	3	6	3	4	7	6	9	1	2	0	0	1	0	0	2	0	0	1	0	1	2	1	1	0	0	0	0	0	1	0	4	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	80	1	3	4	6	2	8	5	2	2	4	4	0	0	3	2	4	0	0	0	0	0	0	0	2	0	1	4	1	1	1	4	1	2	1	2	2	2	0	4	2					
14	Число погашенных открепительных удостоверений	360	7	20	15	14	17	21	9	12	24	17	16	8	14	11	9	18	5	8	7	5	5	3	5	5	7	5	7	13	4	4	5	5	5	5	5	4	5	1	5	5					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																															
18	"1. ""ЕДИНЕНИЕ"""	235	3	13	8	8	2	13	2	4	11	7	6	18	8	11	3	8	0	12	3	4	3	6	4	10	7	5	7	12	2	9	1	1	1	2	1	7	2	4	7	0					
		1.56%	1.62%	1.26%	1.15%	1.05%	0.56%	1.49%	0.91%	0.87%	1.29%	1.11%	0.86%	3.05%	1.27%	1.26%	0.83%	1.37%	0.0%	3.18%	0.72%	4.25%	2.52%	1.77%	3.03%	4.34%	1.37%	2.48%	3.72%	2.21%	0.85%	4.36%	1.11%	1.28%	0.98%	1.44%	1.11%	2.40%	2.32%	1.17%	2.99%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	226	2	27	15	17	4	21	1	7	17	14	8	15	5	19	3	5	1	5	6	0	2	4	0	1	4	3	3	3	2	0	0	0	3	0	2	2	1	1	1	2					
		1.50%	1.08%	2.62%	2.16%	2.23%	1.12%	2.41%	0.45%	1.53%	2.00%	2.23%	1.15%	2.54%	0.79%	2.18%	0.83%	0.85%	1.11%	1.32%	1.45%	0.0%	1.68%	1.18%	0.0%	0.43%	0.78%	1.49%	1.59%	0.55%	0.85%	0.0%	0.0%	0.0%	2.94%	0.0%	2.22%	0.68%	1.16%	0.29%	0.42%	1.22%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	615	8	33	22	40	14	43	20	27	58	23	22	19	23	32	10	27	2	16	26	6	4	8	2	10	11	9	7	11	7	8	2	2	7	3	2	8	0	15	14	14					
		4.08%	4.32%	3.21%	3.17%	5.27%	3.95%	4.94%	9.13%	5.90%	6.83%	3.67%	3.17%	3.22%	3.65%	3.68%	2.77%	4.63%	2.22%	4.24%	6.32%	6.38%	3.36%	2.36%	1.51%	4.34%	2.16%	4.47%	3.72%	2.03%	2.99%	3.88%	2.22%	2.56%	6.86%	2.17%	2.22%	2.74%	0.0%	4.42%	5.98%	8.58%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	531	9	36	29	47	13	49	7	28	45	42	20	24	18	30	9	19	5	7	10	0	1	11	3	3	12	0	1	22	1	5	2	0	2	2	1	4	1	12	1	0					
		3.53%	4.86%	3.50%	4.19%	6.19%	3.67%	5.63%	3.19%	6.12%	5.30%	6.70%	2.88%	4.06%	2.86%	3.45%	2.5%	3.25%	5.55%	1.85%	2.43%	0.0%	0.84%	3.25%	2.27%	1.30%	2.36%	0.0%	0.53%	4.06%	0.42%	2.42%	2.22%	0.0%	1.96%	1.44%	1.11%	1.37%	1.16%	3.53%	0.42%	0.0%					
22	"5. ""За Русь Святую"""	64	1	2	1	0	1	7	3	2	5	2	1	3	2	1	1	0	2	0	4	2	0	1	0	1	1	2	1	4	3	1	0	0	0	0	1	3	0	0	4	2					
		0.42%	0.54%	0.19%	0.14%	0.0%	0.28%	0.80%	1.36%	0.43%	0.58%	0.31%	0.14%	0.50%	0.31%	0.11%	0.27%	0.0%	2.22%	0.0%	0.97%	2.12%	0.0%	0.29%	0.0%	0.43%	0.19%	0.99%	0.53%	0.73%	1.28%	0.48%	0.0%	0.0%	0.0%	0.0%	1.11%	1.03%	0.0%	0.0%	1.70%	1.22%					
23	"6. ""Объединенная Российская партия ""Русь"""	48	1	5	1	4	1	0	1	1	1	1	2	3	2	8	1	3	0	3	0	0	0	0	0	1	2	0	1	0	0	1	0	0	0	0	0	0	0	2	3	0					
		0.31%	0.54%	0.48%	0.14%	0.52%	0.28%	0.0%	0.45%	0.21%	0.11%	0.15%	0.28%	0.50%	0.31%	0.92%	0.27%	0.51%	0.0%	0.79%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.39%	0.0%	0.53%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.58%	1.28%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	71	1	9	4	1	2	4	0	7	4	4	3	4	3	9	0	1	0	1	1	0	0	0	0	1	2	1	0	0	1	0	0	0	0	1	0	0	1	4	1	1					
		0.47%	0.54%	0.87%	0.57%	0.13%	0.56%	0.46%	0.0%	1.53%	0.47%	0.63%	0.43%	0.67%	0.47%	1.03%	0.0%	0.17%	0.0%	0.26%	0.24%	0.0%	0.0%	0.0%	0.0%	0.43%	0.39%	0.49%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.72%	0.0%	0.0%	1.16%	1.17%	0.42%	0.61%					
25	"8. ""Народно-республиканская партия России"""	15	0	1	0	0	0	1	0	0	1	1	1	0	2	0	0	1	0	1	1	0	0	0	0	0	0	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0					
		0.09%	0.0%	0.09%	0.0%	0.0%	0.0%	0.11%	0.0%	0.0%	0.11%	0.15%	0.14%	0.0%	0.31%	0.0%	0.0%	0.17%	0.0%	0.26%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.53%	0.55%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	41	0	7	1	2	1	1	2	0	2	1	0	0	4	4	0	1	0	2	1	0	0	0	1	0	0	0	0	3	0	1	0	0	0	0	0	3	1	3	0	0					
		0.27%	0.0%	0.68%	0.14%	0.26%	0.28%	0.11%	0.91%	0.0%	0.23%	0.15%	0.0%	0.0%	0.63%	0.46%	0.0%	0.17%	0.0%	0.53%	0.24%	0.0%	0.0%	0.0%	0.75%	0.0%	0.0%	0.0%	0.0%	0.55%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	1.03%	1.16%	0.88%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	481	1	18	7	18	16	12	4	16	20	13	10	7	15	21	17	9	1	12	7	0	0	9	1	0	41	8	23	39	25	7	2	0	3	7	5	48	7	16	9	7					
		3.19%	0.54%	1.75%	1.01%	2.37%	4.51%	1.38%	1.82%	3.50%	2.35%	2.07%	1.44%	1.18%	2.38%	2.41%	4.72%	1.54%	1.11%	3.18%	1.70%	0.0%	0.0%	2.66%	0.75%	0.0%	8.07%	3.98%	12.23%	7.20%	10.68%	3.39%	2.22%	0.0%	2.94%	5.07%	5.55%	16.49%	8.13%	4.71%	3.84%	4.29%					
28	"11. ""Истинные патриоты России"""	17	0	1	1	0	0	3	0	0	4	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0					
		0.11%	0.0%	0.09%	0.14%	0.0%	0.0%	0.34%	0.0%	0.0%	0.47%	0.0%	0.0%	0.0%	0.0%	0.11%	0.27%	0.0%	2.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.29%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	181	5	8	10	7	2	10	3	5	8	4	11	7	12	10	4	14	3	3	5	1	1	3	1	0	3	3	0	7	3	5	3	1	2	1	2	3	3	3	5	0					
		1.20%	2.70%	0.77%	1.44%	0.92%	0.56%	1.15%	1.36%	1.09%	0.94%	0.63%	1.58%	1.18%	1.90%	1.15%	1.11%	2.40%	3.33%	0.79%	1.21%	1.06%	0.84%	0.88%	0.75%	0.0%	0.59%	1.49%	0.0%	1.29%	1.28%	2.42%	3.33%	1.28%	1.96%	0.72%	2.22%	1.03%	3.48%	0.88%	2.13%	0.0%					
30	"13. ""Демократическая партия России"""	48	0	4	2	3	0	1	0	0	3	4	0	0	2	5	0	2	0	2	2	0	0	1	6	2	3	0	2	1	0	1	0	0	0	0	2	0	0	0	0	0					
		0.31%	0.0%	0.38%	0.28%	0.39%	0.0%	0.11%	0.0%	0.0%	0.35%	0.63%	0.0%	0.0%	0.31%	0.57%	0.0%	0.34%	0.0%	0.53%	0.48%	0.0%	0.0%	0.29%	4.54%	0.86%	0.59%	0.0%	1.06%	0.18%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	2.22%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	45	4	3	1	1	2	1	0	1	0	2	1	2	2	5	0	3	0	2	2	0	1	2	0	1	0	1	1	0	0	0	0	0	3	0	0	0	0	4	0	0					
		0.29%	2.16%	0.29%	0.14%	0.13%	0.56%	0.11%	0.0%	0.21%	0.0%	0.31%	0.14%	0.33%	0.31%	0.57%	0.0%	0.51%	0.0%	0.53%	0.48%	0.0%	0.84%	0.59%	0.0%	0.43%	0.0%	0.49%	0.53%	0.0%	0.0%	0.0%	0.0%	0.0%	2.94%	0.0%	0.0%	0.0%	0.0%	1.17%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	21	5	1	3	0	0	0	0	0	1	0	1	1	0	1	3	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0					
		0.13%	2.70%	0.09%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.11%	0.0%	0.14%	0.16%	0.0%	0.11%	0.83%	0.17%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.75%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.42%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	887	5	64	36	75	24	88	15	28	60	42	47	42	55	48	15	34	1	20	17	2	0	19	7	11	17	9	1	19	10	11	1	1	0	7	6	27	1	11	5	6					
		5.89%	2.70%	6.22%	5.20%	9.88%	6.77%	10.12%	6.84%	6.12%	7.07%	6.70%	6.77%	7.11%	8.74%	5.52%	4.16%	5.83%	1.11%	5.30%	4.13%	2.12%	0.0%	5.62%	5.30%	4.78%	3.34%	4.47%	0.53%	3.51%	4.27%	5.33%	1.11%	1.28%	0.0%	5.07%	6.66%	9.27%	1.16%	3.24%	2.13%	3.68%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	53	1	9	3	3	0	3	2	2	1	0	2	1	0	3	1	0	2	1	3	0	2	2	1	0	0	0	0	2	0	0	0	2	1	1	0	1	0	0	1	3					
		0.35%	0.54%	0.87%	0.43%	0.39%	0.0%	0.34%	0.91%	0.43%	0.11%	0.0%	0.28%	0.16%	0.0%	0.34%	0.27%	0.0%	2.22%	0.26%	0.72%	0.0%	1.68%	0.59%	0.75%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	2.56%	0.98%	0.72%	0.0%	0.34%	0.0%	0.0%	0.42%	1.84%					
35	"18. ""ЛДПР"""	2161	28	156	79	89	30	114	43	53	111	66	97	86	84	141	82	85	12	39	48	8	19	24	30	36	52	33	47	82	59	28	16	17	28	17	20	41	15	85	35	26					
		14.36%	15.13%	15.17%	11.41%	11.72%	8.47%	13.11%	19.63%	11.59%	13.08%	10.54%	13.97%	14.57%	13.35%	16.22%	22.77%	14.57%	13.33%	10.34%	11.67%	8.51%	15.96%	7.10%	22.72%	15.65%	10.23%	16.41%	25.0%	15.15%	25.21%	13.59%	17.77%	21.79%	27.45%	12.31%	22.22%	14.08%	17.44%	25.07%	14.95%	15.95%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	468	4	25	23	12	17	30	5	18	24	18	15	20	34	33	1	23	3	16	19	0	7	23	1	5	15	7	11	24	5	2	1	0	1	3	1	8	0	4	9	1					
		3.11%	2.16%	2.43%	3.32%	1.58%	4.80%	3.45%	2.28%	3.93%	2.83%	2.87%	2.16%	3.38%	5.40%	3.79%	0.27%	3.94%	3.33%	4.24%	4.62%	0.0%	5.88%	6.80%	0.75%	2.17%	2.95%	3.48%	5.85%	4.43%	2.13%	0.97%	1.11%	0.0%	0.98%	2.17%	1.11%	2.74%	0.0%	1.17%	3.84%	0.61%					
37	"20. ""Политическая партия ""Единая Россия"""	5552	63	391	260	266	135	252	62	163	266	249	237	200	228	291	145	214	49	159	197	55	66	136	43	120	188	52	56	220	76	91	49	49	48	79	25	93	26	124	94	35					
		36.90%	34.05%	38.03%	37.57%	35.04%	38.13%	28.99%	28.31%	35.66%	31.36%	39.77%	34.14%	33.89%	36.24%	33.48%	40.27%	36.70%	54.44%	42.17%	47.93%	58.51%	55.46%	40.23%	32.57%	52.17%	37.00%	25.87%	29.78%	40.66%	32.47%	44.17%	54.44%	62.82%	47.05%	57.24%	27.77%	31.95%	30.23%	36.57%	40.17%	21.47%					
38	"21. ""Российская Конституционно-демократическая партия"""	40	0	2	3	1	1	2	2	0	2	2	1	1	0	3	1	2	0	0	4	2	1	1	0	1	1	0	0	1	0	0	0	0	0	0	1	2	0	2	0	1					
		0.26%	0.0%	0.19%	0.43%	0.13%	0.28%	0.23%	0.91%	0.0%	0.23%	0.31%	0.14%	0.16%	0.0%	0.34%	0.27%	0.34%	0.0%	0.0%	0.97%	2.12%	0.84%	0.29%	0.0%	0.43%	0.19%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.11%	0.68%	0.0%	0.58%	0.0%	0.61%					
39	"22. ""Развитие предпринимательства"""	39	2	2	3	0	3	4	0	1	0	0	2	2	1	2	0	0	0	1	3	0	0	0	1	0	2	0	2	2	0	2	0	0	0	0	0	0	0	1	3	0					
		0.25%	1.08%	0.19%	0.43%	0.0%	0.84%	0.46%	0.0%	0.21%	0.0%	0.0%	0.28%	0.33%	0.15%	0.23%	0.0%	0.0%	0.0%	0.26%	0.72%	0.0%	0.0%	0.0%	0.75%	0.0%	0.39%	0.0%	1.06%	0.36%	0.0%	0.97%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	1.28%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2365	29	149	128	121	74	153	36	71	147	100	157	111	108	138	47	92	6	64	36	10	9	73	27	19	133	49	12	39	26	25	5	4	1	10	10	28	23	32	34	29					
		15.72%	15.67%	14.49%	18.49%	15.94%	20.90%	17.60%	16.43%	15.53%	17.33%	15.97%	22.62%	18.81%	17.17%	15.88%	13.05%	15.78%	6.66%	16.97%	8.75%	10.63%	7.56%	21.59%	20.45%	8.26%	26.18%	24.37%	6.38%	7.20%	11.11%	12.13%	5.55%	5.12%	0.98%	7.24%	11.11%	9.62%	26.74%	9.43%	14.52%	17.79%					
																																															
41	Против всех	615	9	46	47	36	7	51	6	16	48	26	33	17	19	36	15	26	0	5	13	3	0	10	3	5	10	8	3	29	8	7	2	1	2	5	5	7	3	7	6	35					
		4.08%	4.86%	4.47%	6.79%	4.74%	1.97%	5.86%	2.73%	3.50%	5.66%	4.15%	4.75%	2.88%	3.02%	4.14%	4.16%	4.45%	0.0%	1.32%	3.16%	3.19%	0.0%	2.95%	2.27%	2.17%	1.96%	3.98%	1.59%	5.36%	3.41%	3.39%	2.22%	1.28%	1.96%	3.62%	5.55%	2.40%	3.48%	2.06%	2.56%	21.47%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
