Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																						
Дата голосования: 07.12.2003 0:00:00																																						
																																						
Наименование Избирательной комиссии:    Березовская																																						
																																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																						
																																						
		Сумма	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916					
27	"10. ""Аграрная партия России"""	362	20	19	46	8	40	15	18	21	1	26	8	0	12	16	14	10	7	14	15	6	5	1	1	14	5	5	5	0	0	3	7					
		3.19%	2.40%	2.47%	4.69%	2.84%	3.37%	2.04%	1.96%	4.81%	0.64%	4.29%	4.87%	0.0%	3.69%	15.84%	2.73%	2.68%	5.73%	2.21%	3.57%	2.20%	2.31%	1.14%	1.38%	6.24%	2.94%	2.92%	3.12%	0.0%	0.0%	4.76%	5.51%					
28	"11. ""Истинные патриоты России"""	14	0	2	1	0	1	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	1					
		0.12%	0.0%	0.26%	0.10%	0.0%	0.08%	0.27%	0.0%	0.68%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.77%	0.44%	0.0%	0.0%	0.62%	0.0%	0.0%	0.0%	0.78%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	108	13	3	21	1	13	8	6	1	1	5	1	2	5	0	11	1	2	4	2	1	0	1	2	1	1	2	0	0	0	0	0					
		0.95%	1.56%	0.39%	2.14%	0.35%	1.09%	1.08%	0.65%	0.22%	0.64%	0.82%	0.60%	1.76%	1.53%	0.0%	2.15%	0.26%	1.63%	0.63%	0.47%	0.36%	0.0%	1.14%	2.77%	0.44%	0.58%	1.16%	0.0%	0.0%	0.0%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	30	2	0	2	1	1	2	1	1	0	5	0	1	1	2	1	0	0	0	3	1	0	1	0	1	1	1	2	0	0	0	0					
		0.26%	0.24%	0.0%	0.20%	0.35%	0.08%	0.27%	0.10%	0.22%	0.0%	0.82%	0.0%	0.88%	0.30%	1.98%	0.19%	0.0%	0.0%	0.0%	0.71%	0.36%	0.0%	1.14%	0.0%	0.44%	0.58%	0.58%	1.25%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	27	1	2	0	2	3	2	2	1	0	0	0	1	1	0	3	1	0	3	0	1	1	0	1	0	1	0	0	0	0	0	1					
		0.23%	0.12%	0.26%	0.0%	0.71%	0.25%	0.27%	0.21%	0.22%	0.0%	0.0%	0.0%	0.88%	0.30%	0.0%	0.58%	0.26%	0.0%	0.47%	0.0%	0.36%	0.46%	0.0%	1.38%	0.0%	0.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.78%					
32	"15. ""Партия СЛОН"""	25	1	2	2	0	5	1	4	0	1	2	0	0	0	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	1					
		0.22%	0.12%	0.26%	0.20%	0.0%	0.42%	0.13%	0.43%	0.0%	0.64%	0.33%	0.0%	0.0%	0.0%	0.99%	0.19%	0.0%	0.81%	0.0%	0.23%	0.36%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.78%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1788	121	127	165	57	183	124	175	43	22	101	22	10	31	10	68	47	24	117	94	49	40	18	8	25	30	21	13	23	0	0	20					
		15.79%	14.56%	16.55%	16.85%	20.28%	15.45%	16.87%	19.06%	9.86%	14.10%	16.66%	13.41%	8.84%	9.53%	9.90%	13.30%	12.63%	19.67%	18.48%	22.38%	18.01%	18.51%	20.68%	11.11%	11.16%	17.64%	12.28%	8.12%	33.82%	0.0%	0.0%	15.74%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	46	3	2	3	0	4	0	3	3	0	2	0	1	4	1	7	0	0	3	3	2	0	1	0	3	0	0	0	0	0	0	1					
		0.40%	0.36%	0.26%	0.30%	0.0%	0.33%	0.0%	0.32%	0.68%	0.0%	0.33%	0.0%	0.88%	1.23%	0.99%	1.36%	0.0%	0.0%	0.47%	0.71%	0.73%	0.0%	1.14%	0.0%	1.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.78%					
35	"18. ""ЛДПР"""	1664	112	125	134	56	175	97	122	72	46	89	23	17	67	25	58	62	18	81	37	31	44	9	5	26	46	28	22	4	7	7	19					
		14.70%	13.47%	16.29%	13.68%	19.92%	14.78%	13.19%	13.28%	16.51%	29.48%	14.68%	14.02%	15.04%	20.61%	24.75%	11.35%	16.66%	14.75%	12.79%	8.80%	11.39%	20.37%	10.34%	6.94%	11.60%	27.05%	16.37%	13.75%	5.88%	19.99%	11.11%	14.96%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	166	9	7	16	4	9	7	12	6	4	7	1	3	7	0	13	6	2	13	7	4	4	2	2	5	2	4	4	1	1	3	1					
		1.46%	1.08%	0.91%	1.63%	1.42%	0.76%	0.95%	1.30%	1.37%	2.56%	1.15%	0.60%	2.65%	2.15%	0.0%	2.54%	1.61%	1.63%	2.05%	1.66%	1.47%	1.85%	2.29%	2.77%	2.23%	1.17%	2.33%	2.5%	1.47%	2.85%	4.76%	0.78%					
37	"20. ""Политическая партия ""Единая Россия"""	3158	259	187	255	57	311	227	210	117	43	192	44	29	83	26	154	115	20	188	121	72	58	24	25	79	42	56	54	16	15	29	50					
		27.89%	31.16%	24.38%	26.04%	20.28%	26.26%	30.88%	22.87%	26.83%	27.56%	31.68%	26.82%	25.66%	25.53%	25.74%	30.13%	30.91%	16.39%	29.69%	28.80%	26.47%	26.85%	27.58%	34.72%	35.26%	24.70%	32.74%	33.75%	23.52%	42.85%	46.03%	39.37%					
38	"21. ""Российская Конституционно-демократическая партия"""	19	1	1	0	0	0	2	0	1	0	1	1	0	2	0	1	2	0	1	1	0	1	0	0	1	0	1	1	0	0	0	1					
		0.16%	0.12%	0.13%	0.0%	0.0%	0.0%	0.27%	0.0%	0.22%	0.0%	0.16%	0.60%	0.0%	0.61%	0.0%	0.19%	0.53%	0.0%	0.15%	0.23%	0.0%	0.46%	0.0%	0.0%	0.44%	0.0%	0.58%	0.62%	0.0%	0.0%	0.0%	0.78%					
39	"22. ""Развитие предпринимательства"""	44	7	3	2	3	5	4	6	1	0	4	0	0	1	0	1	1	1	0	1	1	1	0	0	0	0	0	1	0	0	0	1					
		0.38%	0.84%	0.39%	0.20%	1.06%	0.42%	0.54%	0.65%	0.22%	0.0%	0.66%	0.0%	0.0%	0.30%	0.0%	0.19%	0.26%	0.81%	0.0%	0.23%	0.36%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	0.62%	0.0%	0.0%	0.0%	0.78%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1390	114	109	126	35	146	52	102	61	13	55	13	27	29	8	51	26	14	87	62	44	43	14	13	21	17	26	34	20	4	12	12					
		12.28%	13.71%	14.21%	12.87%	12.45%	12.33%	7.07%	11.11%	13.99%	8.33%	9.07%	7.92%	23.89%	8.92%	7.92%	9.98%	6.98%	11.47%	13.74%	14.76%	16.17%	19.90%	16.09%	18.05%	9.37%	10.0%	15.20%	21.25%	29.41%	11.42%	19.04%	9.44%					
																																						
41	Против всех	1073	96	71	78	24	148	97	121	46	7	49	24	5	27	3	48	51	5	47	37	18	7	5	4	12	5	13	12	2	2	5	4					
		9.47%	11.55%	9.25%	7.96%	8.54%	12.5%	13.19%	13.18%	10.55%	4.48%	8.08%	14.63%	4.42%	8.30%	2.97%	9.39%	13.70%	4.09%	7.42%	8.80%	6.61%	3.24%	5.74%	5.55%	5.35%	2.94%	7.60%	7.5%	2.94%	5.71%	7.93%	3.14%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
