Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																															
Дата голосования: 02.12.2007																																															
																																															
Наименование Избирательной комиссии:    Воскресенская																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626					
		0.26%	0.24%	0.17%	0.70%	0.83%	0.00%	0.00%	0.26%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.56%	0.80%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.40%	0.57%	0.00%	0.00%	0.00%	0.21%	0.78%	0.00%	0.00%	0.69%	0.34%					
20	3.Политическая партия «Демократическая партия России»	8	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0					
		0.07%	0.12%	0.00%	0.14%	0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.37%	0.00%	0.00%	0.81%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	0.00%	0.00%	0.39%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1097	106	60	96	89	61	12	29	30	10	20	21	10	11	24	21	15	14	6	14	12	13	21	4	35	11	21	32	20	20	23	31	24	16	10	53	17	20	6	33	26					
		9.11%	12.82%	10.26%	13.39%	9.25%	9.31%	12.50%	7.49%	9.68%	6.25%	6.33%	8.27%	6.62%	10.58%	6.80%	9.33%	11.28%	7.78%	2.40%	10.61%	6.67%	8.28%	7.84%	2.60%	10.42%	8.87%	6.67%	9.47%	7.19%	17.39%	9.24%	17.82%	7.62%	8.60%	5.38%	11.13%	6.67%	7.07%	5.00%	7.62%	8.75%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	6	2	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.05%	0.24%	0.00%	0.00%	0.10%	0.15%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	15	1	1	1	0	0	0	2	0	0	1	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0					
		0.12%	0.12%	0.17%	0.14%	0.00%	0.00%	0.00%	0.52%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%	2.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%	0.57%	0.63%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1163	88	37	79	105	90	4	38	24	14	29	28	13	9	21	17	15	12	23	18	15	9	32	14	31	9	23	33	32	8	21	12	25	24	17	45	24	31	20	43	31					
		9.66%	10.64%	6.32%	11.02%	10.91%	13.74%	4.17%	9.82%	7.74%	8.75%	9.18%	11.02%	8.61%	8.65%	5.95%	7.56%	11.28%	6.67%	9.20%	13.64%	8.33%	5.73%	11.94%	9.09%	9.23%	7.26%	7.30%	9.76%	11.51%	6.96%	8.43%	6.90%	7.94%	12.90%	9.14%	9.45%	9.41%	10.95%	16.67%	9.93%	10.44%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	513	44	31	26	43	21	7	17	12	5	19	13	3	4	17	13	1	3	5	4	8	3	14	10	9	5	10	11	17	1	15	9	14	12	3	25	8	14	5	13	19					
		4.26%	5.32%	5.30%	3.63%	4.47%	3.21%	7.29%	4.39%	3.87%	3.13%	6.01%	5.12%	1.99%	3.85%	4.82%	5.78%	0.75%	1.67%	2.00%	3.03%	4.44%	1.91%	5.22%	6.49%	2.68%	4.03%	3.17%	3.25%	6.12%	0.87%	6.02%	5.17%	4.44%	6.45%	1.61%	5.25%	3.14%	4.95%	4.17%	3.00%	6.40%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	47	6	3	1	9	1	0	2	0	0	2	1	1	0	2	2	0	0	0	1	0	0	0	0	1	0	0	0	1	1	3	3	1	1	0	1	0	3	0	1	0					
		0.39%	0.73%	0.51%	0.14%	0.94%	0.15%	0.00%	0.52%	0.00%	0.00%	0.63%	0.39%	0.66%	0.00%	0.57%	0.89%	0.00%	0.00%	0.00%	0.76%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%	0.36%	0.87%	1.20%	1.72%	0.32%	0.54%	0.00%	0.21%	0.00%	1.06%	0.00%	0.23%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8531	527	420	470	655	467	67	272	235	120	222	171	118	77	269	170	74	113	201	88	137	129	189	120	249	94	250	242	199	79	175	114	234	124	137	326	197	198	83	317	202					
		70.88%	63.72%	71.79%	65.55%	68.09%	71.30%	69.79%	70.28%	75.81%	75.00%	70.25%	67.32%	78.15%	74.04%	76.20%	75.56%	55.64%	62.78%	80.40%	66.67%	76.11%	82.17%	70.52%	77.92%	74.11%	75.81%	79.37%	71.60%	71.58%	68.70%	70.28%	65.52%	74.29%	66.67%	73.66%	68.49%	77.25%	69.96%	69.17%	73.21%	68.01%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	48	4	1	8	5	3	0	2	0	1	1	0	1	0	5	1	0	1	2	0	0	0	0	0	0	0	0	2	1	3	1	0	1	1	0	1	0	0	0	3	0					
		0.40%	0.48%	0.17%	1.12%	0.52%	0.46%	0.00%	0.52%	0.00%	0.63%	0.32%	0.00%	0.66%	0.00%	1.42%	0.44%	0.00%	0.56%	0.80%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.59%	0.36%	2.61%	0.40%	0.00%	0.32%	0.54%	0.00%	0.21%	0.00%	0.00%	0.00%	0.69%	0.00%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
