Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																									
Дата голосования: 04.12.2011																																									
																																									
Наименование Избирательной комиссии:    Брединская																																									
																																									
Сводная таблица результатов выборов																																									
																																									
		Сумма	УИК №1588	УИК №1589	УИК №1590	УИК №1592	УИК №1593	УИК №1594	УИК №1595	УИК №1596	УИК №1597	УИК №1598	УИК №1599	УИК №1600	УИК №1601	УИК №1602	УИК №1603	УИК №1604	УИК №1605	УИК №1606	УИК №1607	УИК №1608	УИК №1609	УИК №1610	УИК №1611	УИК №1612	УИК №1613	УИК №1614	УИК №1615	УИК №1616	УИК №1617	УИК №1618	УИК №1619	УИК №1620	УИК №1621	УИК №1622					
14	Число погашенных неиспользованных открепительных удостоверений	9	0	0	0	0	0	0	2	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	36	7	1	2	3	4	1	6	2	0	1	0	0	1	0	0	1	0	1	0	1	2	0	0	0	0	2	0	1	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																									
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1553	146	61	88	87	74	90	84	49	51	45	15	33	89	4	2	4	58	40	20	14	2	124	42	6	6	82	17	68	1	58	8	6	62	17					
		10.07%	13.96%	10.85%	13.77%	10.56%	12.25%	12.02%	12.71%	18.35%	15.84%	5.97%	5.60%	6.56%	11.87%	3.25%	1.68%	2.78%	7.04%	10.28%	5.57%	6.86%	2.47%	16.96%	7.94%	4.44%	8.00%	12.52%	8.06%	7.41%	0.94%	7.81%	5.71%	5.83%	9.38%	7.80%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1335	103	56	63	112	79	94	80	30	44	49	12	30	89	4	4	3	52	41	19	21	2	41	29	15	1	46	11	35	1	81	8	4	61	15					
		8.66%	9.85%	9.96%	9.86%	13.59%	13.08%	12.55%	12.10%	11.24%	13.66%	6.50%	4.48%	5.96%	11.87%	3.25%	3.36%	2.08%	6.31%	10.54%	5.29%	10.29%	2.47%	5.61%	5.48%	11.11%	1.33%	7.02%	5.21%	3.81%	0.94%	10.90%	5.71%	3.88%	9.23%	6.88%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	80	5	5	1	2	6	2	4	1	2	4	2	0	0	2	0	0	1	2	1	1	0	6	2	0	0	1	3	9	0	11	0	0	5	2					
		0.52%	0.48%	0.89%	0.16%	0.24%	0.99%	0.27%	0.61%	0.37%	0.62%	0.53%	0.75%	0.00%	0.00%	1.63%	0.00%	0.00%	0.12%	0.51%	0.28%	0.49%	0.00%	0.82%	0.38%	0.00%	0.00%	0.15%	1.42%	0.98%	0.00%	1.48%	0.00%	0.00%	0.76%	0.92%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2745	275	163	156	149	110	155	162	26	60	68	35	55	140	27	27	8	184	50	24	30	8	121	63	13	1	152	29	145	8	96	3	5	183	14					
		17.81%	26.29%	29.00%	24.41%	18.08%	18.21%	20.69%	24.51%	9.74%	18.63%	9.02%	13.06%	10.93%	18.67%	21.95%	22.69%	5.56%	22.33%	12.85%	6.69%	14.71%	9.88%	16.55%	11.91%	9.63%	1.33%	23.21%	13.74%	15.80%	7.55%	12.92%	2.14%	4.85%	27.69%	6.42%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	98	10	8	8	2	9	6	6	1	4	4	0	3	5	0	0	0	7	1	1	0	1	4	2	0	0	2	0	3	0	5	1	0	2	3					
		0.64%	0.96%	1.42%	1.25%	0.24%	1.49%	0.80%	0.91%	0.37%	1.24%	0.53%	0.00%	0.60%	0.67%	0.00%	0.00%	0.00%	0.85%	0.26%	0.28%	0.00%	1.23%	0.55%	0.38%	0.00%	0.00%	0.31%	0.00%	0.33%	0.00%	0.67%	0.71%	0.00%	0.30%	1.38%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	9316	488	261	311	452	312	390	316	154	154	572	199	371	412	82	81	124	510	249	291	135	68	415	378	100	67	350	145	645	93	481	118	87	339	166					
		60.43%	46.65%	46.44%	48.67%	54.85%	51.66%	52.07%	47.81%	57.68%	47.83%	75.86%	74.25%	73.76%	54.93%	66.67%	68.07%	86.11%	61.89%	64.01%	81.06%	66.18%	83.95%	56.77%	71.46%	74.07%	89.33%	53.44%	68.72%	70.26%	87.74%	64.74%	84.29%	84.47%	51.29%	76.15%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	48	4	2	1	2	1	3	3	2	0	2	1	4	2	2	0	0	3	1	0	0	0	2	1	0	0	2	1	4	0	2	0	0	3	0					
		0.31%	0.38%	0.36%	0.16%	0.24%	0.17%	0.40%	0.45%	0.75%	0.00%	0.27%	0.37%	0.80%	0.27%	1.63%	0.00%	0.00%	0.36%	0.26%	0.00%	0.00%	0.00%	0.27%	0.19%	0.00%	0.00%	0.31%	0.47%	0.44%	0.00%	0.27%	0.00%	0.00%	0.45%	0.00%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
