Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																										
Дата голосования: 02.12.2007																																										
																																										
Наименование Избирательной комиссии:    Брединская																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №1588	УИК №1589	УИК №1590	УИК №1591	УИК №1592	УИК №1593	УИК №1594	УИК №1595	УИК №1596	УИК №1597	УИК №1598	УИК №1599	УИК №1600	УИК №1601	УИК №1602	УИК №1603	УИК №1604	УИК №1605	УИК №1606	УИК №1607	УИК №1608	УИК №1609	УИК №1610	УИК №1611	УИК №1612	УИК №1613	УИК №1614	УИК №1615	УИК №1616	УИК №1617	УИК №1618	УИК №1619	УИК №1620	УИК №1621	УИК №1622					
20	3.Политическая партия «Демократическая партия России»	19	2	1	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	2	3	1	3	0	0	0	0	0					
		0.13%	0.20%	0.17%	0.14%	0.00%	0.00%	0.00%	0.38%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	1.28%	0.00%	0.00%	0.00%	0.00%	0.94%	0.40%	1.16%	0.46%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1188	131	91	68	17	13	39	85	56	15	11	26	10	21	48	3	24	0	66	16	16	20	3	57	49	5	50	20	106	8	32	0	0	63	13	6					
		8.05%	12.82%	15.72%	9.76%	4.08%	3.52%	7.68%	10.88%	8.38%	4.89%	3.06%	4.30%	3.82%	4.22%	7.05%	3.26%	18.90%	0.00%	9.50%	4.83%	4.79%	9.62%	3.85%	7.91%	7.40%	3.47%	8.32%	9.43%	14.21%	9.30%	4.89%	0.00%	0.00%	10.13%	12.38%	2.48%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	34	2	2	3	0	0	7	2	3	1	0	1	1	0	1	0	0	1	0	1	0	1	0	2	1	0	2	0	0	0	2	0	0	0	1	0					
		0.23%	0.20%	0.35%	0.43%	0.00%	0.00%	1.38%	0.26%	0.45%	0.33%	0.00%	0.17%	0.38%	0.00%	0.15%	0.00%	0.00%	0.84%	0.00%	0.30%	0.00%	0.48%	0.00%	0.28%	0.15%	0.00%	0.33%	0.00%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.95%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	21	2	1	0	1	1	1	1	1	1	0	0	0	0	2	0	0	0	2	1	0	0	0	2	1	0	2	0	0	0	0	0	0	1	0	1					
		0.14%	0.20%	0.17%	0.00%	0.24%	0.27%	0.20%	0.13%	0.15%	0.33%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.29%	0.30%	0.00%	0.00%	0.00%	0.28%	0.15%	0.00%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	0.41%					
24	7.Политическая партия «Либерально-демократическая партия России»	983	70	39	31	47	22	51	70	51	18	54	62	16	12	39	3	1	1	33	58	22	12	3	24	31	5	31	12	41	3	59	9	5	30	3	15					
		6.66%	6.85%	6.74%	4.45%	11.27%	5.96%	10.04%	8.96%	7.63%	5.86%	15.04%	10.26%	6.11%	2.41%	5.73%	3.26%	0.79%	0.84%	4.75%	17.52%	6.59%	5.77%	3.85%	3.33%	4.68%	3.47%	5.16%	5.66%	5.50%	3.49%	9.01%	7.38%	5.21%	4.82%	2.86%	6.20%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1016	104	57	52	28	30	35	38	43	33	19	21	4	22	53	9	13	15	79	10	10	11	3	73	38	1	41	8	43	5	31	8	3	54	5	17					
		6.89%	10.18%	9.84%	7.46%	6.71%	8.13%	6.89%	4.87%	6.44%	10.75%	5.29%	3.48%	1.53%	4.42%	7.78%	9.78%	10.24%	12.61%	11.37%	3.02%	2.99%	5.29%	3.85%	10.12%	5.74%	0.69%	6.82%	3.77%	5.76%	5.81%	4.73%	6.56%	3.13%	8.68%	4.76%	7.02%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	121	13	3	3	9	3	2	9	6	1	1	8	6	4	3	1	0	0	8	2	2	1	1	2	14	1	5	1	3	0	3	0	1	2	0	3					
		0.82%	1.27%	0.52%	0.43%	2.16%	0.81%	0.39%	1.15%	0.90%	0.33%	0.28%	1.32%	2.29%	0.80%	0.44%	1.09%	0.00%	0.00%	1.15%	0.60%	0.60%	0.48%	1.28%	0.28%	2.11%	0.69%	0.83%	0.47%	0.40%	0.00%	0.46%	0.00%	1.04%	0.32%	0.00%	1.24%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	10664	650	364	524	300	275	354	548	475	236	258	439	208	422	507	72	85	99	439	237	258	152	62	529	478	131	414	160	517	67	496	100	86	451	78	193					
		72.30%	63.60%	62.87%	75.18%	71.94%	74.53%	69.69%	70.17%	71.11%	76.87%	71.87%	72.68%	79.39%	84.74%	74.45%	78.26%	66.93%	83.19%	63.17%	71.60%	77.25%	73.08%	79.49%	73.37%	72.21%	90.97%	68.89%	75.47%	69.30%	77.91%	75.73%	81.97%	89.58%	72.51%	74.29%	79.75%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	52	14	2	0	3	2	3	4	5	0	0	3	0	1	1	0	1	0	4	1	0	0	0	0	2	0	1	0	1	0	1	0	0	1	0	2					
		0.35%	1.37%	0.35%	0.00%	0.72%	0.54%	0.59%	0.51%	0.75%	0.00%	0.00%	0.50%	0.00%	0.20%	0.15%	0.00%	0.79%	0.00%	0.58%	0.30%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.17%	0.00%	0.13%	0.00%	0.15%	0.00%	0.00%	0.16%	0.00%	0.83%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
