Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																					
Дата голосования: 07.12.2003 0:00:00																																																					
																																																					
Наименование Избирательной комиссии:    Пугачевская																																																					
																																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																					
																																																					
		Сумма	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	478	10	10	10	10	10	10	10	10	10	20	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	18	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	148	1	0	0	6	0	0	4	4	1	11	5	3	4	1	2	3	2	0	3	2	3	4	0	1	3	8	4	0	1	9	9	5	2	5	4	1	2	3	1	2	1	6	8	3	1	10					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	100	1	0	3	3	2	0	1	3	1	6	4	0	3	1	0	1	2	4	1	2	0	3	3	4	1	1	2	0	20	2	2	4	1	2	1	1	3	1	3	2	0	0	2	1	2	1					
14	Число погашенных открепительных удостоверений	330	9	10	10	4	10	10	6	6	9	9	5	7	6	9	8	7	8	10	7	8	7	6	10	9	7	2	6	10	9	9	1	5	8	5	6	9	8	7	9	8	9	4	2	7	9	0					
15	Число открепительных удостоверений выданных ТИК	12	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	1	1	0	0	3	0	0	0	0	0	0	0	0	0	1	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																					
18	"1. ""ЕДИНЕНИЕ"""	310	5	12	7	25	4	0	10	7	5	20	8	5	5	4	10	13	12	2	7	6	9	9	3	3	4	6	4	1	3	15	8	4	8	10	3	3	7	2	6	4	5	1	9	2	5	9					
		0.98%	0.90%	1.64%	0.95%	1.67%	0.83%	0.0%	1.94%	1.26%	0.95%	2.71%	0.86%	0.84%	0.78%	0.62%	1.04%	1.83%	1.60%	0.42%	1.35%	0.74%	1.46%	1.30%	0.59%	0.77%	0.60%	0.84%	0.58%	0.41%	0.46%	1.48%	1.18%	0.45%	1.24%	0.98%	0.37%	0.52%	1.88%	0.22%	0.82%	0.48%	1.03%	0.19%	0.83%	0.45%	0.63%	0.85%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	248	0	2	3	7	0	1	6	1	4	15	3	1	1	2	2	3	4	6	0	6	4	4	11	5	12	6	12	1	10	5	5	8	3	2	5	12	1	9	10	7	3	7	12	3	10	14					
		0.78%	0.0%	0.27%	0.41%	0.46%	0.0%	0.45%	1.16%	0.18%	0.76%	2.03%	0.32%	0.16%	0.15%	0.31%	0.20%	0.42%	0.53%	1.26%	0.0%	0.74%	0.65%	0.57%	2.18%	1.28%	1.82%	0.84%	1.76%	0.41%	1.53%	0.49%	0.73%	0.90%	0.46%	0.19%	0.62%	2.11%	0.26%	1.00%	1.38%	0.85%	0.62%	1.36%	1.11%	0.67%	1.27%	1.33%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	422	9	37	0	25	0	3	5	4	4	6	10	13	6	1	13	14	10	6	1	12	2	3	2	15	9	11	11	2	5	13	6	9	9	18	6	10	5	5	12	10	20	11	22	5	11	11					
		1.34%	1.62%	5.06%	0.0%	1.67%	0.0%	1.36%	0.97%	0.72%	0.76%	0.81%	1.08%	2.19%	0.94%	0.15%	1.35%	1.97%	1.33%	1.26%	0.19%	1.49%	0.32%	0.43%	0.39%	3.85%	1.36%	1.54%	1.61%	0.82%	0.76%	1.29%	0.88%	1.01%	1.39%	1.76%	0.74%	1.76%	1.34%	0.55%	1.65%	1.22%	4.14%	2.14%	2.05%	1.12%	1.39%	1.04%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	304	0	0	3	14	1	1	2	0	3	8	7	3	2	1	2	5	0	3	0	4	3	2	5	5	9	12	11	0	9	15	27	13	5	16	8	7	4	17	5	11	1	13	18	3	11	15					
		0.96%	0.0%	0.0%	0.41%	0.93%	0.20%	0.45%	0.38%	0.0%	0.57%	1.08%	0.75%	0.50%	0.31%	0.15%	0.20%	0.70%	0.0%	0.63%	0.0%	0.49%	0.48%	0.28%	0.99%	1.28%	1.36%	1.69%	1.61%	0.0%	1.38%	1.48%	3.99%	1.46%	0.77%	1.57%	0.99%	1.23%	1.07%	1.89%	0.69%	1.34%	0.20%	2.53%	1.67%	0.67%	1.39%	1.42%					
22	"5. ""За Русь Святую"""	84	0	2	1	2	2	0	3	0	1	5	2	1	0	0	2	1	2	0	0	0	0	1	1	1	1	3	5	0	6	7	4	2	1	4	1	0	4	2	1	0	2	3	3	3	1	4					
		0.26%	0.0%	0.27%	0.13%	0.13%	0.41%	0.0%	0.58%	0.0%	0.19%	0.67%	0.21%	0.16%	0.0%	0.0%	0.20%	0.14%	0.26%	0.0%	0.0%	0.0%	0.0%	0.14%	0.19%	0.25%	0.15%	0.42%	0.73%	0.0%	0.92%	0.69%	0.59%	0.22%	0.15%	0.39%	0.12%	0.0%	1.07%	0.22%	0.13%	0.0%	0.41%	0.58%	0.27%	0.67%	0.12%	0.38%					
23	"6. ""Объединенная Российская партия ""Русь"""	72	0	1	2	4	0	1	0	5	3	3	2	1	3	1	1	2	0	1	2	0	1	1	0	1	0	7	0	0	1	1	3	2	0	0	3	1	1	1	0	0	5	1	0	1	9	1					
		0.22%	0.0%	0.13%	0.27%	0.26%	0.0%	0.45%	0.0%	0.90%	0.57%	0.40%	0.21%	0.16%	0.47%	0.15%	0.10%	0.28%	0.0%	0.21%	0.38%	0.0%	0.16%	0.14%	0.0%	0.25%	0.0%	0.98%	0.0%	0.0%	0.15%	0.09%	0.44%	0.22%	0.0%	0.0%	0.37%	0.17%	0.26%	0.11%	0.0%	0.0%	1.03%	0.19%	0.0%	0.22%	1.14%	0.09%					
24	"7. ""Новый курс - Автомобильная Россия"""	75	0	1	0	5	0	0	1	0	4	1	0	1	2	0	0	0	0	0	0	0	0	1	6	5	1	1	3	0	1	4	0	5	4	3	3	0	0	3	0	2	0	5	8	0	2	3					
		0.23%	0.0%	0.13%	0.0%	0.33%	0.0%	0.0%	0.19%	0.0%	0.76%	0.13%	0.0%	0.16%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	1.19%	1.28%	0.15%	0.14%	0.44%	0.0%	0.15%	0.39%	0.0%	0.56%	0.62%	0.29%	0.37%	0.0%	0.0%	0.33%	0.0%	0.24%	0.0%	0.97%	0.74%	0.0%	0.25%	0.28%					
25	"8. ""Народно-республиканская партия России"""	34	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	5	0	0	2	2	1	1	1	0	1	1	1	0	1	0	1	0	7	1	1	1					
		0.10%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.14%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.70%	0.0%	0.0%	0.30%	0.19%	0.14%	0.11%	0.15%	0.0%	0.12%	0.17%	0.26%	0.0%	0.13%	0.0%	0.20%	0.0%	0.65%	0.22%	0.12%	0.09%					
26	"9. ""Российская экологическая партия ""Зеленые"""	38	0	2	0	4	1	0	0	0	0	1	2	1	0	0	2	1	0	1	0	0	0	0	2	0	0	4	2	0	3	0	1	0	2	1	3	0	1	0	1	0	0	0	2	1	0	0					
		0.12%	0.0%	0.27%	0.0%	0.26%	0.20%	0.0%	0.0%	0.0%	0.0%	0.13%	0.21%	0.16%	0.0%	0.0%	0.20%	0.14%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%	0.56%	0.29%	0.0%	0.46%	0.0%	0.14%	0.0%	0.31%	0.09%	0.37%	0.0%	0.26%	0.0%	0.13%	0.0%	0.0%	0.0%	0.18%	0.22%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	896	23	41	26	14	39	9	11	28	34	21	37	10	32	32	34	17	30	21	13	58	29	49	6	13	11	16	9	4	13	16	14	12	12	24	13	14	8	4	7	16	5	8	20	14	14	15					
		2.85%	4.15%	5.61%	3.56%	0.93%	8.17%	4.09%	2.14%	5.06%	6.47%	2.84%	4.00%	1.68%	5.02%	5.02%	3.54%	2.40%	4.01%	4.42%	2.51%	7.23%	4.72%	7.08%	1.19%	3.34%	1.67%	2.25%	1.32%	1.65%	2.0%	1.58%	2.07%	1.35%	1.86%	2.35%	1.62%	2.46%	2.15%	0.44%	0.96%	1.95%	1.03%	1.56%	1.86%	3.15%	1.77%	1.42%					
28	"11. ""Истинные патриоты России"""	76	0	0	0	1	2	0	6	1	1	1	1	0	1	0	2	4	0	0	0	0	1	0	1	0	0	0	2	0	0	6	0	0	21	11	0	0	1	11	0	1	0	0	0	0	1	0					
		0.24%	0.0%	0.0%	0.0%	0.06%	0.41%	0.0%	1.16%	0.18%	0.19%	0.13%	0.10%	0.0%	0.15%	0.0%	0.20%	0.56%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.19%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.59%	0.0%	0.0%	3.25%	1.08%	0.0%	0.0%	0.26%	1.22%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	238	7	3	3	7	5	2	4	3	3	5	11	4	3	2	3	1	0	4	1	0	0	2	5	2	6	9	6	1	3	21	8	10	8	6	6	8	5	4	3	7	7	4	13	3	8	12					
		0.75%	1.26%	0.41%	0.41%	0.46%	1.04%	0.90%	0.77%	0.54%	0.57%	0.67%	1.19%	0.67%	0.47%	0.31%	0.31%	0.14%	0.0%	0.84%	0.19%	0.0%	0.0%	0.28%	0.99%	0.51%	0.91%	1.26%	0.88%	0.41%	0.46%	2.08%	1.18%	1.12%	1.24%	0.58%	0.74%	1.40%	1.34%	0.44%	0.41%	0.85%	1.44%	0.78%	1.21%	0.67%	1.01%	1.14%					
30	"13. ""Демократическая партия России"""	43	0	2	0	8	2	0	0	1	3	2	0	1	1	0	3	4	0	0	0	0	0	1	0	0	0	1	0	1	0	1	1	0	0	1	0	2	2	0	1	0	0	0	2	2	0	1					
		0.13%	0.0%	0.27%	0.0%	0.53%	0.41%	0.0%	0.0%	0.18%	0.57%	0.27%	0.0%	0.16%	0.15%	0.0%	0.31%	0.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.14%	0.0%	0.41%	0.0%	0.09%	0.14%	0.0%	0.0%	0.09%	0.0%	0.35%	0.53%	0.0%	0.13%	0.0%	0.0%	0.0%	0.18%	0.45%	0.0%	0.09%					
31	"14. ""Великая Россия - Евразийский Союз"""	46	1	1	1	0	0	2	0	1	1	0	0	0	0	2	0	2	0	0	1	0	0	2	1	1	1	2	2	1	2	2	0	2	1	0	0	0	1	4	1	2	0	0	0	0	3	6					
		0.14%	0.18%	0.13%	0.13%	0.0%	0.0%	0.90%	0.0%	0.18%	0.19%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.28%	0.0%	0.0%	0.19%	0.0%	0.0%	0.28%	0.19%	0.25%	0.15%	0.28%	0.29%	0.41%	0.30%	0.19%	0.0%	0.22%	0.15%	0.0%	0.0%	0.0%	0.26%	0.44%	0.13%	0.24%	0.0%	0.0%	0.0%	0.0%	0.38%	0.57%					
32	"15. ""Партия СЛОН"""	12	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	1	1	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0					
		0.03%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.14%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.09%	0.14%	0.0%	0.31%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1527	17	5	11	67	13	10	18	7	26	45	38	34	21	2	23	12	21	1	4	10	9	19	30	43	61	36	44	4	49	67	49	69	42	61	52	32	25	70	26	48	19	49	86	45	45	62					
		4.85%	3.07%	0.68%	1.50%	4.48%	2.72%	4.54%	3.50%	1.26%	4.95%	6.09%	4.11%	5.73%	3.29%	0.31%	2.39%	1.69%	2.81%	0.21%	0.77%	1.24%	1.46%	2.74%	5.95%	11.05%	9.28%	5.07%	6.46%	1.65%	7.53%	6.65%	7.24%	7.77%	6.51%	5.99%	6.49%	5.63%	6.72%	7.78%	3.59%	5.86%	3.93%	9.57%	8.01%	10.13%	5.71%	5.89%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	65	2	5	1	3	1	0	3	3	6	0	4	1	0	0	2	0	2	1	0	2	1	2	0	0	1	0	0	0	1	1	3	1	2	0	1	2	0	1	1	4	0	1	1	0	3	3					
		0.20%	0.36%	0.68%	0.13%	0.20%	0.20%	0.0%	0.58%	0.54%	1.14%	0.0%	0.43%	0.16%	0.0%	0.0%	0.20%	0.0%	0.26%	0.21%	0.0%	0.24%	0.16%	0.28%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.15%	0.09%	0.44%	0.11%	0.31%	0.0%	0.12%	0.35%	0.0%	0.11%	0.13%	0.48%	0.0%	0.19%	0.09%	0.0%	0.38%	0.28%					
35	"18. ""ЛДПР"""	2105	16	33	17	122	26	10	36	38	29	58	52	25	18	36	17	39	18	28	27	35	14	19	44	36	57	60	52	5	41	102	40	69	36	72	58	29	18	35	50	93	37	55	184	33	89	97					
		6.69%	2.89%	4.52%	2.32%	8.16%	5.45%	4.54%	7.01%	6.87%	5.52%	7.85%	5.62%	4.21%	2.82%	5.65%	1.77%	5.50%	2.40%	5.89%	5.22%	4.36%	2.28%	2.74%	8.73%	9.25%	8.67%	8.45%	7.63%	2.06%	6.30%	10.12%	5.91%	7.77%	5.58%	7.07%	7.24%	5.10%	4.83%	3.89%	6.91%	11.36%	7.66%	10.74%	17.14%	7.43%	11.30%	9.22%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	249	2	6	2	24	1	1	3	5	9	5	2	5	4	6	6	4	8	5	4	9	3	7	4	3	3	6	6	0	5	10	7	12	5	6	10	6	5	2	1	8	5	3	9	3	2	7					
		0.79%	0.36%	0.82%	0.27%	1.60%	0.20%	0.45%	0.58%	0.90%	1.71%	0.67%	0.21%	0.84%	0.62%	0.94%	0.62%	0.56%	1.07%	1.05%	0.77%	1.12%	0.48%	1.01%	0.79%	0.77%	0.45%	0.84%	0.88%	0.0%	0.76%	0.99%	1.03%	1.35%	0.77%	0.58%	1.24%	1.05%	1.34%	0.22%	0.13%	0.97%	1.03%	0.58%	0.83%	0.67%	0.25%	0.66%					
37	"20. ""Политическая партия ""Единая Россия"""	19682	365	513	568	863	326	176	307	403	294	399	643	383	485	504	757	507	565	334	402	543	484	512	282	159	341	397	357	188	334	488	332	496	375	634	531	356	226	600	462	428	254	240	525	207	464	673					
		62.60%	66.00%	70.27%	77.80%	57.72%	68.34%	80.0%	59.84%	72.87%	56.0%	54.06%	69.58%	64.58%	76.13%	79.12%	78.93%	71.61%	75.63%	70.31%	77.75%	67.70%	78.82%	73.98%	55.95%	40.87%	51.90%	55.91%	52.42%	77.68%	51.38%	48.46%	49.11%	55.91%	58.13%	62.27%	66.29%	62.67%	60.75%	66.74%	63.90%	52.32%	52.58%	46.87%	48.92%	46.62%	58.95%	64.03%					
38	"21. ""Российская Конституционно-демократическая партия"""	43	0	3	0	5	1	0	0	1	0	0	3	0	0	0	1	0	0	1	0	0	0	1	0	1	0	1	0	0	1	6	2	3	2	1	1	0	0	1	3	1	0	0	0	1	1	2					
		0.13%	0.0%	0.41%	0.0%	0.33%	0.20%	0.0%	0.0%	0.18%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.14%	0.0%	0.25%	0.0%	0.14%	0.0%	0.0%	0.15%	0.59%	0.29%	0.33%	0.31%	0.09%	0.12%	0.0%	0.0%	0.11%	0.41%	0.12%	0.0%	0.0%	0.0%	0.22%	0.12%	0.19%					
39	"22. ""Развитие предпринимательства"""	42	0	0	0	2	0	0	2	1	0	1	6	0	0	0	0	0	0	0	0	0	0	3	2	0	0	1	0	0	1	1	3	1	2	2	1	0	0	1	2	1	2	0	3	1	2	1					
		0.13%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.38%	0.18%	0.0%	0.13%	0.64%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.39%	0.0%	0.0%	0.14%	0.0%	0.0%	0.15%	0.09%	0.44%	0.11%	0.31%	0.19%	0.12%	0.0%	0.0%	0.11%	0.27%	0.12%	0.41%	0.0%	0.27%	0.22%	0.25%	0.09%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3594	96	42	67	222	22	3	87	30	80	116	75	82	20	32	72	48	60	41	20	87	42	29	75	70	123	105	113	19	102	162	139	152	86	119	66	34	35	123	94	120	105	48	104	103	71	53					
		11.43%	17.35%	5.75%	9.17%	14.84%	4.61%	1.36%	16.95%	5.42%	15.23%	15.71%	8.11%	13.82%	3.13%	5.02%	7.50%	6.77%	8.03%	8.63%	3.86%	10.84%	6.84%	4.19%	14.88%	17.99%	18.72%	14.78%	16.59%	7.85%	15.69%	16.08%	20.56%	17.13%	13.33%	11.68%	8.23%	5.98%	9.40%	13.68%	13.00%	14.66%	21.73%	9.37%	9.69%	23.19%	9.02%	5.04%					
																																																					
41	Против всех	660	10	7	11	63	18	1	4	9	12	18	7	20	5	11	6	8	10	13	7	9	7	10	18	15	15	15	14	11	16	18	13	14	12	13	23	8	13	2	30	19	12	11	40	7	31	24					
		2.09%	1.80%	0.95%	1.50%	4.21%	3.77%	0.45%	0.77%	1.62%	2.28%	2.43%	0.75%	3.37%	0.78%	1.72%	0.62%	1.12%	1.33%	2.73%	1.35%	1.12%	1.14%	1.44%	3.57%	3.85%	2.28%	2.11%	2.05%	4.54%	2.46%	1.78%	1.92%	1.57%	1.86%	1.27%	2.87%	1.40%	3.49%	0.22%	4.14%	2.32%	2.48%	2.14%	3.72%	1.57%	3.93%	2.28%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
