Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																														
Дата голосования: 04.12.2011																														
																														
Наименование Избирательной комиссии:    район Восточное Измайлово 																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №3271	УИК №3272	УИК №3273					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	60	4	4	2	7	1	7	2	2	4	0	0	0	2	1	1	3	10	5	2	3	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																														
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	3087	153	135	128	96	36	92	185	96	151	25	207	211	123	209	116	228	146	220	236	222	30	31	11					
		10.64%	14.73%	7.76%	9.08%	6.14%	2.40%	7.90%	12.22%	6.20%	11.14%	2.18%	16.65%	15.02%	7.11%	19.02%	7.99%	14.57%	12.91%	13.05%	16.67%	21.26%	6.37%	7.79%	2.78%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2681	119	116	74	134	24	83	178	139	92	119	154	114	229	133	144	219	120	136	176	111	37	23	7					
		9.24%	11.45%	6.67%	5.25%	8.57%	1.60%	7.13%	11.76%	8.97%	6.79%	10.38%	12.39%	8.11%	13.24%	12.10%	9.92%	13.99%	10.61%	8.07%	12.43%	10.63%	7.86%	5.78%	1.77%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	446	18	31	16	10	11	20	25	21	26	19	16	20	22	18	48	26	17	23	32	23	3	1	0					
		1.54%	1.73%	1.78%	1.13%	0.64%	0.73%	1.72%	1.65%	1.36%	1.92%	1.66%	1.29%	1.42%	1.27%	1.64%	3.31%	1.66%	1.50%	1.36%	2.26%	2.20%	0.64%	0.25%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	5864	235	357	299	372	320	291	271	283	228	249	255	281	305	313	252	359	242	316	307	257	21	31	20					
		20.21%	22.62%	20.53%	21.21%	23.79%	21.32%	25.00%	17.90%	18.27%	16.83%	21.73%	20.51%	20.00%	17.63%	28.48%	17.37%	22.94%	21.40%	18.74%	21.68%	24.62%	4.46%	7.79%	5.06%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	2655	118	170	142	150	23	47	129	116	147	120	123	128	132	131	82	247	180	93	213	119	26	11	8					
		9.15%	11.36%	9.78%	10.07%	9.59%	1.53%	4.04%	8.52%	7.49%	10.85%	10.47%	9.90%	9.11%	7.63%	11.92%	5.65%	15.78%	15.92%	5.52%	15.04%	11.40%	5.52%	2.76%	2.03%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	13560	359	890	729	797	1063	601	684	878	695	580	446	601	882	261	743	440	394	854	412	285	329	297	340					
		46.73%	34.55%	51.18%	51.70%	50.96%	70.82%	51.63%	45.18%	56.68%	51.29%	50.61%	35.88%	42.78%	50.98%	23.75%	51.21%	28.12%	34.84%	50.65%	29.10%	27.30%	69.85%	74.62%	86.08%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	250	13	15	9	3	3	10	14	12	10	6	11	10	16	9	28	22	7	17	15	8	5	4	3					
		0.86%	1.25%	0.86%	0.64%	0.19%	0.20%	0.86%	0.92%	0.77%	0.74%	0.52%	0.88%	0.71%	0.92%	0.82%	1.93%	1.41%	0.62%	1.01%	1.06%	0.77%	1.06%	1.01%	0.76%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
