Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																														
Дата голосования: 02.12.2007																														
																														
Наименование Избирательной комиссии:    район Восточное Измайлово 																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924	УИК №925	УИК №926	УИК №927	УИК №928	УИК №929	УИК №930	УИК №931	УИК №3178	УИК №3179	УИК №3180					
		13.81%	11.13%	16.18%	11.34%	16.22%	11.16%	18.34%	14.48%	13.29%	12.24%	12.40%	14.73%	13.85%	13.18%	14.50%	13.42%	16.02%	13.63%	13.99%	13.26%	15.03%	16.31%	13.59%	5.35%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	713	26	36	21	32	30	40	30	52	36	33	42	24	23	43	42	44	62	32	27	27	7	1	3					
		2.71%	1.74%	3.03%	1.76%	2.61%	2.37%	3.53%	2.51%	3.51%	3.42%	3.33%	3.02%	2.20%	2.18%	2.61%	3.15%	2.95%	4.69%	2.68%	2.16%	2.21%	1.65%	0.49%	0.64%					
23	6.Политическая партия «Партия социальной справедливости»	109	4	4	2	6	7	8	4	8	5	6	5	3	2	8	2	7	9	4	6	5	4	0	0					
		0.41%	0.27%	0.34%	0.17%	0.49%	0.55%	0.71%	0.33%	0.54%	0.47%	0.60%	0.36%	0.28%	0.19%	0.49%	0.15%	0.47%	0.68%	0.34%	0.48%	0.41%	0.95%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1961	86	71	114	88	105	82	79	136	98	70	115	92	82	111	110	98	112	88	94	80	20	11	19					
		7.45%	5.77%	5.98%	9.58%	7.17%	8.31%	7.23%	6.61%	9.18%	9.30%	7.06%	8.26%	8.44%	7.77%	6.74%	8.25%	6.57%	8.48%	7.37%	7.51%	6.54%	4.73%	5.34%	4.07%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2128	127	92	114	107	104	89	115	98	85	72	113	80	76	155	112	121	106	91	112	95	32	19	13					
		8.09%	8.52%	7.75%	9.58%	8.72%	8.23%	7.85%	9.62%	6.61%	8.06%	7.26%	8.12%	7.34%	7.20%	9.41%	8.40%	8.11%	8.02%	7.62%	8.95%	7.76%	7.57%	9.22%	2.78%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	409	28	13	21	14	20	16	18	18	11	13	26	22	15	31	22	21	21	14	26	18	6	8	7					
		1.55%	1.88%	1.10%	1.76%	1.14%	1.58%	1.41%	1.51%	1.21%	1.04%	1.31%	1.87%	2.02%	1.42%	1.88%	1.65%	1.41%	1.59%	1.17%	2.08%	1.47%	1.42%	3.88%	1.50%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	13720	863	604	615	631	668	532	617	692	525	566	668	558	561	862	665	749	649	642	659	637	251	123	383					
		52.14%	57.88%	50.88%	51.68%	51.43%	52.85%	46.91%	51.63%	46.69%	49.81%	57.06%	47.99%	51.19%	53.18%	52.31%	49.85%	50.20%	49.13%	53.77%	52.64%	52.04%	59.34%	59.71%	82.01%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	1687	94	90	61	79	92	73	84	155	66	42	88	76	70	94	88	99	83	74	70	88	11	7	3					
		6.41%	6.30%	7.58%	5.13%	6.44%	7.28%	6.44%	7.03%	10.46%	6.26%	4.23%	6.32%	6.97%	6.64%	5.70%	6.60%	6.64%	6.28%	6.20%	5.59%	7.19%	2.60%	3.40%	0.64%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
