Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																										
Дата голосования: 07.12.2003 0:00:00																																										
																																										
Наименование Избирательной комиссии:    Подгоренская																																										
																																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																										
																																										
		Сумма	УИК №3101	УИК №3102	УИК №3103	УИК №3104	УИК №3105	УИК №3106	УИК №3107	УИК №3108	УИК №3109	УИК №3110	УИК №3111	УИК №3112	УИК №3113	УИК №3114	УИК №3115	УИК №3116	УИК №3117	УИК №3118	УИК №3119	УИК №3120	УИК №3121	УИК №3122	УИК №3123	УИК №3124	УИК №3125	УИК №3126	УИК №3127	УИК №3128	УИК №3129	УИК №3130	УИК №3131	УИК №3132	УИК №3133	УИК №3134	УИК №3135					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																										
18	"1. ""ЕДИНЕНИЕ"""	136	0	3	15	0	6	4	2	0	3	0	7	5	0	12	5	4	7	1	1	1	7	1	5	3	0	0	4	4	4	2	1	3	5	12	9					
		0.98%	0.0%	1.40%	3.13%	0.0%	0.97%	0.72%	0.54%	0.0%	0.68%	0.0%	2.01%	2.04%	0.0%	1.31%	0.92%	1.6%	1.83%	0.42%	0.37%	1.05%	1.16%	0.57%	1.79%	1.84%	0.0%	0.0%	0.58%	1.10%	1.14%	0.88%	0.37%	1.57%	0.60%	0.82%	1.21%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	94	1	4	3	1	6	2	1	1	2	2	1	3	1	3	1	1	9	2	2	1	4	1	3	2	3	0	7	2	2	0	0	1	11	11	0					
		0.68%	0.55%	1.86%	0.62%	1.20%	0.97%	0.36%	0.27%	0.77%	0.45%	0.43%	0.28%	1.22%	0.51%	0.32%	0.18%	0.4%	2.35%	0.84%	0.74%	1.05%	0.66%	0.57%	1.07%	1.22%	1.01%	0.0%	1.03%	0.55%	0.57%	0.0%	0.0%	0.52%	1.32%	0.75%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	293	2	6	18	0	22	22	6	2	7	5	9	2	1	21	7	10	8	4	6	3	9	2	0	5	4	3	9	8	6	2	6	6	13	33	26					
		2.12%	1.11%	2.80%	3.76%	0.0%	3.56%	4.01%	1.63%	1.55%	1.59%	1.08%	2.59%	0.81%	0.51%	2.29%	1.29%	4.0%	2.09%	1.68%	2.22%	3.15%	1.49%	1.15%	0.0%	3.06%	1.35%	1.59%	1.32%	2.20%	1.72%	0.88%	2.26%	3.14%	1.56%	2.25%	3.50%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	135	0	1	16	0	10	5	0	0	4	1	2	2	3	8	6	1	3	2	1	0	2	0	0	0	1	0	5	4	3	6	4	0	9	28	8					
		0.97%	0.0%	0.46%	3.34%	0.0%	1.62%	0.91%	0.0%	0.0%	0.90%	0.21%	0.57%	0.81%	1.53%	0.87%	1.10%	0.4%	0.78%	0.84%	0.37%	0.0%	0.33%	0.0%	0.0%	0.0%	0.33%	0.0%	0.73%	1.10%	0.86%	2.64%	1.50%	0.0%	1.08%	1.91%	1.07%					
22	"5. ""За Русь Святую"""	69	1	5	4	0	3	1	1	3	3	1	0	1	0	8	2	2	1	2	2	0	5	2	4	0	1	0	0	3	3	0	3	0	2	6	0					
		0.49%	0.55%	2.33%	0.83%	0.0%	0.48%	0.18%	0.27%	2.32%	0.68%	0.21%	0.0%	0.40%	0.0%	0.87%	0.36%	0.8%	0.26%	0.84%	0.74%	0.0%	0.82%	1.15%	1.43%	0.0%	0.33%	0.0%	0.0%	0.82%	0.86%	0.0%	1.13%	0.0%	0.24%	0.41%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	24	0	1	1	0	0	4	2	1	2	3	0	0	0	1	0	0	0	0	0	0	2	1	0	0	1	0	0	0	2	0	0	2	1	0	0					
		0.17%	0.0%	0.46%	0.20%	0.0%	0.0%	0.72%	0.54%	0.77%	0.45%	0.65%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.57%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.57%	0.0%	0.0%	1.04%	0.12%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	77	3	0	3	0	5	0	1	0	6	2	1	0	0	5	3	4	1	0	1	2	5	1	1	0	2	0	5	0	3	1	1	0	2	12	7					
		0.55%	1.66%	0.0%	0.62%	0.0%	0.81%	0.0%	0.27%	0.0%	1.36%	0.43%	0.28%	0.0%	0.0%	0.54%	0.55%	1.6%	0.26%	0.0%	0.37%	2.10%	0.82%	0.57%	0.35%	0.0%	0.67%	0.0%	0.73%	0.0%	0.86%	0.44%	0.37%	0.0%	0.24%	0.82%	0.94%					
25	"8. ""Народно-республиканская партия России"""	32	0	0	3	0	2	2	1	0	3	4	0	0	0	1	0	0	0	1	0	0	1	0	0	1	1	0	2	0	0	1	1	0	4	2	2					
		0.23%	0.0%	0.0%	0.62%	0.0%	0.32%	0.36%	0.27%	0.0%	0.68%	0.86%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.16%	0.0%	0.0%	0.61%	0.33%	0.0%	0.29%	0.0%	0.0%	0.44%	0.37%	0.0%	0.48%	0.13%	0.26%					
26	"9. ""Российская экологическая партия ""Зеленые"""	21	0	0	1	0	3	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	6	5					
		0.15%	0.0%	0.0%	0.20%	0.0%	0.48%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.41%	0.67%					
27	"10. ""Аграрная партия России"""	1054	6	42	14	3	57	59	24	14	39	49	37	16	16	63	24	13	49	29	24	7	75	11	22	3	33	13	53	27	47	33	21	9	43	49	30					
		7.63%	3.33%	19.62%	2.92%	3.61%	9.23%	10.76%	6.52%	10.85%	8.86%	10.62%	10.66%	6.55%	8.20%	6.87%	4.43%	5.2%	12.82%	12.23%	8.88%	7.36%	12.43%	6.35%	7.91%	1.84%	11.18%	6.91%	7.80%	7.45%	13.50%	14.53%	7.92%	4.71%	5.16%	3.34%	4.04%					
28	"11. ""Истинные патриоты России"""	33	2	0	0	0	0	0	0	0	0	0	11	0	0	1	0	0	1	1	0	0	8	5	1	0	2	0	0	0	0	0	0	0	0	0	1					
		0.23%	1.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.17%	0.0%	0.0%	0.10%	0.0%	0.0%	0.26%	0.42%	0.0%	0.0%	1.32%	2.89%	0.35%	0.0%	0.67%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	92	2	0	3	0	8	1	1	1	6	6	4	3	1	9	7	0	0	1	0	0	9	2	1	1	1	0	4	2	1	0	0	2	7	4	5					
		0.66%	1.11%	0.0%	0.62%	0.0%	1.29%	0.18%	0.27%	0.77%	1.36%	1.30%	1.15%	1.22%	0.51%	0.98%	1.29%	0.0%	0.0%	0.42%	0.0%	0.0%	1.49%	1.15%	0.35%	0.61%	0.33%	0.0%	0.58%	0.55%	0.28%	0.0%	0.0%	1.04%	0.84%	0.27%	0.67%					
30	"13. ""Демократическая партия России"""	28	0	1	0	0	4	0	3	0	0	0	0	2	0	4	0	0	0	0	0	0	0	2	1	1	0	0	1	2	0	0	0	2	3	2	0					
		0.20%	0.0%	0.46%	0.0%	0.0%	0.64%	0.0%	0.81%	0.0%	0.0%	0.0%	0.0%	0.81%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.15%	0.35%	0.61%	0.0%	0.0%	0.14%	0.55%	0.0%	0.0%	0.0%	1.04%	0.36%	0.13%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	13	0	0	0	0	1	1	0	0	0	0	1	1	0	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	2	0	0	0	1	0	1					
		0.09%	0.0%	0.0%	0.0%	0.0%	0.16%	0.18%	0.0%	0.0%	0.0%	0.0%	0.28%	0.40%	0.0%	0.10%	0.18%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.57%	0.0%	0.61%	0.0%	0.0%	0.0%	0.0%	0.57%	0.0%	0.0%	0.0%	0.12%	0.0%	0.13%					
32	"15. ""Партия СЛОН"""	17	0	0	2	0	0	0	2	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	3	1	1					
		0.12%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%	0.54%	0.77%	0.45%	0.0%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.67%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.06%	0.13%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1676	12	23	65	7	92	77	36	14	57	29	23	6	15	155	95	21	39	29	39	21	58	16	27	7	30	26	58	48	37	17	18	31	102	237	109					
		12.14%	6.66%	10.74%	13.59%	8.43%	14.91%	14.05%	9.78%	10.85%	12.95%	6.29%	6.62%	2.45%	7.69%	16.92%	17.56%	8.4%	10.20%	12.23%	14.44%	22.10%	9.61%	9.24%	9.71%	4.29%	10.16%	13.82%	8.54%	13.25%	10.63%	7.48%	6.79%	16.23%	12.25%	16.19%	14.70%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	32	0	0	0	0	1	2	1	0	4	0	1	0	0	1	0	0	0	1	0	1	1	1	0	3	0	0	1	4	0	1	0	1	3	4	1					
		0.23%	0.0%	0.0%	0.0%	0.0%	0.16%	0.36%	0.27%	0.0%	0.90%	0.0%	0.28%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.42%	0.0%	1.05%	0.16%	0.57%	0.0%	1.84%	0.0%	0.0%	0.14%	1.10%	0.0%	0.44%	0.0%	0.52%	0.36%	0.27%	0.13%					
35	"18. ""ЛДПР"""	1829	33	24	94	13	93	72	43	6	57	56	42	38	24	122	57	27	58	21	29	11	91	29	49	29	63	14	82	46	40	60	30	21	90	173	92					
		13.25%	18.33%	11.21%	19.66%	15.66%	15.07%	13.13%	11.68%	4.65%	12.95%	12.14%	12.10%	15.57%	12.30%	13.31%	10.53%	10.8%	15.18%	8.86%	10.74%	11.57%	15.09%	16.76%	17.62%	17.79%	21.35%	7.44%	12.07%	12.70%	11.49%	26.43%	11.32%	10.99%	10.81%	11.82%	12.41%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	235	4	4	6	2	10	7	1	1	7	8	7	4	2	23	8	5	3	4	6	1	12	2	6	0	10	0	19	3	8	2	9	3	6	30	12					
		1.70%	2.22%	1.86%	1.25%	2.40%	1.62%	1.27%	0.27%	0.77%	1.59%	1.73%	2.01%	1.63%	1.02%	2.51%	1.47%	2.0%	0.78%	1.68%	2.22%	1.05%	1.99%	1.15%	2.15%	0.0%	3.38%	0.0%	2.79%	0.82%	2.29%	0.88%	3.39%	1.57%	0.72%	2.05%	1.61%					
37	"20. ""Политическая партия ""Единая Россия"""	4581	65	65	129	40	117	123	176	28	120	182	127	127	117	216	135	81	133	79	117	26	240	49	128	73	90	103	247	130	119	50	122	68	250	466	243					
		33.18%	36.11%	30.37%	26.98%	48.19%	18.96%	22.44%	47.82%	21.70%	27.27%	39.47%	36.59%	52.04%	60.0%	23.58%	24.95%	32.4%	34.81%	33.33%	43.33%	27.36%	39.80%	28.32%	46.04%	44.78%	30.50%	54.78%	36.37%	35.91%	34.19%	22.02%	46.03%	35.60%	30.04%	31.85%	32.79%					
38	"21. ""Российская Конституционно-демократическая партия"""	36	1	0	1	0	0	4	2	1	3	0	3	0	0	5	0	2	0	0	1	0	1	1	2	1	0	0	1	0	1	0	0	0	1	2	3					
		0.26%	0.55%	0.0%	0.20%	0.0%	0.0%	0.72%	0.54%	0.77%	0.68%	0.0%	0.86%	0.0%	0.0%	0.54%	0.0%	0.8%	0.0%	0.0%	0.37%	0.0%	0.16%	0.57%	0.71%	0.61%	0.0%	0.0%	0.14%	0.0%	0.28%	0.0%	0.0%	0.0%	0.12%	0.13%	0.40%					
39	"22. ""Развитие предпринимательства"""	25	1	0	2	0	0	0	0	0	0	3	1	0	0	1	2	0	1	0	2	0	1	0	1	0	1	0	2	0	0	1	0	2	1	3	0					
		0.18%	0.55%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.65%	0.28%	0.0%	0.0%	0.10%	0.36%	0.0%	0.26%	0.0%	0.74%	0.0%	0.16%	0.0%	0.35%	0.0%	0.33%	0.0%	0.29%	0.0%	0.0%	0.44%	0.0%	1.04%	0.12%	0.20%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2683	43	24	78	12	138	146	49	46	88	94	53	25	12	208	148	66	47	59	26	18	56	45	20	22	43	17	156	75	49	41	38	29	243	320	149					
		19.43%	23.88%	11.21%	16.31%	14.45%	22.36%	26.64%	13.31%	35.65%	20.0%	20.39%	15.27%	10.24%	6.15%	22.70%	27.35%	26.4%	12.30%	24.89%	9.62%	18.94%	9.28%	26.01%	7.19%	13.49%	14.57%	9.04%	22.97%	20.71%	14.08%	18.06%	14.33%	15.18%	29.20%	21.87%	20.10%					
																																										
41	Против всех	438	4	7	10	5	25	16	15	7	18	13	12	4	2	37	25	10	11	1	12	1	16	0	7	5	4	6	18	3	17	10	10	8	22	51	26					
		3.17%	2.22%	3.27%	2.09%	6.02%	4.05%	2.91%	4.07%	5.42%	4.09%	2.81%	3.45%	1.63%	1.02%	4.03%	4.62%	4.0%	2.87%	0.42%	4.44%	1.05%	2.65%	0.0%	2.51%	3.06%	1.35%	3.19%	2.65%	0.82%	4.88%	4.40%	3.77%	4.18%	2.64%	3.48%	3.50%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
