Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																
Дата голосования: 07.12.2003 0:00:00																																
																																
Наименование Избирательной комиссии:    Ребрихинская																																
																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																
																																
		Сумма	УИК №1285	УИК №1286	УИК №1287	УИК №1288	УИК №1289	УИК №1290	УИК №1291	УИК №1292	УИК №1293	УИК №1294	УИК №1295	УИК №1296	УИК №1297	УИК №1298	УИК №1299	УИК №1300	УИК №1301	УИК №1302	УИК №1303	УИК №1304	УИК №1305	УИК №1306	УИК №1307	УИК №1308	УИК №1309					
		2.01%	3.28%	2.38%	2.12%	4.02%	0.81%	1.17%	2.03%	5.29%	1.40%	1.87%	4.14%	0.65%	0.32%	1.85%	1.81%	1.37%	0.98%	0.71%	2.68%	1.73%	2.27%	0.61%	1.96%	1.74%	2.10%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	290	37	26	7	13	39	25	4	0	18	14	7	7	7	12	13	15	6	1	3	7	2	8	1	16	2					
		2.16%	2.20%	1.67%	1.85%	3.48%	3.16%	3.27%	0.73%	0.0%	3.16%	2.62%	2.90%	1.53%	2.26%	1.71%	3.36%	3.44%	0.98%	0.71%	0.80%	4.04%	4.54%	1.65%	0.39%	2.54%	2.10%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	199	61	53	10	4	6	8	2	2	11	5	2	2	2	6	5	2	5	0	0	0	0	7	3	3	0					
		1.48%	3.64%	3.41%	2.65%	1.07%	0.48%	1.04%	0.36%	0.42%	1.93%	0.93%	0.82%	0.43%	0.64%	0.85%	1.29%	0.45%	0.82%	0.0%	0.0%	0.0%	0.0%	1.44%	1.17%	0.47%	0.0%					
22	"5. ""За Русь Святую"""	38	8	3	2	2	1	2	3	0	1	2	2	0	2	0	1	1	5	0	0	0	0	1	0	1	1					
		0.28%	0.47%	0.19%	0.53%	0.53%	0.08%	0.26%	0.55%	0.0%	0.17%	0.37%	0.82%	0.0%	0.64%	0.0%	0.25%	0.22%	0.82%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.15%	1.05%					
23	"6. ""Объединенная Российская партия ""Русь"""	34	3	3	5	0	1	1	2	0	2	1	0	0	0	2	3	0	2	0	0	0	1	3	1	3	1					
		0.25%	0.17%	0.19%	1.32%	0.0%	0.08%	0.13%	0.36%	0.0%	0.35%	0.18%	0.0%	0.0%	0.0%	0.28%	0.77%	0.0%	0.32%	0.0%	0.0%	0.0%	2.27%	0.61%	0.39%	0.47%	1.05%					
24	"7. ""Новый курс - Автомобильная Россия"""	30	8	4	0	1	1	2	0	0	0	1	1	1	1	2	1	1	1	1	1	0	0	1	0	2	0					
		0.22%	0.47%	0.25%	0.0%	0.26%	0.08%	0.26%	0.0%	0.0%	0.0%	0.18%	0.41%	0.21%	0.32%	0.28%	0.25%	0.22%	0.16%	0.71%	0.26%	0.0%	0.0%	0.20%	0.0%	0.31%	0.0%					
25	"8. ""Народно-республиканская партия России"""	10	2	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0	0					
		0.07%	0.11%	0.06%	0.26%	0.0%	0.08%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.41%	0.39%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	25	6	3	0	2	3	0	0	0	0	1	0	3	0	2	0	0	0	0	0	0	0	2	1	0	2					
		0.18%	0.35%	0.19%	0.0%	0.53%	0.24%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.65%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	0.39%	0.0%	2.10%					
27	"10. ""Аграрная партия России"""	2845	232	203	55	41	189	142	99	222	114	124	40	219	149	139	109	95	163	27	74	21	25	99	55	193	16					
		21.20%	13.85%	13.08%	14.58%	10.99%	15.35%	18.58%	18.29%	47.03%	20.07%	23.22%	16.59%	47.92%	48.22%	19.82%	28.23%	21.83%	26.80%	19.42%	19.83%	12.13%	56.81%	20.45%	21.56%	30.68%	16.84%					
28	"11. ""Истинные патриоты России"""	6	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0					
		0.04%	0.05%	0.0%	0.0%	0.0%	0.08%	0.0%	0.0%	0.0%	0.17%	0.18%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	85	14	17	2	5	11	4	4	0	0	3	1	2	4	5	2	3	1	0	0	0	1	0	1	3	2					
		0.63%	0.83%	1.09%	0.53%	1.34%	0.89%	0.52%	0.73%	0.0%	0.0%	0.56%	0.41%	0.43%	1.29%	0.71%	0.51%	0.68%	0.16%	0.0%	0.0%	0.0%	2.27%	0.0%	0.39%	0.47%	2.10%					
30	"13. ""Демократическая партия России"""	22	3	1	2	0	0	0	0	0	2	2	0	1	0	1	0	3	0	1	3	2	0	1	0	0	0					
		0.16%	0.17%	0.06%	0.53%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.37%	0.0%	0.21%	0.0%	0.14%	0.0%	0.68%	0.0%	0.71%	0.80%	1.15%	0.0%	0.20%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	19	1	7	1	1	1	1	0	0	3	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0					
		0.14%	0.05%	0.45%	0.26%	0.26%	0.08%	0.13%	0.0%	0.0%	0.52%	0.18%	0.0%	0.21%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	20	3	2	1	1	1	2	0	0	2	1	0	0	1	1	0	2	2	0	0	0	0	0	1	0	0					
		0.14%	0.17%	0.12%	0.26%	0.26%	0.08%	0.26%	0.0%	0.0%	0.35%	0.18%	0.0%	0.0%	0.32%	0.14%	0.0%	0.45%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	599	113	106	28	20	49	33	27	18	13	18	5	10	6	12	15	21	23	4	13	9	0	22	10	24	0					
		4.46%	6.74%	6.83%	7.42%	5.36%	3.98%	4.31%	4.99%	3.81%	2.28%	3.37%	2.07%	2.18%	1.94%	1.71%	3.88%	4.82%	3.78%	2.87%	3.48%	5.20%	0.0%	4.54%	3.92%	3.81%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	28	1	5	0	0	2	0	3	0	2	4	0	3	0	1	2	3	0	0	0	0	0	0	0	1	1					
		0.20%	0.05%	0.32%	0.0%	0.0%	0.16%	0.0%	0.55%	0.0%	0.35%	0.74%	0.0%	0.65%	0.0%	0.14%	0.51%	0.68%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	1.05%					
35	"18. ""ЛДПР"""	1833	206	246	64	73	157	134	96	53	59	73	5	47	31	95	53	68	54	28	65	28	1	75	44	62	16					
		13.66%	12.29%	15.86%	16.97%	19.57%	12.75%	17.53%	17.74%	11.22%	10.38%	13.67%	2.07%	10.28%	10.03%	13.55%	13.73%	15.63%	8.88%	20.14%	17.42%	16.18%	2.27%	15.49%	17.25%	9.85%	16.84%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	238	28	37	3	8	24	22	4	0	10	7	0	10	1	13	8	13	8	2	8	1	0	15	2	11	3					
		1.77%	1.67%	2.38%	0.79%	2.14%	1.94%	2.87%	0.73%	0.0%	1.76%	1.31%	0.0%	2.18%	0.32%	1.85%	2.07%	2.98%	1.31%	1.43%	2.14%	0.57%	0.0%	3.09%	0.78%	1.74%	3.15%					
37	"20. ""Политическая партия ""Единая Россия"""	3854	550	506	121	123	412	228	198	82	139	134	56	69	55	232	95	96	161	19	81	46	5	155	89	164	38					
		28.72%	32.83%	32.62%	32.09%	32.97%	33.46%	29.84%	36.59%	17.37%	24.47%	25.09%	23.23%	15.09%	17.79%	33.09%	24.61%	22.06%	26.48%	13.66%	21.71%	26.58%	11.36%	32.02%	34.90%	26.07%	40.0%					
38	"21. ""Российская Конституционно-демократическая партия"""	29	7	0	2	1	3	0	2	0	3	0	0	1	0	0	0	3	1	0	1	0	0	0	0	5	0					
		0.21%	0.41%	0.0%	0.53%	0.26%	0.24%	0.0%	0.36%	0.0%	0.52%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.68%	0.16%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.79%	0.0%					
39	"22. ""Развитие предпринимательства"""	25	9	2	2	0	2	3	0	0	0	2	0	0	0	1	1	0	1	0	0	1	0	0	0	1	0					
		0.18%	0.53%	0.12%	0.53%	0.0%	0.16%	0.39%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.14%	0.25%	0.0%	0.16%	0.0%	0.0%	0.57%	0.0%	0.0%	0.0%	0.15%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2280	261	206	46	44	275	127	59	35	146	101	99	51	33	129	49	88	142	44	95	44	6	64	33	95	8					
		16.99%	15.58%	13.28%	12.20%	11.79%	22.33%	16.62%	10.90%	7.41%	25.70%	18.91%	41.07%	11.15%	10.67%	18.40%	12.69%	20.22%	23.35%	31.65%	25.46%	25.43%	13.63%	13.22%	12.94%	15.10%	8.42%					
																																
41	Против всех	295	35	52	6	6	22	10	13	11	16	9	6	15	5	15	7	8	8	6	6	9	1	13	3	13	0					
		2.19%	2.08%	3.35%	1.59%	1.60%	1.78%	1.30%	2.40%	2.33%	2.81%	1.68%	2.48%	3.28%	1.61%	2.13%	1.81%	1.83%	1.31%	4.31%	1.60%	5.20%	2.27%	2.68%	1.17%	2.06%	0.0%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
