Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																	
Дата голосования: 04.12.2011																																	
																																	
Наименование Избирательной комиссии:    Краснотуранская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №1481	УИК №1482	УИК №1483	УИК №1484	УИК №1485	УИК №1486	УИК №1487	УИК №1488	УИК №1489	УИК №1490	УИК №1491	УИК №1492	УИК №1493	УИК №1494	УИК №1495	УИК №1497	УИК №1498	УИК №1499	УИК №1500	УИК №1501	УИК №1502	УИК №1503	УИК №1504	УИК №1505	УИК №1506	УИК №1507					
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	855	7	5	12	71	61	17	8	5	8	15	48	89	67	136	64	16	28	41	3	19	14	49	12	41	14	5					
		12.19%	11.48%	12.50%	9.68%	12.57%	14.45%	14.66%	10.26%	6.41%	12.12%	16.48%	11.21%	11.47%	9.93%	12.58%	12.38%	14.81%	14.89%	13.85%	4.05%	12.03%	20.59%	11.56%	34.29%	11.71%	11.48%	6.76%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	753	10	3	16	46	45	9	18	4	11	1	28	113	64	129	57	10	17	53	8	21	7	33	0	27	16	7					
		10.73%	16.39%	7.50%	12.90%	8.14%	10.66%	7.76%	23.08%	5.13%	16.67%	1.10%	6.54%	14.56%	9.48%	11.93%	11.03%	9.26%	9.04%	17.91%	10.81%	13.29%	10.29%	7.78%	0.00%	7.71%	13.11%	9.46%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	58	0	0	0	6	2	0	0	1	0	1	5	12	3	9	2	0	1	2	0	4	0	4	0	5	1	0					
		0.83%	0.00%	0.00%	0.00%	1.06%	0.47%	0.00%	0.00%	1.28%	0.00%	1.10%	1.17%	1.55%	0.44%	0.83%	0.39%	0.00%	0.53%	0.68%	0.00%	2.53%	0.00%	0.94%	0.00%	1.43%	0.82%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2120	10	14	26	180	108	54	11	13	19	21	172	246	228	396	153	20	33	86	9	52	26	110	2	72	32	27					
		30.22%	16.39%	35.00%	20.97%	31.86%	25.59%	46.55%	14.10%	16.67%	28.79%	23.08%	40.19%	31.70%	33.78%	36.63%	29.59%	18.52%	17.55%	29.05%	12.16%	32.91%	38.24%	25.94%	5.71%	20.57%	26.23%	36.49%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	84	0	0	0	8	4	0	0	2	0	0	5	12	19	21	4	0	3	1	0	0	0	3	0	0	2	0					
		1.20%	0.00%	0.00%	0.00%	1.42%	0.95%	0.00%	0.00%	2.56%	0.00%	0.00%	1.17%	1.55%	2.81%	1.94%	0.77%	0.00%	1.60%	0.34%	0.00%	0.00%	0.00%	0.71%	0.00%	0.00%	1.64%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	2985	34	18	69	245	196	35	38	52	28	53	163	294	237	368	228	60	103	104	54	59	21	216	21	199	55	35					
		42.55%	55.74%	45.00%	55.65%	43.36%	46.45%	30.17%	48.72%	66.67%	42.42%	58.24%	38.08%	37.89%	35.11%	34.04%	44.10%	55.56%	54.79%	35.14%	72.97%	37.34%	30.88%	50.94%	60.00%	56.86%	45.08%	47.30%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	31	0	0	1	4	1	0	0	0	0	0	3	4	4	4	0	0	1	4	0	0	0	3	0	1	1	0					
		0.44%	0.00%	0.00%	0.81%	0.71%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.70%	0.52%	0.59%	0.37%	0.00%	0.00%	0.53%	1.35%	0.00%	0.00%	0.00%	0.71%	0.00%	0.29%	0.82%	0.00%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
