Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																					
Дата голосования: 07.12.2003 0:00:00																																																					
																																																					
Наименование Избирательной комиссии:    Невинномысская городская																																																					
																																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																					
																																																					
		Сумма	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №825	УИК №826	УИК №827	УИК №828	УИК №829	УИК №830	УИК №831	УИК №832	УИК №833	УИК №834	УИК №835	УИК №836	УИК №837	УИК №838	УИК №839	УИК №840					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																					
18	"1. ""ЕДИНЕНИЕ"""	576	13	11	10	17	12	4	16	10	9	7	18	7	12	9	9	5	12	23	11	11	14	11	18	8	13	13	10	8	24	15	8	8	16	5	8	17	18	21	27	11	16	17	17	8	11	8					
		0.98%	1.39%	0.94%	0.67%	1.17%	1.06%	1.58%	1.26%	1.01%	0.84%	0.56%	1.36%	0.54%	0.96%	0.96%	0.8%	0.49%	0.62%	1.33%	0.62%	1.29%	1.41%	0.56%	0.99%	0.53%	0.72%	0.80%	0.68%	0.83%	1.60%	0.86%	0.60%	0.53%	0.99%	0.75%	0.86%	1.15%	1.44%	1.21%	1.68%	1.59%	1.58%	1.39%	1.11%	1.04%	1.02%	1.32%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	1955	29	40	43	46	30	7	58	36	38	32	35	19	41	28	29	25	73	56	63	24	27	125	78	74	72	49	56	23	63	62	51	51	51	24	23	49	38	65	38	16	29	33	32	18	35	21					
		3.34%	3.10%	3.43%	2.91%	3.17%	2.65%	2.77%	4.59%	3.64%	3.55%	2.60%	2.65%	1.46%	3.30%	3.00%	2.57%	2.47%	3.77%	3.24%	3.58%	2.83%	2.72%	6.36%	4.29%	4.94%	4.00%	3.05%	3.83%	2.39%	4.21%	3.59%	3.88%	3.42%	3.16%	3.63%	2.47%	3.34%	3.04%	3.77%	2.36%	2.32%	2.86%	2.70%	2.09%	2.34%	3.24%	3.47%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	4087	59	74	109	109	85	15	73	43	63	114	112	94	129	100	118	95	202	139	129	54	64	113	130	88	118	103	101	83	77	116	70	104	69	31	52	112	71	90	103	49	58	83	93	67	82	44					
		6.99%	6.32%	6.34%	7.39%	7.53%	7.52%	5.95%	5.78%	4.35%	5.89%	9.26%	8.51%	7.25%	10.39%	10.74%	10.48%	9.41%	10.43%	8.04%	7.34%	6.37%	6.45%	5.75%	7.15%	5.88%	6.56%	6.41%	6.91%	8.62%	5.15%	6.71%	5.33%	6.98%	4.28%	4.69%	5.59%	7.63%	5.69%	5.22%	6.41%	7.12%	5.73%	6.79%	6.08%	8.73%	7.61%	7.28%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	2166	20	53	55	56	34	11	40	35	73	43	46	37	50	35	51	44	63	70	80	22	50	83	83	55	69	77	50	35	38	75	42	66	55	6	33	54	58	73	46	18	28	36	50	27	28	13					
		3.70%	2.14%	4.54%	3.73%	3.87%	3.01%	4.36%	3.16%	3.54%	6.82%	3.49%	3.49%	2.85%	4.02%	3.75%	4.53%	4.36%	3.25%	4.05%	4.55%	2.59%	5.04%	4.22%	4.56%	3.67%	3.83%	4.79%	3.42%	3.63%	2.54%	4.34%	3.19%	4.43%	3.41%	0.90%	3.54%	3.68%	4.65%	4.23%	2.86%	2.61%	2.76%	2.94%	3.27%	3.52%	2.59%	2.15%					
22	"5. ""За Русь Святую"""	254	5	2	14	7	5	1	8	0	8	3	6	5	4	5	6	5	11	1	5	3	8	6	7	2	7	8	5	4	12	5	10	4	9	4	2	6	3	6	11	5	6	4	5	6	2	3					
		0.43%	0.53%	0.17%	0.94%	0.48%	0.44%	0.39%	0.63%	0.0%	0.74%	0.24%	0.45%	0.38%	0.32%	0.53%	0.53%	0.49%	0.56%	0.05%	0.28%	0.35%	0.80%	0.30%	0.38%	0.13%	0.38%	0.49%	0.34%	0.41%	0.80%	0.28%	0.76%	0.26%	0.55%	0.60%	0.21%	0.40%	0.24%	0.34%	0.68%	0.72%	0.59%	0.32%	0.32%	0.78%	0.18%	0.49%					
23	"6. ""Объединенная Российская партия ""Русь"""	122	1	4	2	0	1	3	2	3	0	0	1	3	2	1	1	5	5	3	3	0	6	6	5	4	3	5	1	2	5	2	4	0	4	1	3	6	1	2	4	1	4	3	4	3	2	1					
		0.20%	0.10%	0.34%	0.13%	0.0%	0.08%	1.19%	0.15%	0.30%	0.0%	0.0%	0.07%	0.23%	0.16%	0.10%	0.08%	0.49%	0.25%	0.17%	0.17%	0.0%	0.60%	0.30%	0.27%	0.26%	0.16%	0.31%	0.06%	0.20%	0.33%	0.11%	0.30%	0.0%	0.24%	0.15%	0.32%	0.40%	0.08%	0.11%	0.24%	0.14%	0.39%	0.24%	0.26%	0.39%	0.18%	0.16%					
24	"7. ""Новый курс - Автомобильная Россия"""	643	6	12	18	24	10	1	16	11	8	11	12	9	8	9	12	8	12	25	16	7	11	23	14	17	12	23	14	9	27	25	23	16	27	3	10	15	15	22	20	7	8	16	16	6	15	14					
		1.10%	0.64%	1.02%	1.22%	1.65%	0.88%	0.39%	1.26%	1.11%	0.74%	0.89%	0.91%	0.69%	0.64%	0.96%	1.06%	0.79%	0.62%	1.44%	0.91%	0.82%	1.10%	1.17%	0.77%	1.13%	0.66%	1.43%	0.95%	0.93%	1.80%	1.44%	1.75%	1.07%	1.67%	0.45%	1.07%	1.02%	1.20%	1.27%	1.24%	1.01%	0.79%	1.31%	1.04%	0.78%	1.39%	2.31%					
25	"8. ""Народно-республиканская партия России"""	69	3	1	0	1	2	2	2	1	1	2	0	1	2	1	2	3	2	4	2	0	2	3	1	0	3	3	0	1	6	1	0	1	1	0	0	3	2	0	1	2	0	0	1	4	0	2					
		0.11%	0.32%	0.08%	0.0%	0.06%	0.17%	0.79%	0.15%	0.10%	0.09%	0.16%	0.0%	0.07%	0.16%	0.10%	0.17%	0.29%	0.10%	0.23%	0.11%	0.0%	0.20%	0.15%	0.05%	0.0%	0.16%	0.18%	0.0%	0.10%	0.40%	0.05%	0.0%	0.06%	0.06%	0.0%	0.0%	0.20%	0.16%	0.0%	0.06%	0.29%	0.0%	0.0%	0.06%	0.52%	0.0%	0.33%					
26	"9. ""Российская экологическая партия ""Зеленые"""	305	7	7	9	7	8	2	8	5	4	12	5	6	5	2	5	4	7	8	9	5	8	11	11	6	7	9	8	8	18	9	9	7	13	0	3	7	5	6	7	6	4	4	9	3	1	1					
		0.52%	0.75%	0.60%	0.61%	0.48%	0.70%	0.79%	0.63%	0.50%	0.37%	0.97%	0.37%	0.46%	0.40%	0.21%	0.44%	0.39%	0.36%	0.46%	0.51%	0.59%	0.80%	0.56%	0.60%	0.40%	0.38%	0.56%	0.54%	0.83%	1.20%	0.52%	0.68%	0.47%	0.80%	0.0%	0.32%	0.47%	0.40%	0.34%	0.43%	0.87%	0.39%	0.32%	0.58%	0.39%	0.09%	0.16%					
27	"10. ""Аграрная партия России"""	1595	37	26	42	37	45	4	32	22	35	33	31	49	47	38	52	35	62	43	50	27	24	33	41	35	51	36	46	17	34	30	25	18	35	15	24	47	38	39	42	23	33	33	39	27	40	23					
		2.73%	3.96%	2.22%	2.84%	2.55%	3.98%	1.58%	2.53%	2.22%	3.27%	2.68%	2.35%	3.78%	3.78%	4.08%	4.62%	3.46%	3.20%	2.48%	2.84%	3.18%	2.42%	1.68%	2.25%	2.33%	2.83%	2.24%	3.14%	1.76%	2.27%	1.73%	1.90%	1.20%	2.17%	2.27%	2.58%	3.20%	3.04%	2.26%	2.61%	3.34%	3.26%	2.70%	2.55%	3.52%	3.71%	3.80%					
28	"11. ""Истинные патриоты России"""	66	0	0	1	4	5	0	4	10	1	1	0	0	3	1	0	1	1	2	1	0	0	0	3	1	1	1	0	1	2	1	3	1	0	0	1	6	1	1	0	1	0	1	4	0	0	2					
		0.11%	0.0%	0.0%	0.06%	0.27%	0.44%	0.0%	0.31%	1.01%	0.09%	0.08%	0.0%	0.0%	0.24%	0.10%	0.0%	0.09%	0.05%	0.11%	0.05%	0.0%	0.0%	0.0%	0.16%	0.06%	0.05%	0.06%	0.0%	0.10%	0.13%	0.05%	0.22%	0.06%	0.0%	0.0%	0.10%	0.40%	0.08%	0.05%	0.0%	0.14%	0.0%	0.08%	0.26%	0.0%	0.0%	0.33%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	939	15	31	15	26	17	5	21	15	15	20	17	22	16	17	22	12	38	25	21	19	12	19	32	25	32	21	23	16	29	19	24	19	37	4	25	30	16	23	23	8	18	15	34	16	17	13					
		1.60%	1.60%	2.65%	1.01%	1.79%	1.50%	1.98%	1.66%	1.51%	1.40%	1.62%	1.29%	1.69%	1.28%	1.82%	1.95%	1.18%	1.96%	1.44%	1.19%	2.24%	1.21%	0.96%	1.76%	1.67%	1.78%	1.30%	1.57%	1.66%	1.93%	1.10%	1.82%	1.27%	2.29%	0.60%	2.68%	2.04%	1.28%	1.33%	1.43%	1.16%	1.77%	1.22%	2.22%	2.08%	1.57%	2.15%					
30	"13. ""Демократическая партия России"""	145	0	1	4	7	2	3	3	1	0	4	2	3	3	2	2	0	2	2	4	3	2	8	3	6	1	2	4	4	8	4	10	1	6	2	1	8	3	3	4	2	0	4	0	2	6	3					
		0.24%	0.0%	0.08%	0.27%	0.48%	0.17%	1.19%	0.23%	0.10%	0.0%	0.32%	0.15%	0.23%	0.24%	0.21%	0.17%	0.0%	0.10%	0.11%	0.22%	0.35%	0.20%	0.40%	0.16%	0.40%	0.05%	0.12%	0.27%	0.41%	0.53%	0.23%	0.76%	0.06%	0.37%	0.30%	0.10%	0.54%	0.24%	0.17%	0.24%	0.29%	0.0%	0.32%	0.0%	0.26%	0.55%	0.49%					
31	"14. ""Великая Россия - Евразийский Союз"""	93	0	0	1	1	0	2	3	5	1	1	3	3	2	7	1	2	2	0	0	2	1	1	1	0	2	4	0	5	2	1	4	4	2	0	5	2	1	4	4	4	1	1	2	3	3	0					
		0.15%	0.0%	0.0%	0.06%	0.06%	0.0%	0.79%	0.23%	0.50%	0.09%	0.08%	0.22%	0.23%	0.16%	0.75%	0.08%	0.19%	0.10%	0.0%	0.0%	0.23%	0.10%	0.05%	0.05%	0.0%	0.11%	0.24%	0.0%	0.51%	0.13%	0.05%	0.30%	0.26%	0.12%	0.0%	0.53%	0.13%	0.08%	0.23%	0.24%	0.58%	0.09%	0.08%	0.13%	0.39%	0.27%	0.0%					
32	"15. ""Партия СЛОН"""	82	2	0	0	5	6	0	2	2	1	1	0	2	2	3	3	0	1	3	3	1	1	1	2	1	1	6	1	0	5	3	0	4	5	0	2	3	1	4	0	0	0	0	2	0	3	0					
		0.14%	0.21%	0.0%	0.0%	0.34%	0.53%	0.0%	0.15%	0.20%	0.09%	0.08%	0.0%	0.15%	0.16%	0.32%	0.26%	0.0%	0.05%	0.17%	0.17%	0.11%	0.10%	0.05%	0.11%	0.06%	0.05%	0.37%	0.06%	0.0%	0.33%	0.17%	0.0%	0.26%	0.31%	0.0%	0.21%	0.20%	0.08%	0.23%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.27%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	6287	74	141	162	165	117	19	89	88	138	143	162	199	129	99	113	116	262	225	242	80	73	216	178	156	196	166	168	81	82	187	148	193	191	76	112	102	141	198	183	65	108	134	156	72	76	66					
		10.76%	7.93%	12.09%	10.99%	11.40%	10.36%	7.53%	7.05%	8.91%	12.90%	11.62%	12.31%	15.35%	10.39%	10.63%	10.04%	11.49%	13.54%	13.02%	13.78%	9.44%	7.36%	10.99%	9.79%	10.42%	10.90%	10.33%	11.49%	8.41%	5.48%	10.82%	11.27%	12.96%	11.86%	11.51%	12.04%	6.95%	11.31%	11.49%	11.40%	9.44%	10.67%	10.97%	10.20%	9.38%	7.05%	10.92%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	182	5	5	2	14	2	1	7	3	2	4	3	6	3	7	2	4	3	5	5	2	3	2	5	5	3	5	4	2	4	6	2	1	4	3	1	5	4	7	8	5	1	5	5	2	4	1					
		0.31%	0.53%	0.42%	0.13%	0.96%	0.17%	0.39%	0.55%	0.30%	0.18%	0.32%	0.22%	0.46%	0.24%	0.75%	0.17%	0.39%	0.15%	0.28%	0.28%	0.23%	0.30%	0.10%	0.27%	0.33%	0.16%	0.31%	0.27%	0.20%	0.26%	0.34%	0.15%	0.06%	0.24%	0.45%	0.10%	0.34%	0.32%	0.40%	0.49%	0.72%	0.09%	0.40%	0.32%	0.26%	0.37%	0.16%					
35	"18. ""ЛДПР"""	8638	195	195	213	177	136	28	210	172	137	154	139	170	147	99	125	132	250	239	234	127	155	293	280	260	243	230	225	180	343	296	207	207	273	101	119	204	200	270	282	81	133	159	267	128	134	89					
		14.79%	20.90%	16.72%	14.45%	12.23%	12.04%	11.11%	16.64%	17.42%	12.81%	12.52%	10.56%	13.11%	11.84%	10.63%	11.11%	13.08%	12.91%	13.83%	13.32%	14.99%	15.64%	14.91%	15.40%	17.37%	13.52%	14.32%	15.40%	18.71%	22.94%	17.13%	15.76%	13.90%	16.95%	15.30%	12.79%	13.91%	16.05%	15.67%	17.57%	11.77%	13.14%	13.02%	17.47%	16.68%	12.44%	14.73%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	914	10	14	24	25	44	3	29	19	17	21	17	12	13	16	16	18	31	16	30	17	22	23	31	24	29	37	27	12	20	25	16	23	28	17	6	18	12	20	24	8	13	20	20	17	17	13					
		1.56%	1.07%	1.20%	1.62%	1.72%	3.89%	1.19%	2.29%	1.92%	1.59%	1.70%	1.29%	0.92%	1.04%	1.71%	1.42%	1.78%	1.60%	0.92%	1.70%	2.00%	2.21%	1.17%	1.70%	1.60%	1.61%	2.30%	1.84%	1.24%	1.33%	1.44%	1.21%	1.54%	1.73%	2.57%	0.64%	1.22%	0.96%	1.16%	1.49%	1.16%	1.28%	1.63%	1.30%	2.21%	1.57%	2.15%					
37	"20. ""Политическая партия ""Единая Россия"""	16462	272	309	430	420	328	79	356	304	283	330	383	351	389	265	310	286	480	486	486	221	287	554	516	436	557	463	396	243	322	517	398	468	477	188	257	414	360	495	437	225	268	341	424	183	304	164					
		28.19%	29.15%	26.50%	29.17%	29.02%	29.05%	31.34%	28.20%	30.80%	26.47%	26.82%	29.10%	27.08%	31.34%	28.46%	27.55%	28.34%	24.80%	28.12%	27.67%	26.09%	28.96%	28.20%	28.38%	29.14%	30.99%	28.82%	27.10%	25.25%	21.53%	29.93%	30.31%	31.43%	29.62%	28.48%	27.63%	28.24%	28.89%	28.72%	27.22%	32.70%	26.48%	27.92%	27.74%	23.85%	28.22%	27.15%					
38	"21. ""Российская Конституционно-демократическая партия"""	93	3	1	4	1	4	0	1	2	2	0	0	2	2	1	0	0	2	2	4	2	3	2	4	0	1	1	5	0	10	3	1	2	4	0	2	1	3	3	0	2	3	4	0	1	1	4					
		0.15%	0.32%	0.08%	0.27%	0.06%	0.35%	0.0%	0.07%	0.20%	0.18%	0.0%	0.0%	0.15%	0.16%	0.10%	0.0%	0.0%	0.10%	0.11%	0.22%	0.23%	0.30%	0.10%	0.22%	0.0%	0.05%	0.06%	0.34%	0.0%	0.66%	0.17%	0.07%	0.13%	0.24%	0.0%	0.21%	0.06%	0.24%	0.17%	0.0%	0.29%	0.29%	0.32%	0.0%	0.13%	0.09%	0.66%					
39	"22. ""Развитие предпринимательства"""	233	3	5	7	7	6	0	4	5	6	0	9	2	4	3	4	5	9	7	3	4	6	7	13	3	12	4	10	3	11	6	5	4	6	2	4	3	6	9	5	6	1	2	0	0	9	3					
		0.39%	0.32%	0.42%	0.47%	0.48%	0.53%	0.0%	0.31%	0.50%	0.56%	0.0%	0.68%	0.15%	0.32%	0.32%	0.35%	0.49%	0.46%	0.40%	0.17%	0.47%	0.60%	0.35%	0.71%	0.20%	0.66%	0.24%	0.68%	0.31%	0.73%	0.34%	0.38%	0.26%	0.37%	0.30%	0.43%	0.20%	0.48%	0.52%	0.31%	0.87%	0.09%	0.16%	0.0%	0.0%	0.83%	0.49%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	7361	88	124	196	193	145	35	135	79	138	185	219	177	135	97	151	139	238	178	188	142	116	209	215	169	209	214	190	141	185	158	112	161	162	130	166	204	144	193	217	91	187	219	191	126	200	70					
		12.60%	9.43%	10.63%	13.29%	13.33%	12.84%	13.88%	10.69%	8.00%	12.90%	15.04%	16.64%	13.65%	10.87%	10.41%	13.42%	13.77%	12.29%	10.30%	10.70%	16.76%	11.70%	10.64%	11.82%	11.29%	11.63%	13.32%	13.00%	14.65%	12.37%	9.14%	8.53%	10.81%	10.06%	19.69%	17.84%	13.91%	11.55%	11.20%	13.52%	13.22%	18.47%	17.93%	12.49%	16.42%	18.57%	11.58%					
																																																					
41	Против всех	4173	70	80	90	80	77	25	112	92	76	86	80	98	78	65	70	51	145	148	139	54	81	185	126	104	130	108	99	61	127	148	123	112	114	36	54	97	88	148	87	35	71	77	127	25	58	36					
		7.14%	7.50%	6.86%	6.10%	5.52%	6.82%	9.92%	8.87%	9.32%	7.10%	6.99%	6.07%	7.56%	6.28%	6.98%	6.22%	5.05%	7.49%	8.56%	7.91%	6.37%	8.17%	9.41%	6.93%	6.95%	7.23%	6.72%	6.77%	6.34%	8.49%	8.56%	9.36%	7.52%	7.08%	5.45%	5.80%	6.61%	7.06%	8.58%	5.42%	5.08%	7.01%	6.30%	8.31%	3.25%	5.38%	5.96%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
