Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																												
Дата голосования: 04.12.2011																																																												
																																																												
Наименование Избирательной комиссии:    Невельская судовая																																																												
																																																												
Сводная таблица результатов выборов																																																												
																																																												
		Сумма	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №572	УИК №573	УИК №574	УИК №575	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №613					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																												
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	106	3	3	1	1	5	3	0	0	4	2	1	0	0	0	0	0	1	0	0	4	6	0	0	7	6	3	2	4	3	5	10	6	8	0	0	2	0	1	0	0	0	0	3	2	1	1	3	0	0	5	0	0	0					
		6.27%	6.67%	11.54%	4.17%	4.00%	22.73%	17.65%	0.00%	0.00%	20.00%	10.00%	5.00%	0.00%	0.00%	0.00%	0.00%	0.00%	3.33%	0.00%	0.00%	19.05%	20.00%	0.00%	0.00%	9.33%	10.71%	7.50%	4.44%	4.44%	3.49%	5.81%	12.20%	18.75%	15.69%	0.00%	0.00%	6.90%	0.00%	2.70%	0.00%	0.00%	0.00%	0.00%	27.27%	11.76%	5.26%	4.76%	10.71%	0.00%	0.00%	16.67%	0.00%	0.00%	0.00%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	377	11	8	11	18	5	7	12	21	10	10	8	0	3	2	0	0	1	0	4	6	6	4	5	19	17	12	8	20	16	28	24	6	10	5	6	8	0	12	0	0	0	0	3	5	2	3	10	0	0	5	0	6	0					
		22.29%	24.44%	30.77%	45.83%	72.00%	22.73%	41.18%	48.00%	100.00%	50.00%	50.00%	40.00%	0.00%	9.38%	6.45%	0.00%	0.00%	3.33%	0.00%	25.00%	28.57%	20.00%	12.90%	35.71%	25.33%	30.36%	30.00%	17.78%	22.22%	18.60%	32.56%	29.27%	18.75%	19.61%	17.24%	27.27%	27.59%	0.00%	32.43%	0.00%	0.00%	0.00%	0.00%	27.27%	29.41%	10.53%	14.29%	35.71%	0.00%	0.00%	16.67%	0.00%	35.29%	0.00%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	38	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	7	2	0	1	2	3	3	2	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	4	0	0	0					
		2.25%	2.22%	3.85%	4.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	5.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	3.33%	0.00%	0.00%	0.00%	0.00%	0.00%	7.14%	9.33%	3.57%	0.00%	2.22%	2.22%	3.49%	3.49%	2.44%	3.13%	5.88%	3.45%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	10.71%	0.00%	0.00%	13.33%	0.00%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	193	14	0	3	0	4	4	6	0	3	4	3	0	1	0	0	2	1	0	4	1	0	3	1	21	6	4	11	6	9	13	9	7	6	3	5	4	12	8	0	0	0	0	1	0	3	2	2	0	0	3	0	4	0					
		11.41%	31.11%	0.00%	12.50%	0.00%	18.18%	23.53%	24.00%	0.00%	15.00%	20.00%	15.00%	0.00%	3.13%	0.00%	0.00%	6.25%	3.33%	0.00%	25.00%	4.76%	0.00%	9.68%	7.14%	28.00%	10.71%	10.00%	24.44%	6.67%	10.47%	15.12%	10.98%	21.88%	11.76%	10.34%	22.73%	13.79%	100.00%	21.62%	0.00%	0.00%	0.00%	0.00%	9.09%	0.00%	15.79%	9.52%	7.14%	0.00%	0.00%	10.00%	0.00%	23.53%	0.00%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	41	0	1	1	2	2	0	3	0	0	0	0	1	0	1	0	1	1	0	0	1	0	1	0	1	2	0	1	3	1	3	0	0	5	0	0	2	0	2	0	0	0	0	0	1	0	0	0	0	0	3	0	2	0					
		2.42%	0.00%	3.85%	4.17%	8.00%	9.09%	0.00%	12.00%	0.00%	0.00%	0.00%	0.00%	3.23%	0.00%	3.23%	0.00%	3.13%	3.33%	0.00%	0.00%	4.76%	0.00%	3.23%	0.00%	1.33%	3.57%	0.00%	2.22%	3.33%	1.16%	3.49%	0.00%	0.00%	9.80%	0.00%	0.00%	6.90%	0.00%	5.41%	0.00%	0.00%	0.00%	0.00%	0.00%	5.88%	0.00%	0.00%	0.00%	0.00%	0.00%	10.00%	0.00%	11.76%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	887	13	11	7	4	6	3	2	0	3	3	7	28	28	28	9	29	24	18	7	8	18	19	6	15	22	20	22	55	54	32	30	10	19	20	10	11	0	13	17	16	16	15	4	8	12	15	10	29	78	5	18	3	27					
		52.45%	28.89%	42.31%	29.17%	16.00%	27.27%	17.65%	8.00%	0.00%	15.00%	15.00%	35.00%	90.32%	87.50%	90.32%	100.00%	90.63%	80.00%	100.00%	43.75%	38.10%	60.00%	61.29%	42.86%	20.00%	39.29%	50.00%	48.89%	61.11%	62.79%	37.21%	36.59%	31.25%	37.25%	68.97%	45.45%	37.93%	0.00%	35.14%	100.00%	100.00%	100.00%	100.00%	36.36%	47.06%	63.16%	71.43%	35.71%	100.00%	100.00%	16.67%	100.00%	17.65%	100.00%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	33	2	2	0	0	0	0	2	0	0	0	1	2	0	0	0	0	1	0	1	1	0	4	0	0	1	1	0	0	0	2	1	1	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	5	0	2	0					
		1.95%	4.44%	7.69%	0.00%	0.00%	0.00%	0.00%	8.00%	0.00%	0.00%	0.00%	5.00%	6.45%	0.00%	0.00%	0.00%	0.00%	3.33%	0.00%	6.25%	4.76%	0.00%	12.90%	0.00%	0.00%	1.79%	2.50%	0.00%	0.00%	0.00%	2.33%	1.22%	3.13%	0.00%	0.00%	4.55%	6.90%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	5.26%	0.00%	0.00%	0.00%	0.00%	16.67%	0.00%	11.76%	0.00%					
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
