Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																			
Дата голосования: 02.12.2007																																																			
																																																			
Наименование Избирательной комиссии:    Белинская																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
		Сумма	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366					
		1.23%	1.17%	1.34%	1.14%	0.70%	2.43%	1.67%	2.94%	1.67%	1.43%	0.85%	2.22%	1.15%	2.58%	1.94%	1.31%	0.00%	2.13%	0.00%	2.31%	0.75%	0.00%	0.52%	1.34%	0.00%	1.69%	1.83%	1.73%	0.81%	1.11%	0.00%	1.09%	1.42%	0.00%	2.00%	0.21%	0.00%	0.00%	1.25%	1.21%	0.00%	0.00%	0.92%	0.00%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	48	5	10	6	1	2	0	0	2	3	1	0	1	0	0	0	0	1	0	1	0	0	3	3	0	0	0	2	1	1	0	0	0	0	0	1	0	0	0	2	0	0	1	1	0					
		0.25%	0.31%	0.67%	0.38%	0.23%	0.54%	0.00%	0.00%	0.33%	0.43%	0.28%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.46%	0.00%	0.00%	0.39%	0.40%	0.00%	0.00%	0.00%	0.13%	0.20%	0.56%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.48%	0.00%	0.00%	0.31%	0.99%	0.00%					
20	3.Политическая партия «Демократическая партия России»	15	0	4	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	3	0	1	0	0	0	0	0	0	0	1	0	0	0					
		0.08%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.46%	0.00%	0.79%	0.00%	0.00%	0.00%	0.00%	0.00%	0.07%	0.00%	0.00%	0.00%	0.23%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.54%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1906	147	158	179	46	20	10	2	65	71	47	24	30	24	16	37	14	38	12	34	26	15	102	80	9	21	48	217	30	8	2	89	28	97	12	41	14	0	2	30	6	4	36	10	5					
		9.87%	9.06%	10.55%	11.38%	10.70%	5.39%	5.56%	2.94%	10.87%	10.16%	13.28%	7.59%	8.62%	6.19%	5.16%	8.08%	15.22%	11.55%	7.23%	15.74%	9.70%	11.81%	13.23%	10.72%	10.11%	8.90%	7.97%	14.41%	6.05%	4.44%	3.08%	6.93%	5.68%	19.06%	12.00%	8.42%	9.46%	0.00%	2.50%	7.26%	7.23%	6.15%	11.04%	9.90%	6.25%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	11	1	2	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0					
		0.06%	0.06%	0.13%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.54%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	19	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	0	0	1	1	1	0	0	3	0	0	0	0	0	0	0	2	0	0	1	0	0					
		0.10%	0.12%	0.07%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%	0.79%	0.00%	0.27%	0.00%	0.00%	0.17%	0.07%	0.20%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.48%	0.00%	0.00%	0.31%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	803	93	72	89	12	7	3	1	20	34	14	17	13	8	11	2	9	12	7	15	6	3	11	35	0	8	23	68	19	3	2	51	25	29	6	24	6	2	1	5	1	1	18	17	0					
		4.16%	5.73%	4.81%	5.66%	2.79%	1.89%	1.67%	1.47%	3.34%	4.86%	3.95%	5.38%	3.74%	2.06%	3.55%	0.44%	9.78%	3.65%	4.22%	6.94%	2.24%	2.36%	1.43%	4.69%	0.00%	3.39%	3.82%	4.52%	3.83%	1.67%	3.08%	3.97%	5.07%	5.70%	6.00%	4.93%	4.05%	4.65%	1.25%	1.21%	1.20%	1.54%	5.52%	16.83%	0.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	494	53	66	55	5	17	2	1	18	16	4	10	4	4	0	6	0	8	4	3	4	0	13	18	0	13	10	61	7	3	3	23	8	11	0	16	4	0	0	13	0	0	7	4	0					
		2.56%	3.27%	4.41%	3.50%	1.16%	4.58%	1.11%	1.47%	3.01%	2.29%	1.13%	3.16%	1.15%	1.03%	0.00%	1.31%	0.00%	2.43%	2.41%	1.39%	1.49%	0.00%	1.69%	2.41%	0.00%	5.51%	1.66%	4.05%	1.41%	1.67%	4.62%	1.79%	1.62%	2.16%	0.00%	3.29%	2.70%	0.00%	0.00%	3.15%	0.00%	0.00%	2.15%	3.96%	0.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	99	7	8	11	1	4	3	0	1	5	3	2	2	5	1	0	0	2	5	1	2	0	0	7	0	2	1	9	0	0	0	5	1	6	0	0	0	0	1	2	0	0	0	2	0					
		0.51%	0.43%	0.53%	0.70%	0.23%	1.08%	1.67%	0.00%	0.17%	0.72%	0.85%	0.63%	0.57%	1.29%	0.32%	0.00%	0.00%	0.61%	3.01%	0.46%	0.75%	0.00%	0.00%	0.94%	0.00%	0.85%	0.17%	0.60%	0.00%	0.00%	0.00%	0.39%	0.20%	1.18%	0.00%	0.00%	0.00%	0.00%	1.25%	0.48%	0.00%	0.00%	0.00%	1.98%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	15528	1279	1139	1192	356	311	159	61	482	547	279	256	293	337	276	403	68	255	138	154	227	106	628	579	80	188	508	1102	434	163	57	1086	420	362	80	400	123	41	75	352	76	59	255	67	75					
		80.40%	78.80%	76.09%	75.78%	82.79%	83.83%	88.33%	89.71%	80.60%	78.25%	78.81%	81.01%	84.20%	86.86%	89.03%	87.99%	73.91%	77.51%	83.13%	71.30%	84.70%	83.46%	81.45%	77.61%	89.89%	79.66%	84.39%	73.17%	87.50%	90.56%	87.69%	84.58%	85.19%	71.12%	80.00%	82.14%	83.11%	95.35%	93.75%	85.23%	91.57%	90.77%	78.22%	66.34%	93.75%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	46	3	4	8	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	0	1	0	1	5	0	0	0	12	0	0	0	4	1	0	0	2	0	0	0	1	0	0	0	0	0					
		0.24%	0.18%	0.27%	0.51%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.44%	0.00%	0.30%	0.00%	0.00%	0.37%	0.00%	0.13%	0.67%	0.00%	0.00%	0.00%	0.80%	0.00%	0.00%	0.00%	0.31%	0.20%	0.00%	0.00%	0.41%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
