Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																								
Дата голосования: 04.12.2011																																								
																																								
Наименование Избирательной комиссии:    Белинская																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	450	50	50	30	10	5	10	15	10	10	10	15	10	10	5	10	5	10	15	15	5	10	5	5	10	45	10	10	5	15	10	10	5	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	276	46	46	22	2	1	10	12	3	0	2	8	10	4	2	8	2	2	8	7	2	6	0	0	8	36	4	5	0	12	8	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	86	11	10	9	4	0	2	2	1	1	2	1	2	3	0	2	1	1	3	2	0	1	2	1	4	3	4	2	0	7	2	1	1	1					
14	Число погашенных неиспользованных открепительных удостоверений	174	4	4	8	8	4	0	3	7	10	8	7	0	6	3	2	3	8	7	8	3	4	5	5	2	9	6	5	5	3	2	10	5	10					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	7	0	1	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																								
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	956	127	111	85	20	9	0	28	19	16	11	27	26	21	2	25	10	16	16	63	3	9	13	5	21	95	21	10	5	75	29	13	5	20					
		4.92%	5.80%	5.45%	6.37%	5.90%	4.50%	0.00%	3.92%	5.09%	5.18%	3.93%	4.30%	4.97%	5.25%	2.27%	6.13%	4.78%	2.95%	2.08%	8.75%	1.40%	2.26%	4.80%	4.13%	2.99%	9.39%	4.68%	2.11%	2.62%	6.49%	6.78%	2.47%	1.81%	3.93%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1034	153	143	74	15	6	31	56	25	12	13	32	31	13	6	12	4	11	17	57	9	12	10	3	22	55	19	11	15	65	41	37	4	20					
		5.32%	6.99%	7.03%	5.55%	4.42%	3.00%	4.73%	7.84%	6.70%	3.88%	4.64%	5.10%	5.93%	3.25%	6.82%	2.94%	1.91%	2.03%	2.21%	7.92%	4.19%	3.02%	3.69%	2.48%	3.13%	5.43%	4.23%	2.32%	7.85%	5.63%	9.58%	7.02%	1.45%	3.93%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	77	5	8	3	1	1	0	2	1	1	1	3	0	0	0	2	1	2	1	12	0	2	0	0	0	7	1	2	2	9	2	6	0	2					
		0.40%	0.23%	0.39%	0.22%	0.29%	0.50%	0.00%	0.28%	0.27%	0.32%	0.36%	0.48%	0.00%	0.00%	0.00%	0.49%	0.48%	0.37%	0.13%	1.67%	0.00%	0.50%	0.00%	0.00%	0.00%	0.69%	0.22%	0.42%	1.05%	0.78%	0.47%	1.14%	0.00%	0.39%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1921	237	234	130	26	19	55	78	83	28	34	56	36	19	8	42	11	29	13	136	12	45	19	8	35	220	57	23	6	116	34	36	13	23					
		9.88%	10.82%	11.50%	9.75%	7.67%	9.50%	8.40%	10.92%	22.25%	9.06%	12.14%	8.92%	6.88%	4.75%	9.09%	10.29%	5.26%	5.35%	1.69%	18.89%	5.58%	11.31%	7.01%	6.61%	4.99%	21.74%	12.69%	4.84%	3.14%	10.04%	7.94%	6.83%	4.71%	4.52%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	110	18	14	20	0	0	0	2	0	0	2	0	2	3	0	0	0	0	4	6	2	4	3	0	1	12	5	1	1	3	4	0	2	1					
		0.57%	0.82%	0.69%	1.50%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%	0.71%	0.00%	0.38%	0.75%	0.00%	0.00%	0.00%	0.00%	0.52%	0.83%	0.93%	1.01%	1.11%	0.00%	0.14%	1.19%	1.11%	0.21%	0.52%	0.26%	0.93%	0.00%	0.72%	0.20%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	14697	1614	1454	994	277	164	509	543	239	252	216	499	394	333	72	323	171	452	579	436	163	323	212	104	583	613	321	394	160	881	315	434	252	421					
		75.58%	73.70%	71.45%	74.51%	81.71%	82.00%	77.71%	76.05%	64.08%	81.55%	77.14%	79.46%	75.33%	83.25%	81.82%	79.17%	81.82%	83.39%	75.29%	60.56%	75.81%	81.16%	78.23%	85.95%	83.05%	60.57%	71.49%	82.95%	83.77%	76.28%	73.60%	82.35%	91.30%	82.71%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	57	19	7	6	0	0	0	0	0	0	0	1	0	1	0	3	0	1	2	2	0	1	1	0	3	0	2	4	1	1	1	1	0	0					
		0.29%	0.87%	0.34%	0.45%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	0.25%	0.00%	0.74%	0.00%	0.18%	0.26%	0.28%	0.00%	0.25%	0.37%	0.00%	0.43%	0.00%	0.45%	0.84%	0.52%	0.09%	0.23%	0.19%	0.00%	0.00%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
