Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																				
Дата голосования: 04.12.2011																																				
																																				
Наименование Избирательной комиссии:    Токаревская																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883	УИК №884	УИК №885	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																				
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	722	49	76	76	74	23	14	23	8	4	5	14	10	34	20	26	39	28	24	8	25	5	16	18	42	4	29	3	14	11					
		6.01%	4.32%	6.06%	9.91%	7.05%	7.37%	3.19%	8.10%	5.16%	1.54%	2.60%	4.88%	4.29%	6.87%	7.33%	8.41%	9.07%	8.59%	6.78%	7.69%	6.28%	4.81%	9.94%	7.69%	8.99%	4.04%	7.06%	1.19%	1.79%	2.46%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	714	43	29	88	35	36	10	30	9	6	9	11	12	56	17	17	38	51	43	7	34	8	6	15	28	2	29	11	10	24					
		5.94%	3.79%	2.31%	11.47%	3.33%	11.54%	2.28%	10.56%	5.81%	2.32%	4.69%	3.83%	5.15%	11.31%	6.23%	5.50%	8.84%	15.64%	12.15%	6.73%	8.54%	7.69%	3.73%	6.41%	5.99%	2.02%	7.06%	4.35%	1.28%	5.37%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	40	2	4	3	2	1	4	1	2	1	0	0	0	4	1	1	3	0	0	0	2	1	2	0	0	1	0	2	2	1					
		0.33%	0.18%	0.32%	0.39%	0.19%	0.32%	0.91%	0.35%	1.29%	0.39%	0.00%	0.00%	0.00%	0.81%	0.37%	0.32%	0.70%	0.00%	0.00%	0.00%	0.50%	0.96%	1.24%	0.00%	0.00%	1.01%	0.00%	0.79%	0.26%	0.22%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1589	117	199	170	264	53	30	39	11	10	16	22	23	81	24	24	36	63	51	9	66	7	7	12	43	25	88	16	44	39					
		13.23%	10.32%	15.87%	22.16%	25.14%	16.99%	6.83%	13.73%	7.10%	3.86%	8.33%	7.67%	9.87%	16.36%	8.79%	7.77%	8.37%	19.33%	14.41%	8.65%	16.58%	6.73%	4.35%	5.13%	9.21%	25.25%	21.41%	6.32%	5.61%	8.72%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	49	2	6	12	7	2	1	0	0	1	0	0	0	1	0	0	2	3	2	0	0	0	0	0	0	2	4	0	2	2					
		0.41%	0.18%	0.48%	1.56%	0.67%	0.64%	0.23%	0.00%	0.00%	0.39%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.47%	0.92%	0.56%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	2.02%	0.97%	0.00%	0.26%	0.45%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	8472	816	879	383	661	180	375	172	124	232	160	219	182	309	175	223	306	169	228	76	271	81	128	182	326	65	255	220	707	368					
		70.51%	71.96%	70.10%	49.93%	62.95%	57.69%	85.42%	60.56%	80.00%	89.58%	83.33%	76.31%	78.11%	62.42%	64.10%	72.17%	71.16%	51.84%	64.41%	73.08%	68.09%	77.88%	79.50%	77.78%	69.81%	65.66%	62.04%	86.96%	90.18%	82.33%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	34	2	0	5	3	1	4	2	0	1	0	0	0	0	0	1	1	3	3	0	0	1	0	1	2	0	2	0	1	1					
		0.28%	0.18%	0.00%	0.65%	0.29%	0.32%	0.91%	0.70%	0.00%	0.39%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.23%	0.92%	0.85%	0.00%	0.00%	0.96%	0.00%	0.43%	0.43%	0.00%	0.49%	0.00%	0.13%	0.22%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
