Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																					
Дата голосования: 02.12.2007																																					
																																					
Наименование Избирательной комиссии:    Токаревская																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №938	УИК №939	УИК №940	УИК №941	УИК №942	УИК №943	УИК №944	УИК №945	УИК №946	УИК №947	УИК №948	УИК №949	УИК №950	УИК №951	УИК №952	УИК №953	УИК №954	УИК №955	УИК №956	УИК №957	УИК №958	УИК №959	УИК №960	УИК №961	УИК №962	УИК №963	УИК №964	УИК №965	УИК №966	УИК №967					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																					
18	1.Политическая партия «Аграрная партия России»	321	17	13	13	35	6	18	1	11	7	15	4	8	8	15	11	16	4	12	19	5	2	3	16	2	9	2	11	10	18	10					
		2.67%	1.65%	1.16%	1.66%	3.75%	1.84%	4.14%	0.64%	4.14%	2.33%	2.95%	2.16%	2.65%	2.61%	3.47%	3.24%	4.55%	3.92%	4.43%	4.45%	2.11%	1.52%	1.76%	6.20%	0.46%	4.59%	1.75%	2.13%	4.07%	2.67%	2.24%					
19	2.Всероссийская политическая партия «Гражданская Сила»	29	2	4	4	2	0	0	0	3	0	2	0	2	1	0	0	3	0	4	0	0	0	1	0	0	0	0	1	0	0	0					
		0.24%	0.19%	0.36%	0.51%	0.21%	0.00%	0.00%	0.00%	1.13%	0.00%	0.39%	0.00%	0.66%	0.33%	0.00%	0.00%	0.85%	0.00%	1.48%	0.00%	0.00%	0.00%	0.59%	0.00%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	6	0	2	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
		0.05%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.65%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1387	211	76	118	164	38	57	7	50	23	36	7	46	19	30	70	19	11	37	62	21	10	5	19	28	21	13	41	30	69	49					
		11.56%	20.43%	6.79%	15.03%	17.58%	11.66%	13.10%	4.46%	18.80%	7.67%	7.09%	3.78%	15.23%	6.19%	6.94%	20.65%	5.40%	10.78%	13.65%	14.52%	8.86%	7.58%	2.94%	7.36%	6.50%	10.71%	11.40%	7.95%	12.20%	10.22%	10.96%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	26	2	1	16	1	0	0	0	0	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1					
		0.22%	0.19%	0.09%	2.04%	0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.33%	0.33%	0.00%	0.00%	0.57%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.22%					
23	6.Политическая партия «Партия социальной справедливости»	12	1	5	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1					
		0.10%	0.10%	0.45%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.54%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.22%					
24	7.Политическая партия «Либерально-демократическая партия России»	614	61	42	51	22	19	11	4	20	14	23	6	13	16	21	21	20	5	26	53	16	10	6	13	19	13	4	19	14	12	40					
		5.12%	5.91%	3.75%	6.50%	2.36%	5.83%	2.53%	2.55%	7.52%	4.67%	4.53%	3.24%	4.30%	5.21%	4.86%	6.19%	5.68%	4.90%	9.59%	12.41%	6.75%	7.58%	3.53%	5.04%	4.41%	6.63%	3.51%	3.68%	5.69%	1.78%	8.95%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	437	44	30	25	50	13	14	6	6	10	21	3	11	13	20	12	14	8	7	8	7	4	12	6	14	7	5	16	10	17	24					
		3.64%	4.26%	2.68%	3.18%	5.36%	3.99%	3.22%	3.82%	2.26%	3.33%	4.13%	1.62%	3.64%	4.23%	4.63%	3.54%	3.98%	7.84%	2.58%	1.87%	2.95%	3.03%	7.06%	2.33%	3.25%	3.57%	4.39%	3.10%	4.07%	2.52%	5.37%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	51	0	4	7	1	3	6	0	1	0	5	2	2	3	1	1	1	0	3	2	2	0	0	1	0	0	0	4	0	0	2					
		0.42%	0.00%	0.36%	0.89%	0.11%	0.92%	1.38%	0.00%	0.38%	0.00%	0.98%	1.08%	0.66%	0.98%	0.23%	0.29%	0.28%	0.00%	1.11%	0.47%	0.84%	0.00%	0.00%	0.39%	0.00%	0.00%	0.00%	0.78%	0.00%	0.00%	0.45%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8978	684	926	538	640	245	325	138	174	244	404	161	218	241	338	220	273	73	181	282	184	105	141	197	348	143	90	420	181	548	316					
		74.81%	66.21%	82.75%	68.54%	68.60%	75.15%	74.71%	87.90%	65.41%	81.33%	79.53%	87.03%	72.19%	78.50%	78.24%	64.90%	77.56%	71.57%	66.79%	66.04%	77.64%	79.55%	82.94%	76.36%	80.74%	72.96%	78.95%	81.40%	73.58%	81.19%	70.69%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	47	2	8	3	7	0	0	0	1	0	0	0	1	3	1	3	1	1	1	0	0	1	1	2	0	1	0	1	0	7	2					
		0.39%	0.19%	0.71%	0.38%	0.75%	0.00%	0.00%	0.00%	0.38%	0.00%	0.00%	0.00%	0.33%	0.98%	0.23%	0.88%	0.28%	0.98%	0.37%	0.00%	0.00%	0.76%	0.59%	0.78%	0.00%	0.51%	0.00%	0.19%	0.00%	1.04%	0.45%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
