Выборы Президента Российской Федерации																																						
																																						
Наименование Избирательной комиссии:    Веневская																																						
																																						
Итоги голосования 																																						
																																						
		Сумма	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142					
11	Число полученных открепительных  удостоверений	477	5	20	22	10	10	10	25	30	35	15	35	0	30	20	0	15	25	10	35	5	10	20	5	5	5	30	10	5	15	10	5					
12	Число выданных открепительных удостоверений	316	0	14	16	6	8	10	21	25	29	14	23	0	8	18	0	6	21	5	25	0	10	10	2	0	1	21	7	1	6	6	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	196	3	3	2	2	7	0	8	8	5	10	25	2	6	3	36	4	2	6	6	2	3	9	3	4	6	0	2	7	15	4	3					
14	Число неиспользованных открепительных удостоверений	161	5	6	6	4	2	0	4	5	6	1	12	0	22	2	0	9	4	5	10	5	0	10	3	5	4	9	3	4	9	4	2					
15	"Число открепительных удостоверений, выданных в ТИК"	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																						
18	. Глазьев Сергей Юрьевич	610	0	18	8	1	6	9	58	42	64	58	61	1	57	67	2	8	6	19	19	8	4	34	8	10	6	8	6	2	5	9	6					
		3.67%	0.00%	3.82%	2.33%	1.14%	1.76%	4.29%	5.14%	3.91%	5.27%	4.51%	4.41%	4.17%	4.52%	4.71%	2.63%	2.15%	2.78%	4.82%	3.05%	4.52%	3.60%	2.47%	1.79%	2.04%	2.45%	2.41%	1.73%	0.81%	2.96%	3.60%	1.75%					
19	. Малышкин Олег Александрович	391	4	15	8	3	4	5	30	26	30	33	26	0	29	35	1	3	2	7	16	8	3	34	8	12	9	11	5	4	5	4	11					
		2.35%	2.67%	3.18%	2.33%	3.41%	1.18%	2.38%	2.66%	2.42%	2.47%	2.56%	1.88%	0.00%	2.30%	2.46%	1.32%	0.81%	0.93%	1.78%	2.57%	4.52%	2.70%	2.47%	1.79%	2.44%	3.67%	3.31%	1.45%	1.62%	2.96%	1.60%	3.22%					
20	. Миронов Сергей Михайлович	88	0	1	3	0	0	0	2	10	7	1	12	0	8	5	0	0	0	6	5	4	0	3	2	4	2	4	1	0	3	2	3					
		0.53%	0.00%	0.21%	0.87%	0.00%	0.00%	0.00%	0.18%	0.93%	0.58%	0.08%	0.87%	0.00%	0.63%	0.35%	0.00%	0.00%	0.00%	1.52%	0.80%	2.26%	0.00%	0.22%	0.45%	0.81%	0.82%	1.20%	0.29%	0.00%	1.78%	0.80%	0.88%					
21	. Путин Владимир Владимирович	11304	111	290	233	70	279	160	698	682	825	819	856	16	821	937	38	244	154	300	390	108	84	1103	254	362	189	245	288	200	99	196	253					
		68.06%	74.00%	61.57%	67.93%	79.55%	82.06%	76.19%	61.82%	63.56%	67.90%	63.64%	61.89%	66.67%	65.06%	65.94%	50.00%	65.59%	71.30%	76.14%	62.60%	61.02%	75.68%	80.28%	56.70%	73.73%	77.14%	73.80%	83.24%	80.97%	58.58%	78.40%	73.98%					
22	. Хакамада Ирина Муцуовна	355	3	7	7	1	4	9	38	22	42	25	38	0	21	28	0	8	4	7	11	7	4	17	7	8	5	7	4	5	6	1	9					
		2.14%	2.00%	1.49%	2.04%	1.14%	1.18%	4.29%	3.37%	2.05%	3.46%	1.94%	2.75%	0.00%	1.66%	1.97%	0.00%	2.15%	1.85%	1.78%	1.77%	3.95%	3.60%	1.24%	1.56%	1.63%	2.04%	2.11%	1.16%	2.02%	3.55%	0.40%	2.63%					
23	. Харитонов Николай Михайлович	3159	31	126	72	11	41	23	240	238	192	226	322	6	277	286	32	78	46	39	148	31	15	159	160	82	30	50	40	31	41	36	50					
		19.02%	20.67%	26.75%	20.99%	12.50%	12.06%	10.95%	21.26%	22.18%	15.80%	17.56%	23.28%	25.00%	21.95%	20.13%	42.11%	20.97%	21.30%	9.90%	23.76%	17.51%	13.51%	11.57%	35.71%	16.70%	12.24%	15.06%	11.56%	12.55%	24.26%	14.40%	14.62%					
																																						
24	Против всех	549	1	13	5	1	3	3	57	42	44	75	59	1	39	59	3	28	4	14	24	5	1	13	9	8	4	6	1	5	10	2	10					
		3.31%	0.67%	2.76%	1.46%	1.14%	0.88%	1.43%	5.05%	3.91%	3.62%	5.83%	4.27%	4.17%	3.09%	4.15%	3.95%	7.53%	1.85%	3.55%	3.85%	2.82%	0.90%	0.95%	2.01%	1.63%	1.63%	1.81%	0.29%	2.02%	5.92%	0.80%	2.92%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
