Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																				
Дата голосования: 04.12.2011																																				
																																				
Наименование Избирательной комиссии:    Приволжская																																				
																																				
Сводная таблица предварительных итогов голосования																																				
																																				
		Сумма	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	170	8	4	8	13	7	8	7	7	10	7	7	8	5	10	3	4	4	17	4	4	4	7	4	4	4	2	0	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	170	8	4	8	13	7	8	7	7	10	7	7	8	5	10	3	4	4	17	4	4	4	7	4	4	4	2	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	494	4	5	4	21	8	5	15	30	24	45	17	43	19	12	14	7	2	35	6	3	5	3	4	4	2	3	27	110	17					
14	Число погашенных неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	180	10	11	13	9	9	29	9	6	16	10	15	7	1	4	0	3	1	8	1	0	8	1	2	2	0	5	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																				
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1738	95	113	101	104	77	69	81	70	101	73	88	95	80	102	66	14	26	90	35	20	50	32	27	22	26	10	4	33	34					
		14.55%	18.41%	18.17%	17.66%	15.41%	14.92%	15.27%	16.40%	14.37%	14.62%	14.12%	16.83%	11.46%	16.26%	19.07%	19.02%	11.97%	10.88%	14.26%	9.94%	11.83%	14.66%	9.76%	12.98%	8.66%	8.33%	6.45%	3.33%	14.29%	15.45%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1519	69	73	91	100	62	62	62	57	71	57	71	63	60	93	60	18	31	111	52	17	35	43	25	21	21	12	2	27	53					
		12.72%	13.37%	11.74%	15.91%	14.81%	12.02%	13.72%	12.55%	11.70%	10.27%	11.03%	13.58%	7.60%	12.20%	17.38%	17.29%	15.38%	12.97%	17.59%	14.77%	10.06%	10.26%	13.11%	12.02%	8.27%	6.73%	7.74%	1.67%	11.69%	24.09%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	125	11	8	8	7	4	2	3	3	9	3	2	7	4	7	9	0	3	9	0	1	1	2	1	4	9	1	1	3	3					
		1.05%	2.13%	1.29%	1.40%	1.04%	0.78%	0.44%	0.61%	0.62%	1.30%	0.58%	0.38%	0.84%	0.81%	1.31%	2.59%	0.00%	1.26%	1.43%	0.00%	0.59%	0.29%	0.61%	0.48%	1.57%	2.88%	0.65%	0.83%	1.30%	1.36%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2224	82	136	105	110	125	65	101	93	152	84	99	74	84	134	91	26	46	112	67	39	65	77	21	62	27	21	6	61	59					
		18.62%	15.89%	21.86%	18.36%	16.30%	24.22%	14.38%	20.45%	19.10%	21.99%	16.25%	18.93%	8.93%	17.07%	25.05%	26.22%	22.22%	19.25%	17.75%	19.03%	23.08%	19.06%	23.48%	10.10%	24.41%	8.65%	13.55%	5.00%	26.41%	26.82%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	216	13	11	13	7	7	10	5	6	23	12	8	8	22	18	10	1	2	8	6	0	3	5	4	4	0	2	1	3	4					
		1.81%	2.52%	1.77%	2.27%	1.04%	1.36%	2.21%	1.01%	1.23%	3.33%	2.32%	1.53%	0.97%	4.47%	3.36%	2.88%	0.85%	0.84%	1.27%	1.70%	0.00%	0.88%	1.52%	1.92%	1.57%	0.00%	1.29%	0.83%	1.30%	1.82%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5928	239	275	248	340	229	237	233	247	328	274	245	580	232	171	102	56	130	292	183	90	183	157	129	136	223	104	106	99	60					
		49.63%	46.32%	44.21%	43.36%	50.37%	44.38%	52.43%	47.17%	50.72%	47.47%	52.99%	46.85%	69.96%	47.15%	31.96%	29.39%	47.86%	54.39%	46.28%	51.99%	53.25%	53.67%	47.87%	62.02%	53.54%	71.47%	67.10%	88.33%	42.86%	27.27%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	52	2	0	2	2	1	1	2	2	2	5	0	2	2	4	2	0	1	4	0	0	2	7	1	0	1	3	0	3	1					
		0.44%	0.39%	0.00%	0.35%	0.30%	0.19%	0.22%	0.40%	0.41%	0.29%	0.97%	0.00%	0.24%	0.41%	0.75%	0.58%	0.00%	0.42%	0.63%	0.00%	0.00%	0.59%	2.13%	0.48%	0.00%	0.32%	1.94%	0.00%	1.30%	0.45%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
