17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																								
18	Богданов Андрей Владимирович	727	21	11	20	34	49	4	12	8	6	7	10	13	15	40	31	24	18	15	10	5	8	14	19	13	8	26	15	22	19	22	6	19	21	20	36	11	17	7	10	10	7	2	22	8	0	0	1	1	10					
		1.37%	1.56%	1.00%	1.43%	2.35%	2.95%	1.14%	0.87%	0.93%	0.80%	1.50%	0.96%	1.06%	0.99%	2.33%	1.88%	1.51%	1.01%	1.03%	0.99%	0.67%	0.99%	1.01%	1.30%	2.04%	1.32%	1.76%	0.99%	1.37%	1.07%	1.41%	0.36%	1.74%	1.60%	1.61%	2.45%	0.88%	0.92%	1.39%	1.57%	1.33%	0.97%	0.53%	2.06%	0.75%	0.00%	0.00%	5.00%	0.49%	6.76%					
19	Жириновский Владимир Вольфович	9290	295	214	294	294	320	73	224	162	182	111	206	231	320	264	262	242	268	234	181	125	117	230	217	134	101	250	279	278	336	247	209	180	232	208	236	214	251	112	118	172	104	149	157	170	19	12	2	26	28					
		17.57%	21.97%	19.45%	21.06%	20.30%	19.24%	20.86%	16.28%	18.75%	24.33%	23.82%	19.86%	18.78%	21.14%	15.37%	15.93%	15.25%	14.96%	16.07%	17.87%	16.73%	14.41%	16.64%	14.89%	21.00%	16.67%	16.95%	18.33%	17.35%	18.89%	15.84%	12.55%	16.48%	17.72%	16.69%	16.08%	17.04%	13.53%	22.22%	18.55%	22.81%	14.42%	39.84%	14.73%	15.98%	23.46%	14.12%	10.00%	12.62%	18.92%					
20	Зюганов Геннадий Андреевич	11291	255	238	288	268	353	65	208	170	143	76	223	283	286	403	448	460	412	336	225	199	228	339	358	118	132	353	377	348	372	320	191	186	280	295	323	305	271	109	126	102	179	10	284	284	6	17	2	28	9					
		21.35%	18.99%	21.64%	20.63%	18.51%	21.23%	18.57%	15.12%	19.68%	19.12%	16.31%	21.50%	23.01%	18.89%	23.46%	27.23%	28.99%	23.00%	23.08%	22.21%	26.64%	28.08%	24.53%	24.57%	18.50%	21.78%	23.93%	24.77%	21.72%	20.91%	20.53%	11.46%	17.03%	21.39%	23.68%	22.00%	24.28%	14.61%	21.63%	19.81%	13.53%	24.83%	2.67%	26.64%	26.69%	7.41%	20.00%	10.00%	13.59%	6.08%					
21	Медведев Дмитрий Анатольевич	30846	754	617	777	822	915	205	924	509	410	264	587	692	872	988	877	843	1080	857	582	415	450	788	849	360	357	832	837	936	1031	854	1247	701	760	708	859	720	1294	265	371	458	424	210	593	586	56	52	14	148	96					
		58.34%	56.14%	56.09%	55.66%	56.77%	55.02%	58.57%	67.15%	58.91%	54.81%	56.65%	56.61%	56.26%	57.60%	57.51%	53.31%	53.12%	60.30%	58.86%	57.45%	55.56%	55.42%	57.02%	58.27%	56.43%	58.91%	56.41%	54.99%	58.43%	57.95%	54.78%	74.85%	64.19%	58.06%	56.82%	58.51%	57.32%	69.76%	52.58%	58.33%	60.74%	58.81%	56.15%	55.63%	55.08%	69.14%	61.18%	70.00%	71.84%	64.86%					
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
