Выборы Президента Российской Федерации																																																	
																																																	
Наименование Избирательной комиссии:    Ачинская городская																																																	
																																																	
Итоги голосования 																																																	
																																																	
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №2146					
11	Число полученных открепительных  удостоверений	975	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	0	0	25	0					
12	Число выданных открепительных удостоверений	321	15	7	10	13	5	3	12	8	5	1	8	3	10	11	9	5	10	6	6	10	9	7	10	6	10	8	8	12	12	8	8	6	8	13	10	7	5	7	0	0	10	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	341	16	5	6	14	8	0	5	2	0	1	10	2	15	2	3	7	7	5	2	2	1	3	3	7	5	2	14	1	7	0	2	1	7	2	5	2	11	6	14	29	2	105					
14	Число неиспользованных открепительных удостоверений	654	10	18	15	12	20	22	13	17	20	24	17	22	15	14	16	20	15	19	19	15	16	18	15	19	15	17	17	13	13	17	17	19	17	12	15	18	20	18	0	0	15	0					
15	"Число открепительных удостоверений, выданных в ТИК"	80	1	1	5	2	2	2	1	2	1	1	2	2	4	2	0	1	3	2	2	6	1	1	2	2	3	6	3	4	2	0	3	2	1	1	3	2	0	1	0	0	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																	
18	. Глазьев Сергей Юрьевич	8163	214	187	193	216	226	40	177	91	70	65	134	179	308	312	308	294	256	246	254	226	255	276	221	220	278	217	335	274	278	234	128	126	205	232	255	196	197	62	11	12	153	2					
		19.44%	18.89%	16.79%	18.81%	16.69%	17.41%	14.65%	19.91%	16.19%	12.43%	17.24%	15.40%	18.84%	23.09%	19.46%	21.46%	21.43%	20.00%	18.36%	22.05%	20.18%	21.07%	21.10%	21.07%	20.11%	22.33%	16.54%	22.93%	20.56%	21.38%	19.68%	16.35%	22.62%	17.55%	21.38%	21.04%	18.76%	18.24%	15.98%	13.92%	7.23%	24.44%	0.64%					
19	. Малышкин Олег Александрович	1434	61	39	35	49	32	11	19	12	26	12	34	27	43	29	36	30	46	38	44	55	27	52	33	37	40	52	51	51	53	31	31	28	53	46	39	35	41	19	3	6	20	8					
		3.42%	5.38%	3.50%	3.41%	3.79%	2.47%	4.03%	2.14%	2.14%	4.62%	3.18%	3.91%	2.84%	3.22%	1.81%	2.51%	2.19%	3.59%	2.84%	3.82%	4.91%	2.23%	3.98%	3.15%	3.38%	3.21%	3.96%	3.49%	3.83%	4.08%	2.61%	3.96%	5.03%	4.54%	4.24%	3.22%	3.35%	3.80%	4.90%	3.80%	3.61%	3.19%	2.56%					
20	. Миронов Сергей Михайлович	320	7	13	8	6	8	2	7	5	5	2	8	7	11	14	10	5	18	15	9	11	7	7	4	4	15	9	14	14	13	9	3	8	5	6	9	3	7	4	1	4	3	0					
		0.76%	0.62%	1.17%	0.78%	0.46%	0.62%	0.73%	0.79%	0.89%	0.89%	0.53%	0.92%	0.74%	0.82%	0.87%	0.70%	0.36%	1.41%	1.12%	0.78%	0.98%	0.58%	0.54%	0.38%	0.37%	1.20%	0.69%	0.96%	1.05%	1.00%	0.76%	0.38%	1.44%	0.43%	0.55%	0.74%	0.29%	0.65%	1.03%	1.27%	2.41%	0.48%	0.00%					
21	. Путин Владимир Владимирович	22181	575	639	538	709	727	157	497	338	304	228	469	483	675	863	718	697	658	685	556	571	640	639	553	576	602	755	715	672	662	621	455	252	649	534	639	567	605	188	45	119	330	276					
		52.83%	50.75%	57.36%	52.44%	54.79%	56.01%	57.51%	55.91%	60.14%	54.00%	60.48%	53.91%	50.84%	50.60%	53.84%	50.03%	50.80%	51.41%	51.12%	48.26%	50.98%	52.89%	48.85%	52.72%	52.65%	48.35%	57.55%	48.94%	50.41%	50.92%	52.23%	58.11%	45.24%	55.57%	49.22%	52.72%	54.26%	56.02%	48.45%	56.96%	71.69%	52.72%	88.46%					
22	. Хакамада Ирина Муцуовна	1765	60	34	57	77	48	8	34	14	11	14	34	38	47	104	67	56	48	57	42	53	43	51	53	43	58	67	52	57	45	46	22	25	45	52	59	39	50	9	2	5	29	10					
		4.20%	5.30%	3.05%	5.56%	5.95%	3.70%	2.93%	3.82%	2.49%	1.95%	3.71%	3.91%	4.00%	3.52%	6.49%	4.67%	4.08%	3.75%	4.25%	3.65%	4.73%	3.55%	3.90%	5.05%	3.93%	4.66%	5.11%	3.56%	4.28%	3.46%	3.87%	2.81%	4.49%	3.85%	4.79%	4.87%	3.73%	4.63%	2.32%	2.53%	3.01%	4.63%	3.21%					
23	. Харитонов Николай Михайлович	5806	139	137	123	124	184	43	123	83	111	40	147	169	180	187	219	226	202	226	167	123	161	207	136	164	183	150	227	191	158	160	101	86	145	168	159	160	123	83	14	13	62	2					
		13.83%	12.27%	12.30%	11.99%	9.58%	14.18%	15.75%	13.84%	14.77%	19.72%	10.61%	16.90%	17.79%	13.49%	11.67%	15.26%	16.47%	15.78%	16.87%	14.50%	10.98%	13.31%	15.83%	12.96%	14.99%	14.70%	11.43%	15.54%	14.33%	12.15%	13.46%	12.90%	15.44%	12.41%	15.48%	13.12%	15.31%	11.39%	21.39%	17.72%	7.83%	9.90%	0.64%					
																																																	
24	Против всех	2010	66	61	59	103	57	8	22	14	29	14	38	39	62	82	72	56	39	58	68	73	66	68	44	46	61	49	61	66	79	81	34	27	61	41	47	41	50	18	3	6	27	14					
		4.79%	5.83%	5.48%	5.75%	7.96%	4.39%	2.93%	2.47%	2.49%	5.15%	3.71%	4.37%	4.11%	4.65%	5.12%	5.02%	4.08%	3.05%	4.33%	5.90%	6.52%	5.45%	5.20%	4.19%	4.20%	4.90%	3.73%	4.18%	4.95%	6.08%	6.81%	4.34%	4.85%	5.22%	3.78%	3.88%	3.92%	4.63%	4.64%	3.80%	3.61%	4.31%	4.49%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
