Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																	
Дата голосования: 07.12.2003 0:00:00																																																	
																																																	
Наименование Избирательной комиссии:    Малопургинская																																																	
																																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																	
																																																	
		Сумма	УИК №2501	УИК №2502	УИК №2503	УИК №2504	УИК №2505	УИК №2506	УИК №2507	УИК №2508	УИК №2509	УИК №2510	УИК №2511	УИК №2512	УИК №2513	УИК №2514	УИК №2515	УИК №2516	УИК №2517	УИК №2518	УИК №2519	УИК №2520	УИК №2521	УИК №2522	УИК №2523	УИК №2524	УИК №2525	УИК №2526	УИК №2527	УИК №2528	УИК №2529	УИК №2530	УИК №2531	УИК №2532	УИК №2533	УИК №2534	УИК №2535	УИК №2536	УИК №2537	УИК №2538	УИК №2539	УИК №2540	УИК №2541	УИК №2542					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	242	16	13	10	10	5	3	5	3	3	10	18	10	10	5	3	5	3	5	3	5	3	5	3	8	3	10	3	3	3	5	3	3	3	5	3	3	3	3	7	3	10	5					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	136	16	11	6	2	5	0	4	0	3	6	15	3	3	0	1	3	1	0	2	2	1	5	0	6	0	7	0	0	1	2	0	1	0	4	3	3	0	0	6	0	10	4					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	144	11	11	7	3	5	1	2	5	1	4	20	6	7	3	2	2	0	5	4	1	1	5	1	2	1	4	0	2	0	5	0	0	4	2	0	4	0	0	6	4	3	0					
14	Число погашенных открепительных удостоверений	106	0	2	4	8	0	3	1	3	0	4	3	7	7	5	2	2	2	5	1	3	2	0	3	2	3	3	3	3	2	3	3	2	3	1	0	0	3	3	1	3	0	1					
15	Число открепительных удостоверений выданных ТИК	11	1	1	0	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																	
18	"1. ""ЕДИНЕНИЕ"""	289	11	14	12	14	2	2	7	3	0	11	15	11	11	2	6	3	1	5	2	6	6	8	3	11	4	7	1	5	11	9	0	8	9	7	3	8	1	3	9	8	23	7					
		1.81%	1.36%	1.34%	1.59%	2.29%	0.89%	1.14%	1.75%	1.74%	0.0%	2.14%	1.63%	1.65%	1.99%	0.56%	2.65%	0.93%	0.92%	1.17%	1.08%	1.58%	2.43%	1.39%	1.57%	2.96%	2.03%	1.18%	0.94%	2.0%	3.64%	2.21%	0.0%	3.94%	3.05%	1.53%	3.03%	1.73%	1.03%	1.38%	2.23%	3.10%	3.49%	2.49%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	183	22	22	8	12	4	0	4	3	2	9	5	1	12	1	1	1	1	9	3	2	0	4	0	7	3	9	0	0	2	11	0	1	2	5	0	4	0	0	4	4	5	0					
		1.15%	2.73%	2.11%	1.06%	1.96%	1.79%	0.0%	1.0%	1.74%	1.05%	1.75%	0.54%	0.15%	2.17%	0.28%	0.44%	0.31%	0.92%	2.11%	1.63%	0.52%	0.0%	0.69%	0.0%	1.88%	1.52%	1.51%	0.0%	0.0%	0.66%	2.70%	0.0%	0.49%	0.67%	1.09%	0.0%	0.86%	0.0%	0.0%	0.99%	1.55%	0.75%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	206	14	9	10	9	3	0	6	1	2	18	23	11	8	2	0	6	2	3	0	8	4	2	0	5	0	9	0	1	5	10	2	2	1	3	0	6	6	2	2	0	6	5					
		1.29%	1.73%	0.86%	1.33%	1.47%	1.34%	0.0%	1.5%	0.58%	1.05%	3.50%	2.50%	1.65%	1.44%	0.56%	0.0%	1.87%	1.85%	0.70%	0.0%	2.11%	1.62%	0.34%	0.0%	1.34%	0.0%	1.51%	0.0%	0.4%	1.65%	2.45%	0.85%	0.98%	0.33%	0.65%	0.0%	1.30%	6.18%	0.92%	0.49%	0.0%	0.91%	1.77%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	125	26	15	8	7	3	0	1	1	0	9	7	10	3	0	0	0	0	1	1	0	1	2	0	0	0	0	0	0	3	4	0	0	2	5	2	2	1	0	3	0	5	3					
		0.78%	3.22%	1.44%	1.06%	1.14%	1.34%	0.0%	0.25%	0.58%	0.0%	1.75%	0.76%	1.50%	0.54%	0.0%	0.0%	0.0%	0.0%	0.23%	0.54%	0.0%	0.40%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.99%	0.98%	0.0%	0.0%	0.67%	1.09%	2.02%	0.43%	1.03%	0.0%	0.74%	0.0%	0.75%	1.06%					
22	"5. ""За Русь Святую"""	100	6	9	9	0	4	0	3	0	7	0	6	3	0	3	0	2	0	2	0	2	0	0	0	10	1	10	0	0	2	4	0	2	0	3	0	0	0	0	3	1	5	3					
		0.62%	0.74%	0.86%	1.19%	0.0%	1.79%	0.0%	0.75%	0.0%	3.70%	0.0%	0.65%	0.45%	0.0%	0.84%	0.0%	0.62%	0.0%	0.47%	0.0%	0.52%	0.0%	0.0%	0.0%	2.69%	0.50%	1.68%	0.0%	0.0%	0.66%	0.98%	0.0%	0.98%	0.0%	0.65%	0.0%	0.0%	0.0%	0.0%	0.74%	0.38%	0.75%	1.06%					
23	"6. ""Объединенная Российская партия ""Русь"""	37	3	4	0	2	1	0	1	0	1	0	3	1	1	0	1	2	0	0	0	0	0	1	1	0	0	1	0	2	3	3	0	0	1	2	0	0	0	0	0	0	0	3					
		0.23%	0.37%	0.38%	0.0%	0.32%	0.44%	0.0%	0.25%	0.0%	0.52%	0.0%	0.32%	0.15%	0.18%	0.0%	0.44%	0.62%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.52%	0.0%	0.0%	0.16%	0.0%	0.8%	0.99%	0.73%	0.0%	0.0%	0.33%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.06%					
24	"7. ""Новый курс - Автомобильная Россия"""	50	3	0	4	3	0	0	0	0	0	2	8	0	0	0	0	0	0	1	0	0	1	2	0	1	1	4	0	5	1	1	1	2	0	2	0	2	1	0	0	2	2	1					
		0.31%	0.37%	0.0%	0.53%	0.49%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.87%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.40%	0.34%	0.0%	0.26%	0.50%	0.67%	0.0%	2.0%	0.33%	0.24%	0.42%	0.98%	0.0%	0.43%	0.0%	0.43%	1.03%	0.0%	0.0%	0.77%	0.30%	0.35%					
25	"8. ""Народно-республиканская партия России"""	30	3	0	0	2	0	0	3	1	1	2	2	0	0	0	0	0	0	1	0	2	0	1	0	2	0	1	0	1	1	0	0	1	0	1	1	1	2	0	0	0	0	1					
		0.18%	0.37%	0.0%	0.0%	0.32%	0.0%	0.0%	0.75%	0.58%	0.52%	0.38%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.52%	0.0%	0.17%	0.0%	0.53%	0.0%	0.16%	0.0%	0.4%	0.33%	0.0%	0.0%	0.49%	0.0%	0.21%	1.01%	0.21%	2.06%	0.0%	0.0%	0.0%	0.0%	0.35%					
26	"9. ""Российская экологическая партия ""Зеленые"""	29	3	1	0	0	0	1	1	0	0	2	4	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	2	3	0	1	0	0	0	1	1	2					
		0.18%	0.37%	0.09%	0.0%	0.0%	0.0%	0.57%	0.25%	0.0%	0.0%	0.38%	0.43%	0.15%	0.18%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.50%	0.16%	0.0%	0.0%	0.0%	0.24%	0.0%	0.49%	0.67%	0.65%	0.0%	0.21%	0.0%	0.0%	0.0%	0.38%	0.15%	0.71%					
27	"10. ""Аграрная партия России"""	1549	45	43	64	58	24	26	31	7	16	25	20	27	85	56	22	38	24	77	33	49	27	26	8	19	14	71	3	28	33	81	16	26	39	87	2	65	30	10	99	9	62	24					
		9.73%	5.59%	4.14%	8.52%	9.50%	10.76%	14.85%	7.75%	4.06%	8.46%	4.86%	2.17%	4.06%	15.39%	15.68%	9.73%	11.87%	22.22%	18.11%	17.93%	12.96%	10.97%	4.53%	4.21%	5.12%	7.10%	11.97%	2.83%	11.2%	10.92%	19.90%	6.83%	12.80%	13.22%	19.07%	2.02%	14.13%	30.92%	4.60%	24.62%	3.48%	9.42%	8.54%					
28	"11. ""Истинные патриоты России"""	15	1	0	1	0	0	0	0	1	0	2	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	2	0	0	0	0	0	1	1	0	0	0	0	0	1					
		0.09%	0.12%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.58%	0.0%	0.38%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.92%	0.0%	0.0%	0.0%	0.0%	0.0%	0.52%	0.26%	0.0%	0.0%	0.0%	0.4%	0.66%	0.0%	0.0%	0.0%	0.0%	0.0%	1.01%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	112	8	2	9	4	0	1	2	2	3	7	13	5	4	3	1	2	0	4	1	6	1	2	0	5	3	2	0	1	0	2	1	1	0	0	0	6	0	1	2	1	6	1					
		0.70%	0.99%	0.19%	1.19%	0.65%	0.0%	0.57%	0.5%	1.16%	1.58%	1.36%	1.41%	0.75%	0.72%	0.84%	0.44%	0.62%	0.0%	0.94%	0.54%	1.58%	0.40%	0.34%	0.0%	1.34%	1.52%	0.33%	0.0%	0.4%	0.0%	0.49%	0.42%	0.49%	0.0%	0.0%	0.0%	1.30%	0.0%	0.46%	0.49%	0.38%	0.91%	0.35%					
30	"13. ""Демократическая партия России"""	32	5	1	2	0	0	0	2	2	0	1	2	1	1	1	0	0	0	2	1	1	0	1	0	1	0	0	0	0	1	1	1	0	1	2	0	0	0	0	0	0	1	1					
		0.20%	0.62%	0.09%	0.26%	0.0%	0.0%	0.0%	0.5%	1.16%	0.0%	0.19%	0.21%	0.15%	0.18%	0.28%	0.0%	0.0%	0.0%	0.47%	0.54%	0.26%	0.0%	0.17%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.33%	0.24%	0.42%	0.0%	0.33%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.35%					
31	"14. ""Великая Россия - Евразийский Союз"""	21	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	2	0	2	2	0	0	0	0	1	0	0	0	0	0	2	0	1	1	0	1	0					
		0.13%	0.12%	0.19%	0.13%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.54%	0.52%	0.0%	0.34%	0.0%	0.53%	1.01%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.46%	0.24%	0.0%	0.15%	0.0%					
32	"15. ""Партия СЛОН"""	15	1	2	1	1	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0					
		0.09%	0.12%	0.19%	0.13%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	0.15%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.94%	0.4%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	1.03%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	446	27	53	31	21	5	3	19	2	11	20	40	20	18	14	2	9	1	9	2	6	1	4	13	8	5	10	0	4	12	13	4	1	3	16	0	5	2	3	6	2	10	11					
		2.80%	3.35%	5.10%	4.12%	3.44%	2.24%	1.71%	4.75%	1.16%	5.82%	3.89%	4.35%	3.01%	3.26%	3.92%	0.88%	2.81%	0.92%	2.11%	1.08%	1.58%	0.40%	0.69%	6.84%	2.15%	2.53%	1.68%	0.0%	1.6%	3.97%	3.19%	1.70%	0.49%	1.01%	3.50%	0.0%	1.08%	2.06%	1.38%	1.49%	0.77%	1.51%	3.91%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	62	1	3	2	3	1	1	0	3	0	1	4	6	4	0	0	1	0	3	2	4	0	1	2	2	3	0	1	0	3	1	0	0	4	0	0	1	1	1	1	1	1	0					
		0.38%	0.12%	0.28%	0.26%	0.49%	0.44%	0.57%	0.0%	1.74%	0.0%	0.19%	0.43%	0.90%	0.72%	0.0%	0.0%	0.31%	0.0%	0.70%	1.08%	1.05%	0.0%	0.17%	1.05%	0.53%	1.52%	0.0%	0.94%	0.0%	0.99%	0.24%	0.0%	0.0%	1.35%	0.0%	0.0%	0.21%	1.03%	0.46%	0.24%	0.38%	0.15%	0.0%					
35	"18. ""ЛДПР"""	1346	98	113	68	49	30	12	53	12	18	60	109	82	37	17	5	28	4	39	9	34	8	30	11	36	15	58	7	20	32	24	10	14	27	38	2	34	4	5	30	7	36	21					
		8.46%	12.17%	10.88%	9.05%	8.03%	13.45%	6.85%	13.25%	6.97%	9.52%	11.67%	11.86%	12.34%	6.70%	4.76%	2.21%	8.75%	3.70%	9.17%	4.89%	8.99%	3.25%	5.23%	5.78%	9.70%	7.61%	9.78%	6.60%	8.0%	10.59%	5.89%	4.27%	6.89%	9.15%	8.33%	2.02%	7.39%	4.12%	2.30%	7.46%	2.71%	5.47%	7.47%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	212	8	16	21	11	3	2	4	3	7	7	16	11	6	10	1	2	2	5	1	4	5	2	4	4	0	5	0	1	3	9	2	1	1	7	1	9	2	0	4	0	6	6					
		1.33%	0.99%	1.54%	2.79%	1.80%	1.34%	1.14%	1.0%	1.74%	3.70%	1.36%	1.74%	1.65%	1.08%	2.80%	0.44%	0.62%	1.85%	1.17%	0.54%	1.05%	2.03%	0.34%	2.10%	1.07%	0.0%	0.84%	0.0%	0.4%	0.99%	2.21%	0.85%	0.49%	0.33%	1.53%	1.01%	1.95%	2.06%	0.0%	0.99%	0.0%	0.91%	2.13%					
37	"20. ""Политическая партия ""Единая Россия"""	8990	401	596	413	308	116	112	214	119	80	256	481	376	290	183	127	168	52	159	83	225	170	434	133	219	134	362	92	161	165	175	187	133	179	213	84	281	22	177	176	195	391	148					
		56.52%	49.81%	57.41%	54.99%	50.49%	52.01%	64.0%	53.5%	69.18%	42.32%	49.80%	52.33%	56.62%	52.53%	51.26%	56.19%	52.5%	48.14%	37.41%	45.10%	59.52%	69.10%	75.74%	70.0%	59.02%	68.02%	61.04%	86.79%	64.4%	54.63%	42.99%	79.91%	65.51%	60.67%	46.71%	84.84%	61.08%	22.68%	81.56%	43.78%	75.58%	59.42%	52.66%					
38	"21. ""Российская Конституционно-демократическая партия"""	58	1	1	2	0	0	0	1	1	0	1	9	2	1	2	3	1	0	2	1	0	3	2	1	1	0	1	0	3	2	2	1	2	0	6	0	1	1	2	0	1	1	0					
		0.36%	0.12%	0.09%	0.26%	0.0%	0.0%	0.0%	0.25%	0.58%	0.0%	0.19%	0.97%	0.30%	0.18%	0.56%	1.32%	0.31%	0.0%	0.47%	0.54%	0.0%	1.21%	0.34%	0.52%	0.26%	0.0%	0.16%	0.0%	1.2%	0.66%	0.49%	0.42%	0.98%	0.0%	1.31%	0.0%	0.21%	1.03%	0.92%	0.0%	0.38%	0.15%	0.0%					
39	"22. ""Развитие предпринимательства"""	32	4	2	2	0	0	0	0	0	0	2	3	4	1	0	0	0	0	2	0	0	0	1	0	1	0	2	0	0	0	0	0	1	2	0	0	2	0	1	0	1	1	0					
		0.20%	0.49%	0.19%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.32%	0.60%	0.18%	0.0%	0.0%	0.0%	0.0%	0.47%	0.0%	0.0%	0.0%	0.17%	0.0%	0.26%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.49%	0.67%	0.0%	0.0%	0.43%	0.0%	0.46%	0.0%	0.38%	0.15%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1292	71	76	40	63	12	8	28	7	36	51	77	65	47	39	48	36	14	80	30	22	14	26	8	20	7	19	1	14	8	30	8	5	14	36	3	23	22	6	53	20	70	35					
		8.12%	8.81%	7.32%	5.32%	10.32%	5.38%	4.57%	7.0%	4.06%	19.04%	9.92%	8.37%	9.78%	8.51%	10.92%	21.23%	11.25%	12.96%	18.82%	16.30%	5.82%	5.69%	4.53%	4.21%	5.39%	3.55%	3.20%	0.94%	5.6%	2.64%	7.37%	3.41%	2.46%	4.74%	7.89%	3.03%	4.99%	22.68%	2.76%	13.18%	7.75%	10.63%	12.45%					
																																																	
41	Против всех	463	31	41	41	32	8	6	16	3	5	14	60	17	14	16	4	11	5	11	5	2	2	12	3	9	4	19	0	2	7	16	1	2	3	12	0	2	1	2	6	1	16	1					
		2.91%	3.85%	3.94%	5.45%	5.24%	3.58%	3.42%	4.0%	1.74%	2.64%	2.72%	6.52%	2.56%	2.53%	4.48%	1.76%	3.43%	4.62%	2.58%	2.71%	0.52%	0.81%	2.09%	1.57%	2.42%	2.03%	3.20%	0.0%	0.8%	2.31%	3.93%	0.42%	0.98%	1.01%	2.63%	0.0%	0.43%	1.03%	0.92%	1.49%	0.38%	2.43%	0.35%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
