Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																		
Дата голосования: 04.12.2011																																																		
																																																		
Наименование Избирательной комиссии:    Новоаннинская																																																		
																																																		
Сводная таблица результатов выборов																																																		
																																																		
		Сумма	УИК №2801	УИК №2802	УИК №2803	УИК №2804	УИК №2805	УИК №2806	УИК №2807	УИК №2808	УИК №2809	УИК №2810	УИК №2811	УИК №2812	УИК №2813	УИК №2814	УИК №2815	УИК №2816	УИК №2817	УИК №2818	УИК №2819	УИК №2820	УИК №2821	УИК №2822	УИК №2823	УИК №2824	УИК №2825	УИК №2826	УИК №2827	УИК №2828	УИК №2829	УИК №2830	УИК №2831	УИК №2832	УИК №2833	УИК №2834	УИК №2835	УИК №2836	УИК №2837	УИК №2838	УИК №2839	УИК №2840	УИК №2841	УИК №2842	УИК №2843					
		1.04%	1.03%	1.32%	1.86%	1.34%	0.79%	1.24%	1.58%	2.09%	0.15%	1.13%	2.04%	0.80%	0.00%	0.96%	0.00%	0.00%	0.00%	0.00%	2.40%	0.51%	0.98%	0.86%	0.99%	0.00%	1.44%	0.61%	0.60%	1.30%	0.65%	0.97%	0.76%	0.76%	0.76%	0.18%	0.00%	1.72%	1.89%	0.52%	0.00%	0.97%	0.61%	0.00%	0.54%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6184	260	229	194	299	202	231	278	233	184	244	173	191	33	88	39	24	25	98	68	102	186	60	179	48	97	114	80	274	105	276	140	94	112	193	39	28	94	199	25	184	75	76	311					
		35.53%	29.85%	30.29%	30.12%	33.41%	26.47%	28.62%	29.36%	28.62%	27.22%	30.54%	29.42%	38.20%	50.77%	28.21%	30.71%	34.29%	44.64%	44.14%	54.40%	52.04%	36.54%	51.72%	44.53%	51.06%	46.41%	34.86%	47.62%	59.18%	68.18%	33.41%	53.23%	35.61%	42.75%	34.04%	35.14%	24.14%	35.47%	52.09%	29.41%	35.80%	46.01%	44.44%	41.97%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	67	5	4	2	6	4	2	5	4	1	2	2	0	0	1	0	0	0	0	0	2	1	0	1	1	5	0	2	2	0	1	2	1	1	2	0	0	1	1	0	0	0	0	6					
		0.38%	0.57%	0.53%	0.31%	0.67%	0.52%	0.25%	0.53%	0.49%	0.15%	0.25%	0.34%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	1.02%	0.20%	0.00%	0.25%	1.06%	2.39%	0.00%	1.19%	0.43%	0.00%	0.12%	0.76%	0.38%	0.38%	0.35%	0.00%	0.00%	0.38%	0.26%	0.00%	0.00%	0.00%	0.00%	0.81%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
