Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																														
Дата голосования: 02.12.2007																																														
																																														
"Наименование Избирательной комиссии:    Нижний Новгород, Приокская"																																														
																																														
Сводная таблица результатов выборов																																														
																																														
		Сумма	УИК №1668	УИК №1669	УИК №1670	УИК №1671	УИК №1672	УИК №1673	УИК №1674	УИК №1675	УИК №1676	УИК №1677	УИК №1678	УИК №1679	УИК №1680	УИК №1681	УИК №1682	УИК №1683	УИК №1684	УИК №1685	УИК №1686	УИК №1687	УИК №1688	УИК №1689	УИК №1690	УИК №1691	УИК №1692	УИК №1693	УИК №1694	УИК №1695	УИК №1696	УИК №1697	УИК №1698	УИК №1699	УИК №1700	УИК №1701	УИК №1702	УИК №1703	УИК №1704	УИК №1705	УИК №1706					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	33	0	1	0	0	0	0	0	3	2	2	2	0	0	4	1	0	1	0	1	0	0	1	2	0	0	0	1	1	1	2	2	1	0	0	0	3	2	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																														
18	1.Политическая партия «Аграрная партия России»	1145	22	31	29	19	26	25	30	34	46	30	29	29	30	33	28	17	11	20	12	7	28	32	19	38	51	46	29	25	35	45	32	17	27	45	49	49	31	32	7					
		2.64%	3.50%	2.44%	2.26%	1.13%	3.07%	3.03%	3.34%	2.27%	3.21%	2.60%	2.01%	2.09%	2.48%	2.52%	2.43%	1.52%	2.30%	2.66%	1.68%	1.62%	2.22%	2.25%	2.05%	3.25%	6.29%	3.32%	2.47%	2.22%	2.61%	3.49%	2.89%	1.79%	2.87%	3.66%	3.59%	3.32%	2.41%	3.03%	1.34%					
19	2.Всероссийская политическая партия «Гражданская Сила»	806	21	23	25	23	23	15	12	29	39	24	25	22	27	29	24	8	5	6	2	7	19	22	10	25	9	34	23	21	20	24	13	14	23	45	44	39	15	15	2					
		1.86%	3.34%	1.81%	1.94%	1.36%	2.72%	1.82%	1.34%	1.94%	2.72%	2.08%	1.73%	1.58%	2.23%	2.22%	2.08%	0.72%	1.05%	0.80%	0.28%	1.62%	1.51%	1.55%	1.08%	2.13%	1.11%	2.46%	1.96%	1.87%	1.49%	1.86%	1.17%	1.48%	2.45%	3.66%	3.22%	2.64%	1.17%	1.42%	0.38%					
20	3.Политическая партия «Демократическая партия России»	68	1	2	3	7	1	2	1	2	2	2	3	6	1	1	0	2	1	0	0	0	2	4	0	0	0	3	3	4	2	2	1	3	2	0	2	0	0	3	0					
		0.16%	0.16%	0.16%	0.23%	0.42%	0.12%	0.24%	0.11%	0.13%	0.14%	0.17%	0.21%	0.43%	0.08%	0.08%	0.00%	0.18%	0.21%	0.00%	0.00%	0.00%	0.16%	0.28%	0.00%	0.00%	0.00%	0.22%	0.26%	0.36%	0.15%	0.16%	0.09%	0.32%	0.21%	0.00%	0.15%	0.00%	0.00%	0.28%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	6643	68	181	228	164	134	138	171	298	233	162	238	189	174	235	163	163	50	91	79	44	140	202	140	184	100	280	215	230	268	231	229	165	149	150	172	194	205	144	42					
		15.32%	10.81%	14.23%	17.73%	9.73%	15.82%	16.75%	19.04%	19.93%	16.24%	14.06%	16.52%	13.61%	14.39%	17.97%	14.14%	14.59%	10.46%	12.08%	11.06%	10.19%	11.10%	14.21%	15.14%	15.71%	12.33%	20.23%	18.28%	20.46%	20.00%	17.93%	20.65%	17.41%	15.85%	12.19%	12.60%	13.15%	15.94%	13.65%	8.02%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	975	14	24	28	32	28	32	26	29	24	39	25	23	28	22	23	15	11	12	6	6	8	30	16	47	6	33	36	34	38	29	25	17	19	47	33	41	35	33	1					
		2.25%	2.23%	1.89%	2.18%	1.90%	3.31%	3.88%	2.90%	1.94%	1.67%	3.39%	1.73%	1.66%	2.32%	1.68%	1.99%	1.34%	2.30%	1.59%	0.84%	1.39%	0.63%	2.11%	1.73%	4.01%	0.74%	2.38%	3.06%	3.02%	2.84%	2.25%	2.25%	1.79%	2.02%	3.82%	2.42%	2.78%	2.72%	3.13%	0.19%					
23	6.Политическая партия «Партия социальной справедливости»	132	4	2	3	2	2	3	4	3	2	4	8	9	3	3	2	4	1	3	0	1	7	2	4	2	1	1	3	3	3	3	2	9	8	5	6	4	2	3	1					
		0.30%	0.64%	0.16%	0.23%	0.12%	0.24%	0.36%	0.45%	0.20%	0.14%	0.35%	0.56%	0.65%	0.25%	0.23%	0.17%	0.36%	0.21%	0.40%	0.00%	0.23%	0.56%	0.14%	0.43%	0.17%	0.12%	0.07%	0.26%	0.27%	0.22%	0.23%	0.18%	0.95%	0.85%	0.41%	0.44%	0.27%	0.16%	0.28%	0.19%					
24	7.Политическая партия «Либерально-демократическая партия России»	3265	48	88	93	189	46	46	59	86	112	82	132	114	92	89	110	105	31	55	78	45	116	120	67	73	102	103	80	73	104	89	51	67	54	71	101	72	120	84	18					
		7.53%	7.63%	6.92%	7.23%	11.22%	5.43%	5.58%	6.57%	5.75%	7.80%	7.12%	9.16%	8.21%	7.61%	6.80%	9.54%	9.40%	6.49%	7.30%	10.92%	10.42%	9.20%	8.44%	7.24%	6.23%	12.58%	7.44%	6.80%	6.49%	7.76%	6.91%	4.60%	7.07%	5.74%	5.77%	7.40%	4.88%	9.33%	7.96%	3.44%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	5519	59	196	198	116	164	109	130	228	181	132	250	167	129	140	136	150	50	114	82	47	154	187	165	199	50	176	160	172	165	167	144	119	131	153	145	156	161	122	15					
		12.73%	9.38%	15.41%	15.40%	6.88%	19.36%	13.23%	14.48%	15.25%	12.61%	11.46%	17.35%	12.02%	10.67%	10.70%	11.80%	13.43%	10.46%	15.14%	11.48%	10.88%	12.21%	13.15%	17.84%	16.99%	6.17%	12.72%	13.61%	15.30%	12.31%	12.97%	12.98%	12.55%	13.94%	12.43%	10.62%	10.58%	12.52%	11.56%	2.86%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	311	9	11	8	13	10	8	13	10	12	7	14	12	8	22	5	3	1	4	8	1	0	4	6	9	7	10	5	8	5	8	9	11	5	10	9	9	5	8	4					
		0.72%	1.43%	0.86%	0.62%	0.77%	1.18%	0.97%	1.45%	0.67%	0.84%	0.61%	0.97%	0.86%	0.66%	1.68%	0.43%	0.27%	0.21%	0.53%	1.12%	0.23%	0.00%	0.28%	0.65%	0.77%	0.86%	0.72%	0.43%	0.71%	0.37%	0.62%	0.81%	1.16%	0.53%	0.81%	0.66%	0.61%	0.39%	0.76%	0.76%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	22981	372	674	629	1071	381	420	411	722	706	623	662	773	681	669	625	636	297	428	433	257	748	785	477	550	466	642	584	514	653	662	552	492	483	655	744	828	677	583	416					
		53.01%	59.14%	52.99%	48.91%	63.56%	44.98%	50.97%	45.77%	48.29%	49.20%	54.08%	45.94%	55.65%	56.33%	51.15%	54.21%	56.94%	62.13%	56.84%	60.64%	59.49%	59.32%	55.20%	51.57%	46.97%	57.46%	46.39%	49.66%	45.73%	48.73%	51.40%	49.77%	51.90%	51.38%	53.21%	54.51%	56.14%	52.64%	55.26%	79.39%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	1005	8	31	27	24	24	19	29	42	60	32	36	27	21	46	20	11	16	10	4	9	26	27	13	30	11	35	28	25	34	10	41	20	29	41	39	56	18	21	5					
		2.32%	1.27%	2.44%	2.10%	1.42%	2.83%	2.31%	3.23%	2.81%	4.18%	2.78%	2.50%	1.94%	1.74%	3.52%	1.73%	0.98%	3.35%	1.33%	0.56%	2.08%	2.06%	1.90%	1.41%	2.56%	1.36%	2.53%	2.38%	2.22%	2.54%	0.78%	3.70%	2.11%	3.09%	3.33%	2.86%	3.80%	1.40%	1.99%	0.95%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
