Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																		
Дата голосования: 07.12.2003 0:00:00																																																		
																																																		
Наименование Избирательной комиссии:    Кудымкарская																																																		
																																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																		
																																																		
		Сумма	УИК №5101	УИК №5102	УИК №5103	УИК №5104	УИК №5105	УИК №5106	УИК №5107	УИК №5108	УИК №5109	УИК №5110	УИК №5111	УИК №5112	УИК №5113	УИК №5114	УИК №5115	УИК №5116	УИК №5117	УИК №5118	УИК №5119	УИК №5120	УИК №5121	УИК №5122	УИК №5123	УИК №5124	УИК №5125	УИК №5126	УИК №5127	УИК №5128	УИК №5129	УИК №5130	УИК №5131	УИК №5132	УИК №5133	УИК №5134	УИК №5135	УИК №5136	УИК №5137	УИК №5138	УИК №5139	УИК №5140	УИК №5141	УИК №5142	УИК №5143					
		0.53%	0.31%	0.0%	0.36%	0.0%	0.0%	0.76%	0.75%	0.65%	0.0%	0.98%	0.0%	1.25%	0.68%	0.33%	0.0%	0.0%	0.46%	1.67%	0.0%	0.0%	0.54%	0.64%	0.0%	1.72%	0.0%	0.87%	0.53%	0.54%	0.78%	0.0%	0.58%	0.0%	0.0%	0.44%	0.58%	0.46%	0.0%	0.98%	0.79%	0.0%	1.98%	0.0%	1.16%					
25	"8. ""Народно-республиканская партия России"""	43	6	0	3	0	1	2	0	0	0	0	0	0	0	4	0	0	1	1	1	0	0	0	3	3	1	3	2	1	1	1	1	0	1	0	0	0	0	1	1	1	3	0	1					
		0.31%	0.63%	0.0%	0.54%	0.0%	1.28%	0.51%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.32%	0.0%	0.0%	0.11%	0.55%	0.63%	0.0%	0.0%	0.0%	1.15%	0.51%	0.19%	0.87%	1.07%	0.18%	0.78%	0.69%	0.29%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.32%	0.26%	0.65%	1.19%	0.0%	0.38%					
26	"9. ""Российская экологическая партия ""Зеленые"""	19	1	0	1	0	0	0	0	1	0	0	1	0	1	0	1	0	2	0	0	0	0	0	0	1	2	0	0	0	0	0	2	0	0	1	1	0	2	0	0	0	0	0	2					
		0.13%	0.10%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	1.03%	0.0%	0.34%	0.0%	0.19%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.58%	0.0%	0.0%	0.22%	0.58%	0.0%	0.88%	0.0%	0.0%	0.0%	0.0%	0.0%	0.77%					
27	"10. ""Аграрная партия России"""	659	59	2	14	4	6	30	32	32	3	3	1	32	14	12	28	17	25	3	10	3	16	2	2	23	19	22	6	31	3	11	36	9	38	17	19	3	9	18	5	3	3	3	31					
		4.77%	6.26%	0.97%	2.52%	4.93%	7.69%	7.65%	8.06%	7.00%	2.72%	2.94%	1.03%	5.01%	4.82%	3.97%	5.39%	3.64%	2.92%	1.67%	6.36%	2.23%	8.79%	0.64%	0.77%	3.96%	3.68%	6.43%	3.22%	5.62%	2.34%	7.69%	10.46%	3.03%	10.61%	3.74%	11.17%	1.40%	4.0%	5.90%	1.32%	1.97%	1.19%	1.26%	12.06%					
28	"11. ""Истинные патриоты России"""	17	1	0	1	0	1	0	0	3	0	0	0	1	0	0	1	0	2	0	0	1	0	0	2	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0					
		0.12%	0.10%	0.0%	0.18%	0.0%	1.28%	0.0%	0.0%	0.65%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.19%	0.0%	0.23%	0.0%	0.0%	0.74%	0.0%	0.0%	0.77%	0.0%	0.19%	0.0%	0.0%	0.0%	0.78%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	201	9	2	6	0	4	4	3	4	0	0	2	24	4	3	7	7	4	2	5	1	1	5	6	8	10	6	1	11	2	0	2	6	2	6	6	11	2	9	6	2	1	1	6					
		1.45%	0.95%	0.97%	1.08%	0.0%	5.12%	1.02%	0.75%	0.87%	0.0%	0.0%	2.06%	3.76%	1.37%	0.99%	1.34%	1.49%	0.46%	1.11%	3.18%	0.74%	0.54%	1.60%	2.31%	1.37%	1.94%	1.75%	0.53%	1.99%	1.56%	0.0%	0.58%	2.02%	0.55%	1.32%	3.52%	5.16%	0.88%	2.95%	1.59%	1.31%	0.39%	0.42%	2.33%					
30	"13. ""Демократическая партия России"""	37	5	1	2	1	0	2	0	3	0	1	0	0	0	0	5	0	2	0	0	0	0	3	3	0	0	0	1	1	0	0	2	0	1	0	2	0	0	2	0	0	0	0	0					
		0.26%	0.53%	0.48%	0.36%	1.23%	0.0%	0.51%	0.0%	0.65%	0.0%	0.98%	0.0%	0.0%	0.0%	0.0%	0.96%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.96%	1.15%	0.0%	0.0%	0.0%	0.53%	0.18%	0.0%	0.0%	0.58%	0.0%	0.27%	0.0%	1.17%	0.0%	0.0%	0.65%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	74	4	3	5	0	1	2	0	5	4	1	0	1	1	1	3	2	6	4	2	0	1	3	3	0	0	1	0	7	0	0	0	0	2	4	1	1	1	1	0	2	0	0	2					
		0.53%	0.42%	1.46%	0.90%	0.0%	1.28%	0.51%	0.0%	1.09%	3.63%	0.98%	0.0%	0.15%	0.34%	0.33%	0.57%	0.42%	0.70%	2.23%	1.27%	0.0%	0.54%	0.96%	1.15%	0.0%	0.0%	0.29%	0.0%	1.27%	0.0%	0.0%	0.0%	0.0%	0.55%	0.88%	0.58%	0.46%	0.44%	0.32%	0.0%	1.31%	0.0%	0.0%	0.77%					
32	"15. ""Партия СЛОН"""	36	9	0	1	0	0	1	2	1	0	0	1	2	0	1	1	0	2	0	0	0	0	0	0	3	0	1	0	4	0	0	0	1	3	0	0	1	1	0	0	0	0	0	1					
		0.26%	0.95%	0.0%	0.18%	0.0%	0.0%	0.25%	0.50%	0.21%	0.0%	0.0%	1.03%	0.31%	0.0%	0.33%	0.19%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.51%	0.0%	0.29%	0.0%	0.72%	0.0%	0.0%	0.0%	0.33%	0.83%	0.0%	0.0%	0.46%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%					
33	"16. ""Родина"" (народно-патриотический союз)"""	264	32	3	12	1	3	7	4	4	1	2	2	8	4	6	11	14	15	4	3	2	1	7	5	11	12	7	1	12	0	5	0	4	9	9	5	1	3	7	7	6	3	5	6					
		1.91%	3.40%	1.46%	2.16%	1.23%	3.84%	1.78%	1.00%	0.87%	0.90%	1.96%	2.06%	1.25%	1.37%	1.98%	2.11%	2.99%	1.75%	2.23%	1.91%	1.49%	0.54%	2.24%	1.93%	1.89%	2.33%	2.04%	0.53%	2.17%	0.0%	3.49%	0.0%	1.34%	2.51%	1.98%	2.94%	0.46%	1.33%	2.29%	1.86%	3.94%	1.19%	2.10%	2.33%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	77	6	1	4	0	0	3	1	2	4	0	1	1	4	1	3	3	5	1	2	0	0	1	4	3	1	4	5	1	1	1	3	1	1	1	2	0	1	1	1	2	0	0	1					
		0.55%	0.63%	0.48%	0.72%	0.0%	0.0%	0.76%	0.25%	0.43%	3.63%	0.0%	1.03%	0.15%	1.37%	0.33%	0.57%	0.64%	0.58%	0.55%	1.27%	0.0%	0.0%	0.32%	1.54%	0.51%	0.19%	1.16%	2.68%	0.18%	0.78%	0.69%	0.87%	0.33%	0.27%	0.22%	1.17%	0.0%	0.44%	0.32%	0.26%	1.31%	0.0%	0.0%	0.38%					
35	"18. ""ЛДПР"""	958	65	18	37	0	2	44	8	36	9	7	5	31	15	15	32	46	60	13	6	13	9	21	16	42	36	34	9	28	3	13	18	19	33	31	10	15	17	30	29	12	18	13	40					
		6.94%	6.90%	8.78%	6.67%	0.0%	2.56%	11.22%	2.01%	7.87%	8.18%	6.86%	5.15%	4.85%	5.17%	4.96%	6.16%	9.85%	7.01%	7.26%	3.82%	9.70%	4.94%	6.73%	6.17%	7.24%	6.99%	9.94%	4.83%	5.08%	2.34%	9.09%	5.23%	6.39%	9.21%	6.82%	5.88%	7.04%	7.55%	9.83%	7.71%	7.89%	7.14%	5.48%	15.56%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	316	29	5	9	3	0	11	13	4	3	1	3	17	7	3	11	6	17	3	7	2	2	5	8	9	3	11	2	20	3	1	6	2	46	3	3	3	1	5	18	3	1	3	4					
		2.29%	3.08%	2.43%	1.62%	3.70%	0.0%	2.80%	3.27%	0.87%	2.72%	0.98%	3.09%	2.66%	2.41%	0.99%	2.11%	1.28%	1.98%	1.67%	4.45%	1.49%	1.09%	1.60%	3.08%	1.55%	0.58%	3.21%	1.07%	3.62%	2.34%	0.69%	1.74%	0.67%	12.84%	0.66%	1.76%	1.40%	0.44%	1.63%	4.78%	1.97%	0.39%	1.26%	1.55%					
37	"20. ""Политическая партия ""Единая Россия"""	6905	426	96	262	36	27	151	250	214	61	52	56	354	158	172	320	241	470	90	63	71	91	170	87	279	231	160	103	311	69	62	138	155	115	254	88	94	126	138	211	72	153	155	73					
		50.06%	45.27%	46.82%	47.29%	44.44%	34.61%	38.52%	62.97%	46.82%	55.45%	50.98%	57.73%	55.48%	54.48%	56.95%	61.65%	51.60%	54.97%	50.27%	40.12%	52.98%	50.0%	54.48%	33.59%	48.10%	44.85%	46.78%	55.37%	56.44%	53.90%	43.35%	40.11%	52.18%	32.12%	55.94%	51.76%	44.13%	56.0%	45.24%	56.11%	47.36%	60.71%	65.40%	28.40%					
38	"21. ""Российская Конституционно-демократическая партия"""	45	3	5	3	0	0	0	1	1	0	0	1	2	0	1	3	1	1	4	0	0	0	0	0	5	2	2	1	0	0	1	1	3	1	0	2	0	0	0	0	1	0	0	0					
		0.32%	0.31%	2.43%	0.54%	0.0%	0.0%	0.0%	0.25%	0.21%	0.0%	0.0%	1.03%	0.31%	0.0%	0.33%	0.57%	0.21%	0.11%	2.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.86%	0.38%	0.58%	0.53%	0.0%	0.0%	0.69%	0.29%	1.01%	0.27%	0.0%	1.17%	0.0%	0.0%	0.0%	0.0%	0.65%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	21	2	1	1	0	0	1	0	0	0	0	0	2	0	1	1	0	2	0	3	0	1	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0					
		0.15%	0.21%	0.48%	0.18%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.33%	0.19%	0.0%	0.23%	0.0%	1.91%	0.0%	0.54%	0.0%	0.38%	0.0%	0.19%	0.29%	0.0%	0.0%	0.78%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.65%	0.0%	0.42%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	889	101	21	28	4	8	30	22	36	6	3	3	29	9	15	16	26	36	6	12	5	16	22	19	31	71	18	15	9	3	6	57	15	34	13	1	11	19	17	31	8	17	15	25					
		6.44%	10.73%	10.24%	5.05%	4.93%	10.25%	7.65%	5.54%	7.87%	5.45%	2.94%	3.09%	4.54%	3.10%	4.96%	3.08%	5.56%	4.21%	3.35%	7.64%	3.73%	8.79%	7.05%	7.33%	5.34%	13.78%	5.26%	8.06%	1.63%	2.34%	4.19%	16.56%	5.05%	9.49%	2.86%	0.58%	5.16%	8.44%	5.57%	8.24%	5.26%	6.74%	6.32%	9.72%					
																																																		
41	Против всех	417	42	6	20	1	1	6	8	15	0	1	2	15	17	4	10	27	30	3	1	4	8	15	4	19	24	6	9	10	2	5	3	12	8	10	2	15	5	18	7	3	9	3	7					
		3.02%	4.46%	2.92%	3.61%	1.23%	1.28%	1.53%	2.01%	3.28%	0.0%	0.98%	2.06%	2.35%	5.86%	1.32%	1.92%	5.78%	3.50%	1.67%	0.63%	2.98%	4.39%	4.80%	1.54%	3.27%	4.66%	1.75%	4.83%	1.81%	1.56%	3.49%	0.87%	4.04%	2.23%	2.20%	1.17%	7.04%	2.22%	5.90%	1.86%	1.97%	3.57%	1.26%	2.72%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
