Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																											
Дата голосования: 04.12.2011																																											
																																											
Наименование Избирательной комиссии:    Дербентская городская																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3503	83	57	112	75	81	96	62	135	77	80	129	100	127	99	130	110	126	166	92	93	189	57	38	43	86	89	92	135	66	64	108	115	83	93	110	105					
		5.39%	5.00%	5.04%	8.87%	5.01%	5.40%	5.01%	4.94%	15.66%	5.07%	5.02%	5.01%	5.05%	9.55%	6.27%	5.04%	5.05%	5.10%	13.28%	5.14%	5.11%	5.45%	2.42%	1.27%	1.54%	5.73%	5.71%	5.79%	6.25%	5.84%	5.71%	5.72%	5.78%	5.78%	5.86%	5.82%	5.87%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	71	0	0	5	0	0	0	21	28	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.11%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	1.67%	3.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.36%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	61196	1577	1073	1124	1422	1418	1820	1151	587	1441	1513	2445	1878	1202	1479	2448	2068	2343	1013	1697	1726	3280	2302	2961	2746	1413	1470	1497	2024	1063	1054	1778	1874	1353	1495	1778	1683					
		94.13%	95.00%	94.96%	88.99%	94.99%	94.53%	94.89%	91.79%	68.10%	94.80%	94.86%	94.95%	94.85%	90.38%	93.61%	94.88%	94.86%	94.86%	81.04%	94.80%	94.84%	94.52%	97.54%	98.70%	98.42%	94.20%	94.23%	94.15%	93.70%	94.07%	94.11%	94.17%	94.17%	94.15%	94.14%	94.12%	94.13%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	13	0	0	0	0	0	0	3	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.02%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	1.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
