Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																	
Дата голосования: 07.12.2003 0:00:00																																																	
																																																	
Наименование Избирательной комиссии:    Эхирит-Булагатская																																																	
																																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																	
																																																	
		Сумма	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №200					
		2.02%	3.52%	2.46%	0.49%	3.34%	3.33%	1.58%	1.95%	0.79%	0.0%	3.25%	2.80%	0.21%	2.97%	1.26%	0.0%	0.48%	2.52%	0.82%	0.62%	2.77%	0.0%	2.50%	0.99%	0.84%	1.08%	1.51%	2.35%	4.49%	2.59%	0.84%	1.79%	1.14%	2.29%	0.93%	1.57%	3.46%	1.75%	2.5%	4.49%	1.62%	0.0%	5.14%					
22	"5. ""За Русь Святую"""	52	2	2	1	1	3	2	1	1	1	0	1	2	0	0	0	1	0	0	1	1	0	0	0	2	6	6	2	1	0	1	3	0	1	0	1	2	1	2	1	2	0	1					
		0.41%	0.20%	0.44%	0.49%	0.22%	0.28%	0.21%	0.09%	0.39%	0.59%	0.0%	0.93%	0.43%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.31%	0.92%	0.0%	0.0%	0.0%	1.68%	1.63%	3.03%	0.67%	1.12%	0.0%	0.84%	0.59%	0.0%	0.45%	0.0%	0.52%	0.99%	0.58%	1.25%	1.12%	0.81%	0.0%	0.73%					
23	"6. ""Объединенная Российская партия ""Русь"""	32	1	1	0	2	0	1	0	1	0	1	0	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	2	0	1	0	2	0	0	0	0	0	2	2	3	3	0	0					
		0.25%	0.10%	0.22%	0.0%	0.44%	0.0%	0.10%	0.0%	0.39%	0.0%	0.46%	0.0%	0.21%	0.29%	0.42%	0.38%	0.48%	0.36%	0.27%	0.31%	0.92%	0.0%	0.0%	0.99%	0.0%	0.0%	0.0%	0.67%	0.0%	1.29%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	1.16%	1.25%	3.37%	1.21%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	86	5	4	0	6	7	9	7	3	1	4	1	2	2	1	2	1	2	2	2	0	0	2	1	2	2	0	0	1	2	0	0	0	1	0	2	0	3	1	1	1	1	5					
		0.68%	0.51%	0.89%	0.0%	1.33%	0.66%	0.95%	0.68%	1.19%	0.59%	1.86%	0.93%	0.43%	0.59%	0.42%	0.77%	0.48%	0.72%	0.55%	0.62%	0.0%	0.0%	0.55%	0.99%	1.68%	0.54%	0.0%	0.0%	1.12%	2.59%	0.0%	0.0%	0.0%	0.45%	0.0%	1.04%	0.0%	1.75%	0.62%	1.12%	0.40%	0.86%	3.67%					
25	"8. ""Народно-республиканская партия России"""	20	1	1	0	1	3	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	2	0	1	0	0	0	0	0	2	1	1	0					
		0.16%	0.10%	0.22%	0.0%	0.22%	0.28%	0.10%	0.0%	0.0%	0.59%	0.46%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.33%	0.0%	0.0%	0.84%	0.39%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	2.24%	0.40%	0.86%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	37	5	0	0	1	3	2	2	1	0	1	0	2	3	1	1	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	1	0	1	1	0	0	1	0	5					
		0.29%	0.51%	0.0%	0.0%	0.22%	0.28%	0.21%	0.19%	0.39%	0.0%	0.46%	0.0%	0.43%	0.89%	0.42%	0.38%	0.48%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.99%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.45%	0.93%	0.0%	0.49%	0.58%	0.0%	0.0%	0.40%	0.0%	3.67%					
27	"10. ""Аграрная партия России"""	1778	136	47	24	47	117	118	113	34	11	30	24	101	23	39	54	34	11	46	67	10	33	136	24	17	64	33	44	12	25	19	81	4	51	19	23	11	13	7	5	47	24	0					
		14.23%	14.10%	10.51%	11.94%	10.46%	11.16%	12.46%	11.03%	13.49%	6.58%	13.95%	22.42%	22.05%	6.84%	16.38%	20.84%	16.50%	3.97%	12.67%	21.00%	9.25%	21.56%	37.88%	23.76%	14.28%	17.39%	16.66%	14.81%	13.48%	32.46%	15.96%	16.16%	4.59%	23.39%	17.75%	12.04%	5.44%	7.60%	4.37%	5.61%	19.10%	20.86%	0.0%					
28	"11. ""Истинные патриоты России"""	22	1	0	0	1	0	1	2	1	0	1	0	3	2	1	1	0	0	4	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0					
		0.17%	0.10%	0.0%	0.0%	0.22%	0.0%	0.10%	0.19%	0.39%	0.0%	0.46%	0.0%	0.65%	0.59%	0.42%	0.38%	0.0%	0.0%	1.10%	0.0%	0.0%	0.65%	0.55%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.49%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	145	12	7	4	7	8	14	7	6	3	3	0	8	4	2	5	1	5	4	4	4	3	2	0	2	2	1	4	1	0	1	2	2	0	2	0	2	3	4	1	1	1	3					
		1.16%	1.24%	1.56%	1.99%	1.55%	0.76%	1.47%	0.68%	2.38%	1.79%	1.39%	0.0%	1.74%	1.19%	0.84%	1.93%	0.48%	1.80%	1.10%	1.25%	3.70%	1.96%	0.55%	0.0%	1.68%	0.54%	0.50%	1.34%	1.12%	0.0%	0.84%	0.39%	2.29%	0.0%	1.86%	0.0%	0.99%	1.75%	2.5%	1.12%	0.40%	0.86%	2.20%					
30	"13. ""Демократическая партия России"""	24	2	1	0	2	3	1	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	3	0	0	2	0	1	0	0	0	1	0	0	0	1	0	2	0	0	1	0	1					
		0.19%	0.20%	0.22%	0.0%	0.44%	0.28%	0.10%	0.0%	0.0%	0.0%	0.0%	0.93%	0.0%	0.0%	0.0%	0.0%	0.0%	0.72%	0.0%	0.0%	0.0%	0.0%	0.83%	0.0%	0.0%	0.54%	0.0%	0.33%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.52%	0.0%	1.16%	0.0%	0.0%	0.40%	0.0%	0.73%					
31	"14. ""Великая Россия - Евразийский Союз"""	36	3	2	0	0	0	4	5	0	2	0	0	2	0	0	1	1	0	0	2	0	0	0	0	0	1	0	0	1	1	1	1	1	2	0	1	0	0	0	1	2	0	2					
		0.28%	0.31%	0.44%	0.0%	0.0%	0.0%	0.42%	0.48%	0.0%	1.19%	0.0%	0.0%	0.43%	0.0%	0.0%	0.38%	0.48%	0.0%	0.0%	0.62%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	1.12%	1.29%	0.84%	0.19%	1.14%	0.91%	0.0%	0.52%	0.0%	0.0%	0.0%	1.12%	0.81%	0.0%	1.47%					
32	"15. ""Партия СЛОН"""	17	2	0	0	0	2	0	2	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	2					
		0.13%	0.20%	0.0%	0.0%	0.0%	0.19%	0.0%	0.19%	0.0%	0.59%	0.0%	0.0%	0.21%	0.29%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.81%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.12%	0.0%	0.0%	1.47%					
33	"16. ""Родина"" (народно-патриотический союз)"""	365	29	22	5	22	32	40	39	9	2	1	6	16	7	3	8	11	5	7	7	5	2	4	0	4	14	2	1	3	1	0	14	1	11	0	4	3	11	1	1	7	0	5					
		2.92%	3.00%	4.92%	2.48%	4.89%	3.05%	4.22%	3.80%	3.57%	1.19%	0.46%	5.60%	3.49%	2.08%	1.26%	3.08%	5.33%	1.80%	1.92%	2.19%	4.62%	1.30%	1.11%	0.0%	3.36%	3.80%	1.01%	0.33%	3.37%	1.29%	0.0%	2.79%	1.14%	5.04%	0.0%	2.09%	1.48%	6.43%	0.62%	1.12%	2.84%	0.0%	3.67%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	70	5	1	1	1	7	6	0	1	2	2	0	2	2	1	1	0	2	1	2	1	0	1	1	2	4	1	4	2	1	2	5	0	0	0	2	0	1	0	1	3	0	2					
		0.56%	0.51%	0.22%	0.49%	0.22%	0.66%	0.63%	0.0%	0.39%	1.19%	0.93%	0.0%	0.43%	0.59%	0.42%	0.38%	0.0%	0.72%	0.27%	0.62%	0.92%	0.0%	0.27%	0.99%	1.68%	1.08%	0.50%	1.34%	2.24%	1.29%	1.68%	0.99%	0.0%	0.0%	0.0%	1.04%	0.0%	0.58%	0.0%	1.12%	1.21%	0.0%	1.47%					
35	"18. ""ЛДПР"""	832	53	14	20	35	67	47	47	26	4	16	8	9	33	9	9	16	23	23	27	1	3	20	2	8	28	31	10	1	0	2	70	8	5	22	7	26	17	13	9	16	7	40					
		6.66%	5.49%	3.13%	9.95%	7.79%	6.39%	4.96%	4.58%	10.31%	2.39%	7.44%	7.47%	1.96%	9.82%	3.78%	3.47%	7.76%	8.30%	6.33%	8.46%	0.92%	1.96%	5.57%	1.98%	6.72%	7.60%	15.65%	3.36%	1.12%	0.0%	1.68%	13.97%	9.19%	2.29%	20.56%	3.66%	12.87%	9.94%	8.12%	10.11%	6.50%	6.08%	29.41%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	443	54	19	8	15	60	60	61	4	26	9	0	4	7	11	1	3	1	6	6	3	1	2	4	0	6	1	7	0	1	3	10	0	4	1	2	12	8	6	0	8	7	2					
		3.54%	5.60%	4.25%	3.98%	3.34%	5.72%	6.33%	5.95%	1.58%	15.56%	4.18%	0.0%	0.87%	2.08%	4.62%	0.38%	1.45%	0.36%	1.65%	1.88%	2.77%	0.65%	0.55%	3.96%	0.0%	1.63%	0.50%	2.35%	0.0%	1.29%	2.52%	1.99%	0.0%	1.83%	0.93%	1.04%	5.94%	4.67%	3.75%	0.0%	3.25%	6.08%	1.47%					
37	"20. ""Политическая партия ""Единая Россия"""	5134	331	169	69	182	448	385	493	96	75	96	25	208	165	103	109	54	156	193	115	52	64	109	47	54	139	63	141	33	33	54	199	44	107	43	100	82	59	58	43	69	38	31					
		41.11%	34.33%	37.80%	34.32%	40.53%	42.74%	40.65%	48.14%	38.09%	44.91%	44.65%	23.36%	45.41%	49.10%	43.27%	42.08%	26.21%	56.31%	53.16%	36.05%	48.14%	41.83%	30.36%	46.53%	45.37%	37.77%	31.81%	47.47%	37.07%	42.85%	45.37%	39.72%	50.57%	49.08%	40.18%	52.35%	40.59%	34.50%	36.25%	48.31%	28.04%	33.04%	22.79%					
38	"21. ""Российская Конституционно-демократическая партия"""	37	1	0	0	0	1	5	3	0	0	0	1	0	0	1	0	5	2	0	3	1	1	2	1	0	0	0	1	0	0	0	1	1	0	0	1	2	2	0	0	0	0	2					
		0.29%	0.10%	0.0%	0.0%	0.0%	0.09%	0.52%	0.29%	0.0%	0.0%	0.0%	0.93%	0.0%	0.0%	0.42%	0.0%	2.42%	0.72%	0.0%	0.94%	0.92%	0.65%	0.55%	0.99%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.19%	1.14%	0.0%	0.0%	0.52%	0.99%	1.16%	0.0%	0.0%	0.0%	0.0%	1.47%					
39	"22. ""Развитие предпринимательства"""	28	4	1	2	2	0	2	1	0	0	0	1	1	0	2	0	0	1	1	1	0	0	0	0	0	1	0	1	0	0	1	0	0	1	1	0	0	1	0	0	0	1	2					
		0.22%	0.41%	0.22%	0.99%	0.44%	0.0%	0.21%	0.09%	0.0%	0.0%	0.0%	0.93%	0.21%	0.0%	0.84%	0.0%	0.0%	0.36%	0.27%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.33%	0.0%	0.0%	0.84%	0.0%	0.0%	0.45%	0.93%	0.0%	0.0%	0.58%	0.0%	0.0%	0.0%	0.86%	1.47%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1403	152	72	33	58	145	136	127	38	7	10	28	27	27	23	24	27	34	19	34	4	14	26	4	6	39	33	28	16	4	12	35	7	15	9	21	16	10	16	2	48	13	4					
		11.23%	15.76%	16.10%	16.41%	12.91%	13.83%	14.36%	12.40%	15.07%	4.19%	4.65%	26.16%	5.89%	8.03%	9.66%	9.26%	13.10%	12.27%	5.23%	10.65%	3.70%	9.15%	7.24%	3.96%	5.04%	10.59%	16.66%	9.42%	17.97%	5.19%	10.08%	6.98%	8.04%	6.88%	8.41%	10.99%	7.92%	5.84%	10.0%	2.24%	19.51%	11.30%	2.94%					
																																																	
41	Против всех	328	39	21	5	19	25	23	20	4	8	5	1	13	13	7	9	8	3	5	6	1	4	5	1	1	7	1	6	1	1	3	6	3	4	3	4	10	9	10	0	4	3	7					
		2.62%	4.04%	4.69%	2.48%	4.23%	2.38%	2.42%	1.95%	1.58%	4.79%	2.32%	0.93%	2.83%	3.86%	2.94%	3.47%	3.88%	1.08%	1.37%	1.88%	0.92%	2.61%	1.39%	0.99%	0.84%	1.90%	0.50%	2.02%	1.12%	1.29%	2.52%	1.19%	3.44%	1.83%	2.80%	2.09%	4.95%	5.26%	6.25%	0.0%	1.62%	2.60%	5.14%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
