Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																							
Дата голосования: 07.12.2003 0:00:00																																							
																																							
Наименование Избирательной комиссии:    Чердаклинская																																							
																																							
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																							
																																							
		Сумма	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	410	4	9	6	7	3	3	8	6	12	14	4	3	27	6	15	25	100	9	5	3	6	5	7	4	5	7	8	6	19	24	24	26					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	168	0	4	4	0	3	2	0	0	6	5	0	3	7	3	1	8	61	4	3	0	0	2	2	0	4	6	1	0	5	17	8	9					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	169	2	27	5	6	3	3	0	6	2	23	1	2	3	2	8	6	7	1	0	4	6	5	10	5	1	3	4	1	1	9	5	8					
14	Число погашенных открепительных удостоверений	242	4	5	2	7	0	1	8	6	6	9	4	0	20	3	14	17	39	5	2	3	6	3	5	4	1	1	7	6	14	7	16	17					
15	Число открепительных удостоверений выданных ТИК	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																							
18	"1. ""ЕДИНЕНИЕ"""	230	9	6	4	4	0	8	17	2	5	7	3	5	20	6	6	21	4	11	3	6	15	1	2	3	1	1	10	9	11	8	14	8					
		1.29%	3.43%	1.16%	0.99%	0.90%	0.0%	3.17%	3.89%	0.66%	0.88%	0.97%	1.32%	2.46%	1.44%	1.76%	0.74%	1.59%	0.23%	2.10%	1.02%	2.83%	3.62%	0.36%	0.47%	1.22%	0.47%	0.28%	1.90%	2.55%	1.39%	0.72%	1.38%	0.76%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	203	0	4	3	4	1	3	3	14	9	9	4	1	10	10	3	18	39	5	2	2	6	2	3	3	0	3	1	3	12	13	7	6					
		1.14%	0.0%	0.77%	0.74%	0.90%	0.51%	1.19%	0.68%	4.65%	1.60%	1.25%	1.76%	0.49%	0.72%	2.94%	0.37%	1.36%	2.33%	0.95%	0.68%	0.94%	1.44%	0.73%	0.71%	1.22%	0.0%	0.84%	0.19%	0.85%	1.52%	1.18%	0.69%	0.57%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	412	1	20	15	12	6	7	23	9	13	25	2	3	42	16	11	27	14	11	7	5	4	10	6	10	13	5	6	2	20	34	16	17					
		2.31%	0.38%	3.88%	3.71%	2.72%	3.06%	2.77%	5.26%	2.99%	2.31%	3.47%	0.88%	1.47%	3.03%	4.71%	1.36%	2.05%	0.83%	2.10%	2.38%	2.35%	0.96%	3.69%	1.43%	4.09%	6.13%	1.40%	1.14%	0.56%	2.54%	3.09%	1.57%	1.61%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	275	1	29	7	3	7	1	4	4	6	11	2	3	22	11	11	26	47	1	2	0	8	1	3	3	3	6	3	6	10	12	14	8					
		1.54%	0.38%	5.63%	1.73%	0.68%	3.57%	0.39%	0.91%	1.32%	1.06%	1.52%	0.88%	1.47%	1.58%	3.24%	1.36%	1.97%	2.81%	0.19%	0.68%	0.0%	1.93%	0.36%	0.71%	1.22%	1.41%	1.69%	0.57%	1.70%	1.27%	1.09%	1.38%	0.76%					
22	"5. ""За Русь Святую"""	73	0	4	3	4	1	1	0	1	2	4	1	2	7	4	2	6	5	3	0	1	1	1	1	0	1	1	0	0	4	4	3	6					
		0.40%	0.0%	0.77%	0.74%	0.90%	0.51%	0.39%	0.0%	0.33%	0.35%	0.55%	0.44%	0.98%	0.50%	1.17%	0.24%	0.45%	0.29%	0.57%	0.0%	0.47%	0.24%	0.36%	0.23%	0.0%	0.47%	0.28%	0.0%	0.0%	0.50%	0.36%	0.29%	0.57%					
23	"6. ""Объединенная Российская партия ""Русь"""	32	0	1	1	3	0	2	1	0	0	1	0	1	2	2	0	3	5	0	0	0	0	0	1	0	1	1	2	0	2	0	0	3					
		0.17%	0.0%	0.19%	0.24%	0.68%	0.0%	0.79%	0.22%	0.0%	0.0%	0.13%	0.0%	0.49%	0.14%	0.58%	0.0%	0.22%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.47%	0.28%	0.38%	0.0%	0.25%	0.0%	0.0%	0.28%					
24	"7. ""Новый курс - Автомобильная Россия"""	76	1	4	1	3	4	2	0	0	0	2	1	2	5	3	3	6	7	4	0	1	1	0	1	0	1	0	5	0	2	5	6	6					
		0.42%	0.38%	0.77%	0.24%	0.68%	2.04%	0.79%	0.0%	0.0%	0.0%	0.27%	0.44%	0.98%	0.36%	0.88%	0.37%	0.45%	0.41%	0.76%	0.0%	0.47%	0.24%	0.0%	0.23%	0.0%	0.47%	0.0%	0.95%	0.0%	0.25%	0.45%	0.59%	0.57%					
25	"8. ""Народно-республиканская партия России"""	42	0	1	2	3	0	1	4	1	0	3	0	1	5	0	4	2	0	0	0	0	3	1	0	1	0	0	0	3	1	3	3	0					
		0.23%	0.0%	0.19%	0.49%	0.68%	0.0%	0.39%	0.91%	0.33%	0.0%	0.41%	0.0%	0.49%	0.36%	0.0%	0.49%	0.15%	0.0%	0.0%	0.0%	0.0%	0.72%	0.36%	0.0%	0.40%	0.0%	0.0%	0.0%	0.85%	0.12%	0.27%	0.29%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	45	0	1	2	0	0	1	2	0	2	2	0	0	2	1	1	2	11	2	2	0	3	1	0	1	1	0	0	0	1	4	0	3					
		0.25%	0.0%	0.19%	0.49%	0.0%	0.0%	0.39%	0.45%	0.0%	0.35%	0.27%	0.0%	0.0%	0.14%	0.29%	0.12%	0.15%	0.65%	0.38%	0.68%	0.0%	0.72%	0.36%	0.0%	0.40%	0.47%	0.0%	0.0%	0.0%	0.12%	0.36%	0.0%	0.28%					
27	"10. ""Аграрная партия России"""	1169	10	24	41	18	13	11	20	28	27	44	15	15	94	16	80	90	174	50	27	15	22	4	15	28	17	47	24	12	28	41	54	65					
		6.56%	3.81%	4.66%	10.14%	4.08%	6.63%	4.36%	4.57%	9.30%	4.80%	6.11%	6.63%	7.38%	6.78%	4.71%	9.93%	6.84%	10.41%	9.56%	9.18%	7.07%	5.31%	1.47%	3.57%	11.47%	8.01%	13.23%	4.57%	3.40%	3.55%	3.73%	5.32%	6.18%					
28	"11. ""Истинные патриоты России"""	37	0	0	1	0	0	1	5	0	2	0	0	0	1	2	3	0	1	1	1	0	2	0	0	0	0	0	7	2	1	1	4	2					
		0.20%	0.0%	0.0%	0.24%	0.0%	0.0%	0.39%	1.14%	0.0%	0.35%	0.0%	0.0%	0.0%	0.07%	0.58%	0.37%	0.0%	0.05%	0.19%	0.34%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	1.33%	0.56%	0.12%	0.09%	0.39%	0.19%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	176	0	2	6	5	1	1	3	3	10	2	3	0	16	0	12	17	15	12	3	4	1	0	5	4	3	3	6	2	7	9	9	12					
		0.98%	0.0%	0.38%	1.48%	1.13%	0.51%	0.39%	0.68%	0.99%	1.77%	0.27%	1.32%	0.0%	1.15%	0.0%	1.49%	1.29%	0.89%	2.29%	1.02%	1.88%	0.24%	0.0%	1.19%	1.63%	1.41%	0.84%	1.14%	0.56%	0.88%	0.81%	0.88%	1.14%					
30	"13. ""Демократическая партия России"""	23	1	0	2	1	1	0	0	4	0	0	1	0	0	0	0	2	2	2	1	0	1	0	1	0	0	0	0	0	1	1	0	2					
		0.12%	0.38%	0.0%	0.49%	0.22%	0.51%	0.0%	0.0%	1.32%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.15%	0.11%	0.38%	0.34%	0.0%	0.24%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.09%	0.0%	0.19%					
31	"14. ""Великая Россия - Евразийский Союз"""	66	2	1	3	1	1	1	0	0	3	0	0	0	6	2	0	7	16	2	1	1	0	0	1	0	0	0	1	1	1	5	4	6					
		0.37%	0.76%	0.19%	0.74%	0.22%	0.51%	0.39%	0.0%	0.0%	0.53%	0.0%	0.0%	0.0%	0.43%	0.58%	0.0%	0.53%	0.95%	0.38%	0.34%	0.47%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.19%	0.28%	0.12%	0.45%	0.39%	0.57%					
32	"15. ""Партия СЛОН"""	20	0	1	0	1	0	1	0	0	0	0	0	0	3	1	0	1	2	0	0	0	2	0	0	0	0	0	2	1	1	1	1	2					
		0.11%	0.0%	0.19%	0.0%	0.22%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.29%	0.0%	0.07%	0.11%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.28%	0.12%	0.09%	0.09%	0.19%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1140	3	43	33	24	3	25	10	20	33	22	4	10	97	43	24	120	119	13	17	12	13	31	31	15	12	51	15	12	49	99	58	79					
		6.40%	1.14%	8.34%	8.16%	5.44%	1.53%	9.92%	2.28%	6.64%	5.87%	3.05%	1.76%	4.92%	6.99%	12.68%	2.98%	9.13%	7.12%	2.48%	5.78%	5.66%	3.14%	11.43%	7.39%	6.14%	5.66%	14.36%	2.85%	3.40%	6.22%	9.00%	5.71%	7.51%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	48	1	5	3	3	2	2	2	0	0	1	1	1	0	1	1	6	1	1	2	2	0	1	1	0	1	4	0	2	0	1	1	2					
		0.26%	0.38%	0.97%	0.74%	0.68%	1.02%	0.79%	0.45%	0.0%	0.0%	0.13%	0.44%	0.49%	0.0%	0.29%	0.12%	0.45%	0.05%	0.19%	0.68%	0.94%	0.0%	0.36%	0.23%	0.0%	0.47%	1.12%	0.0%	0.56%	0.0%	0.09%	0.09%	0.19%					
35	"18. ""ЛДПР"""	2107	3	61	42	61	27	63	19	30	63	75	29	9	270	31	77	183	230	40	41	31	22	39	41	15	30	43	11	30	109	114	134	134					
		11.83%	1.14%	11.84%	10.39%	13.83%	13.77%	25.0%	4.34%	9.96%	11.20%	10.41%	12.83%	4.43%	19.48%	9.14%	9.56%	13.92%	13.77%	7.64%	13.94%	14.62%	5.31%	14.39%	9.78%	6.14%	14.15%	12.11%	2.09%	8.52%	13.85%	10.37%	13.21%	12.74%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	274	1	7	6	4	1	1	5	7	5	16	9	1	23	13	5	19	22	12	3	5	2	4	5	1	4	13	2	6	13	23	22	14					
		1.53%	0.38%	1.35%	1.48%	0.90%	0.51%	0.39%	1.14%	2.32%	0.88%	2.22%	3.98%	0.49%	1.65%	3.83%	0.62%	1.44%	1.31%	2.29%	1.02%	2.35%	0.48%	1.47%	1.19%	0.40%	1.88%	3.66%	0.38%	1.70%	1.65%	2.09%	2.16%	1.33%					
37	"20. ""Политическая партия ""Единая Россия"""	6432	189	210	121	204	93	91	159	93	262	328	100	62	412	100	289	377	661	136	47	80	160	124	228	87	68	94	293	159	226	313	317	349					
		36.12%	72.13%	40.77%	29.95%	46.25%	47.44%	36.11%	36.38%	30.89%	46.61%	45.55%	44.24%	30.54%	29.72%	29.49%	35.90%	28.69%	39.58%	26.00%	15.98%	37.73%	38.64%	45.75%	54.41%	35.65%	32.07%	26.47%	55.80%	45.17%	28.71%	28.48%	31.26%	33.20%					
38	"21. ""Российская Конституционно-демократическая партия"""	33	0	0	2	0	1	0	3	1	0	0	1	1	0	0	2	3	1	0	0	2	1	0	1	0	0	0	7	1	1	4	0	1					
		0.18%	0.0%	0.0%	0.49%	0.0%	0.51%	0.0%	0.68%	0.33%	0.0%	0.0%	0.44%	0.49%	0.0%	0.0%	0.24%	0.22%	0.05%	0.0%	0.0%	0.94%	0.24%	0.0%	0.23%	0.0%	0.0%	0.0%	1.33%	0.28%	0.12%	0.36%	0.0%	0.09%					
39	"22. ""Развитие предпринимательства"""	38	2	1	0	2	0	0	0	1	4	0	0	0	3	1	0	0	5	0	0	1	0	0	0	0	0	0	3	0	4	2	5	4					
		0.21%	0.76%	0.19%	0.0%	0.45%	0.0%	0.0%	0.0%	0.33%	0.71%	0.0%	0.0%	0.0%	0.21%	0.29%	0.0%	0.0%	0.29%	0.0%	0.0%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.57%	0.0%	0.50%	0.18%	0.49%	0.38%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3375	28	60	64	45	14	4	106	46	75	97	37	71	189	40	214	264	187	132	112	27	123	36	55	50	34	52	99	79	219	312	260	244					
		18.95%	10.68%	11.65%	15.84%	10.20%	7.14%	1.58%	24.25%	15.28%	13.34%	13.47%	16.37%	34.97%	13.63%	11.79%	26.58%	20.09%	11.19%	25.23%	38.09%	12.73%	29.71%	13.28%	13.12%	20.49%	16.03%	14.64%	18.85%	22.44%	27.82%	28.38%	25.64%	23.21%					
																																							
41	Против всех	924	3	25	28	11	16	11	18	16	27	29	9	3	109	26	36	70	102	31	21	13	19	6	14	7	22	22	7	17	44	53	45	64					
		5.18%	1.14%	4.85%	6.93%	2.49%	8.16%	4.36%	4.11%	5.31%	4.80%	4.02%	3.98%	1.47%	7.86%	7.66%	4.47%	5.32%	6.10%	5.92%	7.14%	6.13%	4.58%	2.21%	3.34%	2.86%	10.37%	6.19%	1.33%	4.82%	5.59%	4.82%	4.43%	6.08%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
