Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																														
Дата голосования: 04.12.2011																																														
																																														
Наименование Избирательной комиссии:    Камско-Устьинская																																														
																																														
Сводная таблица результатов выборов																																														
																																														
		Сумма	УИК №1640	УИК №1641	УИК №1642	УИК №1643	УИК №1644	УИК №1645	УИК №1646	УИК №1647	УИК №1648	УИК №1649	УИК №1650	УИК №1651	УИК №1652	УИК №1653	УИК №1654	УИК №1655	УИК №1656	УИК №1657	УИК №1658	УИК №1659	УИК №1660	УИК №1661	УИК №1662	УИК №1663	УИК №1664	УИК №1665	УИК №1666	УИК №1667	УИК №1668	УИК №1669	УИК №1670	УИК №1671	УИК №1672	УИК №1673	УИК №1674	УИК №1675	УИК №1676	УИК №1677	УИК №1678					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	247	2	1	1	2	2	1	1	23	22	20	22	15	18	10	17	4	1	10	3	5	1	5	2	2	5	2	1	5	1	3	1	3	0	14	14	1	5	1	1					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	70	0	0	1	0	1	0	0	13	5	10	8	3	4	3	1	0	0	1	0	0	1	5	0	0	1	0	0	1	0	0	0	3	0	5	1	1	2	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	65	0	2	0	1	0	2	2	3	4	11	5	0	1	1	1	1	0	4	0	1	1	0	0	2	1	1	3	1	1	0	0	1	2	9	0	1	1	1	1					
14	Число погашенных неиспользованных открепительных удостоверений	177	2	1	0	2	1	1	1	10	17	10	14	12	14	7	16	4	1	9	3	5	0	0	2	2	4	2	1	4	1	3	1	0	0	9	13	0	3	1	1					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																														
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	172	0	4	5	2	2	1	1	13	2	11	32	4	22	10	2	2	0	2	1	1	1	3	0	0	0	1	0	0	1	2	0	2	1	10	5	11	11	5	2					
		1.29%	0.00%	2.76%	3.40%	1.27%	1.33%	1.15%	1.56%	1.54%	0.21%	1.39%	3.29%	0.61%	2.63%	1.36%	0.36%	0.54%	0.00%	0.39%	0.46%	0.27%	0.74%	0.90%	0.00%	0.00%	0.00%	0.47%	0.00%	0.00%	0.60%	1.52%	0.00%	1.49%	0.93%	1.59%	0.76%	6.21%	2.70%	4.95%	2.47%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	195	0	1	0	0	0	0	1	10	7	15	25	2	22	12	3	4	0	25	2	2	0	1	0	1	0	0	3	1	0	1	0	0	0	5	5	24	17	4	2					
		1.46%	0.00%	0.69%	0.00%	0.00%	0.00%	0.00%	1.56%	1.18%	0.73%	1.89%	2.57%	0.31%	2.63%	1.63%	0.54%	1.09%	0.00%	4.86%	0.93%	0.54%	0.00%	0.30%	0.00%	0.64%	0.00%	0.00%	2.07%	0.32%	0.00%	0.76%	0.00%	0.00%	0.00%	0.79%	0.76%	13.56%	4.18%	3.96%	2.47%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	26	0	0	0	0	0	0	0	7	1	1	2	1	3	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0					
		0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.83%	0.10%	0.13%	0.21%	0.15%	0.36%	0.82%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	1.13%	0.00%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	746	5	0	3	1	7	3	3	149	96	32	137	25	17	8	9	3	0	42	9	5	2	5	2	5	9	3	4	7	2	3	4	2	2	23	90	9	15	5	0					
		5.60%	2.89%	0.00%	2.04%	0.63%	4.67%	3.45%	4.69%	17.63%	10.01%	4.03%	14.09%	3.82%	2.03%	1.09%	1.62%	0.82%	0.00%	8.17%	4.17%	1.36%	1.47%	1.51%	1.61%	3.21%	2.36%	1.42%	2.76%	2.27%	1.19%	2.27%	2.90%	1.49%	1.85%	3.66%	13.72%	5.08%	3.69%	4.95%	0.00%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	39	0	0	0	0	0	1	3	9	2	7	4	1	2	2	0	1	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1					
		0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	1.15%	4.69%	1.07%	0.21%	0.88%	0.41%	0.15%	0.24%	0.27%	0.00%	0.27%	0.00%	0.58%	0.00%	0.00%	0.74%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%	0.25%	0.00%	1.23%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	12042	168	140	136	149	135	82	56	635	846	722	750	616	770	695	539	354	55	442	204	360	132	323	122	150	368	207	136	300	165	126	134	130	105	585	556	130	361	82	76					
		90.37%	97.11%	96.55%	92.52%	94.30%	90.00%	94.25%	87.50%	75.15%	88.22%	90.93%	77.16%	94.19%	91.99%	94.43%	97.12%	96.20%	93.22%	85.99%	94.44%	97.83%	97.06%	97.29%	98.39%	96.15%	96.59%	98.10%	93.79%	97.40%	98.21%	95.45%	97.10%	97.01%	97.22%	93.00%	84.76%	73.45%	88.70%	81.19%	93.83%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	21	0	0	0	0	2	0	0	5	1	1	4	3	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
		0.16%	0.00%	0.00%	0.00%	0.00%	1.33%	0.00%	0.00%	0.59%	0.10%	0.13%	0.41%	0.46%	0.12%	0.14%	0.00%	0.27%	1.69%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.56%	0.00%	0.00%	0.00%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
