15	Жириновский Владимир Вольфович	6543	81	19	92	87	77	49	87	92	64	103	57	26	17	73	13	92	59	88	85	80	82	85	96	105	32	80	116	31	91	80	80	123	52	66	54	117	80	87	62	64	101	103	89	97	86	71	57	96	64	6	73	63	81	72	122	97	84	80	81	45	114	128	47	40	116	112	130	87	77	68	74	141	114	43	94	108	83	87	111	104	122	51									
		5.31%	4.82%	1.16%	7.66%	6.23%	6.61%	5.36%	6.11%	7.23%	5.72%	7.08%	6.71%	4.86%	3.24%	6.31%	0.92%	6.64%	4.10%	5.54%	5.15%	5.79%	5.36%	5.40%	6.34%	6.68%	2.72%	5.86%	7.42%	2.04%	5.81%	5.24%	5.34%	6.12%	3.96%	6.12%	3.24%	8.02%	5.34%	5.61%	4.45%	4.57%	6.90%	6.39%	6.01%	5.70%	5.54%	4.39%	4.00%	6.23%	4.12%	4.17%	5.86%	4.60%	5.84%	3.89%	6.60%	5.23%	5.20%	4.48%	5.27%	3.36%	7.64%	8.19%	2.72%	4.56%	5.37%	5.43%	6.27%	5.18%	3.96%	4.83%	4.73%	6.25%	5.19%	3.38%	8.65%	6.11%	6.08%	5.22%	5.40%	4.98%	4.92%	3.27%									
16	Путин Владимир Владимирович	87334	1181	1224	858	1039	968	644	1008	931	790	1047	562	415	336	802	1294	964	1109	1122	1204	964	1055	1068	1079	1063	855	977	1054	1086	1118	1086	1066	1427	977	790	1297	984	1102	1100	1001	983	996	1106	1032	1238	1070	1298	1007	1107	1258	121	848	957	933	1415	1267	1287	1032	1316	1158	937	944	1223	1204	707	1449	1351	1332	1218	1422	1026	1179	1443	1466	919	688	1067	1021	1101	1348	1416	1680	1117									
		70.87%	70.26%	74.54%	71.44%	74.37%	83.09%	70.46%	70.84%	73.13%	70.66%	72.01%	66.20%	77.57%	64.12%	69.32%	91.26%	69.60%	77.12%	70.65%	72.93%	69.75%	68.91%	67.81%	71.27%	67.66%	72.77%	71.58%	67.43%	71.49%	71.35%	71.12%	71.11%	71.03%	74.41%	73.22%	77.85%	67.44%	73.61%	70.92%	71.81%	70.21%	68.03%	68.57%	69.68%	72.70%	68.99%	80.32%	70.72%	71.84%	81.00%	84.03%	68.11%	69.85%	67.27%	76.49%	68.56%	69.42%	63.90%	73.77%	75.39%	69.87%	63.23%	78.30%	69.64%	80.52%	67.11%	65.46%	64.29%	72.59%	73.22%	72.87%	75.29%	63.96%	66.79%	72.14%	63.29%	60.38%	74.74%	66.01%	65.56%	67.82%	67.77%	71.65%									
17	Собчак Ксения Анатольевна	2520	37	8	22	35	14	11	23	21	23	21	27	11	9	30	3	25	12	39	49	33	39	41	25	35	30	26	45	37	29	59	39	18	25	29	41	32	34	22	34	19	29	31	45	24	37	39	31	34	21	2	34	33	45	23	11	41	34	27	26	11	44	28	26	15	53	53	51	39	27	21	25	59	67	29	24	26	21	47	72	25	49	29									
		2.04%	2.20%	0.49%	1.83%	2.51%	1.20%	1.20%	1.62%	1.65%	2.06%	1.44%	3.18%	2.06%	1.72%	2.59%	0.21%	1.81%	0.83%	2.46%	2.97%	2.39%	2.55%	2.60%	1.65%	2.23%	2.55%	1.90%	2.88%	2.44%	1.85%	3.86%	2.60%	0.90%	1.90%	2.69%	2.46%	2.19%	2.27%	1.42%	2.44%	1.36%	1.98%	1.92%	3.04%	1.41%	2.39%	2.41%	2.18%	2.21%	1.35%	1.39%	2.73%	2.41%	3.24%	1.24%	0.60%	2.21%	2.11%	1.51%	1.69%	0.82%	2.95%	1.79%	1.50%	1.71%	2.45%	2.57%	2.46%	2.32%	1.39%	1.49%	1.60%	2.62%	3.05%	2.28%	2.21%	1.47%	1.54%	2.82%	3.50%	1.20%	1.98%	1.86%									
18	Сурайкин Максим Александрович	1387	13	6	13	18	12	9	21	16	18	16	9	9	12	11	4	15	9	12	13	20	14	26	10	18	9	15	15	12	23	44	22	48	17	16	19	22	8	21	16	9	17	17	17	14	12	24	15	21	16	0	17	24	22	10	17	17	13	6	9	24	21	9	16	10	27	26	27	23	11	18	15	28	30	13	6	15	19	21	39	20	28	13									
		1.13%	0.77%	0.37%	1.08%	1.29%	1.03%	0.98%	1.48%	1.26%	1.61%	1.10%	1.06%	1.68%	2.29%	0.95%	0.28%	1.08%	0.63%	0.76%	0.79%	1.45%	0.91%	1.65%	0.66%	1.15%	0.77%	1.10%	0.96%	0.79%	1.47%	2.88%	1.47%	2.39%	1.29%	1.48%	1.14%	1.51%	0.53%	1.35%	1.15%	0.64%	1.16%	1.05%	1.15%	0.82%	0.77%	1.49%	1.05%	1.36%	1.03%	0.00%	1.37%	1.75%	1.59%	0.54%	0.92%	0.92%	0.80%	0.34%	0.59%	1.79%	1.41%	0.58%	0.93%	1.14%	1.25%	1.26%	1.30%	1.37%	0.57%	1.28%	0.96%	1.24%	1.37%	1.02%	0.55%	0.85%	1.39%	1.26%	1.90%	0.96%	1.13%	0.83%									
19	Титов Борис Юрьевич	966	13	2	10	12	7	1	12	9	8	9	2	5	4	11	1	9	5	3	11	21	12	12	11	19	15	13	17	9	10	30	13	58	7	2	17	13	10	7	14	13	10	9	17	8	11	11	13	11	5	0	4	13	8	13	7	17	15	16	7	16	12	4	19	4	22	11	25	11	11	11	16	22	13	6	2	13	4	18	20	21	17	16									
		0.78%	0.77%	0.12%	0.83%	0.86%	0.60%	0.11%	0.84%	0.71%	0.72%	0.62%	0.24%	0.93%	0.76%	0.95%	0.07%	0.65%	0.35%	0.19%	0.67%	1.52%	0.78%	0.76%	0.73%	1.21%	1.28%	0.95%	1.09%	0.59%	0.64%	1.96%	0.87%	2.89%	0.53%	0.19%	1.02%	0.89%	0.67%	0.45%	1.00%	0.93%	0.68%	0.56%	1.15%	0.47%	0.71%	0.68%	0.91%	0.71%	0.32%	0.00%	0.32%	0.95%	0.58%	0.70%	0.38%	0.92%	0.93%	0.90%	0.46%	1.19%	0.80%	0.26%	1.10%	0.46%	1.02%	0.53%	1.21%	0.66%	0.57%	0.78%	1.02%	0.98%	0.59%	0.47%	0.18%	0.74%	0.29%	1.08%	0.97%	1.01%	0.69%	1.03%									
20	Явлинский Григорий Алексеевич	1106	16	4	8	14	5	7	14	5	7	10	7	5	1	8	0	15	8	20	11	7	26	11	5	9	13	6	13	12	9	15	6	26	10	12	20	23	18	18	7	9	16	15	14	18	25	18	11	17	9	0	17	16	8	11	3	20	12	14	16	29	12	10	16	9	28	24	19	22	9	14	14	19	23	7	14	21	7	19	27	25	24	14									
		0.90%	0.95%	0.24%	0.67%	1.00%	0.43%	0.77%	0.98%	0.39%	0.63%	0.69%	0.82%	0.93%	0.19%	0.69%	0.00%	1.08%	0.56%	1.26%	0.67%	0.51%	1.70%	0.70%	0.33%	0.57%	1.11%	0.44%	0.83%	0.79%	0.57%	0.98%	0.40%	1.29%	0.76%	1.11%	1.20%	1.58%	1.20%	1.16%	0.50%	0.64%	1.09%	0.93%	0.95%	1.06%	1.61%	1.11%	0.77%	1.10%	0.58%	0.00%	1.37%	1.17%	0.58%	0.59%	0.16%	1.08%	0.74%	0.78%	1.04%	2.16%	0.80%	0.64%	0.93%	1.03%	1.30%	1.16%	0.92%	1.31%	0.46%	0.99%	0.89%	0.84%	1.05%	0.55%	1.29%	1.19%	0.51%	1.14%	1.31%	1.20%	0.97%	0.90%									
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
																																																																																													
