7	Число избирательных бюллетеней в переносных ящиках для голосования	4131	19	45	39	30	41	32	14	107	64	63	84	13	608	42	68	65	129	109	86	132	82	58	62	38	58	41	48	29	27	39	46	33	36	15	39	22	57	60	63	53	18	44	38	36	34	54	46	47	27	24	35	19	235	21	37	26	22	25	30	31	41	130	15	23	7	18	12	33	26	25	18	17	17	24	24	21	89	32	7	7					
8	Число бюллетеней в стационарных ящиках для голосования	129592	1296	2074	2117	1332	1539	1666	1544	1462	1656	1462	1950	1255	0	489	1445	1371	1801	1831	1844	1699	1638	1764	1814	1572	1276	1303	1477	1449	1921	2235	1869	1818	1416	1113	1531	1331	1811	1742	1703	1794	1744	1704	1860	2021	1992	1835	1812	1910	1635	1548	1434	1059	50	1588	1586	2104	2153	2244	2251	2099	1756	1810	2228	2005	1225	1977	1757	1780	1387	1458	1447	1557	1077	1428	1316	1298	1706	1594	2017	1730					
9	Число недействительных избирательных бюллетеней	1952	14	12	0	13	18	16	27	0	31	18	94	51	55	10	9	31	12	20	1	24	17	28	0	23	18	24	20	33	24	87	35	118	12	20	26	3	15	10	20	10	21	32	85	21	0	4	11	30	28	18	14	14	5	27	9	34	36	28	30	28	24	27	47	4	8	34	4	23	24	34	16	22	3	19	24	23	0	28	52	62					
10	Число действительных избирательных бюллетеней	131771	1301	2107	2156	1349	1562	1682	1531	1569	1689	1507	1940	1217	553	521	1504	1405	1918	1920	1929	1807	1703	1794	1876	1587	1316	1320	1505	1445	1924	2187	1880	1733	1440	1108	1544	1350	1853	1792	1746	1837	1741	1716	1813	2036	2026	1885	1847	1927	1634	1554	1455	1064	280	1582	1614	2096	2139	2241	2251	2102	1773	1913	2196	2024	1224	1961	1765	1790	1389	1449	1449	1552	1091	1433	1316	1296	1795	1598	1972	1675					
11	Число полученных открепительных  удостоверений	1854	15	25	25	15	15	28	25	25	25	15	25	20	0	10	25	20	25	25	30	25	32	32	25	15	25	20	15	25	25	30	25	25	20	20	25	20	25	25	25	27	20	25	25	30	30	25	25	25	30	15	20	15	0	20	23	30	25	30	30	30	30	25	30	35	15	25	30	25	15	15	20	15	15	20	25	25	40	27	25	25					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1349	5	25	9	15	14	25	17	19	24	10	13	13	0	4	12	13	17	9	22	17	31	30	19	12	14	16	10	12	15	25	18	15	16	18	10	20	17	17	20	26	15	23	22	18	17	19	11	22	15	8	11	13	0	13	23	23	18	21	28	21	23	24	22	12	6	19	22	14	9	15	19	10	14	19	18	16	40	27	14	21					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	662	5	4	3	7	4	3	51	4	3	4	6	1	132	6	4	8	6	7	9	8	3	8	2	3	1	5	6	15	12	9	10	3	3	10	4	5	7	5	4	4	1	5	4	4	3	19	3	7	4	1	10	6	35	5	2	11	4	3	9	6	9	2	14	5	10	7	4	2	3	6	2	3	4	11	9	9	14	6	5	1					
14	Число неиспользованных открепительных удостоверений	505	10	0	16	0	1	3	8	6	1	5	12	7	0	6	13	7	8	16	8	8	1	2	6	3	11	4	5	13	10	5	7	10	4	2	15	0	8	8	5	1	5	2	3	12	13	6	14	3	15	7	9	2	0	7	0	7	7	9	2	9	7	1	8	23	9	6	8	11	6	0	1	5	1	1	7	9	0	0	11	4					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	129	2	5	3	2	0	2	3	1	0	3	0	2	0	0	0	2	0	1	3	7	1	0	3	2	0	2	0	3	2	2	2	1	0	3	0	2	0	1	2	1	1	1	3	6	4	2	1	5	0	2	0	0	0	2	0	1	0	3	2	2	1	1	1	2	1	2	0	0	1	2	1	2	0	3	1	2	2	4	3	2					
16	Число утраченных избирательных бюллетеней	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																																							
18	Богданов Андрей Владимирович	1801	30	8	32	3	14	4	36	7	20	25	23	26	11	0	9	28	27	32	1	44	30	25	33	37	25	29	22	6	31	53	34	27	22	17	29	11	22	9	39	24	21	6	11	13	27	3	25	19	12	28	9	27	4	41	17	32	52	6	14	30	1	31	37	34	25	54	40	2	26	5	12	25	10	35	19	15	13	30	57	28					
		1.35%	2.28%	0.38%	1.48%	0.22%	0.89%	0.24%	2.31%	0.45%	1.16%	1.64%	1.13%	2.05%	1.81%	0.00%	0.59%	1.95%	1.40%	1.65%	0.05%	2.40%	1.74%	1.37%	1.76%	2.30%	1.87%	2.16%	1.44%	0.41%	1.59%	2.33%	1.78%	1.46%	1.52%	1.51%	1.85%	0.81%	1.18%	0.50%	2.21%	1.30%	1.19%	0.34%	0.58%	0.63%	1.33%	0.16%	1.35%	0.97%	0.72%	1.78%	0.61%	2.50%	1.40%	2.55%	1.05%	1.50%	2.39%	0.26%	0.61%	1.41%	0.06%	1.60%	1.65%	1.68%	2.03%	2.71%	2.26%	0.11%	1.84%	0.34%	0.82%	1.59%	0.91%	2.41%	1.42%	1.14%	0.72%	1.85%	2.82%	1.61%					
19	Жириновский Владимир Вольфович	6852	154	69	162	18	52	27	58	21	71	73	84	76	23	16	59	46	53	102	3	153	91	81	19	62	81	160	112	47	102	245	198	191	104	40	132	25	58	29	86	102	109	25	42	29	113	4	99	196	51	88	51	136	20	108	94	138	37	100	145	152	8	87	231	71	45	108	170	49	152	10	47	56	28	67	27	67	99	124	305	79					
		5.12%	11.71%	3.26%	7.51%	1.32%	3.29%	1.59%	3.72%	1.34%	4.13%	4.79%	4.13%	5.99%	3.78%	3.01%	3.90%	3.20%	2.75%	5.26%	0.16%	8.36%	5.29%	4.45%	1.01%	3.85%	6.07%	11.90%	7.34%	3.18%	5.24%	10.77%	10.34%	10.32%	7.16%	3.55%	8.41%	1.85%	3.10%	1.61%	4.87%	5.52%	6.19%	1.43%	2.21%	1.41%	5.58%	0.21%	5.33%	10.02%	3.07%	5.60%	3.47%	12.62%	7.02%	6.71%	5.79%	6.48%	1.70%	4.41%	6.36%	7.14%	0.45%	4.48%	10.30%	3.50%	3.65%	5.41%	9.61%	2.70%	10.76%	0.67%	3.21%	3.56%	2.56%	4.61%	2.01%	5.08%	5.52%	7.63%	15.07%	4.55%					
20	Зюганов Геннадий Андреевич	29610	396	498	375	423	373	317	266	331	245	207	511	185	81	80	308	355	384	370	726	635	281	333	570	443	201	475	200	292	373	506	679	533	312	221	572	273	241	487	361	490	360	631	462	437	416	365	468	240	402	258	293	374	47	211	199	498	401	353	372	301	467	354	437	498	135	342	300	455	520	207	543	550	340	302	358	309	315	192	636	353					
		22.14%	30.11%	23.50%	17.39%	31.06%	23.61%	18.67%	17.07%	21.10%	14.24%	13.57%	25.12%	14.59%	13.32%	15.07%	20.36%	24.72%	19.90%	19.07%	37.62%	34.68%	16.34%	18.28%	30.38%	27.52%	15.07%	35.34%	13.11%	19.76%	19.15%	22.25%	35.46%	28.80%	21.49%	19.59%	36.43%	20.18%	12.90%	27.03%	20.44%	26.53%	20.43%	36.10%	24.34%	21.24%	20.53%	19.32%	25.19%	12.26%	24.19%	16.41%	19.95%	34.69%	16.49%	13.11%	12.26%	23.38%	18.44%	15.56%	16.31%	14.13%	25.99%	18.25%	19.48%	24.56%	10.96%	17.14%	16.96%	25.10%	36.80%	13.96%	37.06%	34.94%	31.08%	20.80%	26.72%	23.43%	17.55%	11.81%	31.42%	20.32%					
21	Медведев Дмитрий Анатольевич	93508	721	1532	1587	905	1123	1334	1171	1210	1353	1202	1322	930	438	425	1128	976	1454	1416	1199	975	1301	1355	1254	1045	1009	656	1171	1100	1418	1383	969	982	1002	830	811	1041	1532	1267	1260	1221	1251	1054	1298	1557	1470	1513	1255	1472	1169	1180	1102	527	209	1222	1304	1428	1649	1782	1720	1619	1297	1441	1491	1421	1019	1457	1255	1284	691	1227	847	921	713	1029	912	905	1368	1252	974	1215					
		69.93%	54.83%	72.30%	73.61%	66.45%	71.08%	78.56%	75.16%	77.12%	78.66%	78.82%	64.99%	73.34%	72.04%	80.04%	74.55%	67.97%	75.34%	72.99%	62.12%	53.25%	75.64%	74.37%	66.84%	64.91%	75.64%	48.81%	76.79%	74.42%	72.79%	60.82%	50.60%	53.05%	69.01%	73.58%	51.66%	76.94%	82.01%	70.31%	71.35%	66.11%	70.99%	60.30%	68.39%	75.69%	72.56%	80.10%	67.55%	75.22%	70.34%	75.06%	75.02%	48.89%	73.33%	75.95%	80.35%	67.04%	75.82%	78.54%	75.41%	76.01%	72.18%	74.28%	66.47%	70.07%	82.71%	73.03%	70.94%	70.82%	48.90%	82.74%	57.82%	58.51%	65.17%	70.87%	68.06%	68.61%	76.21%	76.99%	48.12%	69.95%					
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
																																																																																							
