7	Число избирательных бюллетеней в переносных ящиках для голосования	3243	54	35	20	25	37	13	111	59	44	80	17	0	128	63	39	93	141	89	132	66	52	74	58	74	49	85	31	20	51	36	36	24	35	19	45	52	30	56	21	42	32	27	35	31	49	29	38	19	19	17	0	22	29	43	22	8	12	19	35	119	13	11	17	7	26	15	7	18	14	28	21	18	16	22	20	175	20	17	15	22									
8	Число бюллетеней в стационарных ящиках для голосования	132123	1906	1881	1771	1492	1724	1495	1562	1561	1455	1708	1411	616	505	1425	1400	1740	1785	1829	1653	1524	1695	1747	1900	1802	1347	1389	1968	1833	1709	1590	1636	1868	1514	1486	1720	1703	1706	1837	1590	1585	1706	1817	1811	1762	1721	2015	1599	1404	1347	1014	224	1511	1423	2204	2198	2227	2135	2028	2206	1999	1665	1533	1939	1062	2053	2200	2255	1357	2132	1528	1630	1976	1817	1066	1113	1832	1412	1398	1890	1846									
9	Число недействительных избирательных бюллетеней	1644	17	16	42	27	20	24	33	4	10	9	14	3	1	7	42	21	16	37	15	6	32	47	18	24	18	21	15	61	31	20	22	26	4	0	3	23	46	23	20	30	34	23	0	12	24	37	37	24	66	0	2	24	3	6	15	36	32	27	5	22	12	30	14	9	6	1	37	15	16	9	21	39	34	12	20	8	19	16	23	26									
10	Число действительных избирательных бюллетеней	133722	1943	1900	1749	1490	1741	1484	1640	1616	1489	1779	1414	613	632	1481	1397	1812	1910	1881	1770	1584	1715	1774	1940	1852	1378	1453	1984	1792	1729	1606	1650	1866	1545	1505	1762	1732	1690	1870	1591	1597	1704	1821	1846	1781	1746	2007	1600	1399	1300	1031	222	1509	1449	2241	2205	2199	2115	2020	2236	2096	1666	1514	1942	1060	2073	2214	2225	1360	2130	1547	1630	1955	1799	1076	1113	1999	1413	1399	1882	1842									
11	Число полученных открепительных  удостоверений	1378	20	20	15	12	15	20	25	20	15	15	15	0	5	15	15	19	15	20	20	25	20	19	15	15	15	17	25	21	10	15	20	20	14	17	20	15	20	15	15	25	20	20	20	20	15	20	13	15	16	10	0	10	15	25	15	20	25	20	15	15	20	25	15	10	14	20	18	12	19	20	20	15	20	25	20	27	15	15	20	20									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1145	20	13	14	11	11	18	11	20	13	15	7	0	2	13	13	17	11	14	18	18	18	19	10	11	8	15	24	20	8	12	19	20	11	17	17	14	17	15	11	13	13	11	18	18	13	11	13	10	15	8	0	5	14	25	14	20	24	14	12	8	20	18	15	4	13	14	18	12	19	20	19	10	18	22	18	27	10	11	20	13									
13	Число избирателей, проголосовавших по открепительным удостоверениям	507	5	4	4	6	5	32	7	2	9	6	16	1	1	6	4	6	6	5	7	5	6	3	7	6	4	3	9	13	4	6	5	17	3	2	3	9	8	2	0	1	5	12	3	8	3	10	5	4	9	1	0	9	1	3	9	13	11	4	17	1	0	8	13	0	14	4	7	4	3	6	7	10	8	5	4	6	12	5	4	11									
14	Число неиспользованных открепительных удостоверений	233	0	7	1	1	4	2	14	0	2	0	8	0	3	2	2	2	4	6	2	7	2	0	5	4	7	2	1	1	2	3	1	0	3	0	3	1	3	0	4	12	7	9	2	2	2	9	0	5	1	2	0	5	1	0	1	0	1	6	3	7	0	7	0	6	1	6	0	0	0	0	1	5	2	3	2	0	5	4	0	7									
15	Число открепительных удостоверений, выданных избирателям ТИК	122	1	7	4	2	1	2	1	1	2	2	2	0	0	2	2	1	3	1	4	1	2	3	4	2	3	0	3	2	2	1	0	0	1	0	3	1	4	3	0	2	1	1	0	2	1	1	1	1	0	1	0	1	1	2	1	3	1	4	1	3	1	2	0	0	1	1	1	0	0	0	2	1	0	0	3	2	3	1	1	2									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																											
19	Жириновский Владимир Вольфович	5734	124	20	122	98	68	108	65	41	68	114	20	9	3	26	80	34	24	68	106	77	97	97	47	35	94	92	109	103	34	81	105	91	50	72	17	106	98	94	43	85	41	55	41	94	97	115	91	67	21	14	9	31	55	61	54	150	89	104	4	42	68	33	51	73	110	62	143	84	68	9	82	103	103	64	93	98	104	99	127	100									
		4.24%	6.33%	1.04%	6.81%	6.46%	3.86%	7.16%	3.89%	2.53%	4.54%	6.38%	1.40%	1.46%	0.47%	1.75%	5.56%	1.85%	1.25%	3.55%	5.94%	4.84%	5.55%	5.33%	2.40%	1.87%	6.73%	6.24%	5.45%	5.56%	1.93%	4.98%	6.28%	4.81%	3.23%	4.78%	0.96%	6.04%	5.65%	4.97%	2.67%	5.22%	2.36%	2.98%	2.22%	5.24%	5.48%	5.63%	5.56%	4.71%	1.54%	1.36%	4.02%	2.02%	3.79%	2.71%	2.43%	6.71%	4.15%	5.08%	0.18%	1.98%	4.05%	2.14%	2.61%	6.83%	5.29%	2.80%	6.32%	6.11%	3.17%	0.58%	4.97%	5.17%	5.62%	5.88%	8.21%	4.88%	7.26%	6.99%	6.67%	5.35%									
20	Зюганов Геннадий Андреевич	24849	490	519	395	323	200	330	349	176	142	429	200	47	82	107	127	322	375	317	405	318	390	417	426	193	237	176	365	307	367	192	317	393	264	291	335	389	388	243	313	404	381	264	184	465	432	243	367	162	215	195	13	238	374	391	420	532	398	460	354	419	372	307	207	211	405	390	355	321	193	311	293	388	372	215	229	274	309	312	437	381									
		18.36%	25.00%	27.09%	22.05%	21.29%	11.36%	21.88%	20.86%	10.86%	9.47%	23.99%	14.01%	7.63%	12.95%	7.19%	8.83%	17.57%	19.47%	16.53%	22.69%	20.00%	22.32%	22.90%	21.76%	10.29%	16.98%	11.94%	18.26%	16.57%	20.85%	11.81%	18.96%	20.77%	17.04%	19.34%	18.98%	22.17%	22.35%	12.84%	19.43%	24.83%	21.92%	14.32%	9.97%	25.93%	24.41%	11.89%	22.42%	11.38%	15.74%	18.91%	5.80%	15.53%	25.76%	17.40%	18.92%	23.80%	18.54%	22.47%	15.80%	19.78%	22.17%	19.88%	10.58%	19.74%	19.48%	17.61%	15.69%	23.35%	8.99%	19.99%	17.75%	19.46%	20.29%	19.76%	20.21%	13.65%	21.58%	22.05%	22.94%	20.40%									
21	Миронов Сергей Михайлович	5860	104	245	74	74	48	46	60	81	123	87	112	8	37	105	60	56	38	91	63	62	79	95	63	18	54	54	81	76	79	53	79	88	67	61	30	72	84	93	76	79	82	61	49	73	75	83	63	51	45	29	6	40	73	42	209	105	94	79	159	42	103	80	57	49	67	107	106	59	65	108	37	89	88	48	50	62	65	52	65	88									
		4.33%	5.31%	12.79%	4.13%	4.88%	2.73%	3.05%	3.59%	5.00%	8.21%	4.87%	7.84%	1.30%	5.85%	7.06%	4.17%	3.06%	1.97%	4.74%	3.53%	3.90%	4.52%	5.22%	3.22%	0.96%	3.87%	3.66%	4.05%	4.10%	4.49%	3.26%	4.72%	4.65%	4.33%	4.05%	1.70%	4.10%	4.84%	4.91%	4.72%	4.86%	4.72%	3.31%	2.65%	4.07%	4.24%	4.06%	3.85%	3.58%	3.29%	2.81%	2.68%	2.61%	5.03%	1.87%	9.41%	4.70%	4.38%	3.86%	7.10%	1.98%	6.14%	5.18%	2.91%	4.58%	3.22%	4.83%	4.69%	4.29%	3.03%	6.94%	2.24%	4.46%	4.80%	4.41%	4.41%	3.09%	4.54%	3.67%	3.41%	4.71%									
22	Прохоров Михаил Дмитриевич	7358	149	39	129	108	84	120	32	19	16	121	9	14	10	87	50	41	31	70	76	97	163	138	86	43	104	60	82	126	54	93	75	206	92	73	36	119	142	113	67	162	68	94	81	137	134	126	142	104	91	23	10	67	65	63	29	196	140	175	34	21	62	18	103	102	128	83	126	133	113	8	144	115	200	95	117	66	101	136	178	194									
		5.44%	7.60%	2.04%	7.20%	7.12%	4.77%	7.96%	1.91%	1.17%	1.07%	6.77%	0.63%	2.27%	1.58%	5.85%	3.47%	2.24%	1.61%	3.65%	4.26%	6.10%	9.33%	7.58%	4.39%	2.29%	7.45%	4.07%	4.10%	6.80%	3.07%	5.72%	4.49%	10.89%	5.94%	4.85%	2.04%	6.78%	8.18%	5.97%	4.16%	9.96%	3.91%	5.10%	4.39%	7.64%	7.57%	6.16%	8.67%	7.31%	6.66%	2.23%	4.46%	4.37%	4.48%	2.80%	1.31%	8.77%	6.52%	8.55%	1.52%	0.99%	3.69%	1.17%	5.27%	9.54%	6.16%	3.75%	5.57%	9.67%	5.27%	0.51%	8.72%	5.77%	10.91%	8.73%	10.33%	3.29%	7.05%	9.61%	9.34%	10.39%									
23	Путин Владимир Владимирович	89921	1076	1077	1029	887	1341	880	1134	1299	1140	1028	1073	535	500	1156	1080	1359	1442	1335	1120	1030	986	1027	1318	1563	889	1071	1347	1180	1195	1187	1074	1088	1072	1008	1344	1046	978	1327	1092	867	1132	1347	1491	1012	1008	1440	937	1015	928	770	184	1133	882	1684	1493	1216	1394	1202	1685	1572	1061	1076	1524	625	1363	1572	1495	763	1691	1111	1074	1260	1036	654	624	1499	834	800	1075	1079									
		66.43%	54.90%	56.21%	57.45%	58.47%	76.15%	58.36%	67.78%	80.19%	76.05%	57.49%	75.14%	86.85%	78.99%	77.69%	75.05%	74.14%	74.87%	69.60%	62.75%	64.78%	56.44%	56.40%	67.31%	83.32%	63.68%	72.66%	67.38%	63.68%	67.90%	73.00%	64.23%	57.51%	69.21%	66.98%	76.15%	59.60%	56.34%	70.10%	67.78%	53.29%	65.13%	73.05%	80.77%	56.44%	56.95%	70.45%	57.24%	71.33%	67.94%	74.68%	82.14%	73.91%	60.74%	74.94%	67.25%	54.41%	64.93%	58.72%	75.19%	74.22%	63.23%	69.69%	77.91%	58.47%	65.56%	70.97%	66.09%	55.49%	78.80%	71.40%	65.05%	63.19%	56.52%	60.11%	55.08%	74.69%	58.24%	56.54%	56.43%	57.76%									
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
																																																																																											
