Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																												
Дата голосования: 02.12.2007																												
																												
Наименование Избирательной комиссии:    Дубовская районная																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №2435	УИК №2436					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	9876	879	929	340	246	331	291	482	618	170	610	217	157	483	449	364	217	613	390	289	805	996					
		78.81%	82.15%	80.71%	84.58%	82.27%	79.76%	77.19%	86.38%	81.10%	76.92%	66.67%	72.58%	80.10%	77.65%	84.72%	71.09%	78.62%	79.51%	76.77%	74.10%	78.69%	80.65%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	50	4	0	0	5	0	1	2	2	1	5	1	1	3	6	3	2	1	4	2	1	6					
		0.40%	0.37%	0.00%	0.00%	1.67%	0.00%	0.27%	0.36%	0.26%	0.45%	0.55%	0.33%	0.51%	0.48%	1.13%	0.59%	0.72%	0.13%	0.79%	0.51%	0.10%	0.49%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
