Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																				
Дата голосования: 02.12.2007																																																				
																																																				
Наименование Избирательной комиссии:    Кунашакская																																																				
																																																				
Сводная таблица результатов выборов																																																				
																																																				
		Сумма	УИК №1066	УИК №1067	УИК №1068	УИК №1069	УИК №1070	УИК №1071	УИК №1072	УИК №1073	УИК №1074	УИК №1075	УИК №1076	УИК №1077	УИК №1078	УИК №1079	УИК №1080	УИК №1081	УИК №1082	УИК №1083	УИК №1084	УИК №1085	УИК №1086	УИК №1087	УИК №1088	УИК №1089	УИК №1090	УИК №1091	УИК №1092	УИК №1093	УИК №1094	УИК №1095	УИК №1096	УИК №1097	УИК №1098	УИК №1099	УИК №1100	УИК №1101	УИК №1102	УИК №1103	УИК №1104	УИК №1105	УИК №1106	УИК №1107	УИК №1108	УИК №1109	УИК №1110					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	84	18	7	3	0	1	0	8	1	0	0	3	2	0	0	0	9	4	2	0	0	3	0	0	1	4	2	2	2	0	5	0	0	0	1	0	0	4	0	0	0	0	2	0	0	0					
		0.56%	1.15%	0.54%	1.19%	0.00%	0.39%	0.00%	0.96%	0.58%	0.00%	0.00%	0.50%	1.10%	0.00%	0.00%	0.00%	1.21%	0.75%	0.48%	0.00%	0.00%	1.88%	0.00%	0.00%	0.37%	0.60%	0.71%	0.60%	0.63%	0.00%	1.14%	0.00%	0.00%	0.00%	0.51%	0.00%	0.00%	0.52%	0.00%	0.00%	0.00%	0.00%	1.11%	0.00%	0.00%	0.00%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
