Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																				
Дата голосования: 04.12.2011																																																				
																																																				
Наименование Избирательной комиссии:    Кунашакская																																																				
																																																				
Сводная таблица результатов выборов																																																				
																																																				
		Сумма	УИК №1066	УИК №1067	УИК №1068	УИК №1069	УИК №1070	УИК №1071	УИК №1072	УИК №1073	УИК №1074	УИК №1075	УИК №1076	УИК №1077	УИК №1078	УИК №1079	УИК №1080	УИК №1081	УИК №1082	УИК №1083	УИК №1084	УИК №1085	УИК №1086	УИК №1087	УИК №1088	УИК №1089	УИК №1090	УИК №1091	УИК №1092	УИК №1093	УИК №1094	УИК №1095	УИК №1096	УИК №1097	УИК №1098	УИК №1099	УИК №1100	УИК №1101	УИК №1102	УИК №1103	УИК №1104	УИК №1105	УИК №1106	УИК №1107	УИК №1108	УИК №1109	УИК №1110					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																				
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2311	311	276	29	30	43	30	179	36	31	9	68	39	29	15	21	111	66	54	12	58	27	11	11	23	94	42	27	27	66	102	28	23	20	18	11	13	134	16	18	38	9	34	32	25	15					
		16.68%	21.20%	21.15%	12.29%	12.55%	17.92%	11.32%	23.22%	17.73%	25.41%	10.98%	14.88%	13.45%	10.82%	6.47%	14.48%	17.40%	14.38%	12.50%	8.16%	14.83%	15.17%	14.86%	4.70%	10.09%	18.22%	17.57%	9.64%	9.85%	21.50%	25.37%	31.82%	19.49%	22.22%	12.59%	8.59%	11.02%	15.99%	12.80%	15.93%	17.43%	8.49%	19.88%	18.29%	14.12%	11.72%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	749	96	67	28	14	17	5	49	19	4	12	18	26	10	5	5	27	21	17	8	61	25	5	8	13	21	8	6	8	12	9	10	1	4	10	4	8	26	15	9	8	5	1	5	13	6					
		5.41%	6.54%	5.13%	11.86%	5.86%	7.08%	1.89%	6.36%	9.36%	3.28%	14.63%	3.94%	8.97%	3.73%	2.16%	3.45%	4.23%	4.58%	3.94%	5.44%	15.60%	14.04%	6.76%	3.42%	5.70%	4.07%	3.35%	2.14%	2.92%	3.91%	2.24%	11.36%	0.85%	4.44%	6.99%	3.13%	6.78%	3.10%	12.00%	7.96%	3.67%	4.72%	0.58%	2.86%	7.34%	4.69%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	112	11	6	1	1	5	0	13	2	1	1	2	3	5	1	3	5	5	2	1	2	0	1	2	2	1	3	3	0	1	5	0	1	0	1	3	1	8	1	0	1	1	1	0	1	5					
		0.81%	0.75%	0.46%	0.42%	0.42%	2.08%	0.00%	1.69%	0.99%	0.82%	1.22%	0.44%	1.03%	1.87%	0.43%	2.07%	0.78%	1.09%	0.46%	0.68%	0.51%	0.00%	1.35%	0.85%	0.88%	0.19%	1.26%	1.07%	0.00%	0.33%	1.24%	0.00%	0.85%	0.00%	0.70%	2.34%	0.85%	0.95%	0.80%	0.00%	0.46%	0.94%	0.58%	0.00%	0.56%	3.91%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2382	257	202	18	45	35	52	132	12	11	17	64	59	48	26	18	82	84	64	38	88	17	5	31	30	130	35	71	57	48	82	6	16	15	34	19	35	198	10	10	42	34	23	26	32	24					
		17.19%	17.52%	15.48%	7.63%	18.83%	14.58%	19.62%	17.12%	5.91%	9.02%	20.73%	14.00%	20.34%	17.91%	11.21%	12.41%	12.85%	18.30%	14.81%	25.85%	22.51%	9.55%	6.76%	13.25%	13.16%	25.19%	14.64%	25.36%	20.80%	15.64%	20.40%	6.82%	13.56%	16.67%	23.78%	14.84%	29.66%	23.63%	8.00%	8.85%	19.27%	32.08%	13.45%	14.86%	18.08%	18.75%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	175	36	22	3	2	0	2	13	1	1	1	9	6	2	1	2	11	8	1	0	1	2	1	1	4	5	2	1	3	1	0	0	0	0	2	3	1	17	0	0	2	2	2	1	0	3					
		1.26%	2.45%	1.69%	1.27%	0.84%	0.00%	0.75%	1.69%	0.49%	0.82%	1.22%	1.97%	2.07%	0.75%	0.43%	1.38%	1.72%	1.74%	0.23%	0.00%	0.26%	1.12%	1.35%	0.43%	1.75%	0.97%	0.84%	0.36%	1.09%	0.33%	0.00%	0.00%	0.00%	0.00%	1.40%	2.34%	0.85%	2.03%	0.00%	0.00%	0.92%	1.89%	1.17%	0.57%	0.00%	2.34%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7847	729	709	154	143	137	169	361	129	72	42	289	155	166	179	92	387	270	283	86	175	104	51	180	154	259	146	159	175	168	195	44	73	49	72	85	54	427	82	74	126	53	106	108	104	72					
		56.63%	49.69%	54.33%	65.25%	59.83%	57.08%	63.77%	46.82%	63.55%	59.02%	51.22%	63.24%	53.45%	61.94%	77.16%	63.45%	60.66%	58.82%	65.51%	58.50%	44.76%	58.43%	68.92%	76.92%	67.54%	50.19%	61.09%	56.79%	63.87%	54.72%	48.51%	50.00%	61.86%	54.44%	50.35%	66.41%	45.76%	50.95%	65.60%	65.49%	57.80%	50.00%	61.99%	61.71%	58.76%	56.25%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	48	3	6	0	1	3	1	4	0	0	0	1	0	0	1	3	3	2	3	1	1	2	0	1	1	1	1	0	0	1	2	0	0	0	1	1	1	2	0	0	1	0	0	0	0	0					
		0.35%	0.20%	0.46%	0.00%	0.42%	1.25%	0.38%	0.52%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.43%	2.07%	0.47%	0.44%	0.69%	0.68%	0.26%	1.12%	0.00%	0.43%	0.44%	0.19%	0.42%	0.00%	0.00%	0.33%	0.50%	0.00%	0.00%	0.00%	0.70%	0.78%	0.85%	0.24%	0.00%	0.00%	0.46%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
