Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																													
Дата голосования: 02.12.2007																																													
																																													
Наименование Избирательной комиссии:    Рыбновская																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																													
18	1.Политическая партия «Аграрная партия России»	371	9	5	39	0	11	9	15	5	5	2	1	8	2	4	6	9	8	11	5	18	9	6	0	7	9	22	8	6	0	20	16	7	7	7	13	15	18	29					
		2.29%	3.10%	3.36%	3.77%	0.00%	2.29%	4.00%	7.89%	2.16%	0.76%	0.85%	0.93%	2.63%	4.65%	2.42%	3.03%	2.89%	3.42%	3.94%	2.33%	6.55%	3.49%	2.74%	0.00%	2.47%	2.11%	7.03%	1.90%	2.13%	0.00%	2.65%	2.23%	1.12%	1.59%	1.05%	1.95%	1.40%	1.17%	2.36%					
19	2.Всероссийская политическая партия «Гражданская Сила»	113	2	0	10	0	1	1	0	3	6	1	2	0	0	0	0	2	0	0	0	2	2	1	2	1	1	2	3	0	0	7	9	3	4	6	2	8	18	14					
		0.70%	0.69%	0.00%	0.97%	0.00%	0.21%	0.44%	0.00%	1.30%	0.91%	0.43%	1.85%	0.00%	0.00%	0.00%	0.00%	0.64%	0.00%	0.00%	0.00%	0.73%	0.78%	0.46%	0.44%	0.35%	0.23%	0.64%	0.71%	0.00%	0.00%	0.93%	1.26%	0.48%	0.91%	0.90%	0.30%	0.74%	1.17%	1.14%					
20	3.Политическая партия «Демократическая партия России»	16	0	0	0	2	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	3	1	0	0	1	0	0	1	3					
		0.10%	0.00%	0.00%	0.00%	1.53%	0.21%	0.00%	0.00%	0.00%	0.15%	0.00%	0.00%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.36%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.72%	0.40%	0.14%	0.00%	0.00%	0.15%	0.00%	0.00%	0.07%	0.24%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1782	64	10	137	7	58	29	39	8	68	18	14	34	4	16	27	41	21	25	14	22	54	19	8	26	50	32	48	32	11	92	85	67	54	86	79	128	116	139					
		11.01%	22.07%	6.71%	13.24%	5.34%	12.08%	12.89%	20.53%	3.46%	10.37%	7.69%	12.96%	11.18%	9.30%	9.70%	13.64%	13.18%	8.97%	8.96%	6.51%	8.00%	20.93%	8.68%	1.74%	9.19%	11.74%	10.22%	11.40%	11.35%	18.97%	12.20%	11.87%	10.72%	12.30%	12.86%	11.83%	11.91%	7.56%	11.31%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	58	0	0	3	0	3	1	0	1	3	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	5	4	4	3	1	1	6	12	8					
		0.36%	0.00%	0.00%	0.29%	0.00%	0.63%	0.44%	0.00%	0.43%	0.46%	0.00%	0.00%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.47%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.66%	0.56%	0.64%	0.68%	0.15%	0.15%	0.56%	0.78%	0.65%					
23	6.Политическая партия «Партия социальной справедливости»	31	0	1	4	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	2	1	0	0	0	2	3	3	0	1	3	1	3	2					
		0.19%	0.00%	0.67%	0.39%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.36%	0.00%	0.36%	0.00%	0.46%	0.00%	0.00%	0.47%	0.32%	0.00%	0.00%	0.00%	0.27%	0.42%	0.48%	0.00%	0.15%	0.45%	0.09%	0.20%	0.16%					
24	7.Политическая партия «Либерально-демократическая партия России»	1923	18	15	135	19	41	17	25	30	53	21	4	30	6	14	28	41	19	20	18	15	20	15	65	42	33	41	58	24	4	88	78	70	43	89	82	144	286	172					
		11.88%	6.21%	10.07%	13.04%	14.50%	8.54%	7.56%	13.16%	12.99%	8.08%	8.97%	3.70%	9.87%	13.95%	8.48%	14.14%	13.18%	8.12%	7.17%	8.37%	5.45%	7.75%	6.85%	14.16%	14.84%	7.75%	13.10%	13.78%	8.51%	6.90%	11.67%	10.89%	11.20%	9.79%	13.30%	12.28%	13.40%	18.64%	13.99%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1257	15	3	76	7	32	28	10	22	59	9	3	23	1	10	6	24	13	20	5	26	16	19	22	18	40	36	27	20	4	60	44	77	41	69	48	108	118	98					
		7.77%	5.17%	2.01%	7.34%	5.34%	6.67%	12.44%	5.26%	9.52%	8.99%	3.85%	2.78%	7.57%	2.33%	6.06%	3.03%	7.72%	5.56%	7.17%	2.33%	9.45%	6.20%	8.68%	4.79%	6.36%	9.39%	11.50%	6.41%	7.09%	6.90%	7.96%	6.15%	12.32%	9.34%	10.31%	7.19%	10.05%	7.69%	7.97%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	166	2	1	11	4	8	1	3	1	7	1	0	0	0	0	3	1	1	1	2	2	2	2	2	1	3	2	6	3	0	11	6	8	3	8	17	21	11	11					
		1.03%	0.69%	0.67%	1.06%	3.05%	1.67%	0.44%	1.58%	0.43%	1.07%	0.43%	0.00%	0.00%	0.00%	0.00%	1.52%	0.32%	0.43%	0.36%	0.93%	0.73%	0.78%	0.91%	0.44%	0.35%	0.70%	0.64%	1.43%	1.06%	0.00%	1.46%	0.84%	1.28%	0.68%	1.20%	2.54%	1.95%	0.72%	0.90%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	10146	176	112	600	86	321	133	92	159	436	177	83	201	29	119	120	187	171	201	166	187	151	146	359	185	280	175	259	195	37	450	456	377	271	381	401	628	918	721					
		62.70%	60.69%	75.17%	57.97%	65.65%	66.88%	59.11%	48.42%	68.83%	66.46%	75.64%	76.85%	66.12%	67.44%	72.12%	60.61%	60.13%	73.08%	72.04%	77.21%	68.00%	58.53%	66.67%	78.21%	65.37%	65.73%	55.91%	61.52%	69.15%	63.79%	59.68%	63.69%	60.32%	61.73%	56.95%	60.03%	58.42%	59.84%	58.67%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	175	0	1	7	1	4	4	1	1	12	3	0	5	1	2	3	3	0	0	0	1	3	10	0	1	3	1	6	0	0	8	10	9	6	15	13	10	8	23					
		1.08%	0.00%	0.67%	0.68%	0.76%	0.83%	1.78%	0.53%	0.43%	1.83%	1.28%	0.00%	1.64%	2.33%	1.21%	1.52%	0.96%	0.00%	0.00%	0.00%	0.36%	1.16%	4.57%	0.00%	0.35%	0.70%	0.32%	1.43%	0.00%	0.00%	1.06%	1.40%	1.44%	1.37%	2.24%	1.95%	0.93%	0.52%	1.87%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
