Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																													
Дата голосования: 04.12.2011																																													
																																													
Наименование Избирательной комиссии:    Рыбновская																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	358	2	5	20	0	10	8	2	0	13	5	3	5	5	2	5	15	5	5	27	5	6	1	15	6	8	8	18	2	3	16	22	16	10	10	10	17	18	30					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	270	4	2	10	6	8	8	3	4	2	6	3	5	5	6	16	12	8	0	2	9	14	10	3	2	6	1	5	4	4	9	14	6	11	19	20	1	5	17					
14	Число погашенных неиспользованных открепительных удостоверений	42	2	0	0	3	0	0	3	3	0	0	2	0	0	3	0	0	0	0	0	0	4	3	0	3	0	2	0	0	0	5	6	0	0	1	2	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																													
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2162	30	6	167	12	68	41	30	33	100	21	20	26	14	21	47	32	26	19	35	29	36	20	44	16	22	35	73	26	4	111	87	83	72	114	102	157	167	216					
		14.57%	8.02%	5.77%	16.78%	10.34%	13.93%	18.55%	16.57%	16.10%	18.73%	9.01%	12.82%	11.30%	6.73%	13.04%	15.36%	12.12%	10.40%	8.02%	12.96%	9.80%	16.82%	8.51%	19.05%	9.36%	9.28%	11.48%	16.48%	8.81%	8.89%	16.23%	14.29%	15.49%	17.87%	12.74%	19.10%	16.74%	16.57%	17.59%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2325	42	31	140	13	69	22	30	24	58	33	4	50	32	25	47	40	35	28	47	24	24	56	32	38	24	61	64	40	8	117	100	88	58	163	79	163	212	204					
		15.67%	11.23%	29.81%	14.07%	11.21%	14.14%	9.95%	16.57%	11.71%	10.86%	14.16%	2.56%	21.74%	15.38%	15.53%	15.36%	15.15%	14.00%	11.81%	17.41%	8.11%	11.21%	23.83%	13.85%	22.22%	10.13%	20.00%	14.45%	13.56%	17.78%	17.11%	16.42%	16.42%	14.39%	18.21%	14.79%	17.38%	21.03%	16.61%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	144	1	2	10	1	6	1	5	1	6	1	1	3	2	4	1	2	1	1	4	1	2	6	2	0	3	5	4	1	0	5	7	8	4	6	4	11	13	9					
		0.97%	0.27%	1.92%	1.01%	0.86%	1.23%	0.45%	2.76%	0.49%	1.12%	0.43%	0.64%	1.30%	0.96%	2.48%	0.33%	0.76%	0.40%	0.42%	1.48%	0.34%	0.93%	2.55%	0.87%	0.00%	1.27%	1.64%	0.90%	0.34%	0.00%	0.73%	1.15%	1.49%	0.99%	0.67%	0.75%	1.17%	1.29%	0.73%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2767	96	9	212	22	89	45	51	18	105	34	13	46	23	49	65	40	42	14	46	68	30	31	35	27	44	49	76	52	9	130	140	108	94	155	102	195	185	218					
		18.65%	25.67%	8.65%	21.31%	18.97%	18.24%	20.36%	28.18%	8.78%	19.66%	14.59%	8.33%	20.00%	11.06%	30.43%	21.24%	15.15%	16.80%	5.91%	17.04%	22.97%	14.02%	13.19%	15.15%	15.79%	18.57%	16.07%	17.16%	17.63%	20.00%	19.01%	22.99%	20.15%	23.33%	17.32%	19.10%	20.79%	18.35%	17.75%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	291	4	1	13	1	6	3	2	2	4	5	1	5	2	2	9	0	1	0	3	3	13	3	2	6	4	4	7	2	1	19	12	10	9	29	17	19	19	48					
		1.96%	1.07%	0.96%	1.31%	0.86%	1.23%	1.36%	1.10%	0.98%	0.75%	2.15%	0.64%	2.17%	0.96%	1.24%	2.94%	0.00%	0.40%	0.00%	1.11%	1.01%	6.07%	1.28%	0.87%	3.51%	1.69%	1.31%	1.58%	0.68%	2.22%	2.78%	1.97%	1.87%	2.23%	3.24%	3.18%	2.03%	1.88%	3.91%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6855	196	54	432	67	243	103	57	127	251	131	115	95	134	56	131	147	142	167	133	166	103	115	113	79	136	143	203	172	22	289	250	227	156	418	217	374	380	511					
		46.19%	52.41%	51.92%	43.42%	57.76%	49.80%	46.61%	31.49%	61.95%	47.00%	56.22%	73.72%	41.30%	64.42%	34.78%	42.81%	55.68%	56.80%	70.46%	49.26%	56.08%	48.13%	48.94%	48.92%	46.20%	57.38%	46.89%	45.82%	58.31%	48.89%	42.25%	41.05%	42.35%	38.71%	46.70%	40.64%	39.87%	37.70%	41.61%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	80	2	0	3	0	3	2	4	0	6	2	0	1	0	0	2	1	0	0	0	1	2	2	1	2	1	2	6	1	1	2	5	4	0	3	3	5	8	5					
		0.54%	0.53%	0.00%	0.30%	0.00%	0.61%	0.90%	2.21%	0.00%	1.12%	0.86%	0.00%	0.43%	0.00%	0.00%	0.65%	0.38%	0.00%	0.00%	0.00%	0.34%	0.93%	0.85%	0.43%	1.17%	0.42%	0.66%	1.35%	0.34%	2.22%	0.29%	0.82%	0.75%	0.00%	0.34%	0.56%	0.53%	0.79%	0.41%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
