Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																															
Дата голосования: 04.12.2011																															
																															
Наименование Избирательной комиссии:    Черемисиновская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №1095	УИК №1096	УИК №1097	УИК №1098	УИК №1099	УИК №1100	УИК №1101	УИК №1102	УИК №1103	УИК №1104	УИК №1105	УИК №1106	УИК №1107	УИК №1108	УИК №1109	УИК №1110	УИК №1111	УИК №1112	УИК №1113	УИК №1114	УИК №1115	УИК №1116	УИК №1117	УИК №1118					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	243	35	35	10	5	5	5	5	8	9	8	8	5	8	10	8	5	10	5	13	10	5	8	8	15					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	165	31	32	0	0	1	1	0	8	9	6	1	5	8	8	4	1	1	2	13	3	0	8	8	15					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	61	8	6	1	2	0	4	1	1	1	6	1	2	4	2	5	2	2	4	3	3	0	2	1	0					
14	Число погашенных неиспользованных открепительных удостоверений	78	4	3	10	5	4	4	5	0	0	2	7	0	0	2	4	4	9	3	0	7	5	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	684	127	136	33	8	11	8	6	11	35	13	17	14	25	30	31	8	36	17	31	18	16	19	16	18					
		12.52%	14.35%	15.93%	11.74%	5.10%	11.46%	7.27%	8.11%	8.46%	15.28%	5.80%	9.29%	11.11%	10.59%	13.16%	13.78%	10.67%	10.56%	14.29%	19.38%	7.86%	15.09%	10.73%	13.56%	18.18%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	821	154	134	38	24	17	19	10	37	34	23	31	16	24	24	31	12	42	34	29	29	16	21	21	1					
		15.03%	17.40%	15.69%	13.52%	15.29%	17.71%	17.27%	13.51%	28.46%	14.85%	10.27%	16.94%	12.70%	10.17%	10.53%	13.78%	16.00%	12.32%	28.57%	18.13%	12.66%	15.09%	11.86%	17.80%	1.01%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	44	6	9	2	0	0	4	0	1	2	2	2	2	2	6	2	0	0	0	0	1	0	0	2	1					
		0.81%	0.68%	1.05%	0.71%	0.00%	0.00%	3.64%	0.00%	0.77%	0.87%	0.89%	1.09%	1.59%	0.85%	2.63%	0.89%	0.00%	0.00%	0.00%	0.00%	0.44%	0.00%	0.00%	1.69%	1.01%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1120	251	218	63	31	8	12	8	21	46	26	27	39	41	23	52	15	45	9	18	62	23	41	33	8					
		20.51%	28.36%	25.53%	22.42%	19.75%	8.33%	10.91%	10.81%	16.15%	20.09%	11.61%	14.75%	30.95%	17.37%	10.09%	23.11%	20.00%	13.20%	7.56%	11.25%	27.07%	21.70%	23.16%	27.97%	8.08%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	45	15	12	0	0	1	2	1	2	1	0	1	0	1	0	2	0	2	1	3	1	0	0	0	0					
		0.82%	1.69%	1.41%	0.00%	0.00%	1.04%	1.82%	1.35%	1.54%	0.44%	0.00%	0.55%	0.00%	0.42%	0.00%	0.89%	0.00%	0.59%	0.84%	1.88%	0.44%	0.00%	0.00%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	2668	313	325	142	92	59	64	48	58	103	158	103	52	142	143	107	40	214	58	77	116	48	95	42	69					
		48.85%	35.37%	38.06%	50.53%	58.60%	61.46%	58.18%	64.86%	44.62%	44.98%	70.54%	56.28%	41.27%	60.17%	62.72%	47.56%	53.33%	62.76%	48.74%	48.13%	50.66%	45.28%	53.67%	35.59%	69.70%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	17	3	4	2	0	0	0	0	0	0	0	1	2	0	2	0	0	1	0	0	0	1	0	1	0					
		0.31%	0.34%	0.47%	0.71%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.55%	1.59%	0.00%	0.88%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.94%	0.00%	0.85%	0.00%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
