Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																												
Дата голосования: 07.12.2003 0:00:00																																												
																																												
Наименование Избирательной комиссии:    Аликовская																																												
																																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																												
																																												
		Сумма	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90					
		0.17%	0.0%	0.23%	0.26%	0.40%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.50%	0.26%	0.0%	0.0%	0.0%	0.0%	0.58%	0.41%	0.0%	0.0%	0.97%	1.38%	0.46%	0.0%	0.0%	0.48%	0.0%	0.0%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.4%	0.0%	0.32%					
31	"14. ""Великая Россия - Евразийский Союз"""	19	2	1	2	0	1	0	1	3	0	0	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2	0	2	0	0	0	0	0	0	1					
		0.19%	0.22%	0.23%	0.52%	0.0%	0.42%	0.0%	0.81%	1.26%	0.0%	0.0%	1.01%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	0.74%	0.0%	0.79%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%					
32	"15. ""Партия СЛОН"""	18	2	0	0	0	1	0	0	0	2	1	0	0	1	0	0	0	0	0	0	2	0	1	0	0	0	1	0	3	1	0	1	0	0	0	1	0	1					
		0.18%	0.22%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.69%	0.25%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.74%	0.0%	0.69%	0.0%	0.0%	0.0%	0.24%	0.0%	1.11%	0.47%	0.0%	0.52%	0.0%	0.0%	0.0%	0.4%	0.0%	0.32%					
33	"16. ""Родина"" (народно-патриотический союз)"""	260	35	13	7	12	2	1	6	2	15	13	8	13	18	10	5	15	3	2	2	4	3	2	4	5	7	15	1	1	5	6	1	0	4	0	8	2	10					
		2.69%	4.02%	3.08%	1.82%	4.83%	0.84%	0.53%	4.91%	0.84%	5.24%	3.25%	4.04%	3.47%	4.97%	4.29%	2.14%	4.15%	1.74%	0.83%	0.93%	1.49%	2.91%	1.38%	1.84%	2.64%	3.22%	3.66%	0.75%	0.37%	2.36%	2.37%	0.52%	0.0%	2.05%	0.0%	3.2%	1.01%	3.27%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	64	1	2	1	3	1	2	2	1	3	0	1	4	5	0	1	1	1	2	1	2	3	2	2	2	1	3	3	5	1	0	1	2	1	0	1	1	2					
		0.66%	0.11%	0.47%	0.26%	1.20%	0.42%	1.06%	1.63%	0.42%	1.04%	0.0%	0.50%	1.06%	1.38%	0.0%	0.42%	0.27%	0.58%	0.83%	0.46%	0.74%	2.91%	1.38%	0.92%	1.05%	0.46%	0.73%	2.27%	1.85%	0.47%	0.0%	0.52%	1.36%	0.51%	0.0%	0.4%	0.50%	0.65%					
35	"18. ""ЛДПР"""	822	111	52	58	15	14	10	9	39	17	44	21	36	25	16	20	22	11	19	17	18	4	6	14	9	6	27	14	26	13	12	13	10	16	13	32	11	22					
		8.52%	12.75%	12.35%	15.10%	6.04%	5.90%	5.34%	7.37%	16.38%	5.94%	11.0%	10.60%	9.62%	6.90%	6.86%	8.58%	6.09%	6.39%	7.94%	7.98%	6.71%	3.88%	4.16%	6.45%	4.76%	2.76%	6.60%	10.60%	9.62%	6.16%	4.74%	6.80%	6.84%	8.20%	7.78%	12.8%	5.55%	7.21%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	211	17	7	9	3	5	3	1	13	8	5	3	4	5	7	2	10	0	2	5	16	0	8	6	5	1	17	5	3	7	9	5	5	4	0	5	3	3					
		2.18%	1.95%	1.66%	2.34%	1.20%	2.10%	1.60%	0.81%	5.46%	2.79%	1.25%	1.51%	1.06%	1.38%	3.00%	0.85%	2.77%	0.0%	0.83%	2.34%	5.97%	0.0%	5.55%	2.76%	2.64%	0.46%	4.15%	3.78%	1.11%	3.31%	3.55%	2.61%	3.42%	2.05%	0.0%	2.0%	1.51%	0.98%					
37	"20. ""Политическая партия ""Единая Россия"""	2900	302	153	112	66	74	30	33	91	94	104	26	113	64	91	69	117	50	105	44	81	47	53	103	57	84	93	25	78	101	76	68	39	48	30	67	55	57					
		30.07%	34.71%	36.34%	29.16%	26.61%	31.22%	16.04%	27.04%	38.23%	32.86%	26.0%	13.13%	30.21%	17.67%	39.05%	29.61%	32.40%	29.06%	43.93%	20.65%	30.22%	45.63%	36.80%	47.46%	30.15%	38.70%	22.73%	18.93%	28.88%	47.86%	30.03%	35.60%	26.71%	24.61%	17.96%	26.8%	27.77%	18.68%					
38	"21. ""Российская Конституционно-демократическая партия"""	38	1	0	1	0	1	1	0	1	0	1	0	0	3	1	2	2	0	0	0	2	0	3	4	0	0	0	0	0	3	4	0	2	2	1	1	1	1					
		0.39%	0.11%	0.0%	0.26%	0.0%	0.42%	0.53%	0.0%	0.42%	0.0%	0.25%	0.0%	0.0%	0.82%	0.42%	0.85%	0.55%	0.0%	0.0%	0.0%	0.74%	0.0%	2.08%	1.84%	0.0%	0.0%	0.0%	0.0%	0.0%	1.42%	1.58%	0.0%	1.36%	1.02%	0.59%	0.4%	0.50%	0.32%					
39	"22. ""Развитие предпринимательства"""	30	3	3	2	2	1	1	0	0	0	0	1	4	2	0	0	2	0	0	0	1	0	0	2	0	0	2	0	1	0	0	0	2	0	0	1	0	0					
		0.31%	0.34%	0.71%	0.52%	0.80%	0.42%	0.53%	0.0%	0.0%	0.0%	0.0%	0.50%	1.06%	0.55%	0.0%	0.0%	0.55%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.92%	0.0%	0.0%	0.48%	0.0%	0.37%	0.0%	0.0%	0.0%	1.36%	0.0%	0.0%	0.4%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1644	186	87	65	65	54	21	8	23	51	47	52	54	102	25	21	50	38	19	20	42	5	22	22	28	28	93	29	66	19	59	29	40	29	24	34	32	55					
		17.04%	21.37%	20.66%	16.92%	26.20%	22.78%	11.22%	6.55%	9.66%	17.83%	11.75%	26.26%	14.43%	28.17%	10.72%	9.01%	13.85%	22.09%	7.94%	9.38%	15.67%	4.85%	15.27%	10.13%	14.81%	12.90%	22.73%	21.96%	24.44%	9.00%	23.32%	15.18%	27.39%	14.87%	14.37%	13.6%	16.16%	18.03%					
																																												
41	Против всех	221	27	7	10	5	1	2	2	1	4	8	4	5	7	3	4	7	6	9	5	6	3	1	13	6	7	10	5	4	5	6	7	2	5	4	8	9	3					
		2.29%	3.10%	1.66%	2.60%	2.01%	0.42%	1.06%	1.63%	0.42%	1.39%	2.0%	2.02%	1.33%	1.93%	1.28%	1.71%	1.93%	3.48%	3.76%	2.34%	2.23%	2.91%	0.69%	5.99%	3.17%	3.22%	2.44%	3.78%	1.48%	2.36%	2.37%	3.66%	1.36%	2.56%	2.39%	3.2%	4.54%	0.98%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
