18	Богданов Андрей Владимирович	954	0	0	8	23	17	0	23	9	8	14	8	17	32	30	35	17	15	7	25	36	9	24	43	26	29	35	7	17	5	14	27	24	0	32	23	38	31	7	29	7	16	15	22	14	25	16	24	7	16	28	5	6	0	9	0					
		1.13%	0.00%	0.00%	0.52%	1.86%	1.25%	0.00%	1.43%	1.01%	0.92%	0.98%	0.57%	1.29%	1.81%	1.68%	2.17%	1.25%	0.84%	0.38%	1.15%	1.56%	0.49%	1.35%	2.15%	1.49%	1.48%	1.70%	0.31%	1.82%	0.40%	0.95%	1.48%	1.06%	0.00%	1.48%	1.70%	1.81%	2.19%	0.47%	1.79%	0.59%	0.95%	0.96%	1.66%	1.26%	2.21%	1.23%	1.44%	0.39%	1.04%	1.63%	0.29%	1.53%	0.00%	1.65%	0.00%					
19	Жириновский Владимир Вольфович	5152	0	89	62	84	87	25	102	67	53	45	20	78	114	115	92	90	54	75	173	105	140	129	135	77	133	169	61	53	92	120	142	174	104	117	105	127	143	112	119	22	60	59	91	80	103	131	126	124	158	189	83	25	86	25	8					
		6.10%	0.00%	7.01%	4.00%	6.79%	6.41%	1.91%	6.33%	7.54%	6.09%	3.14%	1.42%	5.91%	6.44%	6.42%	5.70%	6.60%	3.04%	4.09%	7.98%	4.56%	7.60%	7.24%	6.74%	4.41%	6.79%	8.21%	2.68%	5.69%	7.35%	8.16%	7.80%	7.71%	5.59%	5.41%	7.76%	6.03%	10.10%	7.54%	7.35%	1.84%	3.57%	3.77%	6.85%	7.18%	9.11%	10.08%	7.57%	6.94%	10.29%	10.98%	4.76%	6.36%	10.53%	4.60%	1.67%					
20	Зюганов Геннадий Андреевич	9785	276	163	118	146	172	211	140	133	138	94	137	149	188	238	232	137	181	267	314	201	217	311	167	216	248	210	246	105	178	100	202	223	240	286	135	287	215	195	137	113	195	210	129	111	104	141	159	138	169	249	403	29	53	26	3					
		11.58%	12.55%	12.84%	7.62%	11.79%	12.67%	16.14%	8.68%	14.96%	15.86%	6.57%	9.74%	11.29%	10.63%	13.29%	14.37%	10.05%	10.19%	14.56%	14.48%	8.72%	11.79%	17.45%	8.34%	12.36%	12.67%	10.20%	10.79%	11.27%	14.23%	6.80%	11.10%	9.88%	12.90%	13.22%	9.98%	13.63%	15.18%	13.13%	8.46%	9.47%	11.59%	13.40%	9.71%	9.96%	9.20%	10.85%	9.56%	7.72%	11.01%	14.47%	23.12%	7.38%	6.49%	4.78%	0.63%					
21	Медведев Дмитрий Анатольевич	67109	1884	1016	1342	966	1055	1045	1228	673	652	1252	1168	1050	1417	1371	1225	1099	1441	1388	1625	1929	1416	1293	1642	1411	1523	1623	1929	751	970	1209	1427	1806	1480	1700	1069	1629	962	1169	1306	1041	1391	1257	1071	894	883	989	1339	1518	1170	1219	1250	326	678	475	467					
		79.45%	85.64%	80.06%	86.64%	78.03%	77.69%	79.95%	76.18%	75.70%	74.94%	87.49%	83.01%	79.55%	80.10%	76.55%	75.90%	80.63%	81.09%	75.68%	74.95%	83.72%	76.91%	72.56%	82.02%	80.77%	77.78%	78.82%	84.64%	80.58%	77.54%	82.24%	78.41%	80.05%	79.53%	78.56%	79.01%	77.39%	67.94%	78.72%	80.62%	87.26%	82.65%	80.22%	80.59%	80.25%	78.07%	76.08%	80.47%	84.95%	76.22%	70.83%	71.72%	82.95%	82.99%	87.32%	97.29%					
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
